gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.048807003659652334,-0.014920445099500404,-0.04880053849170043,0.00028372214954887847,182.55230000000003,444.1917785714286,183.5416,243.0954,-0.9600130701869037,0.019487648673375987,0,0.009742976414267721,6118.8,6076.33,6118.8,6001.52,((0)+(x)),((((5)-(9))*((0)*((x)*(x))))+(((2)*(9))+((0)*((7)*(x))))),ReplaceBranchR|DeleteTerminalR|ReplaceBranchR|AddXD|DeleteNonTerminalR,AddXD|AddXD|AddTreeWithDiv|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub|AddTreeWithSub|AddTreeWithMult|AddToLeafR|MultXD|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddTreeWithSub|ReplaceBranchXR|SkipD|DeleteMaliciousR|DeleteMaliciousR,ReplaceBranchR,DeleteMaliciousR,0,0,1,1,0
1,x*x*x*x,25,-10,-0.03840227682655862,-0.00984399986253114,-0.038400606456672336,0.00059547771533133,244.4836,377.10816666666665,244.7392,241.18719999999996,-0.9599869298130964,0.055051627238269514,0.000006535093451831564,0.027675843121579256,6121.3,6037.91,6122.8,5783.84,(((0)*((x)*(x)))+((3)-(x))),((((x)*((5)+(4)))*((9)-((0)+(0))))+(((2)*(0))*((6)*((0)*(x))))),AddRandomSubTreeR|AddTreeWithAdd|ReplaceBranchR|SubXD|DeleteNonTerminalR,AddXD|AddXD|AddTreeWithDiv|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub|AddTreeWithSub|AddTreeWithMult|AddToLeafR|MultXD|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SkipD|DeleteMaliciousR|DeleteMaliciousR,AddRandomSubTreeR,DeleteMaliciousR,1,1,2,2,0
2,x*x*x*x,25,-10,-0.038400384917004315,-0.0020376230746158037,-0.0383998640700562,0.0014894784995425439,244.7731,397.3664999999999,244.85280000000003,235.7152,-0.9599869298130964,0.04707881322702912,0,0.023764926232486015,6122.8,6050.76,6122.8,5832.64,(((5)+((0)*(x)))*((0)-(x))),(((x)*((5)+(5)))-((0)-((0)*(x)))),ReplaceBranchR|DeleteTerminalR|AddTreeWithSub|SubXD|DeleteNonTerminalR,AddXD|AddXD|AddTreeWithDiv|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub|AddTreeWithSub|AddTreeWithMult|AddToLeafR|MultXD|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SkipD|DeleteMaliciousR|DeleteMaliciousR,AddTreeWithSub,DeleteMaliciousR,2,2,3,3,0
3,x*x*x*x,25,-10,-0.03842530126780813,0.00006864187329828268,-0.03839947719252386,0.000571689975166645,240.96040000000002,244.41189999999997,244.912,241.3328,-0.9599869298130964,0.020115017644752303,0.000006535093451831564,0.0100042355962566,6122.3,6089.52,6122.8,5997.68,(((0)*((0)+(8)))*((x)-(x))),((((x)*(1))+((6)-(0)))*((0)+((8)+((x)*(x))))),DeleteMaliciousR|AddTreeWithAdd|AddTreeWithSub|SubXD|DeleteNonTerminalR,AddXD|AddXD|AddTreeWithDiv|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub|AddTreeWithSub|AddTreeWithMult|AddToLeafR|MultXD|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SkipD|DeleteMaliciousR|DeleteMaliciousR,SubXD,DeleteMaliciousR,3,3,4,4,0
4,x*x*x*x,25,-10,-0.03839954254345837,0.0012923832861655791,-0.03839947719252386,0.006038034243889687,244.90200000000002,236.9238,244.912,207.87439999999998,-0.9599869298130964,0.3015814926153444,0,0.12757293992330193,6122.8,5316.76,6122.8,4274.88,((0)-(x)),((((1)-(1))*((5)-((0)+(0))))+(((6)*(x))*((6)-((4)*(x))))),DeleteMaliciousR|AddTreeWithAdd|AddTreeWithSub|SubXD|DeleteNonTerminalR,AddXD|AddXD|AddTreeWithDiv|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub|AddTreeWithSub|AddTreeWithMult|AddToLeafR|MultXD|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SkipD|DeleteMaliciousR|DeleteMaliciousR,DeleteMaliciousR,DeleteMaliciousR,4,4,5,5,0
5,x*x*x*x,25,-10,-0.03839964056986016,0.00011248190237379985,-0.03839947719252386,0.0006025356162593143,244.887,244.149,244.912,241.14399999999998,-0.9599869298130964,0.020977649980394808,0.000006535093451831564,0.00933894122246913,6122.3,6056.46,6122.8,5992.4,(((4)+((6)*(x)))*((0)*((0)-(x)))),((((0)-(x))+((3)*((0)-(1))))-((x)+((6)+((0)*(x))))),DeleteMaliciousR|AddTreeWithAdd|AddTreeWithSub|SubXD|DeleteNonTerminalR,AddXD|AddXD|AddTreeWithDiv|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub|AddTreeWithSub|AddTreeWithMult|AddToLeafR|MultXD|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SkipD|DeleteMaliciousR|DeleteMaliciousR,DeleteMaliciousR,DeleteMaliciousR,5,5,6,6,0
6,x*x*x*x,25,-10,-0.03839957521892563,-0.005147748821616005,-0.03839947719252386,0.00019343876617435566,244.89700000000002,312.4171,244.912,243.64800000000002,-0.9599869298130964,0.0005228074761468792,0,0.0002614037380734396,6122.8,6120,6122.8,6117.6,((0)+((0)-(x))),((0)+(4)),ReplaceBranchR|DeleteTerminalR|AddTreeWithSub|SubXD|DeleteNonTerminalR,AddXD|AddXD|AddTreeWithDiv|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub|AddTreeWithSub|AddTreeWithMult|AddToLeafR|MultXD|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SkipD|DeleteMaliciousR|DeleteMaliciousR,DeleteTerminalR,DeleteMaliciousR,6,6,7,7,0
7,x*x*x*x,25,-10,-0.03839967259181806,0.0000721887837108425,-0.03839947719252386,0.0010771794536661883,244.88209999999998,244.4996,244.912,238.2388,-0.9599869298130964,0.012900274473924982,0,0.0065686700555775855,6122.8,6102.08,6122.8,6041.84,(((7)+((8)-(0)))*((0)-(x))),((((x)+((0)-(9)))-((0)+((0)+(0))))-(((5)-(7))+((x)+((6)*(x))))),ReplaceBranchR|DeleteTerminalR|AddTreeWithSub|SubXD|DeleteNonTerminalR,AddXD|AddXD|AddTreeWithDiv|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub|AddTreeWithSub|AddTreeWithMult|AddToLeafR|MultXD|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SkipD|DeleteMaliciousR|DeleteMaliciousR,DeleteTerminalR,DeleteMaliciousR,7,7,8,8,0
8,x*x*x*x,25,-10,-0.03839947719252386,0.000077791044794116,-0.03839947719252386,0.00023768134884328922,244.912,244.3559,244.912,243.3772,-0.9599869298130964,0.008469481113579948,0,0.004614368355371324,6122.8,6096.4400000000005,6122.8,6068.96,(((x)*((0)*(8)))-((0)-(x))),(((x)-(2))-((0)*(x))),DeleteMaliciousR|DeleteTerminalR|AddTreeWithSub|SubXD|DeleteNonTerminalR,AddXD|AddXD|AddTreeWithDiv|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub|AddTreeWithSub|AddTreeWithMult|AddToLeafR|MultXD|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SkipD|DeleteMaliciousR|DeleteMaliciousR,DeleteMaliciousR,DeleteMaliciousR,8,8,9,9,0
9,x*x*x*x,25,-10,-0.03839958240752843,-0.00010738719429265738,-0.03839947719252386,0.00028911253430924215,244.89590000000004,245.57739999999998,244.912,243.06239999999997,-0.9599869298130964,0.015344399424911788,0,0.007672199712455894,6122.8,6097.32,6122.8,6026.88,(((8)+((1)-(0)))*((0)-(x))),((((x)-((7)+(3)))*((5)+((7)-(0))))*(((7)*(0))+((0)-((8)*(x))))),ReplaceBranchR|DeleteTerminalR|AddTreeWithSub|SubXD|DeleteNonTerminalR,AddXD|AddXD|AddTreeWithDiv|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub|AddTreeWithSub|AddTreeWithMult|AddToLeafR|MultXD|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|DeleteMaliciousR|DeleteMaliciousR|AddRandomSubTreeR|ReplaceBranchXR|SkipD|DeleteMaliciousR|DeleteMaliciousR,ReplaceBranchR,DeleteMaliciousR,9,9,10,10,0
