gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.067,-0.045097701156893245,-0.0592,-0.019976626149087264,NaN,NaN,NaN,NaN,-0.9600000000000001,0.00035725177536717525,0,1.000059556142698,6120.8,12781.803333333333,6120.8,6118.613333333333,(0),(((8)+((0)+(0)))/((2)+((8)-(7)))),FellTreeD|DeleteNonTerminalR|MutateTerminalR|MutateTerminalR|FellTreeD,ReplaceBranchXR|ReplaceBranchXR|MutateNonTerminalR|ReplaceBranchR|DivXD|DeleteNonTerminalR|AddToLeafR|DeleteMaliciousR|AddXD|AddRandomSubTreeR|AddToLeafR|SkipD|DeleteMaliciousR|DivXD|AddTreeWithAdd|ReplaceBranchR|SkipD|AddTreeWithSub|SkipD|DeleteNonTerminalR,MutateTerminalR,SkipD,0,0,1,1,1
1,x*x*x*x,25,-10,-0.05140063129002745,-0.04502530497387893,-0.04880000000000001,-0.019990366153413416,NaN,NaN,183.62400000000002,NaN,-0.9600000000000001,0,0,0.0001563731183418464,6120.8,6121.55,6120.8,6120.8,(0),(0),FellTreeD|DeleteNonTerminalR|DivXD|AddTreeWithSub|FellTreeD,DeleteNonTerminalR|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|AddXD|DivXD|MutateNonTerminalR|DeleteTerminalR|DeleteTerminalR|SubXD|ReplaceBranchXR|AddToLeafR|AddTreeWithAdd|ReplaceBranchR|AddTreeWithAdd|ReplaceBranchR|SkipD|AddTreeWithSub|SkipD|DeleteNonTerminalR,FellTreeD,DeleteNonTerminalR,1,1,2,2,1
2,x*x*x*x,25,-10,-0.0436,-0.010057423834950062,-0.038400000000000004,0.000055809698078683774,NaN,NaN,244.832,244.49040000000002,-0.9600000000000001,0.0025225460724089188,0,0.001192488928077667,6120.8,6115.38,6120.8,6105.36,(0),((8)*((x)+(0))),FellTreeD|SkipD|DivXD|DeleteMaliciousR|FellTreeD,MutateNonTerminalR|ReplaceBranchXR|MutateNonTerminalR|ReplaceBranchR|DivXD|DeleteNonTerminalR|AddToLeafR|AddRandomSubTreeR|AddRandomSubTreeR|ReplaceBranchR|DeleteMaliciousR|AddRandomSubTreeR|DeleteMaliciousR|MutateTerminalR|AddTreeWithAdd|ReplaceBranchR|SkipD|AddTreeWithSub|SkipD|DeleteNonTerminalR,FellTreeD,ReplaceBranchR,2,2,3,3,1
3,x*x*x*x,25,-10,-0.038400000000000004,-0.010020313535467418,-0.038400000000000004,0.000010456149522937585,244.832,378.1886047619048,244.832,244.76800000000003,-0.9600000000000001,0,0,0.00008167532425103727,6120.8,6121.05,6120.8,6120.8,(0),(0),FellTreeD|SkipD|DivXD|AddTreeWithSub|FellTreeD,DeleteNonTerminalR|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|AddXD|DivXD|MutateNonTerminalR|DeleteMaliciousR|AddXD|AddRandomSubTreeR|AddToLeafR|SkipD|AddTreeWithAdd|ReplaceBranchR|AddTreeWithAdd|ReplaceBranchR|SkipD|AddTreeWithSub|SkipD|DeleteNonTerminalR,FellTreeD,DeleteNonTerminalR,3,3,4,4,1
4,x*x*x*x,25,-10,-0.038400000000000004,-0.030007997367922045,-0.038400000000000004,0.000007662397072278966,244.832,644.574075,244.832,244.78510000000003,-0.9600000000000001,0.0003267546725918181,0,0.0012746641071298848,6120.8,6124.13,6120.8,6118.8,(0),(((0)/((1)+(4)))-((9)+(x))),FellTreeD|DeleteNonTerminalR|DivXD|AddTreeWithSub|FellTreeD,DeleteNonTerminalR|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|AddXD|DivXD|MutateNonTerminalR|DeleteTerminalR|DeleteTerminalR|SubXD|ReplaceBranchXR|AddToLeafR|AddTreeWithAdd|ReplaceBranchR|AddTreeWithAdd|ReplaceBranchR|SkipD|AddTreeWithSub|SkipD|DeleteNonTerminalR,FellTreeD,DeleteNonTerminalR,4,4,5,5,1
5,x*x*x*x,25,-10,-0.038400000000000004,-0.00002254007462254138,-0.038400000000000004,0.00001842896353417961,244.832,244.97177857142856,244.832,244.71920000000003,-0.9600000000000001,0.0005228074761468792,0,0.0003714665954926608,6120.8,6120.017857142857,6120.8,6117.6,(0),((0)+((0)+(4))),SubXD|DeleteNonTerminalR|DivXD|AddTreeWithSub|FellTreeD,DeleteNonTerminalR|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|AddXD|DivXD|MutateNonTerminalR|DeleteMaliciousR|AddXD|AddRandomSubTreeR|AddToLeafR|SkipD|AddTreeWithAdd|ReplaceBranchR|AddTreeWithAdd|ReplaceBranchR|SkipD|AddTreeWithSub|SkipD|DeleteNonTerminalR,FellTreeD,DeleteNonTerminalR,5,5,6,6,1
6,x*x*x*x,25,-10,-0.038400000000000004,-0.00998513117714856,-0.038400000000000004,0.000049797412102995335,244.832,377.97199090909095,244.832,244.52719999999997,-0.9600000000000001,0.0018886420075807737,0,0.0009597228444075043,6120.8,6115.85,6120.8,6109.24,(0),(((0)+(8))-((1)+(8))),SubXD|DeleteNonTerminalR|DivXD|AddTreeWithSub|FellTreeD,DeleteNonTerminalR|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|MutateNonTerminalR|DivXD|MutateNonTerminalR|DeleteTerminalR|AddXD|AddRandomSubTreeR|AddToLeafR|SkipD|AddTreeWithAdd|ReplaceBranchR|AddTreeWithAdd|ReplaceBranchR|SkipD|AddTreeWithSub|SkipD|DeleteNonTerminalR,SubXD,SkipD,6,6,7,7,1
7,x*x*x*x,25,-10,-0.038400000000000004,-0.004987215229022857,-0.038400000000000004,0.00013906678865507904,244.832,311.3693,244.832,243.98080000000002,-0.9600000000000001,0.0052803555090838806,0,0.0025378245410722965,6120.8,6111.54,6120.8,6088.48,(0),((((0)+(6))*((6)+((0)+(9))))+((5)-((2)+((2)+(x))))),FellTreeD|SkipD|DivXD|AddTreeWithSub|FellTreeD,DeleteNonTerminalR|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|AddXD|DivXD|MutateNonTerminalR|DeleteMaliciousR|AddXD|AddRandomSubTreeR|AddToLeafR|SkipD|AddTreeWithAdd|ReplaceBranchR|AddTreeWithAdd|DeleteNonTerminalR|SkipD|AddTreeWithSub|SkipD|DeleteNonTerminalR,FellTreeD,DeleteNonTerminalR,7,7,8,8,1
8,x*x*x*x,25,-10,-0.038400000000000004,-0.009946407968524956,-0.038400000000000004,0.00026820023526336403,244.832,377.735,244.832,243.1904,-0.9600000000000001,0.010978956999085058,0,0.005584709763972305,6120.8,6103.870000000001,6120.8,6053.6,(0),((((0)+(0))+((x)+(x)))+((9)*((6)+(6)))),FellTreeD|SkipD|DivXD|AddTreeWithSub|FellTreeD,DeleteNonTerminalR|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|AddXD|DivXD|MutateNonTerminalR|DeleteMaliciousR|AddXD|AddRandomSubTreeR|AddToLeafR|SkipD|AddTreeWithAdd|ReplaceBranchR|AddTreeWithAdd|ReplaceBranchR|SkipD|AddTreeWithSub|SkipD|DeleteNonTerminalR,FellTreeD,SkipD,8,8,9,9,1
9,x*x*x*x,25,-10,-0.038400000000000004,-0.014991841077434374,-0.038400000000000004,0.00004592536923278098,244.832,444.6285625,244.832,244.55089999999996,-0.9600000000000001,0.0012220624754934767,0,0.0006830553349614126,6120.8,6119.43,6120.8,6113.32,(0),(((x)-(0))+((1)+(6))),SubXD|DeleteNonTerminalR|DivXD|AddTreeWithSub|FellTreeD,DeleteNonTerminalR|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|AddXD|DivXD|MutateNonTerminalR|DeleteMaliciousR|AddXD|AddRandomSubTreeR|AddToLeafR|SkipD|AddTreeWithAdd|ReplaceBranchR|AddTreeWithAdd|ReplaceBranchR|SkipD|AddTreeWithSub|SkipD|DeleteNonTerminalR,FellTreeD,DeleteNonTerminalR,9,9,10,10,1
