specEquation,range,seed,AID,PID,A,P,ADelta,PDelta,AStdDev,PStdDev,AAvgDelta,PAvgDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,finA,finP,finAStdDev,finPStdDev,finADelta,finPDelta,finABestDelta,finPBestDelta,finAEquation,finPEquation,finAStrat,finPStrat,finADomStrat,finPDomStrat,epoch,run
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-bccK,PROTAGONIST-57c1c1c1,0.8999986982506565,0.47872898692418064,7081948193.704121,333.71920165845364,0.8712450254956551,0.559876141968647,NaN,NaN,37088459127.109024,31.760879588295804,(((((4)*(8))+((1)*((x)+(2))))*(((x)-((8)*(x)))*((3)*((9)*(x)))))*((((9)-(0))+((5)*(x)))*(((x)-(x))*((3)*((9)*((x)/(x))))))),((((x)*((7)+(0)))/((6)+((0)+(6))))*(((x)/(x))+((x)*((x)*(x))))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddRandomSubTreeR,AddRandomSubTreeR,0,0,-1,0.005783535099340939,0.3469572871509962,0.10600743121414344,0,636.5002400278853,17046.307888269275,199.51300431021755,(((((x)*(x))+((7)*((9)/(9))))+(((9)-(0))*((4)*((9)/(3)))))*((((5)-(9))+((5)/(4)))*(((1)+(x))-((x)+((1)-((0)*(x))))))),((((x)*(8))*((x)-(5)))-((x)-((x)*(5)))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddXD,AddRandomSubTreeR,0,4
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-bccK,PROTAGONIST-57c1c1c1,-0.4549799298051303,-0.4104471777147626,5582.774661189492,1085.9126640245472,0.8712450254956551,0.559876141968647,NaN,NaN,37088459127.109024,31.760879588295804,(((((4)*(8))+((1)*((x)+(2))))*(((x)-((8)*(x)))*((3)*((9)*(x)))))*((((9)-(0))+((5)*(x)))*(((x)-(x))*((3)*((9)*((x)/(x))))))),((((x)*((7)+(0)))/((6)+((0)+(6))))*(((x)/(x))+((x)*((x)*(x))))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddRandomSubTreeR,AddRandomSubTreeR,0,0,-0.9431242414940103,0.0011034251164839105,0.3469572871509962,0.10600743121414344,582.5923865696228,639.4964598981155,17046.307888269275,199.51300431021755,(((((x)*(x))+((7)*((9)/(9))))+(((9)-(0))*((4)*((9)/(3)))))*((((5)-(9))+((5)/(4)))*(((1)+(x))-((x)+((1)-((0)*(x))))))),((((x)*(8))*((x)-(5)))-((x)-((x)*(5)))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddRandomSubTreeR,AddRandomSubTreeR,1,4
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-bccK,PROTAGONIST-57c1c1c1,-1,0.5378889787941759,0,257.5827968289463,0.8712450254956551,0.559876141968647,NaN,NaN,37088459127.109024,31.760879588295804,(((((4)*(8))+((1)*((x)+(2))))*(((x)-((8)*(x)))*((3)*((9)*(x)))))*((((9)-(0))+((5)*(x)))*(((x)-(x))*((3)*((9)*((x)/(x))))))),((((x)*((7)+(0)))/((6)+((0)+(6))))*(((x)/(x))+((x)*((x)*(x))))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddXD,AddRandomSubTreeR,0,0,0.3754740127351227,0.026853146527421736,0.3469572871509962,0.10600743121414344,16401.632953907523,623.0114141989873,17046.307888269275,199.51300431021755,(((((x)*(x))+((7)*((9)/(9))))+(((9)-(0))*((4)*((9)/(3)))))*((((5)-(9))+((5)/(4)))*(((1)+(x))-((x)+((1)-((0)*(x))))))),((((x)*(8))*((x)-(5)))-((x)-((x)*(5)))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddRandomSubTreeR,AddRandomSubTreeR,2,4
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-bccK,PROTAGONIST-57c1c1c1,-1,0.5398133534111005,0,256.2139188690228,0.8712450254956551,0.559876141968647,NaN,NaN,37088459127.109024,31.760879588295804,(((((4)*(8))+((1)*((x)+(2))))*(((x)-((8)*(x)))*((3)*((9)*(x)))))*((((9)-(0))+((5)*(x)))*(((x)-(x))*((3)*((9)*((x)/(x))))))),((((x)*((7)+(0)))/((6)+((0)+(6))))*(((x)/(x))+((x)*((x)*(x))))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,-1,0.008633502488894778,0.3469572871509962,0.10600743121414344,0,634.6756827090685,17046.307888269275,199.51300431021755,(((((x)*(x))+((7)*((9)/(9))))+(((9)-(0))*((4)*((9)/(3)))))*((((5)-(9))+((5)/(4)))*(((1)+(x))-((x)+((1)-((0)*(x))))))),((((x)*(8))*((x)-(5)))-((x)-((x)*(5)))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MultXD,AddRandomSubTreeR,3,4
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-bccK,PROTAGONIST-57c1c1c1,0.8061850887663713,0.21229908758054927,98267.12289912747,489.1867798250027,0.8712450254956551,0.559876141968647,NaN,NaN,37088459127.109024,31.760879588295804,(((((4)*(8))+((1)*((x)+(2))))*(((x)-((8)*(x)))*((3)*((9)*(x)))))*((((9)-(0))+((5)*(x)))*(((x)-(x))*((3)*((9)*((x)/(x))))))),((((x)*((7)+(0)))/((6)+((0)+(6))))*(((x)/(x))+((x)*((x)*(x))))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MultXD,AddRandomSubTreeR,0,0,-1,0.0003774361133367784,0.3469572871509962,0.10600743121414344,0,639.961240145752,17046.307888269275,199.51300431021755,(((((x)*(x))+((7)*((9)/(9))))+(((9)-(0))*((4)*((9)/(3)))))*((((5)-(9))+((5)/(4)))*(((1)+(x))-((x)+((1)-((0)*(x))))))),((((x)*(8))*((x)-(5)))-((x)-((x)*(5)))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,4,4
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-bccK,PROTAGONIST-57c1c1c1,-0.3598643493766651,-0.4291278884818333,6557.066951215631,1121.4471033247867,0.8712450254956551,0.559876141968647,NaN,NaN,37088459127.109024,31.760879588295804,(((((4)*(8))+((1)*((x)+(2))))*(((x)-((8)*(x)))*((3)*((9)*(x)))))*((((9)-(0))+((5)*(x)))*(((x)-(x))*((3)*((9)*((x)/(x))))))),((((x)*((7)+(0)))/((6)+((0)+(6))))*(((x)/(x))+((x)*((x)*(x))))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,-0.9355738012530637,0.0011034251164839105,0.3469572871509962,0.10600743121414344,659.9334034663224,639.4964598981155,17046.307888269275,199.51300431021755,(((((x)*(x))+((7)*((9)/(9))))+(((9)-(0))*((4)*((9)/(3)))))*((((5)-(9))+((5)/(4)))*(((1)+(x))-((x)+((1)-((0)*(x))))))),((((x)*(8))*((x)-(5)))-((x)-((x)*(5)))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddXD,AddRandomSubTreeR,5,4
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-bccK,PROTAGONIST-57c1c1c1,0.9922228864266248,-0.8169312548106182,1317101.2505671436,3497.0626753828064,0.8712450254956551,0.559876141968647,NaN,NaN,37088459127.109024,31.760879588295804,(((((4)*(8))+((1)*((x)+(2))))*(((x)-((8)*(x)))*((3)*((9)*(x)))))*((((9)-(0))+((5)*(x)))*(((x)-(x))*((3)*((9)*((x)/(x))))))),((((x)*((7)+(0)))/((6)+((0)+(6))))*(((x)/(x))+((x)*((x)*(x))))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,-0.9400629107699341,0.029538913846556186,0.3469572871509962,0.10600743121414344,613.9503503043944,621.2919782374646,17046.307888269275,199.51300431021755,(((((x)*(x))+((7)*((9)/(9))))+(((9)-(0))*((4)*((9)/(3)))))*((((5)-(9))+((5)/(4)))*(((1)+(x))-((x)+((1)-((0)*(x))))))),((((x)*(8))*((x)-(5)))-((x)-((x)*(5)))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MultXD,AddRandomSubTreeR,6,4
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-bccK,PROTAGONIST-57c1c1c1,0.2594446311394696,-0.322256259885778,14392.075783183349,944.6090578764438,0.8712450254956551,0.559876141968647,NaN,NaN,37088459127.109024,31.760879588295804,(((((4)*(8))+((1)*((x)+(2))))*(((x)-((8)*(x)))*((3)*((9)*(x)))))*((((9)-(0))+((5)*(x)))*(((x)-(x))*((3)*((9)*((x)/(x))))))),((((x)*((7)+(0)))/((6)+((0)+(6))))*(((x)/(x))+((x)*((x)*(x))))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddXD,AddRandomSubTreeR,0,0,-0.9347649123439078,0.010378322167640256,0.3469572871509962,0.10600743121414344,668.2190515602317,633.5586441329292,17046.307888269275,199.51300431021755,(((((x)*(x))+((7)*((9)/(9))))+(((9)-(0))*((4)*((9)/(3)))))*((((5)-(9))+((5)/(4)))*(((1)+(x))-((x)+((1)-((0)*(x))))))),((((x)*(8))*((x)-(5)))-((x)-((x)*(5)))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,7,4
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-bccK,PROTAGONIST-57c1c1c1,-1,-0.8421169280101564,NaN,4054.9177803693583,0.8712450254956551,0.559876141968647,NaN,NaN,37088459127.109024,31.760879588295804,(((((4)*(8))+((1)*((x)+(2))))*(((x)-((8)*(x)))*((3)*((9)*(x)))))*((((9)-(0))+((5)*(x)))*(((x)-(x))*((3)*((9)*((x)/(x))))))),((((x)*((7)+(0)))/((6)+((0)+(6))))*(((x)/(x))+((x)*((x)*(x))))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,-0.9340563272134771,0.012411115947988629,0.3469572871509962,0.10600743121414344,675.4772633725975,632.2572437087789,17046.307888269275,199.51300431021755,(((((x)*(x))+((7)*((9)/(9))))+(((9)-(0))*((4)*((9)/(3)))))*((((5)-(9))+((5)/(4)))*(((1)+(x))-((x)+((1)-((0)*(x))))))),((((x)*(8))*((x)-(5)))-((x)-((x)*(5)))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,8,4
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-bccK,PROTAGONIST-57c1c1c1,0.9600784514905205,-1,256584.3860205717,32767,0.8712450254956551,0.559876141968647,NaN,NaN,37088459127.109024,31.760879588295804,(((((4)*(8))+((1)*((x)+(2))))*(((x)-((8)*(x)))*((3)*((9)*(x)))))*((((9)-(0))+((5)*(x)))*(((x)-(x))*((3)*((9)*((x)/(x))))))),((((x)*((7)+(0)))/((6)+((0)+(6))))*(((x)/(x))+((x)*((x)*(x))))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,0,0,-0.943755483655448,-0.002902135765060812,0.3469572871509962,0.10600743121414344,576.1264178160516,642.0662392273524,17046.307888269275,199.51300431021755,(((((x)*(x))+((7)*((9)/(9))))+(((9)-(0))*((4)*((9)/(3)))))*((((5)-(9))+((5)/(4)))*(((1)+(x))-((x)+((1)-((0)*(x))))))),((((x)*(8))*((x)-(5)))-((x)-((x)*(5)))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,FellTreeD,AddRandomSubTreeR,9,4
