specEquation,range,seed,corr,cov,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAverageDelta,PAverageDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,ARun,PRun
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,0,0,ANTAGONIST-hqrY,PROTAGONIST-8c1c1c1c1c1c1c1c1,-0.03676334556779911,0.1447216857100782,0.9969502355042853,0.7965974841893532,0.6833634871234651,0.31892662431764884,81162.38642147029,632.2647959960495,3358700.656292795,130.21887557322694,((((x)*(7))*((1)*((x)*(x))))*(((x)-(8))+((x)*((x)*(x))))),(((x)*((x)+(9)))+((0)*((6)*(x)))),DeleteTerminalR|AddRandomSubTreeR|DeleteTerminalR|DivXD|AddXD|SubXD|MutateTerminalR|AddRandomSubTreeR|AddTreeWithSub|AddToLeafX|SkipD|MutateNonTerminalR|AddTreeWithDiv|MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd,DeleteNonTerminalR|AddTreeWithSub|AddToLeafX|DeleteTerminalR|AddTreeWithSub|SubXD|MultXD|ReplaceBranchR|ReplaceBranchR|SubXD|AddRandomSubTreeR|FellTreeD|AddToLeafR|AddTreeWithDiv|ReplaceBranchXR|AddTreeWithDiv,MutateNonTerminalR,SubXD,0,0,0,0,4,1,0,0
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,0,0,ANTAGONIST-ugoN,PROTAGONIST-35c1**c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1,0.434155254532029,0.1485450613968486,0.9998701583461578,0.7986383143367062,0.6267585367338598,0.23032392040639316,1531732.9849136933,550.5014270484311,78890292.2150854,128.91233024380907,(((((x)+(5))*((x)+(7)))-(((7)-(0))*((3)*((x)*(x)))))+((((5)-(7))-((5)-(6)))*(((x)*(x))*((x)*((x)+(x)))))),(((x)*(2))*((x)*(x))),MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddXD|SubXD|SkipD|ReplaceBranchXR|AddToLeafX|AddToLeafX|AddToLeafX|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|AddXD|MultXD|AddXD|SubXD|SubXD,AddToLeafR,AddToLeafX,0,0,0,0,6,1,1,1
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,0,0,ANTAGONIST-YOjA,PROTAGONIST-59c1c1c1c1**c1c1c1c1,0.08179559807245254,0.1121078802757687,0.9996793196011027,0.7903627574616656,0.8891780141118143,0.24638054100372644,NaN,606.9486887881644,31942226.742008027,134.21036555431263,((((x)*((x)*(x)))*((x)-((9)*(x))))-(((3)*(7))*((1)+((8)+((x)*(x)))))),(((x)*((0)+(x)))*((x)*((2)+(x)))),AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,FellTreeD,0,0,0,0,3,3,2,2
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,0,0,ANTAGONIST-MXfb,PROTAGONIST-54c1c1**c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1,-0.16742246745704759,0.13221167444744875,0.9999774085865956,0.7279275608149572,0.8324603188555162,0.2643363358186151,11619186.400588073,555.910653837122,453413242.8951607,122.4014115750123,(((((x)*(7))-((1)-((3)*(0))))+(((2)*(5))*((9)+((1)*(x)))))*((((x)*(2))+((x)-(x)))*(((1)+(7))+((x)*((x)*(x)))))),((((x)*(2))*((x)+(x)))*((x)/((x)*(x)))),MutateTerminalR|AddTreeWithSub|AddXD|AddTreeWithMult|AddXD|DeleteNonTerminalR|SubXD|AddTreeWithMult|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|AddTreeWithSub|DivXD|SkipD|DeleteTerminalR|DeleteNonTerminalR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DeleteNonTerminalR,AddToLeafR,0,0,0,0,1,2,3,3
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,0,0,ANTAGONIST-bccK,PROTAGONIST-57c1c1c1,-0.13762528967926926,0.10486847506469363,0.9999997238158109,0.9503893518955664,0.8712450254956551,0.559876141968647,NaN,NaN,37088459127.109024,31.760879588295804,(((((4)*(8))+((1)*((x)+(2))))*(((x)-((8)*(x)))*((3)*((9)*(x)))))*((((9)-(0))+((5)*(x)))*(((x)-(x))*((3)*((9)*((x)/(x))))))),((((x)*((7)+(0)))/((6)+((0)+(6))))*(((x)/(x))+((x)*((x)*(x))))),FellTreeD|AddXD|AddTreeWithDiv|MutateTerminalR|AddXD|AddRandomSubTreeR|FellTreeD|AddTreeWithSub|AddTreeWithSub|ReplaceBranchR|AddToLeafX|DivXD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,AddRandomSubTreeR,AddRandomSubTreeR,0,0,0,0,2,1,4,4
