gen,specEquation,range,seed,topAEquation,topPEquation,correlation,covariance,AMean,PMean,AStd,PStd,AVar,PVar,ASkew,PSkew,AExKur,PExKur,topAMean,topPMean,topABest,topPBest,topAMeanDelta,topPMeanDelta,topABestDelta,topPBestDelta,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
83,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)+((9)*(7)))+((9)/(3))),(((x)*(x))*((x)+(x))),0.15879211155079842,0.000008421252748429868,-0.9440267523273309,0.0018598903401149584,0.01091784088647023,0.11721581308062691,0.000006437978495000363,0.000436863775662309,-0.2739337769496744,-0.5063945721713781,-0.450720354839627,-0.5003289005415597,-0.9397579161577946,0.04034768409287533,-0.9363893627980127,0.7986383143367062,617.074485149268,615.3743993476162,651.5794059224264,128.91233024380907,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,ReplaceBranchXR,0,0,4,3,1
84,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(8))-((5)*(x)))+(((0)*(x))/((5)+(x))))*(((8)/((6)-(5)))+((0)-((5)+((9)+(x)))))),(((((x)-((0)*(x)))*((9)*((2)-(4))))-(((5)*((x)+(1)))/((3)+((0)*(5)))))-((((0)/(2))-((3)*((0)+(x))))+(((x)/((3)/(x)))-((x)/((x)+((2)+(x))))))),0.14037230678718585,0.0000653841554853381,-0.9600354884734236,-0.3336136922219919,0.17512312854098244,0.3837726815211282,0.000050195092958584274,0.004322359653915943,2.08685608190582,-0.21794944771151933,6.913982019870794,0.3448246178791896,-0.9285309445092713,-0.1644131020193855,0.4141320051362213,0.5542511408422939,NaN,NaN,17483.880503963897,285.3697015311297,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,SkipD,0,0,3,1,1
85,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((7)*(9))*((8)*(x)))+(((2)*(x))-((7)*((3)*(0)))))*((((3)+(0))+((1)-(x)))+(((0)/(x))/((x)-((9)*(3)))))),(((((x)*((0)-(9)))/(((9)+(7))+((8)*(7))))-(((x)/((x)*(9)))*(((x)*(0))+((3)*(8)))))+((((0)*((0)/(7)))-((8)/((6)-(6))))-(((6)*((1)*(x)))+(((x)/(x))/((5)*((3)*(x))))))),-0.03949002138666082,-0.00004630052576965435,-0.9414721033930034,-0.8117943307249944,0.41431391419464914,0.4613266210419225,0.0006324637557395009,0.002173509110248552,1.2916057197884063,0.26770021522244314,1.5276604862300416,0.3143333119653695,-0.8611615928760126,-0.7007427712942323,0.9664601283347717,0.48418143426420757,NaN,NaN,305405.0449428139,295.78693511995147,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,MutateNonTerminalR,0,0,4,6,1
86,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((9)*(x))/((x)/(x)))*((x)+((x)/((x)-(0))))),(((x)*((x)+(6)))-((8)*(x))),-0.19116793112045946,-0.00001573215115533597,-0.9610198282079749,-0.01601306559632938,0.06507583454568686,0.1344142127010363,0.000018300500328294258,0.0003700694012200609,-0.4292408996717221,-0.15330671878697255,0.006576351178370299,-0.39943926603613455,-0.9517276454884327,0.02406607802542996,-0.49734587995373036,0.6146295576030923,494.46560290298663,626.9111564664242,5148.80981123038,246.7152654827468,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,DeleteNonTerminalR,0,0,7,2,1
87,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),((((x)*(9))*((7)*(2)))/((1)/((x)/((x)+(x))))),NaN,0,-0.9374999999999999,-0.20394250896396962,0,0.295779063779356,0,0.0029861831903752914,NaN,0.026991007306917333,NaN,-0.6428605923306576,-0.9374999999999999,-0.0877721052690818,-0.9374999999999999,0.47813849708475414,640.2028758309526,3647.8102180427672,640.2028758309526,300.08549707634245,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,ReplaceBranchXR,0,0,1,7,1
88,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),(((7)+(9))+((9)*(x))),NaN,0,-0.9374999999999999,0.07243281760936307,0,0.045743363387661044,0,0.000051200263378334066,NaN,-0.13198580741613605,NaN,-0.9722926522926607,-0.9374999999999999,0.08581273599836346,-0.9374999999999999,0.20126617063086275,640.2028758309526,585.2653158745767,640.2028758309526,511.3516945855911,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,ReplaceBranchXR,0,0,1,2,1
89,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),((((x)-((3)-(1)))*((7)*((4)*(x))))*(((4)-(8))+((x)/((1)-(x))))),NaN,0,-0.9374999999999999,-0.054161666536878726,0,0.06650879369855461,0,0.000642959023272915,NaN,-0.2874244190473907,NaN,-0.15231346648754185,-0.9374999999999999,0.002879941958917564,-0.9374999999999999,0.580323598026963,640.2028758309526,640.8940583021429,640.2028758309526,268.6780394615252,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,SkipD,0,0,1,1,1
90,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*((x)/(6)))+((x)-((5)*(x))))+(((9)*(1))*((x)*((9)/((1)/(x)))))),((((x)*(x))*((x)-(x)))-((5)/((9)-(7)))),0.24440010241237115,0.000047346865906261485,-0.9580846851767266,-0.21411212601898147,0.07668132534721295,0.31859781807731224,0.000015359913809399667,0.002443379507267593,0.19645878785312612,0.10437739155421116,-0.5032647904908067,-0.4592056477560882,-0.9486510645061375,-0.11593984349854611,-0.3895625844572421,0.5959593393371867,NaN,NaN,6252.860623124606,258.66799290897114,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,AddToLeafR,MutateNonTerminalR,0,0,9,2,1
91,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((7)/((3)-(x)))*(((7)+(2))*((x)*(4))))+(((3)*(5))-((x)/((x)/((x)/(x)))))),((0)*(x)),NaN,0,-0.9520762119121923,0,0.019517040615539546,0,0.000013244985203147291,0,-0.09763583582249401,NaN,-0.6419167465600375,NaN,-0.9448492771215714,0,-0.9324686398860021,0,564.9224222548144,640.2028758309526,691.7403352601139,640.2028758309526,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,SubXD,MutateNonTerminalR,0,0,2,1,1
92,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))-((3)*(x)))+(((2)*(x))+((x)-((3)*(x)))))/((((3)+(2))/((8)-(0)))*(((x)*(x))/((7)*((x)/(x)))))),(((((x)*(0))+((7)*(5)))+(((9)*(x))/((9)*(2))))+(((0)+((7)/(4)))+((3)-((9)*((x)+(0)))))),0.06119663615498619,0.00003039421933374965,-0.9555583288084217,-0.29116400581488816,0.24238058947959024,0.37345230627435966,0.00008491081323744196,0.0029051187190390865,2.3973121085904783,-0.39117524863119363,6.026269233211549,-0.09564829411817088,-0.9208019640881016,-0.1860211020253711,0.9733256126387694,0.4697299132022649,NaN,NaN,384010.5444439607,339.48043453503885,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,DivXD,SkipD,0,0,1,6,1
93,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((5)*(x))*((x)*((x)*(x))))-((0)*((x)/((x)-(x))))),(((x)*(5))+((x)*(x))),-0.14824270103932594,-0.000004789149246308704,-0.9344437023038346,0.015348037596265473,0.16369617395348154,0.08755923593757269,0.000018574641346111993,0.000056188788350510406,3.5231942338542117,0.16565996031501537,13.665590851437196,0.8051792237622517,-0.9129747697696753,0.03819995343062725,0.37041010556188203,0.6413991920538396,944.08042486254,615.7647528437309,17407.661114354854,229.57726852243502,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,DivXD,MutateNonTerminalR,0,0,4,1,1
94,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*((x)*(x)))*(((9)+(x))*((7)/(8))))-(((9)-(x))-((6)*((0)+((6)*(x)))))),(((x)*(8))*((8)+(0))),-0.06894193153049982,-0.0000034008882537350077,-0.8762386352883651,0.0018902566399801315,0.4850916114708637,0.05914035112608494,0.001383469006113463,0.0000017589293537236777,0.647096939661285,2.2514354736291606,0.0027200128033708637,10.433210227776799,-0.781735558337995,0.008563173696510615,0.9689096052477203,0.4734744704442924,10648.866591315906,634.7214691779654,329466.57946644933,337.0831582199792,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,DivXD,DeleteNonTerminalR,0,0,13,1,1
95,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*((x)*(x)))+(((2)*(x))/((1)-(0))))+(((5)-((x)+(x)))-((x)+((x)+((x)*(x)))))),(((x)*(9))*((7)+(0))),0.05216678926588048,0.0000005852817658748883,-0.956194802451739,0.006757271893037445,0.12761595656551752,0.05900157552445537,0.00002549255208183191,0.000004937742719994734,-0.03770156491110774,0.8585501426065535,0.4177504577281086,0.6046693936700596,-0.9429928169182054,0.013731178537566146,0.032229265156641214,0.4676719946340729,584.1103861134595,631.4150071797767,10584.37256314967,340.7979199206213,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddToLeafX|ReplaceBranchXR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MutateTerminalR|SubXD|ReplaceBranchXR|ReplaceBranchR|DeleteNonTerminalR|MultXD|DeleteNonTerminalR,DivXD,MutateNonTerminalR,0,0,4,1,1
96,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((9)+((8)*(2)))+((9)/((x)*(x)))),(((((x)-(7))-((9)+(7)))/(((8)-(0))*((7)+((x)+(x)))))/((((x)+(0))+((0)/(x)))+(((x)*(x))+((x)-((x)*(x)))))),-0.2714628109092181,-0.00003949489330727265,-0.9377821679173177,-0.5633289729075475,0.00124198838630124,0.3591300971849074,0.0000012879504949883735,0.016434709656456024,-4.752522549981677,2.083577809458947,23.810304837596615,5.169152439721675,-0.9370906787078166,-0.12040320341221002,-0.9328958865968565,0.540156602594308,644.3956545252681,4665.719283793873,687.3639420924616,255.96975318656047,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddXD|SubXD|SkipD|ReplaceBranchXR|AddToLeafX|AddToLeafX|AddToLeafX|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|AddXD|MultXD|AddXD|SubXD|SubXD,AddToLeafR,AddToLeafX,0,0,1,4,1
97,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(0))+((x)+((6)/(9))))*(((9)*(8))+((x)+((2)*(x)))))/((((3)+(0))-((x)/(x)))/(((x)/(x))/((x)/((x)-((x)*(x))))))),((9)-((x)*(x))),-0.15596563610760694,-0.00025780863624194953,-0.9613249361581884,-0.5335411373069482,0.1943693487167154,0.025748313798128628,0.00003249693641683547,0.08408037901758544,1.8443526415970541,1.4788055621965488,8.553582434562603,0.4756823305537057,-0.9330511903597687,0.05653796406672697,0.5673852219908573,0.09158860942404413,NaN,604.0071086418069,23677.52220678593,581.5675846843217,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddXD|SubXD|SkipD|ReplaceBranchXR|AddToLeafX|AddToLeafX|AddToLeafX|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|AddXD|MultXD|AddXD|SubXD|SubXD,DivXD,AddXD,0,0,1,5,1
98,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),(0),NaN,0,-0.9374999999999999,-0.03332545151698846,0,0,0,0.008210854534347454,NaN,-2.497360842214012,NaN,4.719893862100481,-0.9374999999999999,0,-0.9374999999999999,0,640.2028758309526,640.2028758309526,640.2028758309526,640.2028758309526,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddXD|SubXD|SkipD|ReplaceBranchXR|AddToLeafX|AddToLeafX|AddToLeafX|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|AddXD|MultXD|AddXD|SubXD|SubXD,SubXD,SubXD,0,0,1,1,1
99,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),(((9)*(x))*((8)+(2))),NaN,0,-0.9374999999999999,-0.00025039564471101324,0,0.0849499879177483,0,0.00011866982707661784,NaN,-0.056818121103835474,NaN,-0.1418317104016209,-0.9374999999999999,0.02359323642595621,-0.9374999999999999,0.5158665407962483,640.2028758309526,625.1910382893032,640.2028758309526,309.94363286822903,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddXD|SubXD|SkipD|ReplaceBranchXR|AddToLeafX|AddToLeafX|AddToLeafX|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|AddXD|MultXD|AddXD|SubXD|SubXD,SubXD,AddToLeafX,0,0,1,6,1
100,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),((x)*((8)*(9))),NaN,0,-0.9374999999999999,-0.10932327973012174,0,0.17923012574848632,0,0.0017683773123798264,NaN,-0.09208360743799668,NaN,-0.5556651376151134,-0.9374999999999999,-0.02311933225610497,-0.9374999999999999,0.5163035069400439,640.2028758309526,1639.255472831669,640.2028758309526,309.6638858863303,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddXD|SubXD|SkipD|ReplaceBranchXR|AddToLeafX|AddToLeafX|AddToLeafX|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|AddXD|MultXD|AddXD|SubXD|SubXD,SubXD,SubXD,0,0,1,7,1
101,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((8)*((9)*(9)))*((x)-(4))),(((((2)/(7))*((4)*((x)*(x))))-(((0)*(9))*((2)*((x)-(8)))))+((((x)-(2))-((4)-(9)))/(((5)+(x))*((x)*((x)/((x)*(x))))))),0.21120516807960987,0.000016484426042048415,-0.9366441036225442,-0.33902227317020034,0.044307193522851174,0.4150715157337686,0.0000020863861350562153,0.0029197380586146954,1.6218557049287918,-0.5796229093482071,2.617746842325198,0.5540810528564126,-0.9320344951484718,-0.22890530422418182,-0.5848920241744643,0.6784681342766491,696.1873866120137,7739.583529094388,4252.053118461976,157.58370836031742,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddXD|SubXD|SkipD|ReplaceBranchXR|AddToLeafX|AddToLeafX|AddToLeafX|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|AddXD|MultXD|AddXD|SubXD|SubXD,AddToLeafR,AddToLeafX,0,0,2,8,1
102,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)*(8))*((x)-(x))),((9)*((9)/(x))),0.07905606454260043,0.0000000063912484199054154,-0.9374378769945217,0.000892818795770141,0.002769895479903348,0.0020750462299163426,0.00000009518386112945575,0.00000006866535924502109,-0.3615675624197803,0.11898061556669398,1.4267679822033927,-0.8540183657378617,-0.9365995373748792,0.0014164083021054445,-0.9195997437271068,0.008858576380017746,649.4265360258418,639.1888836422348,823.559604535229,633.9014468595576,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddXD|SubXD|SkipD|ReplaceBranchXR|AddToLeafX|AddToLeafX|AddToLeafX|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|AddXD|MultXD|AddXD|SubXD|SubXD,SubXD,AddXD,0,0,1,1,1
103,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)*(7)),(((0)+(x))/((x)+(x))),0.11366210109313483,0.000007257623166788475,-0.9386370520561754,-0.18503538481313697,0.000206370351426177,0.29592101380423436,0.0000012946992236416363,0.0031491154474701725,-1.3037174879549847,-0.07296429909928878,1.5451003127150416,-0.8977127216900995,-0.9374489083560495,-0.0871604665327573,-0.9364535968330467,0.008063673841367728,640.7262201091601,3647.4116928372005,650.9214408991473,635.0404886479462,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddXD|SubXD|SkipD|ReplaceBranchXR|AddToLeafX|AddToLeafX|AddToLeafX|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|AddXD|MultXD|AddXD|SubXD|SubXD,DivXD,AddToLeafX,0,0,3,1,1
104,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(1))*((x)*((7)*(0))))+(((2)*(x))*((1)*((6)*(2)))))-((((8)*(x))+((x)-(4)))*(((6)-(x))/((5)-((3)/(x)))))),(((x)*(x))*((9)/(x))),-0.0003184553561730934,-0.00000006891542526004328,-0.9493777425274074,-0.0331823394740135,0.22942851149823448,0.007279944562033724,0.00009143684166299315,0.0005121704862297996,2.5340411110920447,-0.45811901707296415,6.640999257066721,-0.287126284859085,-0.9132064994715817,0.0018177762276796556,0.8198267729906994,0.0737719868066859,2394.462763991932,638.8935568664962,114987.53082367842,592.9738377215492,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddXD|SubXD|SkipD|ReplaceBranchXR|AddToLeafX|AddToLeafX|AddToLeafX|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|AddXD|MultXD|AddXD|SubXD|SubXD,DivXD,AddXD,0,0,4,2,1
105,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)/((2)*(x))),((((x)+((0)/(1)))/((5)+((5)*(5))))/(((x)+(0))-((x)+((2)+((0)*(x)))))),-0.039215901868106494,-0.000004110208599329489,-0.9436902446994677,-0.6541627159769008,0.0077942898920011815,0.5027769443775814,0.000004338188259258352,0.002532182004878435,0.0540717902921937,0.3317242465911953,-0.23158205709692004,-0.5463870491873553,-0.9389645135634869,-0.5411035279764285,-0.9368420963008405,0.6760670621732564,NaN,NaN,646.9419452745012,159.29167865550568,MutateTerminalR|AddTreeWithAdd|SubXD|DeleteNonTerminalR|SubXD|DeleteTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|DivXD|DivXD|FellTreeD|AddTreeWithSub|AddTreeWithMult,AddXD|SubXD|SkipD|ReplaceBranchXR|AddToLeafX|AddToLeafX|AddToLeafX|ReplaceBranchXR|MultXD|MultXD|AddToLeafR|AddXD|MultXD|AddXD|SubXD|SubXD,SubXD,SubXD,0,0,7,1,1
