generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,bottomAntagonist,bottomProtagonist,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistAge,topProtagonistAge,topAntagonistEquation,topProtagonistEquation,spec,runNumber
23,0.9987432865796269,0.0012567134203733136,0.9999999999294914,0.019828673933291744,0.9999999999294914,0.019828673933291744,StrategyAddSubX,StrategyReplaceBranchX,23,23,(((5)0(((x)-(9))0(0)))*(((5)+(5))*(((x)+((x)+(6)))*(x)))),(((((x)+(1))0(x))+((3)0((0)*(x))))-(((8)*((x)-((x)+(2))))-((x)+(x)))),10000*x*x*x,4
24,0.9996437857375893,0.0003562142624107464,0.9999999999497327,0.009979912895576941,0.9999999999497327,0.009979912895576941,StrategyAddAddX,StrategySkip,24,24,(((1)0((((x)+(8))+(5))0(0)))*((x)*((x)*(((x)-(9))+(0))))),((((x)-(x))0(((x)*(7))+(((x)+(9))0(0))))*(((6)*(1))-((x)+((x)*(x))))),10000*x*x*x,4
25,0.9980487302846828,0.0019512697153171693,0.9999999999832766,0.02980355337346456,0.9999999999832766,0.02980355337346456,StrategyMutateTerminal,StrategySkip,25,25,(((1)0((((x)+((8)-(6)))+(1))0(0)))*(((x)-(3))*((x)*(1)))),(((x)-((x)*(9)))-((((x)+(x))-(7))*((x)*((x)*(x))))),10000*x*x*x,4
26,0.9993086884164782,0.000691311583521873,0.9999999999363425,0.01673652644685092,0.9999999999363425,0.01673652644685092,StrategyAddSubX,StrategySkip,26,26,(((1)0(((x)-(1))0((((x)+(7))+(2))+(x))))*((x)*((x)*(x)))),((((9)0((x)+(7)))+((x)-((6)-((x)-(3)))))0(((0)*(x))+((x)-(x)))),10000*x*x*x,4
27,0.9999717877714024,0.000028212228597658872,0.9999999999496689,0.0002697428068521394,0.9999999999496689,0.0002697428068521394,StrategyAddSubX,StrategyAddRandomSubTreeX,27,27,((((x)-(2))0((((x)+(8))+((x)+(8)))0(0)))*((x)*((x)*(x)))),(((x)+(9))*(4)),10000*x*x*x,4
28,0.9974190877229934,0.0025809122770069203,0.9999999999330964,0.026613523673060694,0.9999999999330964,0.026613523673060694,StrategyAddSubX,StrategyReplaceBranchX,28,28,(((1)0((((x)-((x)+(1)))+((3)-(7)))0(0)))*((x)*((x)*(3)))),(((((x)+(8))-(2))+((x)0(((x)+(8))0(0))))*((x)+(9))),10000*x*x*x,4
29,0.9979234210779763,0.002076578922023656,0.9999999999765431,0.03327371756186433,0.9999999999765431,0.03327371756186433,StrategyAddSubX,StrategySkip,29,29,((((3)+(2))0((0)0(0)))*((((2)-(5))-((x)-(x)))*((x)*(x)))),((((2)0(7))+(((x)*((x)-(5)))0((0)*(x))))+(((4)*(x))-((x)+((2)*((x)-(6)))))),10000*x*x*x,4
30,0.9991135315763231,0.0008864684236767615,0.9999999999597358,0.01666341671426776,0.9999999999597358,0.01666341671426776,StrategyAddTreeWithAdd,StrategySkip,30,30,(((1)0(((x)-(1))0(7)))*((((x)+((x)+(3)))+(1))*((x)*(x)))),((((5)+(3))0(((x)-(8))0((x)+(x))))*((x)*(6))),10000*x*x*x,4
31,0.9966472802232841,0.0033527197767160904,0.9999999999263426,0.030053897896941854,0.9999999999263426,0.030053897896941854,StrategyAddSubX,StrategyAddRandomSubTreeX,31,31,(((1)0((0)0((x)+(9))))*(((x)+(1))*((((x)-(2))+(7))*(x)))),(((x)*(4))*(((1)+(4))*((x)*((x)*(1))))),10000*x*x*x,4
32,0.9999844766075114,0.000015523392488585337,0.9999999999765061,0.00014031740070799732,0.9999999999765061,0.00014031740070799732,StrategyAddSubX,StrategyReplaceBranchX,32,32,((((0)+((x)-(9)))0(((x)+(1))0((x)-(8))))*((x)*((x)*(x)))),(((((x)+(2))0(8))+(((x)-(6))+((6)0(0))))*((x)-(8))),10000*x*x*x,4
33,0.9995265179754783,0.0004734820245216503,0.9999999999364364,0.0067300637009859035,0.9999999999364364,0.0067300637009859035,StrategyAddTreeWithSub,StrategySkip,33,33,(((1)0((0)0(((x)-(3))-((x)+(8)))))*((x)*(((7)+(9))*(x)))),(((((x)+(3))-(9))0((0)0((0)*(x))))+(((6)*(8))-((8)+(((x)+(3))*((x)+(3)))))),10000*x*x*x,4
34,0.9984210928055851,0.001578907194414832,0.9999999999363796,0.026773497077003227,0.9999999999363796,0.026773497077003227,StrategyAddSubX,StrategyReplaceBranchX,34,34,(((((x)+(4))+(3))0((4)0(0)))*((x)*(((4)-(6))*((x)-(7))))),((((1)0((x)+((x)+(2))))-((7)0((x)+(x))))*((x)+(1))),10000*x*x*x,4
35,0.9984345214021076,0.0015654785978920875,0.9999999996820212,0.03017362732654842,0.9999999996820212,0.03017362732654842,StrategyAddSubX,StrategySkip,35,35,((((1)+((x)-(4)))0((0)0(x)))*((x)*(((9)-(0))*((x)+(7))))),((((1)0(0))0((x)+(3)))*(((x)*(((x)-(4))+(5)))*((x)+(((x)+(x))-(2))))),10000*x*x*x,4
36,0.9977733458615687,0.002226654138431135,0.9999999999362318,0.029819679708189707,0.9999999999362318,0.029819679708189707,StrategyAddTreeWithAdd,StrategySkip,36,36,((((1)-(2))0((((x)+(3))+(3))0((x)-(5))))*((9)*((x)*(x)))),(((x)*(9))-(((5)0(0))*((x)*((x)*((x)+(5)))))),10000*x*x*x,4
37,0.9974008394410078,0.0025991605589922176,0.9999999999230764,0.026910020467196746,0.9999999999230764,0.026910020467196746,StrategyAddAddX,StrategyReplaceBranchX,37,37,(((1)0(((x)+(7))0((x)-(0))))*(((6)+(5))*(((8)-(0))*(x)))),(((((x)-((x)-(8)))0(3))+((x)-((x)*(9))))*(((x)+(8))*((x)*((3)-((x)+(7)))))),10000*x*x*x,4
38,0.9998567261476172,0.00014327385238304863,0.9999999999631461,0.003370207548412078,0.9999999999631461,0.003370207548412078,StrategyAddAddX,StrategyAddAddX,38,38,((((x)-(5))0(((4)+(1))0(0)))*((2)*((x)*((4)-((x)+(8)))))),((((x)-(1))0((x)-((3)-(5))))+(((x)+(9))*(((x)*(0))*((x)*(x))))),10000*x*x*x,4
39,0.998771720832501,0.0012282791674988343,0.9999999999698731,0.029724044921810477,0.9999999999698731,0.029724044921810477,StrategyMutateTerminal,StrategyAddRandomSubTreeX,39,39,(((1)0(((x)-(x))0((x)+(x))))*(((x)+(0))*(((2)-(8))*(x)))),(((x)+(0))+(((6)*(x))-((7)*((8)+(1))))),10000*x*x*x,4
40,0.9982060850528959,0.0017939149471041407,0.9999999999532101,0.02677317973385888,0.9999999999532101,0.02677317973385888,StrategyAddAddX,StrategyAddRandomSubTreeX,40,40,(((1)0((((x)+(2))-(8))0((5)-(1))))*(((0)+(9))*((x)*(x)))),((((x)+((x)*(2)))+((x)+(8)))-((((x)+(x))*(x))-((x)+(2)))),10000*x*x*x,4
41,0.9995415378562744,0.00045846214372557216,0.9999999999331063,0.0066631763198166695,0.9999999999331063,0.0066631763198166695,StrategyAddAddX,StrategySkip,41,41,(((((x)+(1))-(7))0((0)0(0)))*(((7)+(3))*(((8)-(x))*(x)))),((x)*((x)+(x))),10000*x*x*x,4
42,0.9987408833817251,0.0012591166182749243,0.9999999999396121,0.013356927863904418,0.9999999999396121,0.013356927863904418,StrategyAddTreeWithSub,StrategySkip,42,42,((((x)-(6))0((0)0(0)))*((x)*(((3)+(4))*((9)-((x)+(1)))))),(((((x)-(3))+(6))+((x)-(5)))*(((x)*(x))*((4)-((x)*(2))))),10000*x*x*x,4
43,0.9995432053974217,0.0004567946025782009,0.9999999998860852,0.0033728317276960312,0.9999999998860852,0.0033728317276960312,StrategyAddAddX,StrategySkip,43,43,(((((x)-(4))+(2))0((0)0((x)-(8))))*(((x)+(0))*((x)*(x)))),((((x)-(0))0((x)*(3)))0((x)+(2))),10000*x*x*x,4
44,0.9982771746231507,0.0017228253768493788,0.9999999998996162,0.020043480052313194,0.9999999998996162,0.020043480052313194,StrategyAddAddX,StrategyAddRandomSubTreeX,44,44,(((1)0(((8)+(9))0((6)-((x)+(5)))))*((x)*((x)*((x)-(5))))),((((x)+(2))-((x)+(0)))+(((x)-(2))-((0)*((x)*(x))))),10000*x*x*x,4
45,0.9979853232644879,0.0020146767355121073,0.9999999999429855,0.026454073918362773,0.9999999999429855,0.026454073918362773,StrategyAddAddX,StrategyAddRandomSubTreeX,45,45,(((1)0((0)0(((x)+(2))+(x))))*(((x)-(5))*((4)*((5)-(2))))),((((x)-(1))+((0)-((8)+(((x)*(4))+(4)))))-(((0)0(0))*((x)*((x)+(x))))),10000*x*x*x,4
46,0.9993111233827796,0.0006888766172205467,0.9999999999431063,0.010017069899688362,0.9999999999431063,0.010017069899688362,StrategyAddSubX,StrategyAddAddX,46,46,(((1)0(((x)-(6))0(0)))*((2)*((((9)-((x)+(1)))+(2))*(x)))),(((x)+(7))-(((7)-(1))*((x)-((x)*(6))))),10000*x*x*x,4
47,0.9983181824818497,0.0016818175181503026,0.9999999999564764,0.03000051441671341,0.9999999999564764,0.03000051441671341,StrategyAddAddX,StrategySkip,47,47,((((5)-((x)+(3)))0((0)0((1)+(4))))*((x)*((6)*((x)-(9))))),(((((x)+(3))0(x))+((9)0((2)-(1))))*((((x)*(6))*((x)+(3)))*((9)+((x)-(8))))),10000*x*x*x,4
48,0.9977438178489142,0.0022561821510855467,0.9999999999131003,0.032998687343590336,0.9999999999131003,0.032998687343590336,StrategyAddAddX,StrategyAddAddX,48,48,(((1)0(((x)-((x)+(9)))0(3)))*((x)*((x)*(((1)-(0))+(2))))),(((((x)+(9))0((0)0(x)))-((7)*((x)*(5))))+(((x)-(x))+((7)*(((x)-((x)+(2)))+(5))))),10000*x*x*x,4
49,0.9975288994186844,0.0024711005813153933,0.9999999999530894,0.04009288241337507,0.9999999999530894,0.04009288241337507,StrategyAddAddX,StrategySkip,49,49,((((1)+(1))0((0)0((x)+(9))))*((((x)-(5))-(5))*((x)*(2)))),((((1)0((x)-(2)))0((0)*((9)+(x))))-((((x)*(9))*(0))-((2)*((x)-(x))))),10000*x*x*x,4
50,0.9999977756924824,0.008960128511553861,0.9999999999530894,0.04009288241337507,0.9999999999530894,0.04009288241337507,StrategyAddAddX,StrategyReplaceBranchX,49,49,((((1)+(1))0((0)0((x)+(9))))*(((x)-(5))-((5)*((x)*(2))))),((((1)0((x)-(2)))0((0)*((9)+(x))))-(((x)*(9))*((0)-((2)*((x)-(x)))))),10000*x*x*x,4
