gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.05721903284701346,-0.011398292162244585,-0.04962513642007581,-0.011307485482756688,NaN,NaN,NaN,NaN,-0.9875,0.2947047071344549,0,0.005280697836706683,6120.8,6108.783333333333,6120.8,6043.76,(0),(((2)/((8)*(8)))*((8)*((9)-(x)))),SubXD|DivXD|DeleteNonTerminalR|SkipD|FellTreeD,AddTreeWithSub|DivXD|AddTreeWithMult|SubXD|MutateNonTerminalR,DeleteNonTerminalR,SubXD,0,0,1,1,2
1,x*x*x*x,25,-10,-0.0395,-0.0056772924174244245,-0.0395,0.011532105980544096,244.832,444.36150000000004,244.832,243.94480000000004,-0.9875,0.28859906268088215,0,0.0012641429686131534,6120.8,6112.28,6120.8,6096.08,(0),(((4)*(8))+((8)-(x))),SubXD|DivXD|DeleteNonTerminalR|SkipD|FellTreeD,FellTreeD|ReplaceBranchR|AddTreeWithMult|SubXD|AddRandomSubTreeR,DeleteNonTerminalR,FellTreeD,0,1,2,2,2
2,x*x*x*x,25,-10,-0.0395,0.011667125679182927,-0.0395,0.012561476557686206,244.832,242.78779999999998,244.832,235.12400000000002,-0.9875,0.3437459155665926,0,0.028226552902979436,6120.8,5985.82,6120.8,5623.52,(0),(((9)*(x))*((x)-(x))),SubXD|DeleteNonTerminalR|DeleteNonTerminalR|SkipD|FellTreeD,FellTreeD|ReplaceBranchR|AddTreeWithMult|SubXD|SkipD,DeleteNonTerminalR,FellTreeD,1,2,3,3,2
3,x*x*x*x,25,-10,-0.0395,0.01153469667830536,-0.0395,0.011883087178146652,244.832,243.92260000000002,244.832,240.93720000000002,-0.9875,0.3015012043243647,0,0.007241594030065545,6120.8,6071.42,6120.8,5985.52,(0),(((3)*((3)+(9)))*((8)-(x))),SubXD|DeleteNonTerminalR|DeleteNonTerminalR|SkipD|FellTreeD,FellTreeD|ReplaceBranchR|AddTreeWithMult|SubXD|AddRandomSubTreeR,DeleteNonTerminalR,AddRandomSubTreeR,2,1,4,4,2
4,x*x*x*x,25,-10,-0.0395,0.011315607670332547,-0.0395,0.011550964393076537,244.832,245.8,244.832,243.7832,-0.9875,0.28929925126500744,0,0.0012204724212886255,6120.8,6110.46,6120.8,6090.08,(0),(((2)+(8))*((5)-(x))),SubXD|DeleteNonTerminalR|DeleteNonTerminalR|SkipD|FellTreeD,FellTreeD|ReplaceBranchR|AddTreeWithMult|SubXD|AddRandomSubTreeR,DeleteNonTerminalR,FellTreeD,2,1,5,5,2
5,x*x*x*x,25,-10,-0.0395,0.011509618257183938,-0.0395,0.01173926844296731,244.832,244.1375,244.832,242.1696,-0.9875,0.29496611087252833,0,0.0042979810501964895,6120.8,6087.24,6120.8,6041.52,(0),(((x)*((8)*(6)))*((1)-(x))),SubXD|DeleteNonTerminalR|DeleteNonTerminalR|SkipD|FellTreeD,FellTreeD|ReplaceBranchR|AddTreeWithMult|SubXD|AddRandomSubTreeR,DeleteNonTerminalR,AddTreeWithMult,3,5,6,6,2
6,x*x*x*x,25,-10,-0.0395,0.01151601331291895,-0.0395,0.011957493885019703,244.832,244.08270000000002,244.832,240.2996,-0.9875,0.3085637731762422,0,0.011573635965743534,6120.8,6066.33,6120.8,5925,(0),(((7)*((9)*(8)))-((1)*(7))),SubXD|DeleteNonTerminalR|DeleteNonTerminalR|SkipD|FellTreeD,FellTreeD|ReplaceBranchR|AddTreeWithMult|SubXD|AddRandomSubTreeR,DeleteNonTerminalR,FellTreeD,3,1,7,7,2
7,x*x*x*x,25,-10,-0.0395,0.01160711951752339,-0.0395,0.012121244655227147,244.832,243.30199999999996,244.832,238.8964,-0.9875,0.3133670668633419,0,0.011725184560134501,6120.8,6032.79,6120.8,5883.84,(0),(((7)*((7)*(7)))*((2)-(x))),SubXD|DeleteNonTerminalR|DeleteNonTerminalR|SkipD|AddTreeWithMult,FellTreeD|ReplaceBranchR|AddTreeWithMult|AddTreeWithAdd|AddRandomSubTreeR,DeleteNonTerminalR,AddTreeWithAdd,5,7,8,8,2
8,x*x*x*x,25,-10,-0.0395,0.011559506693802866,-0.0395,0.011792389416882952,244.832,243.70999999999995,244.832,241.71439999999998,-0.9875,0.31346509326511945,0,0.012571694815533494,6120.8,6023.91,6120.8,5883,(0),(((4)+((7)*(9)))*((7)-(x))),SubXD|DeleteNonTerminalR|DeleteNonTerminalR|SkipD|FellTreeD,FellTreeD|ReplaceBranchR|AddTreeWithMult|SubXD|AddRandomSubTreeR,DeleteNonTerminalR,SubXD,7,6,9,9,2
9,x*x*x*x,25,-10,-0.0395,0.01151170715312658,-0.0395,0.01174211587654275,244.832,244.1196,244.832,242.14520000000005,-0.9875,0.29840170285863665,0,0.0065640183585207535,6120.8,6093.16,6120.8,6012.08,(0),(((9)*((4)*(3)))*((2)-(x))),SubXD|DeleteNonTerminalR|DeleteNonTerminalR|SkipD|FellTreeD,FellTreeD|ReplaceBranchR|AddTreeWithMult|AddTreeWithAdd|AddRandomSubTreeR,DeleteNonTerminalR,FellTreeD,6,7,10,10,2
