generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,bottomAntagonist,bottomProtagonist,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistAge,topProtagonistAge,topAntagonistEquation,topProtagonistEquation,spec,runNumber
11,0.5436040838193184,0.15051765932810887,0.7576303746699932,0.1814889934569729,0.7576303746699932,0.1814889934569729,StrategyAddMultX,StrategyReplaceBranch,11,11,((((x)*((x)*(9)))*((x)*((x)*((x)+(2)))))*((x)*(x))),((9)*(9)),5*x*x*x,2
12,0.5557479918497991,0.1529532629529642,0.7820929282848644,0.17468856072066896,0.7820929282848644,0.17468856072066896,StrategyAddMultX,StrategyReplaceBranch,12,12,((((x)*((x)+(5)))*((x)*((x)*(x))))*(((x)+(0))*(x))),(((8)-(2))*((3)+(7))),5*x*x*x,2
13,0.5800550985479126,0.1545048377921162,0.797226931832766,0.17526819673657543,0.797226931832766,0.17526819673657543,StrategyAddAddX,StrategyReplaceBranch,13,13,((((x)*((x)+(9)))*(x))*(((x)*((x)*((x)+(3))))*(x))),((6)-(3)),5*x*x*x,2
14,0.6136469826141489,0.15799195373606556,0.8193613442047004,0.17445413759350037,0.8193613442047004,0.17445413759350037,StrategyAddAddX,StrategyReplaceBranch,14,14,(((((x)*((x)+(3)))*(x))*(x))*((x)*((x)*((x)+(2))))),((4)-(x)),5*x*x*x,2
15,0.6316260666815318,0.15765006779917168,0.8405795983406192,0.17620270281060038,0.8405795983406192,0.17620270281060038,StrategyAddAddX,StrategyReplaceBranchX,15,15,((((x)*((x)*(x)))*((x)*((x)+(2))))*(((x)+(x))*(x))),(((5)*(8))*((9)*(9))),5*x*x*x,2
16,0.6535429348568337,0.1580954126855187,0.8180553802779061,0.18456999071921543,0.8180553802779061,0.18456999071921543,StrategyAddMultX,StrategyReplaceBranch,16,16,((((x)*((x)+(6)))*(x))*(((x)*((x)*((x)+(x))))*(x))),((2)*(5)),5*x*x*x,2
17,0.6345290304969576,0.1569080577550149,0.7982114244763029,0.1800502780526498,0.7982114244763029,0.1800502780526498,StrategyAddAddX,StrategyReplaceBranch,17,17,((((x)*((x)*((x)*((x)+((x)+(0))))))*(x))*((x)*(x))),((9)+(4)),5*x*x*x,2
18,0.6550443225848899,0.1570155263361652,0.8564538312989778,0.18143670950331628,0.8564538312989778,0.18143670950331628,StrategyAddMultX,StrategyReplaceBranch,18,18,((((x)*((x)*(x)))*(x))*(((x)*((x)+((x)+(9))))*(x))),((5)-(7)),5*x*x*x,2
19,0.6699663852206702,0.1555393780838189,0.8112723269771113,0.1809982645686148,0.8112723269771113,0.1809982645686148,StrategyAddAddX,StrategyReplaceBranch,19,19,(((((x)*(x))*((((x)+(8))+(1))*(x)))*(x))*((x)*(x))),(((5)*(3))*((8)*((1)*((x)*(x))))),5*x*x*x,2
20,0.669203724417346,0.15632097734248865,0.8209425329008296,0.1815534444423899,0.8209425329008296,0.1815534444423899,StrategyAddAddX,StrategyReplaceBranch,20,20,(((((x)+(0))*((x)*((x)*((x)+(1)))))*(x))*((x)*(x))),(((x)-(3))*((5)+(x))),5*x*x*x,2
21,0.6625543008359409,0.1571635334643288,0.7937821476330698,0.1848911565647266,0.7937821476330698,0.1848911565647266,StrategyAddAddX,StrategyReplaceBranch,21,21,((((x)+(x))*(((x)*((x)*(x)))*((x)+(0))))*((x)*(x))),((6)-(2)),5*x*x*x,2
22,0.6684333119306709,0.15789756270960006,0.8417426175647471,0.18012140138886962,0.8417426175647471,0.18012140138886962,StrategyAddAddX,StrategyReplaceBranch,22,22,(((((x)*(x))*((x)*((x)+(x))))*(x))*((x)*((x)+(5)))),((2)-(9)),5*x*x*x,2
23,0.623964164173431,0.15704893044989265,0.8410491597256231,0.18022769636420455,0.8410491597256231,0.18022769636420455,StrategyAddAddX,StrategyReplaceBranch,23,23,((((x)*((x)*((x)+(x))))*(x))*((x)*((x)*((x)+(2))))),(((4)*(2))*((x)+((7)-(1)))),5*x*x*x,2
24,0.6737581352435298,0.15665348310942961,0.8301211105870787,0.17935945587898466,0.8301211105870787,0.17935945587898466,StrategyAddAddX,StrategyAddAddX,24,24,((((x)*(x))*((x)*(((x)+(x))*((x)+(1)))))*((x)*(x))),(((8)*((x)+(x)))+((6)+(1))),5*x*x*x,2
25,0.6520327085281132,0.1541311060075045,0.8202138072201949,0.17696450154419402,0.8202138072201949,0.17696450154419402,StrategyAddMultX,StrategyReplaceBranch,25,25,((((x)+(2))*(x))*(((x)*((x)*((x)*((x)+(1)))))*(x))),(((0)+(5))+((1)-(8))),5*x*x*x,2
26,0.6531955395718496,0.1539896828712542,0.8398085650401346,0.17982606821994643,0.8398085650401346,0.17982606821994643,StrategyAddAddX,StrategyReplaceBranch,26,26,((((x)+(6))*((x)*((x)*((x)+(x)))))*((x)*((x)*(x)))),((((8)-(4))*((5)+(4)))+((x)*((x)*((6)*(1))))),5*x*x*x,2
27,0.6595627907702023,0.15799815900067846,0.8369860790036745,0.17493570271233927,0.8369860790036745,0.17493570271233927,StrategyAddAddX,StrategyReplaceBranch,27,27,(((((x)+(0))*((x)*((x)*((x)+(x)))))*(x))*((x)*(x))),((((3)+(8))*((x)+((1)+(4))))*((5)+(6))),5*x*x*x,2
28,0.6588212026175171,0.15441551727868322,0.822291597189588,0.17657067866451803,0.822291597189588,0.17657067866451803,StrategyAddAddX,StrategyReplaceBranch,28,28,((((x)+(1))*(x))*(((x)*((x)*(((x)+(5))*(x))))*(x))),((4)-(7)),5*x*x*x,2
29,0.6733879130119489,0.15587090980887283,0.8724949615028673,0.17648185283663914,0.8724949615028673,0.17648185283663914,StrategyAddAddX,StrategyReplaceBranch,29,29,((((x)*((x)*((x)*((x)+(3)))))*((x)+(2)))*((x)*(x))),((8)*(9)),5*x*x*x,2
30,0.6551530697271885,0.1553744445312491,0.8740914105651334,0.1767708668140322,0.8740914105651334,0.1767708668140322,StrategyAddAddX,StrategyReplaceBranch,30,30,(((((x)*(x))*((x)*((x)+(9))))*(x))*(((x)+(x))*(x))),((3)-(x)),5*x*x*x,2
31,0.649965374969446,0.15491415292264882,0.8202367744036649,0.17806185511520295,0.8202367744036649,0.17806185511520295,StrategyAddMultX,StrategyReplaceBranch,31,31,((((x)*((x)+(5)))*((x)+(2)))*((x)*((x)*((x)*(x))))),((x)+(9)),5*x*x*x,2
32,0.6548681497151886,0.1580302960051846,0.8592416488935499,0.1749643817961925,0.8592416488935499,0.1749643817961925,StrategyAddAddX,StrategyReplaceBranch,32,32,((((x)*(x))*(x))*((x)*(((x)*((x)+(5)))*((x)+(3))))),(((1)+(1))+((1)-(7))),5*x*x*x,2
33,0.66490588483468,0.15500599537516468,0.8174198688624513,0.1851302430532159,0.8174198688624513,0.1851302430532159,StrategyAddAddX,StrategyReplaceBranch,33,33,((((x)+(6))*((x)*((x)*((x)*((x)+(4))))))*((x)*(x))),((9)+(4)),5*x*x*x,2
34,0.6636965618114461,0.1581639712059143,0.8627604372942774,0.18488190147727504,0.8627604372942774,0.18488190147727504,StrategyAddAddX,StrategyReplaceBranch,34,34,((((x)*(x))*(((x)+(x))*((x)*((x)+(2)))))*((x)*(x))),((5)+(9)),5*x*x*x,2
35,0.6624580079601543,0.15741168957087795,0.8189452207953485,0.18161260759253733,0.8189452207953485,0.18161260759253733,StrategyAddAddX,StrategyReplaceBranch,35,35,((((x)*((x)*((x)+(3))))*((x)*((x)+(0))))*((x)*(x))),((6)-(0)),5*x*x*x,2
36,0.6657437119797551,0.156041569703452,0.810189712067829,0.1845315064186934,0.810189712067829,0.1845315064186934,StrategyAddAddX,StrategyReplaceBranch,36,36,((((x)*((x)+(4)))*((x)+(5)))*((x)*((x)*((x)*(x))))),((6)+(8)),5*x*x*x,2
37,0.6662170070616514,0.15622547957454105,0.8538235041395182,0.18005902082374817,0.8538235041395182,0.18005902082374817,StrategyAddAddX,StrategyReplaceBranch,37,37,((((x)+(x))*((x)*(x)))*((((x)*(x))*((x)+(0)))*(x))),(((9)-(x))*((0)+(x))),5*x*x*x,2
38,0.647706827690782,0.154676313517616,0.7815909744206456,0.17819518866080608,0.7815909744206456,0.17819518866080608,StrategyAddAddX,StrategyReplaceBranch,38,38,((((x)+(4))*((x)*((x)*((x)+(5)))))*((x)*((x)*(x)))),((5)+(7)),5*x*x*x,2
39,0.6635169950642554,0.15728306750652013,0.7977378766836399,0.18313709189311303,0.7977378766836399,0.18313709189311303,StrategyAddAddX,StrategyReplaceBranch,39,39,((((x)*((x)*((x)*(x))))*(x))*(((x)+(6))*((x)+(3)))),((x)+(4)),5*x*x*x,2
40,0.6615319568482262,0.15635927995398624,0.8535433997757128,0.1772310177216312,0.8535433997757128,0.1772310177216312,StrategyAddAddX,StrategyReplaceBranch,40,40,((((x)*((x)*(x)))*(x))*((x)*((x)*((x)+((x)+(5)))))),((5)*(5)),5*x*x*x,2
41,0.6575686192988521,0.15756458487774325,0.8370549988532026,0.17854213048875966,0.8370549988532026,0.17854213048875966,StrategyAddAddX,StrategyReplaceBranch,41,41,((((x)*((x)*(x)))*((x)+(0)))*(((x)*((x)+(4)))*(x))),((6)+(9)),5*x*x*x,2
42,0.670080489691524,0.15369131771510255,0.8487889109968407,0.19149918097884724,0.8487889109968407,0.19149918097884724,StrategyReplaceBranchX,StrategyReplaceBranch,42,42,((((x)*(x))*(((x)*((x)+(2)))*((x)+(8))))*((x)*(x))),((6)+(x)),5*x*x*x,2
43,0.6669344709834379,0.1567522326827864,0.8466294560122918,0.17871923186439745,0.8466294560122918,0.17871923186439745,StrategyAddAddX,StrategyReplaceBranch,43,43,((((x)*((x)+(0)))*(x))*(((x)*(((x)+(x))*(x)))*(x))),((2)*(2)),5*x*x*x,2
44,0.6558191862928677,0.156996320841677,0.8218037413016933,0.17474647129957685,0.8218037413016933,0.17474647129957685,StrategyAddAddX,StrategyReplaceBranch,44,44,((((x)+(5))*((x)*((x)*((x)+(x)))))*((x)*((x)*(x)))),((6)-(4)),5*x*x*x,2
45,0.6657003060717578,0.1562426777976217,0.8402881788342451,0.1775558560834118,0.8402881788342451,0.1775558560834118,StrategyAddAddX,StrategyReplaceBranch,45,45,(((((x)+(2))*(x))*(x))*((x)*(((x)+(1))*((x)*(x))))),((5)+(5)),5*x*x*x,2
46,0.7028104544674744,0.15938469656120524,0.8788528447079278,0.17931710762079636,0.8788528447079278,0.17931710762079636,StrategyAddAddX,StrategyReplaceBranch,46,46,((((x)+(x))*(((x)*((x)+(0)))*((x)+(0))))*((x)*(x))),(((7)*(3))*((6)*((x)*((2)*(0))))),5*x*x*x,2
47,0.6917776933740742,0.1552392543118869,0.8750560403696416,0.1795895042478675,0.8750560403696416,0.1795895042478675,StrategyAddAddX,StrategyReplaceBranch,47,47,((((x)*(((x)+(9))*((x)+(x))))*(x))*(((x)+(x))*(x))),((((9)-(4))*((6)-(4)))*((x)+((3)+((0)+(9))))),5*x*x*x,2
48,0.7307847414104048,0.1608074549329197,0.8824435524758871,0.18226586534849865,0.8824435524758871,0.18226586534849865,StrategyAddMultX,StrategyReplaceBranch,48,48,((((x)*((x)+((x)+(5))))*(x))*(((x)*((x)+(0)))*(x))),((9)-(8)),5*x*x*x,2
49,0.728559622919329,0.16189692131412822,0.9043788593336437,0.17545921120058605,0.9043788593336437,0.17545921120058605,StrategyAddAddX,StrategyReplaceBranch,49,49,((((x)*((x)*((x)+(0))))*(x))*(((x)+((x)+(0)))*(x))),((9)+(x)),5*x*x*x,2
50,0.7967412861198173,0.1683408218976189,0.9043788593336437,0.17488624793956614,0.9043788593336437,0.17488624793956614,StrategyAddAddX,StrategyReplaceBranch,49,49,((((x)*(x))*((x)+((0)*(x))))*((x)+((x)+((0)*(x))))),(((1)-(5))*((7)+(1))),5*x*x*x,2
