gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,5*x*x*x+2*x+7,10,1,-1.153163147103488,-0.6911159304922994,-0.10078237687250528,0.43803537558991373,NaN,NaN,20020850.886423565,860.0868576596372,0.9999283758924961,0.801437438745508,0.5704467772178232,0.3329940276047295,35422422.2,12643.026000000002,641055108.4,303.9,(((((5)*(x))-((7)*(9)))*(((x)*(x))+((2)*((6)-(6)))))+((((4)*(x))*((x)-(x)))-(((1)*(6))*((x)*((x)*(x)))))),((((x)*((4)*(7)))+(((6)-(3))+((6)*(1))))*(((x)+(x))+((x)/((x)*((x)-(x)))))),AddTreeWithSub|MultXD|MutateTerminalR|AddTreeWithAdd|MultXD|MutateNonTerminalR|MutateTerminalR|SkipD|MutateTerminalR|SubXD|AddTreeWithSub|MultXD|AddToLeafR|MultXD|MultXD,AddTreeWithSub|MutateTerminalR|SkipD|AddToLeafR|AddTreeWithAdd|ReplaceBranchR|AddTreeWithAdd|ReplaceBranchR|MultXD|ReplaceBranchXR|ReplaceBranchXR|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddRandomSubTreeR,MultXD,ReplaceBranchR,0,0,1,1,3
1,5*x*x*x+2*x+7,10,1,-0.866602432544568,-0.36343314956691813,-0.05540257464657806,0.3676365113044465,NaN,NaN,345517415.17730284,967.8323194485447,0.9999890999026579,0.6105847762169225,0.43256768383722216,0.21187973698462942,71568181.725,7209.6,4212347702.9,596,(((((6)-(0))*((x)*(x)))*(((5)*(6))+((4)*((x)+(4)))))-((((3)*(6))+((1)*(x)))-(((x)-(x))*((x)*((x)*(x)))))),(((((1)+((9)+(5)))*((x)+((9)-(2))))*(((5)-((1)+(9)))+((0)*((4)*(6)))))*((((3)-(x))-((2)+((x)+(3))))*(((4)+(9))+((x)/((x)*((x)-(x))))))),AddTreeWithSub|MultXD|MutateTerminalR|AddTreeWithAdd|MultXD|MutateNonTerminalR|MutateTerminalR|SkipD|MutateTerminalR|SubXD|AddTreeWithSub|MultXD|AddToLeafR|MultXD|MultXD,AddTreeWithSub|MutateTerminalR|SkipD|AddToLeafR|AddTreeWithAdd|ReplaceBranchR|AddTreeWithAdd|ReplaceBranchR|MultXD|ReplaceBranchXR|ReplaceBranchXR|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddRandomSubTreeR,MultXD,ReplaceBranchR,0,0,2,2,3
2,5*x*x*x+2*x+7,10,1,-0.3160733864312955,-0.23753621208211545,0.43890679498311447,0.6227854075592042,NaN,NaN,4728003810.719056,577.3269337306381,0.9999978237891433,0.8556027442012414,0.3848423006802014,0.05326391000252144,230798447.86533335,1535.0586666666666,21098598905.4,221,(((((5)*(x))*((x)*(5)))*(((3)*(x))*((x)+((5)+(x)))))-((((4)-(3))*((x)*(x)))-(((6)-(x))*((x)*((x)*(x)))))),(((((5)*((x)*(x)))*((x)+((x)+(3))))*(((x)+((x)+(1)))-((1)-((7)*(7)))))-((((2)*(9))-((6)-((x)*(5))))+(((1)*(x))*((x)-((x)-((x)+(x))))))),AddTreeWithSub|MultXD|MutateTerminalR|AddTreeWithAdd|MultXD|MutateNonTerminalR|MutateTerminalR|SkipD|MutateTerminalR|SubXD|AddTreeWithSub|MultXD|AddToLeafR|MultXD|MultXD,SubXD|ReplaceBranchR|AddRandomSubTreeR|MutateNonTerminalR|SkipD|MutateTerminalR|SubXD|AddTreeWithMult|AddXD|ReplaceBranchXR|AddTreeWithMult|MutateNonTerminalR|ReplaceBranchR|MutateTerminalR|ReplaceBranchXR,MultXD,MutateNonTerminalR,0,0,3,3,3
3,5*x*x*x+2*x+7,10,1,0.4701274664271054,-0.14095093334442318,0.8556434213069036,0.7261679130173251,NaN,NaN,3685367320.7770476,419.1000091269841,0.9999927807130304,0.5063704671675923,0.2740963520440852,0.15187166910422403,91230238.03950001,28195.468999999997,6360046386,755.5,(((((8)+(x))*((0)-(1)))*(((5)-(x))*((x)*((3)*(9)))))*((((x)+(7))*((x)*(x)))-(((0)-(x))*((x)*((x)*(x)))))),((((x)+(3))*((x)+((x)-(x))))*((x)-((x)-((8)+(9))))),AddTreeWithSub|MultXD|MutateTerminalR|AddTreeWithAdd|MultXD|MutateNonTerminalR|SubXD|SkipD|MutateTerminalR|SubXD|AddTreeWithSub|MultXD|AddToLeafR|MultXD|MultXD,AddTreeWithSub|MutateTerminalR|SkipD|AddToLeafR|SkipD|MutateTerminalR|SubXD|ReplaceBranchR|MultXD|ReplaceBranchXR|ReplaceBranchXR|SubXD|ReplaceBranchXR|SubXD|AddRandomSubTreeR,MultXD,ReplaceBranchXR,2,3,4,4,3
4,5*x*x*x+2*x+7,10,1,0.803255575870113,-0.12397921968202918,0.9998953722940643,0.677609931394969,NaN,544451754621646100000000000000000000,4369397546.700001,493.4180000000002,0.9998603487292635,0.6486769029728846,0.08191954519781962,0.15924870844265207,93377999.86399998,17948.0144,328783259.6,537.7,(((((2)-(5))+((9)-(1)))*(((x)*(x))*((8)+((6)+(2)))))+((((5)+(6))*((x)*(x)))-(((x)-(x))*((x)*((x)*(x)))))),(((((4)*(8))-((9)*((2)-(9))))-(((0)+(0))-((x)*((x)-(7)))))-((((5)-(x))*((x)*(x)))*(((x)-(x))-((x)*((4)-(x)))))),AddTreeWithSub|MultXD|MutateTerminalR|AddTreeWithAdd|MultXD|MutateNonTerminalR|SubXD|SkipD|MutateTerminalR|SubXD|AddTreeWithSub|MultXD|AddToLeafR|MultXD|MultXD,SubXD|ReplaceBranchR|AddRandomSubTreeR|MutateNonTerminalR|SkipD|MutateTerminalR|SubXD|ReplaceBranchR|MultXD|ReplaceBranchXR|AddTreeWithMult|MutateNonTerminalR|ReplaceBranchR|MutateTerminalR|ReplaceBranchXR,MultXD,ReplaceBranchR,4,4,5,5,3
5,5*x*x*x+2*x+7,10,1,0.8232888335179253,-0.10315938038206482,0.9999299782801602,0.6459601437438747,104812476.50629336,431024305742136600000000000000000000,4720395594.205999,541.8579999999997,0.9999861856366703,0.8450833061091148,0.12494078960727878,0.009744394645398172,102524888.00833333,15210.600237294762,3323714521.2,237.1,(((((5)*(5))-((9)+(8)))*(((0)-(4))*((x)*((2)*(7)))))*((((4)+(7))*((x)*(x)))-(((6)-(x))*((x)*((x)*(x)))))),(((((5)+(x))*((x)*((x)+(x))))+(((9)-(8))+((x)+((5)+(6)))))*((((5)*(x))*((x)-(9)))-(((7)-(0))*((4)+((9)-((x)+(x))))))),AddTreeWithSub|MultXD|MutateTerminalR|AddTreeWithAdd|MultXD|MutateNonTerminalR|SubXD|AddToLeafR|MutateTerminalR|SubXD|AddTreeWithSub|MultXD|AddToLeafR|MultXD|MultXD,SubXD|ReplaceBranchR|AddTreeWithSub|DivXD|DivXD|ReplaceBranchR|AddTreeWithAdd|AddTreeWithMult|AddXD|ReplaceBranchXR|ReplaceBranchXR|SubXD|ReplaceBranchR|MutateTerminalR|ReplaceBranchXR,MultXD,ReplaceBranchR,5,4,6,6,3
6,5*x*x*x+2*x+7,10,1,0.8276271966562261,-0.0808666746551274,0.9999643565785857,0.5618183807553294,129356208.55300577,272225877310823180000000000000000000,8418275553.684002,670.6369682539683,0.9998812932181607,0.8671955943435853,0.12869686123752147,0.1372818167659682,173872237.1657143,972235276110082500000000000000000000,386793402.1,203.25714285714284,(((((5)*(8))*((6)*(x)))*(((x)+(2))*((x)+((0)*(2)))))*((((2)+(x))-((3)*(x)))-(((x)-(x))*((x)*((x)*(x)))))),(((((5)*((x)*(3)))-((1)*((x)+(2))))*(((3)*((2)+(x)))+((x)-((x)*(7)))))*((((9)+(0))-((x)-((2)*(x))))*(((x)*((x)-(x)))/((4)+((3)+((x)-(x))))))),AddTreeWithSub|MultXD|MutateTerminalR|AddTreeWithAdd|MultXD|MutateNonTerminalR|SubXD|SkipD|MutateTerminalR|SubXD|AddTreeWithSub|MultXD|AddToLeafR|MultXD|MultXD,SubXD|MutateTerminalR|SkipD|AddToLeafR|DivXD|ReplaceBranchR|AddTreeWithAdd|AddTreeWithMult|AddXD|ReplaceBranchXR|ReplaceBranchXR|SubXD|ReplaceBranchR|MutateTerminalR|ReplaceBranchXR,MultXD,ReplaceBranchXR,5,6,7,7,3
7,5*x*x*x+2*x+7,10,1,0.832315957551209,-0.05380037242532093,0.9999564771575242,0.6397868935018196,124981941.67931005,340282346638528800000000000000000000,5186189100.495999,551.3061594954648,0.999999133237189,0.8149624305782424,0.27952413543266513,0.19685950648905542,119202293.71475,850705866596322100000000000000000000,52972969561.2,283.2,(((((6)*(x))*((x)*(x)))*(((6)-(1))*((x)+((7)*(4)))))+((((7)*(8))*((x)-(9)))-(((3)-(x))*((x)*((x)*(x)))))),(((((x)+(6))+((8)*(x)))*(((x)*(2))-((1)-(7))))*(((5)*((x)-(x)))*(((x)-(x))+((x)+((x)+(x)))))),AddTreeWithSub|MultXD|MutateTerminalR|AddTreeWithAdd|MultXD|MutateNonTerminalR|SubXD|SkipD|MutateTerminalR|SubXD|AddTreeWithSub|MultXD|AddToLeafR|MultXD|MultXD,SubXD|ReplaceBranchR|AddRandomSubTreeR|MutateNonTerminalR|ReplaceBranchR|AddXD|AddTreeWithSub|AddXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithMult|MutateNonTerminalR|ReplaceBranchR|MutateTerminalR|ReplaceBranchXR,MultXD,ReplaceBranchR,2,6,8,8,3
8,5*x*x*x+2*x+7,10,1,0.8305167803122966,-0.06325478746809342,0.9999543493308143,0.6547578102394174,114834149.78815114,302473197012025600000000000000000000,6636882072.252001,528.3931714285716,0.9999988639778239,0.7626265926167919,0.27259295781607606,0.21785392916310703,118870839.08688891,75315.31866666666,40417344808.1,363.3,(((((9)*(x))*((9)-(x)))-(((6)*(x))*((9)+((5)*(3)))))*((((8)+(7))*((x)*(x)))-(((x)-(x))*((x)*((x)*(x)))))),(((((x)+(1))+((x)+(6)))*(((1)*(8))-((4)-(x))))*(((x)*((x)*(x)))-((x)-((x)+((x)-(x)))))),AddTreeWithSub|MultXD|MutateTerminalR|AddTreeWithAdd|MultXD|MutateNonTerminalR|SubXD|SkipD|MutateTerminalR|SubXD|AddTreeWithSub|MultXD|AddToLeafR|MultXD|MultXD,SubXD|ReplaceBranchR|AddRandomSubTreeR|MutateNonTerminalR|SkipD|MutateTerminalR|SubXD|AddTreeWithMult|AddXD|ReplaceBranchXR|ReplaceBranchXR|SubXD|ReplaceBranchR|MutateTerminalR|ReplaceBranchXR,MultXD,ReplaceBranchXR,8,8,9,9,3
9,5*x*x*x+2*x+7,10,1,0.7864285429398372,-0.047776565431470075,0.9999025751901701,0.48881280627245993,124212099.27616805,190558114117576140000000000000000000,5354298490.023999,782.3720000000003,0.9999582419521269,0.7866710225416531,0.045610841506601364,0.2240849176233494,142746828.7368,680564693277057700000000000000000000,1099548526.3,326.5,(((((5)*(8))-((5)*(4)))-(((8)*(x))*((8)+((5)*(x)))))+((((7)*(4))*((x)-(x)))-(((6)-(5))*((x)*((x)*(x)))))),(((((x)-(9))+((6)+((2)*(7))))*(((6)+(2))*((0)+((x)+(1)))))-((((3)-(3))-((5)*(x)))*(((x)*(x))-((x)+((x)+(x)))))),AddTreeWithSub|MultXD|MutateTerminalR|AddTreeWithAdd|MultXD|MutateNonTerminalR|SubXD|SkipD|MutateTerminalR|SubXD|AddTreeWithSub|MultXD|AddToLeafR|MultXD|MultXD,SubXD|ReplaceBranchR|AddRandomSubTreeR|MutateNonTerminalR|ReplaceBranchR|AddXD|AddTreeWithSub|AddXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithMult|MutateNonTerminalR|ReplaceBranchR|MutateTerminalR|ReplaceBranchXR,MultXD,ReplaceBranchR,9,6,10,10,3
