gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,5*x*x*x+2*x+100,10,1,-0.22926009968208919,-0.09855053860343986,-0.10122494711615847,0.061756539125248706,NaN,NaN,29562.398622594075,224.4382587301587,0.8806355841649771,0.4979981521404373,0.6414856855002258,0.4289076467856116,47803.681805555556,18997.803714143738,408036.1777777778,815,(((((x)+(9))-((0)*(6)))+(((7)*(6))*((x)+(8))))/(((4)-((2)*(x)))/((9)-((x)*((x)*(x)))))),((((7)+(9))-((9)*(0)))+((1)+((4)*((x)*(x))))),AddTreeWithMult|MutateNonTerminalR|AddTreeWithAdd|SkipD|ReplaceBranchXR|AddTreeWithDiv|SubXD|MultXD|ReplaceBranchR|AddTreeWithDiv|AddTreeWithSub|AddTreeWithMult|MutateTerminalR|ReplaceBranchXR|MultXD,ReplaceBranchXR|ReplaceBranchR|AddToLeafR|AddTreeWithMult|AddXD|AddTreeWithMult|AddToLeafR|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|SkipD|MultXD|MultXD|MutateNonTerminalR|AddTreeWithMult,AddTreeWithDiv,AddToLeafR,0,0,1,1,2
1,5*x*x*x+2*x+100,10,1,-0.2328741282452581,-0.07628474538893906,-0.0643442091034888,0.10943024330150909,NaN,NaN,231184.51104761905,147.04,0.9956417622862563,0.7123498614105328,1.7515911757676739,0.35974629708723177,1471402.1095238095,12029578.484285714,11175388.585714286,467,(((((5)*(2))-((x)*(1)))*(((6)*(8))/((7)+(1))))*(((9)*((x)-(7)))*((x)*((x)*((x)*(x)))))),((((x)*(3))+((7)+((3)-(6))))-((4)*((8)+((x)*(x))))),AddTreeWithMult|MutateNonTerminalR|AddTreeWithAdd|SkipD|AddTreeWithAdd|MultXD|MultXD|MultXD|ReplaceBranchR|AddTreeWithDiv|AddTreeWithSub|AddTreeWithMult|MutateTerminalR|ReplaceBranchXR|MultXD,MultXD|MutateTerminalR|AddTreeWithSub|MutateTerminalR|ReplaceBranchR|MutateTerminalR|AddXD|AddToLeafR|AddTreeWithDiv|AddToLeafR|SkipD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddRandomSubTreeR,MultXD,MutateTerminalR,1,1,2,2,2
2,5*x*x*x+2*x+100,10,1,-0.19017995779713534,-0.061673788207418,0.029355835771596287,0.09547485591095078,145961.65092738095,882422.9537285076,1269042.1046666668,169.69657142857145,0.938377204386131,0.584170003079766,0.7797413480334745,0.17869169911052443,107144.84458333332,1578.41,790373.1,675.1,(((((x)+(7))*((2)-(8)))+(((0)*(x))*((x)+((8)*(7)))))*(((x)+((2)*(6)))+(((x)-(x))*((4)*((x)*(x)))))),((((8)+(4))*((2)+((6)*(8))))-(((2)-(3))+((x)*((4)*(x))))),AddTreeWithMult|MutateNonTerminalR|AddTreeWithAdd|SkipD|AddXD|SubXD|MultXD|MultXD|ReplaceBranchR|AddTreeWithDiv|AddTreeWithSub|AddTreeWithMult|MutateTerminalR|ReplaceBranchXR|MultXD,MultXD|MutateTerminalR|AddTreeWithSub|MutateTerminalR|ReplaceBranchR|MutateTerminalR|AddXD|AddToLeafR|AddTreeWithDiv|AddToLeafR|SkipD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddRandomSubTreeR,MultXD,MutateTerminalR,2,1,3,3,2
3,5*x*x*x+2*x+100,10,1,-0.14796993627268193,-0.07281796026655053,0.15020626425777242,0.10903172158915922,NaN,NaN,2409835.7108,147.687,0.9994772147132112,0.5691407453033569,0.92889579856122,0.3220828881029822,9711892.18352381,1583.84,93164442.9,699.5,(((((5)-(2))*((x)*(6)))/(((x)+(x))*((2)*(x))))+(((1)-((0)*(x)))*((8)*((x)*((x)*(x)))))),(((3)-((7)-(x)))*((8)*((7)*(x)))),AddTreeWithMult|MutateNonTerminalR|AddTreeWithAdd|SkipD|AddTreeWithAdd|MultXD|MultXD|MultXD|ReplaceBranchR|AddTreeWithDiv|AddTreeWithSub|AddTreeWithMult|MutateTerminalR|ReplaceBranchXR|MultXD,ReplaceBranchXR|ReplaceBranchR|AddToLeafR|AddTreeWithMult|AddXD|AddTreeWithMult|AddToLeafR|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|SkipD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult,MultXD,ReplaceBranchR,3,2,4,4,2
4,5*x*x*x+2*x+100,10,1,-0.19383494569598297,-0.09955418558767021,0.09815743798026784,0.12279355302330358,NaN,NaN,564941.786,125.34466666666667,0.9875524875857116,0.8330766861718509,0.8130013884911389,0.4270523771071082,778588.85,4759.624305555555,3912830,271,(((((5)-(x))*((x)*(x)))+(((2)*(x))+((x)+(4))))-(((x)*((x)*(9)))*(((9)*(3))*((3)-((5)*(4)))))),((((x)*(5))*((4)*(1)))*((6)/((3)+((x)*(x))))),MutateNonTerminalR|AddTreeWithAdd|SubXD|AddXD|AddTreeWithAdd|MultXD|MultXD|SkipD|AddToLeafR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithSub|AddToLeafR|SkipD|AddTreeWithMult,MultXD|MutateTerminalR|AddTreeWithSub|MutateTerminalR|ReplaceBranchR|MutateTerminalR|AddXD|AddToLeafR|AddTreeWithDiv|AddToLeafR|SkipD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddRandomSubTreeR,MutateNonTerminalR,MutateTerminalR,4,4,5,5,2
5,5*x*x*x+2*x+100,10,1,-0.1398135872085438,-0.05685549662827947,0.06628604302528145,0.08448126475721178,51124.499,1034285.3049924603,470229.164,187.54466666666667,0.9976128757965382,0.778995996304281,0.8852633599055486,0.40665484524129614,2167561.58,3167.4199999999996,20403211.5,358.8,(((((4)+(8))-((3)+(8)))+(((6)*(x))*((x)*((5)+(2)))))*(((3)*((2)*(x)))*(((6)+(x))+((x)*((x)*(x)))))),((((6)*((6)+(1)))-(((9)-(6))+((2)*(0))))*(((5)*(0))*((4)*((x)+((x)*(x)))))),MutateNonTerminalR|AddTreeWithAdd|SubXD|AddXD|AddTreeWithAdd|MultXD|MultXD|SkipD|AddToLeafR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithSub|AddToLeafR|SkipD|AddTreeWithMult,MultXD|MutateTerminalR|AddTreeWithSub|MutateTerminalR|ReplaceBranchR|MutateTerminalR|AddXD|AddToLeafR|ReplaceBranchR|AddToLeafR|SkipD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddRandomSubTreeR,MutateNonTerminalR,MutateTerminalR,2,5,6,6,2
6,5*x*x*x+2*x+100,10,1,-0.11584915808863788,-0.041157793977930075,0.10577006639279674,0.10691715429627349,125994.65320000002,24254.72898888889,1193948.934,151.12,0.971302784640376,0.3920542038805051,0.8989974656138994,0.370906116235999,242473.16999999998,10661.6,1697203,987,(((((9)*(8))+((5)*(x)))*(((x)*(x))-((6)-(1))))-(((7)*((5)-(0)))-((x)+((x)*((x)*(x)))))),(((7)+((8)*(2)))*((4)+((x)*(x)))),MutateNonTerminalR|AddTreeWithAdd|SubXD|AddXD|AddTreeWithAdd|MultXD|MultXD|SkipD|AddToLeafR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithSub|AddToLeafR|SkipD|AddTreeWithMult,MultXD|MutateTerminalR|AddTreeWithSub|MutateTerminalR|ReplaceBranchR|MutateTerminalR|AddXD|AddToLeafR|ReplaceBranchR|AddToLeafR|SkipD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddRandomSubTreeR,MultXD,MutateTerminalR,6,6,7,7,2
7,5*x*x*x+2*x+100,10,1,-0.14549991484526767,-0.031105112055979475,0.048734422239970925,0.07568093624884509,34673.624200000006,49555.2298888889,326372.836,201.832,0.8067373107499767,0.6571604558053589,0.7904506115693585,0.36731802130808083,59392.3,1603.01,252014.5,556.6,(((((5)*(1))+((5)*(7)))+(((7)*(x))+((2)*((4)*(2)))))+((((1)-(6))-((3)-(9)))-(((x)+(x))*((x)+((x)*(x)))))),((((3)-((x)-(x)))+(((5)*(0))+((5)*(x))))*(((2)+((9)-(3)))-((0)-((0)+((x)*(x)))))),MutateNonTerminalR|AddTreeWithAdd|SubXD|AddXD|AddTreeWithAdd|MultXD|MultXD|SkipD|AddToLeafR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithSub|AddToLeafR|SkipD|AddTreeWithMult,MultXD|MutateTerminalR|AddTreeWithSub|MutateTerminalR|ReplaceBranchR|MutateTerminalR|AddXD|AddToLeafR|ReplaceBranchR|AddToLeafR|SkipD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddRandomSubTreeR,MutateNonTerminalR,MutateTerminalR,7,5,8,8,2
8,5*x*x*x+2*x+100,10,1,-0.12327231896694121,-0.035297794398813774,0.108247805679201,0.06766245765321836,47232.9966,112370.63080000001,405134.22199999995,214.85,0.9611616219570125,0.4268555589775177,0.8446457521340025,0.2810764465057598,165526.07,1679.5,1254043.1,930.5,(((((2)*(5))+((x)*(x)))*(((x)*(0))+((3)*((x)+(9)))))+((((5)*(0))-((6)+(3)))+(((5)-(7))-((2)*((x)*(x)))))),((((3)+((6)+(8)))+(((x)-(x))+((6)*(0))))*(((x)*(9))+((1)*((x)+((x)*(x)))))),MutateNonTerminalR|AddTreeWithAdd|SubXD|AddXD|AddTreeWithAdd|MultXD|MultXD|SkipD|AddToLeafR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithSub|AddToLeafR|SkipD|AddTreeWithMult,MultXD|MutateTerminalR|AddTreeWithSub|MutateTerminalR|ReplaceBranchR|MutateTerminalR|AddXD|AddToLeafR|ReplaceBranchR|AddToLeafR|SkipD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddRandomSubTreeR,MutateNonTerminalR,MutateTerminalR,7,8,9,9,2
9,5*x*x*x+2*x+100,10,1,-0.1346495261863676,-0.026473557389432575,0.14928758395303895,0.09650261780104712,350116.3222,2064284.6379999998,3476568.26,168.028,0.851542051502609,0.5621188789651986,0.7003664823897555,0.41515201569043536,55549.06999999999,602103.74,328072.7,710.9,(((((1)-(4))*((x)+(2)))*(((x)*(x))+((2)*((x)*(1)))))+((((0)-(8))*((4)+(9)))+(((0)+(3))*((x)*((4)*(x)))))),((((5)*(8))*((4)+(4)))+((0)+((x)*((6)*(x))))),MutateNonTerminalR|AddTreeWithAdd|SubXD|AddXD|AddTreeWithAdd|MultXD|MultXD|SkipD|AddToLeafR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithSub|AddToLeafR|SkipD|AddTreeWithMult,MultXD|MutateTerminalR|AddTreeWithSub|MutateTerminalR|ReplaceBranchR|MutateTerminalR|AddXD|AddToLeafR|ReplaceBranchR|AddToLeafR|SkipD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddRandomSubTreeR,AddToLeafR,MutateTerminalR,9,9,10,10,2
