gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,5*x*x*x+2*x+100,10,1,-0.2153492220401035,-0.12913543175584544,-0.11103836970367549,0.05897051615188356,NaN,NaN,195424.33502301588,228.96136702741703,0.9948228866527449,0.19157019177653617,1.7792413703767809,0.26613144334922156,2240908.6174603174,2218.586281746032,9407752.3,1312.4857936507935,((((6)*((9)*(6)))*((8)*((6)*(4))))-(((2)+(x))-((7)*((x)*((x)*(x)))))),(((((x)+(2))*((8)*(x)))*(((6)-(2))+((x)-((7)*(x)))))*((((0)-(5))+((0)*(7)))/(((x)+(x))-((x)-((x)-(x)))))),AddRandomSubTreeR|AddRandomSubTreeR|MutateNonTerminalR|SkipD|MultXD|AddTreeWithDiv|AddTreeWithDiv|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithMult|MultXD|AddTreeWithMult|SkipD|MultXD,AddTreeWithAdd|AddXD|ReplaceBranchR|AddToLeafR|DivXD|AddXD|ReplaceBranchXR|MutateTerminalR|AddRandomSubTreeR|AddTreeWithDiv|SubXD|ReplaceBranchXR|SubXD|SubXD|ReplaceBranchR,MultXD,SubXD,0,0,1,1,1
1,5*x*x*x+2*x+100,10,1,-0.19693325366369818,-0.11893128526287228,-0.0667099198540699,0.021571435630700107,3776.6004848026355,5060.513361938849,23222.22498801808,289.67888492063497,0.9247751362712191,0.04650446566060979,0.7789841403835552,0.016090181775870425,101923.19285714286,1615.7101626984127,647458.8,1548,((((2)-((0)+(7)))*((x)*((x)*(5))))-(((7)*(x))-((x)*((x)*(x))))),((9)*((9)-(x))),AddRandomSubTreeR|AddRandomSubTreeR|MutateNonTerminalR|SkipD|MultXD|AddTreeWithDiv|AddTreeWithDiv|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithMult|MultXD|AddTreeWithMult|SkipD|MultXD,AddTreeWithAdd|AddXD|ReplaceBranchR|AddToLeafR|DivXD|AddXD|ReplaceBranchXR|MutateTerminalR|AddRandomSubTreeR|AddTreeWithDiv|SubXD|ReplaceBranchXR|SubXD|SubXD|ReplaceBranchR,MultXD,SubXD,0,1,2,2,1
2,5*x*x*x+2*x+100,10,1,-0.18114333474708932,-0.018647568225318503,-0.08221015424683387,0.032666716529543754,2716.7242964498396,322.52096166354875,23720.058590476187,271.6655857142857,0.9413561167719459,0.3666263363984337,0.5988628217559807,0.11681961650739871,87749.01,1567.5231865079365,830521.4,1028.2821428571428,(((((9)-(3))*((7)*(x)))+(((8)*(x))*((x)*(4))))*(((x)+((2)-(x)))+(((6)0(0))+((2)-((x)*(x)))))),(((((5)+(0))-((5)*(7)))+(((x)+(x))*((7)*((x)*(9)))))/(((3)*((3)+(x)))/(((x)+(x))-((x)-((x)-(x)))))),MutateNonTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|MultXD|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithMult|MutateTerminalR|ReplaceBranchR|AddToLeafR|ReplaceBranchXR|AddRandomSubTreeR,AddTreeWithAdd|AddXD|ReplaceBranchR|AddToLeafR|DivXD|AddXD|ReplaceBranchXR|MutateTerminalR|AddRandomSubTreeR|AddTreeWithDiv|SubXD|ReplaceBranchXR|SubXD|SubXD|ReplaceBranchR,AddToLeafR,SubXD,2,1,3,3,1
3,5*x*x*x+2*x+100,10,1,-0.18235331625590923,-0.012205821930543965,-0.07242605957106436,0.005454265475823838,2753.8264908602273,337.86151660513775,19822.14944066988,315.845,0.9139092771172078,0.037573144441022485,0.7797604875114598,0.013151971859601905,78920.5,1611.5263884628444,565740.4,1562.5,((((9)*((x)+(8)))*(((9)*(8))+((0)*(7))))*(((x)*((x)-(6)))+((1)-((5)-((x)*(x)))))),(((8)*(9))-((x)-(x))),MutateNonTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|MultXD|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithMult|MutateTerminalR|ReplaceBranchR|AddToLeafR|ReplaceBranchXR|AddRandomSubTreeR,AddTreeWithAdd|AddXD|ReplaceBranchR|AddToLeafR|DivXD|AddXD|ReplaceBranchXR|MutateTerminalR|AddRandomSubTreeR|AddTreeWithDiv|SubXD|ReplaceBranchXR|SubXD|SubXD|ReplaceBranchR,AddToLeafR,SubXD,2,3,4,4,1
4,5*x*x*x+2*x+100,10,1,-0.1530245068660251,-0.031840163470204914,0.02349919319626589,0.02434246997228211,29590.488600000004,339.3375317389771,279706.28,285.18,0.9201036741155098,0.13735756082537728,0.7541149038423571,0.04471665875160093,95027.43000000001,1605.1139285714285,609602.5,1400.5,(((((9)+(7))*((8)-(8)))-(((6)*(x))*((7)*(9))))*(((4)+((3)+(9)))-((1)*((5)+((x)*(x)))))),((((x)*((9)*(x)))*(((x)-(7))+((x)+(x))))*(((0)/(x))+((x)-((x)-((x)-(x)))))),MutateNonTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|MultXD|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithMult|MutateTerminalR|ReplaceBranchR|SkipD|SkipD|AddToLeafR,AddTreeWithAdd|AddXD|ReplaceBranchR|AddToLeafR|DivXD|AddXD|ReplaceBranchXR|MutateTerminalR|AddRandomSubTreeR|AddTreeWithDiv|SubXD|ReplaceBranchXR|SubXD|SubXD|ReplaceBranchR,AddToLeafR,SubXD,4,4,5,5,1
5,5*x*x*x+2*x+100,10,1,-0.15700250435057728,-0.014367890374836855,0.0615765650325437,0.015011543744897615,12946.121200000001,453.5456386507937,116651.17,300.3287587301587,0.9831180235765353,0.13720750778496396,0.7818146250600218,0.043841978027357724,323423.65,1599.2869841269842,2885029.5,1400.743611111111,(((((5)*(x))*((x)*(x)))*(((5)+(6))*((x)+(6))))+(((1)+((5)-(6)))-(((9)*(7))-((4)+((4)*(x)))))),(((((5)+(x))*((5)+((2)*(x))))+(((9)+((0)*(9)))*((3)+((7)/(x)))))0((((5)+(1))*((8)-((x)*(x))))+(((x)/(x))+((x)-((x)-((x)-(x))))))),MutateNonTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|MultXD|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithMult|MutateTerminalR|ReplaceBranchR|SkipD|SkipD|AddToLeafR,AddTreeWithAdd|AddXD|ReplaceBranchR|AddToLeafR|DivXD|AddXD|ReplaceBranchXR|MutateTerminalR|AddRandomSubTreeR|AddTreeWithDiv|SubXD|ReplaceBranchXR|SubXD|SubXD|ReplaceBranchR,AddToLeafR,SubXD,3,4,6,6,1
6,5*x*x*x+2*x+100,10,1,-0.14136668694837642,-0.05034849621816367,0.07153698005187092,0.023451336765072515,16974.7216,2479.767541122575,136482.814,286.62675476190475,0.8235687259673291,0.12848783492454569,0.7450042123073796,0.041228738129097595,62129.9,1602.811630952381,276056.5,1414.9,(((((4)*(6))*((x)*(5)))*(((4)*(x))+((3)+(8))))*(((x)+((0)-(4)))+((1)*((3)*((3)*(5)))))),(((((6)*(2))*((4)+(9)))+(((x)+(4))+((6)0(0))))-(((2)+((x)/(x)))+((x)-((x)-((x)-(x)))))),MutateNonTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|MultXD|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithMult|MutateTerminalR|ReplaceBranchR|AddToLeafR|SkipD|AddToLeafR,AddTreeWithAdd|AddXD|ReplaceBranchR|AddToLeafR|DivXD|AddXD|ReplaceBranchXR|MutateTerminalR|AddRandomSubTreeR|AddTreeWithDiv|SubXD|ReplaceBranchXR|SubXD|SubXD|ReplaceBranchR,AddToLeafR,SubXD,5,1,7,7,1
7,5*x*x*x+2*x+100,10,1,-0.1564700509137724,-0.04609433422101186,0.009538643371095215,0.008733441858418763,15770.2354,4427.803485405643,133411.586,310.52125714285717,0.9745468125428792,0.02648598706498306,0.8200492364893813,0.011660737606103677,272523.7,1615.75,1913512.8,1580.5,(((((7)*(3))*((6)-(2)))*(((9)*(x))*((x)*(x))))+(((0)*((9)*(4)))*((9)*((3)-((x)*(x)))))),(((9)*(6))-((x)-(x))),MutateNonTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|MultXD|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithMult|MutateTerminalR|ReplaceBranchR|AddTreeWithDiv|SkipD|AddToLeafR,AddTreeWithAdd|AddXD|ReplaceBranchR|AddToLeafR|DivXD|AddXD|ReplaceBranchXR|MutateTerminalR|AddRandomSubTreeR|AddTreeWithDiv|SubXD|ReplaceBranchXR|AddTreeWithMult|SubXD|ReplaceBranchR,AddToLeafR,AddXD,6,6,8,8,1
8,5*x*x*x+2*x+100,10,1,-0.1638750193840421,-0.012803919297368212,0.015682798411941347,0.029055161052204487,132140.10268674602,7067.953970052371,1302552.2480000001,277.52894603174605,0.9959773664443744,0.3876809362488451,0.7984542393675016,0.12348233922563212,1282881.88,1552.76,12107739.7,994.1,(((((4)*(4))*((x)+(9)))*(((x)*(x))*((2)*(5))))+(((3)-((5)-(5)))-((0)*((6)*((9)*(x)))))),(((((x)-((8)+(2)))*((7)-((7)+(3))))+(((5)+((x)*(2)))*((4)*((5)*(3)))))0((((4)/(7))*((6)-((6)*(x))))+(((x)/(x))+((x)-((x)-((x)-(x))))))),MutateNonTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|MultXD|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithMult|MutateTerminalR|ReplaceBranchR|SkipD|SkipD|AddToLeafR,AddTreeWithAdd|AddXD|ReplaceBranchR|AddToLeafR|DivXD|AddXD|ReplaceBranchXR|MutateTerminalR|AddRandomSubTreeR|AddTreeWithDiv|SubXD|ReplaceBranchXR|SubXD|SubXD|ReplaceBranchR,AddToLeafR,SubXD,5,8,9,9,1
9,5*x*x*x+2*x+100,10,1,-0.1640230418864529,-0.01370489818188859,0.0370391232628446,0.02085932313588611,11323.148091807756,1209.4042876849335,103039.87862222223,290.8348888888889,0.8170504956408398,0.19143825069294731,0.6273317033819698,0.060165855241549986,38229.04,1588.7534563492063,266221,1312.7,(((((5)*(7))-((6)*(9)))-(((2)+(6))*((8)*((7)+(x)))))*(((x)+((2)+(0)))+(((9)*(7))-((1)+((7)*(x)))))),(((((x)+(4))*((9)+(9)))*(((3)0(3))+((0)*((5)+(1)))))/((((x)*(x))+((0)+(0)))/(((x)+(x))-((x)-((x)-(x)))))),MutateNonTerminalR|SubXD|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|MultXD|AddToLeafR|AddToLeafR|AddToLeafR|AddTreeWithMult|MutateTerminalR|ReplaceBranchR|SkipD|SkipD|AddToLeafR,AddTreeWithAdd|AddXD|ReplaceBranchR|AddToLeafR|DivXD|AddXD|ReplaceBranchXR|MutateTerminalR|AddRandomSubTreeR|AddTreeWithDiv|SubXD|ReplaceBranchXR|SubXD|SubXD|ReplaceBranchR,AddToLeafR,SubXD,8,8,10,10,1
