gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x*3*x+1,25,-10,-0.048800227926970224,-0.02499852636976647,-0.048799985005551924,0.000006197429901449241,6337.1421,6219.426654545456,6338.425200000001,8449.818618181818,-0.9599987883274281,-0.0000027537937164425657,0.0000011218945847287135,0.9999986231031418,211281.01,77394.94545454545,211284.6,211278.7818181818,(((4)*(5))*((0)-(x))),(((0)-(x))/((7)+(4))),MutateNonTerminalR|MutateTerminalR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|DeleteTerminalR|FellTreeD|MutateTerminalR|SkipD|AddXD|SkipD|MutateNonTerminalR|SkipD|AddToLeafR|SubXD,ReplaceBranchXR|SubXD|DivXD|AddToLeafR|DeleteNonTerminalR,MutateNonTerminalR,DivXD,0,0,1,1,2
1,x*x*x*x*3*x+1,25,-10,-0.03840013705152732,0,-0.038399883300785406,0,8450.4041,8451.128,8451.744400000001,8451.128,-0.9599977281139275,0,0.000003177876825576125,0,211277.78999999998,211278.2,211290.2,211278.2,(((8)-(2))-((x)-(x))),(0),MutateNonTerminalR|MutateTerminalR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|DeleteTerminalR|FellTreeD|MutateTerminalR|SkipD|AddXD|SkipD|MutateNonTerminalR|SkipD|AddToLeafR|SubXD,AddToLeafR|AddRandomSubTreeR|MutateNonTerminalR|ReplaceBranchXR|FellTreeD,MutateNonTerminalR,AddToLeafR,0,0,2,2,2
2,x*x*x*x*3*x+1,25,-10,-0.038399992521708344,0,-0.03839987194135505,0,8451.1675,8451.128,8451.804399999999,8451.128,-0.9599916015944855,0,0.0000034374341732150304,0,211295.62,211278.2,211322.56,211278.2,(((3)-(6))*((x)-(x))),(0),MutateNonTerminalR|MutateTerminalR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|DeleteTerminalR|FellTreeD|MutateTerminalR|SkipD|AddXD|SkipD|MutateNonTerminalR|SkipD|AddToLeafR|SubXD,AddToLeafR|AddRandomSubTreeR|MutateNonTerminalR|ReplaceBranchXR|FellTreeD,MutateNonTerminalR,ReplaceBranchXR,0,0,3,3,2
3,x*x*x*x*3*x+1,25,-10,-0.03840008727828995,0,-0.03839989269124784,0,8450.667,8451.128,8451.6948,8451.128,-0.9599973191744344,0,0.0000006385389136133782,0,211289.47,211278.2,211292.36,211278.2,(((3)-(9))-((x)-(x))),(0),MutateNonTerminalR|MutateTerminalR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|DeleteTerminalR|FellTreeD|MutateTerminalR|SkipD|AddXD|SkipD|MutateNonTerminalR|SkipD|AddToLeafR|SubXD,AddToLeafR|AddRandomSubTreeR|MutateNonTerminalR|ReplaceBranchXR|FellTreeD,MutateNonTerminalR,AddToLeafR,0,0,4,4,2
4,x*x*x*x*3*x+1,25,-10,-0.03839992671274178,0,-0.03839989503886345,0,8451.5151,8451.128,8451.682399999998,8451.128,-0.9599963649822839,0,0.0000011067118777335461,0,211289.69,211278.2,211297.4,211278.2,(((6)-(8))*((x)-(x))),(0),MutateNonTerminalR|MutateTerminalR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|DeleteTerminalR|FellTreeD|MutateTerminalR|SkipD|AddXD|SkipD|MutateNonTerminalR|SkipD|ReplaceBranchR|SubXD,AddToLeafR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|FellTreeD,SkipD,AddToLeafR,4,2,5,5,2
5,x*x*x*x*3*x+1,25,-10,-0.03839993754206539,0,-0.038399918817937674,0,8451.457900000001,8451.128,8451.5568,8451.128,-0.9599964482847734,0,0.0000011071803161337786,0,211290.18,211278.2,211296.96,211278.2,(((3)-(x))-((x)-(x))),(0),MutateNonTerminalR|MutateTerminalR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|DeleteTerminalR|FellTreeD|MutateTerminalR|SkipD|AddXD|SkipD|MutateNonTerminalR|SkipD|AddToLeafR|SubXD,AddToLeafR|AddTreeWithDiv|MutateNonTerminalR|ReplaceBranchXR|FellTreeD,MutateNonTerminalR,AddToLeafR,5,4,6,6,2
6,x*x*x*x*3*x+1,25,-10,-0.038400218744764014,0,-0.03839991344114064,0,8449.972600000001,8451.128,8451.5852,8451.128,-0.9599977281139275,0,0.000001070984058916054,0,211282.69,211278.2,211290.2,211278.2,((6)-((x)-(x))),(0),MutateNonTerminalR|MutateTerminalR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|DeleteTerminalR|FellTreeD|MutateTerminalR|SkipD|AddXD|SkipD|MutateNonTerminalR|SkipD|ReplaceBranchR|SubXD,AddTreeWithAdd|DeleteNonTerminalR|MutateNonTerminalR|AddTreeWithAdd|FellTreeD,MutateNonTerminalR,AddTreeWithAdd,4,5,7,7,2
7,x*x*x*x*3*x+1,25,-10,-0.038399967190178644,0,-0.038399950397154076,0,8451.3013,8451.128,8451.39,8451.128,-0.9599986747331244,0,0.00000012872164829295418,0,211284.43,211278.2,211285.2,211278.2,((2)-((5)-(x))),(0),MutateNonTerminalR|MutateTerminalR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|DeleteTerminalR|FellTreeD|MutateTerminalR|SkipD|AddXD|SkipD|MutateNonTerminalR|SkipD|ReplaceBranchR|SubXD,AddTreeWithAdd|DeleteNonTerminalR|MutateNonTerminalR|AddTreeWithAdd|FellTreeD,MutateNonTerminalR,AddTreeWithAdd,7,5,8,8,2
8,x*x*x*x*3*x+1,25,-10,-0.038399954808399535,0,-0.03839993154049968,0,8451.3667,8451.128,8451.489599999999,8451.128,-0.959997614519624,0,0.0000006180352940272945,0,211286.09999999998,211278.2,211290.8,211278.2,((1)-((x)-(x))),(0),MutateNonTerminalR|MutateTerminalR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|DeleteTerminalR|FellTreeD|MutateTerminalR|SkipD|AddXD|SkipD|MutateNonTerminalR|SkipD|ReplaceBranchR|SubXD,AddTreeWithAdd|DeleteNonTerminalR|MutateNonTerminalR|AddTreeWithAdd|FellTreeD,SkipD,AddTreeWithAdd,7,5,9,9,2
9,x*x*x*x*3*x+1,25,-10,-0.03839997527430658,0,-0.038399944414520756,0,8451.2586,8451.128,8451.421600000001,8451.128,-0.9599984096797494,0,0.0000002399861699318823,0,211285.16999999998,211278.2,211286.6,211278.2,((1)-((9)-(x))),(0),MutateNonTerminalR|MutateTerminalR|MutateNonTerminalR|SkipD|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|DeleteTerminalR|FellTreeD|MutateTerminalR|SkipD|AddXD|SkipD|MutateNonTerminalR|SkipD|ReplaceBranchR|SubXD,DeleteMaliciousR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|FellTreeD,SkipD,MutateNonTerminalR,8,8,10,10,2
