gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
10,x*x*x*x*3*x+1,25,-10,-0.07740000302918143,-0.045000010884339296,-0.06960001211672572,0.00000022340213046259706,NaN,NaN,NaN,8451.080800000002,-0.960001211672572,0.000014199287953040114,0.519999394163714,1.1547046373751633,NaN,NaN,211271.8,211275.2,(((0)+((x)*(1)))-((1)+(x))),((((x)-(2))*((0)+(3)))-((x)*((0)/((3)*(2))))),DivXD|MultXD|ReplaceBranchXR|MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|SkipD|DeleteMaliciousR|AddTreeWithSub|AddXD,AddRandomSubTreeR|DeleteNonTerminalR|ReplaceBranchR|SkipD|MutateTerminalR,MultXD,DeleteNonTerminalR,10,9,11,11,4
11,x*x*x*x*3*x+1,25,-10,-0.06700003892498137,-0.03000003880951725,-0.04880003635017716,0.0000001306334491711649,NaN,NaN,6338.153999999999,8451.100400000001,-0.960001211672572,0.00000321850526946045,0.5199978089114304,0.000004043942721225964,158441.28999999998,211278.22999999998,211271.8,211277.52,(((0)-(6))*((0)+(x))),((7)+(0)),DivXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|SkipD|DeleteMaliciousR|AddTreeWithSub|AddXD,AddRandomSubTreeR|DeleteNonTerminalR|ReplaceBranchR|SkipD|MutateTerminalR,SkipD,DeleteNonTerminalR,11,11,12,12,4
12,x*x*x*x*3*x+1,25,-10,-0.06700003585793518,-0.030000071940740308,-0.05920002423345144,0.00000010980783580079974,NaN,NaN,NaN,8451.1048,-0.960001211672572,0.000004354448305659579,0.0000020451041204487668,0.000015640305064499543,211260.86,211279.65999999997,211271.8,211277.28,(((x)-(1))*((0)+(x))),((4)+(9)),DivXD|MultXD|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|SkipD|DeleteMaliciousR|AddTreeWithSub|AddToLeafR,AddRandomSubTreeR|DeleteNonTerminalR|ReplaceBranchR|SkipD|MutateTerminalR,MultXD,DeleteNonTerminalR,12,12,13,13,4
13,x*x*x*x*3*x+1,25,-10,-0.06960000272626328,-0.03999994840925377,-0.059199915182919956,0.00000012306049559466733,NaN,NaN,NaN,8451.102,-0.959991518291996,0.000004543772145072018,0.5199998182949186,0.000002305168382196612,158457.21000000002,211277.78999999998,211323,211277.24,(((0)+((1)-(9)))*((x)+(x))),((6)+(8)),DivXD|MultXD|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|MutateTerminalR|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|SkipD|DeleteMaliciousR|AddTreeWithSub|AddXD,AddRandomSubTreeR|DeleteNonTerminalR|ReplaceBranchR|SkipD|MutateTerminalR,MultXD,ReplaceBranchR,13,13,14,14,4
14,x*x*x*x*3*x+1,25,-10,-0.0747999822035591,-0.03486889336663315,-0.06959996440711819,0.0012454609067927304,NaN,NaN,NaN,8187.989262969434,-0.9599964407118198,0.062284499070553945,0.6004463349131998,0.033117326753836634,NaN,208515.11078711794,211297,198118.8431484717,((((0)*(7))/((6)/((4)-(3))))-((x)+((0)*((x)+(x))))),(((((x)*(x))*((x)*(4)))*(((8)*(9))/((7)*(3))))/(((3)-((x)*(x)))/(((3)-(9))-((x)*((x)+(x)))))),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|SkipD|DeleteMaliciousR|AddTreeWithSub|AddXD,AddRandomSubTreeR|DeleteNonTerminalR|ReplaceBranchR|SkipD|MutateTerminalR,SkipD,AddRandomSubTreeR,14,13,15,15,4
15,x*x*x*x*3*x+1,25,-10,-0.06700029723842782,-0.024995975112492307,-0.03840110565122194,0.000037437572154358526,NaN,NaN,8445.287999999999,8443.218257142857,-0.9600059977792315,0.0000000676156568838169,0.6004401438125072,0.0001286641279157242,NaN,211292.01642857143,211246.52,211278.18571428573,(((0)-((0)+(x)))*((4)-((0)+(x)))),(((3)-((2)/(x)))-((x)+((7)*(2)))),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|SkipD|DeleteMaliciousR|AddTreeWithSub|AddXD,AddRandomSubTreeR|DeleteNonTerminalR|AddTreeWithAdd|SkipD|MutateTerminalR,SkipD,AddRandomSubTreeR,14,15,16,16,4
16,x*x*x*x*3*x+1,25,-10,-0.07479990514875647,-0.04499997280243399,-0.0695997167715363,0.000007612711581227207,NaN,NaN,NaN,8449.5196,-0.9599716771536297,0.000008708896611319158,0.6004552324839656,1.1547038175669895,NaN,NaN,211427.8,211276.36,(((((0)+(6))*((x)*(0)))*(((4)/(9))*((x)*((0)/(8)))))-((((x)*(x))/((9)/(3)))-(((x)+(9))-((0)*((x)+(x)))))),((4)*((9)+(0))),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|SkipD|DeleteMaliciousR|AddTreeWithSub|AddXD,AddRandomSubTreeR|DeleteNonTerminalR|ReplaceBranchR|SkipD|MutateTerminalR,SkipD,MutateTerminalR,14,16,17,17,4
17,x*x*x*x*3*x+1,25,-10,-0.07480000605836286,-0.05000430620046248,-0.05920002423345144,-0.00000008140003942380432,NaN,NaN,NaN,8451.1452,-0.960001211672572,0.0000026505337512231347,0.519999394163714,1.1545495772088097,NaN,NaN,211271.8,211277.64,(((0)*(0))-((0)+(x))),((9)-(5)),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|SkipD|DeleteMaliciousR|AddTreeWithSub|AddXD,AddRandomSubTreeR|DeleteNonTerminalR|ReplaceBranchR|SkipD|MutateTerminalR,SkipD,AddRandomSubTreeR,17,17,18,18,4
18,x*x*x*x*3*x+1,25,-10,-0.06699998096033255,-0.029996621840639878,-0.0487999536787673,0.000013424196154646761,NaN,NaN,NaN,8448.29176,-0.9599882493003695,0.000004468042609444793,0.5200024557636005,1.0000014704173157,NaN,NaN,211340.26666666663,211277.25599999996,(((((x)*(x))*((2)*(x)))*(((0)*(0))/((4)+((3)-(x)))))*(((x)/((9)-(3)))/(((1)-(0))+((x)*((x)+(x)))))),(((0)-((2)/(5)))+((6)+(8))),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|SkipD|DeleteMaliciousR|AddTreeWithSub|AddXD,AddRandomSubTreeR|DeleteNonTerminalR|ReplaceBranchR|SkipD|MutateTerminalR,SkipD,AddRandomSubTreeR,17,16,19,19,4
19,x*x*x*x*3*x+1,25,-10,-0.0722000608108172,-0.020001572646603485,-0.06959993941637141,0.00000039190034750798455,NaN,NaN,NaN,8451.0452,-0.95999394163714,0.000003975800626972453,0.5199959461545917,0.00013644526791156613,158426.53,211292.14875,211310.2,211277.36,(((1)-((4)+(4)))-((6)*(x))),(((9)-((1)/(2)))/((4)-(5))),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|SkipD|DeleteMaliciousR|AddTreeWithSub|ReplaceBranchR,AddRandomSubTreeR|DeleteNonTerminalR|ReplaceBranchR|SkipD|MutateTerminalR,SkipD,DeleteNonTerminalR,19,19,20,20,4
20,x*x*x*x*3*x+1,25,-10,-0.059200140459356426,-0.019999069099400062,-0.04880027353508312,0.000005174220530089525,NaN,NaN,NaN,8450.0348,-0.9599999242704643,0.00012040996184179118,0.000007120328061786688,0.0000656723978439999,211259.25,211272.94,211278.6,211252.76,((1)-(3)),((4)*(x)),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|SkipD|DeleteMaliciousR|AddTreeWithSub|ReplaceBranchR,AddRandomSubTreeR|DeleteNonTerminalR|ReplaceBranchR|SkipD|MutateTerminalR,SkipD,AddRandomSubTreeR,19,19,21,21,4
21,x*x*x*x*3*x+1,25,-10,-0.05920005060626227,0.0000002431581324924532,-0.03839990442932588,0.0000037410390660307764,4225.2967,8451.076633333334,8451.6328,8450.3376,-0.9599988489110566,0.00017947899972648766,0.5200001703917737,0.00012102276127033821,158460,211273.87,211284.28,211240.28,((2)-(x)),((x)*(6)),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|SkipD|DeleteMaliciousR|AddTreeWithSub|ReplaceBranchR,AddRandomSubTreeR|SubXD|ReplaceBranchR|SkipD|MutateTerminalR,SkipD,MutateTerminalR,20,20,22,22,4
22,x*x*x*x*3*x+1,25,-10,-0.04620031365280469,-0.014999045799983209,-0.03839987194135505,0.000005255629781018966,NaN,NaN,8451.804399999999,8450.0176,-0.9599950775801762,0.000033131671890426934,0.000008806069733297263,0.00001467880524591036,211270.8,211275.84000000003,211304.2,211271.2,(((0)-((8)*(1)))+((x)*(x))),((7)+(x)),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|SkipD|DeleteMaliciousR|AddTreeWithSub|ReplaceBranchR,AddRandomSubTreeR|DeleteNonTerminalR|ReplaceBranchR|SkipD|MutateTerminalR,SkipD,AddRandomSubTreeR,20,19,23,23,4
23,x*x*x*x*3*x+1,25,-10,-0.054000247805973366,-0.019997859928580414,-0.03840011912255974,0.000008567850350868041,NaN,NaN,8450.4988,8449.317799999999,-0.9599999242704643,0.0008292384164575977,0.000004102605226090657,0.000412170202291228,211266.5,211233.62,211278.6,211103,(((0)+((0)-(2)))*((6)-(5))),(((0)+(x))*((7)*(4))),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|SkipD|DeleteMaliciousR|AddTreeWithSub|ReplaceBranchR,AddRandomSubTreeR|DeleteNonTerminalR|ReplaceBranchR|SkipD|MutateTerminalR,SkipD,AddRandomSubTreeR,23,23,24,24,4
24,x*x*x*x*3*x+1,25,-10,-0.056600015884270126,-0.009999925651810047,-0.03839998182491142,0.000001520270430174696,NaN,NaN,8451.224,8450.806799999998,-0.959999606206414,0.000026694661351781535,0.000003057725561072536,0.000010901612345505282,211270.69,211275.86,211280.28,211272.56,((0)-(8)),((x)-(3)),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|SkipD|DeleteMaliciousR|AddTreeWithSub|ReplaceBranchR,AddRandomSubTreeR|DeleteNonTerminalR|ReplaceBranchR|SkipD|MutateTerminalR,SkipD,MutateTerminalR,20,24,25,25,4
25,x*x*x*x*3*x+1,25,-10,-0.06180003434334447,-0.024999590111115442,-0.038400045892098666,0.000001912170777677171,NaN,NaN,8450.885600000001,8450.724000000002,-0.9599962892527483,0.00017947899972648766,0.5200006840928028,0.00009532364901398983,NaN,211269.93,211297.8,211240.28,(((x)-((7)+(0)))/((9)*(x))),((x)*(6)),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|SkipD|DeleteMaliciousR|AddTreeWithSub|ReplaceBranchR,AddRandomSubTreeR|DeleteNonTerminalR|ReplaceBranchR|SkipD|MutateTerminalR,SkipD,AddRandomSubTreeR,25,25,26,26,4
26,x*x*x*x*3*x+1,25,-10,-0.05400002199943014,-0.008616836474235869,-0.03839989609907695,0.005532008508213344,NaN,NaN,8451.676800000001,7282.3352,-0.9599896477724631,0.5503644010598349,0.5200019121914398,0.2751762056564097,158473.80000000002,182206.3,211332.88,94998.2,(((0)+(9))*((5)-(x))),((((x)*((x)*(7)))*((x)*((5)*(7))))-(((0)-(3))-((7)+((x)*(x))))),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|ReplaceBranchR|DeleteMaliciousR|AddTreeWithSub|ReplaceBranchR,AddRandomSubTreeR|DeleteNonTerminalR|ReplaceBranchR|SkipD|MutateTerminalR,MultXD,SkipD,26,26,27,27,4
27,x*x*x*x*3*x+1,25,-10,-0.04880020445081414,-0.015000687052677122,-0.038399928132670576,0.0000004051530162627227,NaN,NaN,8451.5076,8451.0424,-0.96,0.00000530106750258402,0.00003506617453817577,0.0000022132812461948133,211163.02000000002,211277.56,211278.2,211277.08,((7)-((x)*(0))),((9)+(9)),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|ReplaceBranchR|DeleteMaliciousR|AddTreeWithSub|ReplaceBranchR,FellTreeD|AddRandomSubTreeR|ReplaceBranchR|SkipD|MutateTerminalR,DeleteMaliciousR,FellTreeD,27,27,28,28,4
28,x*x*x*x*3*x+1,25,-10,-0.04880014220113575,0.00000005585271283348226,-0.03839990920028664,0.0000007572953574968503,6337.5949,8451.1162,8451.6076,8450.968,-0.9599989170676388,0.000033320995729839374,0.0000006044265497295424,0.000018620884630528195,211279.15000000002,211276.26,211283.92,211271.16,((0)-((7)*(3))),((8)+(x)),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|ReplaceBranchR|DeleteMaliciousR|AddTreeWithSub|ReplaceBranchR,FellTreeD|AddRandomSubTreeR|ReplaceBranchR|SkipD|MutateTerminalR,MultXD,SkipD,27,27,29,29,4
29,x*x*x*x*3*x+1,25,-10,-0.04100003542249034,0.0000006545885966971444,-0.03839995668270555,0.0000026353878440852917,7922.745400000001,8450.9897,8451.356800000001,8450.571199999998,-0.9599958045837194,0.00023854803761118413,0.0000021943572232267347,0.00011883901395789768,211288.13,211265.43,211300.36,211227.8,(((2)+((2)+(x)))*((1)-(4))),((x)*(8)),DivXD|SubXD|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|ReplaceBranchR|DeleteMaliciousR|AddTreeWithSub|ReplaceBranchR,FellTreeD|AddRandomSubTreeR|ReplaceBranchR|SkipD|MutateTerminalR,SubXD,FellTreeD,29,27,30,30,4
30,x*x*x*x*3*x+1,25,-10,-0.041000094056083396,0.00000023347057473680305,-0.03839998826192196,0.000004445323748500408,7922.435700000001,8451.078700000002,8451.19,8450.1888,-0.96,0.000209013518668767,0.0000017796440900941235,0.00013454749511752692,211273.5,211271.03000000003,211278.2,211234.04,((4)*(0)),((x)*(7)),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|ReplaceBranchR|DeleteMaliciousR|AddTreeWithSub|ReplaceBranchR,FellTreeD|AddRandomSubTreeR|ReplaceBranchR|SkipD|MutateTerminalR,AddTreeWithDiv,FellTreeD,30,27,31,31,4
31,x*x*x*x*3*x+1,25,-10,-0.046200061435585874,-0.004999763345146927,-0.03839983634847324,0.0000007023914440796406,NaN,NaN,8451.9924,8450.979599999999,-0.96,0.0000200683269737237,0.0000002564761604027958,0.000009187571765558992,211276.66,211276.41999999998,211278.2,211273.96,((4)-((8)*(0))),((x)-(8)),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|AddToLeafR|AddXD|AddTreeWithAdd|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|ReplaceBranchR|DeleteMaliciousR|AddToLeafR|ReplaceBranchR,FellTreeD|AddRandomSubTreeR|ReplaceBranchR|SkipD|MutateTerminalR,AddTreeWithDiv,SkipD,31,27,32,32,4
32,x*x*x*x*3*x+1,25,-10,-0.051400096542536494,0.000000829711857692024,-0.03840000116118621,0.000004575957197667441,5809.640566666666,8450.9527,8451.121866666668,8450.1612,-0.9599997122277641,0.000209013518668767,0.000011540694263238263,0.00010017980514081709,211228.24000000002,211265.47999999998,211279.72,211234.04,((0)-(6)),((x)*(7)),DivXD|MutateTerminalR|ReplaceBranchXR|SubXD|AddTreeWithDiv|AddTreeWithAdd|MultXD|DivXD|SubXD|AddXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteNonTerminalR|SkipD|MultXD|ReplaceBranchR|DeleteMaliciousR|AddToLeafR|ReplaceBranchR,FellTreeD|AddRandomSubTreeR|ReplaceBranchR|SkipD|MutateTerminalR,SubXD,AddRandomSubTreeR,32,27,33,33,4
