gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
10,x*x*x*x*3*x+1,25,-10,-0.0384,-0.0000004543561935611891,-0.0384,0.0000011473065584551994,8451.128,8451.223999999998,8451.128,8450.8856,-0.96,0.00014956583310538342,0,0.000084587532249191,211278.2,211273.22,211278.2,211246.6,(0),(((x)+(2))*((x)-(x))),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|SubXD|MultXD|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|DeleteNonTerminalR|SubXD|AddTreeWithAdd,DeleteNonTerminalR,DeleteNonTerminalR,10,10,11,11,2
11,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000008605029001874873,-0.0384,0.000008672932006862731,8451.128,8450.9462,8451.128,8449.295600000001,-0.96,0.00044528967020741514,0,0.00023184845568222274,211278.2,211257.45,211278.2,211184.12,(0),(((9)+(7))*((x)-(x))),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|SubXD|MultXD|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|DeleteNonTerminalR|DivXD|AddTreeWithAdd,DeleteNonTerminalR,DivXD,11,11,12,12,2
12,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000004775883670953117,-0.0384,0.0000054146618060937316,8451.128,8451.027100000001,8451.128,8449.984,-0.96,0.00026808255655346347,0,0.00014969687862093423,211278.2,211268.98,211278.2,211221.56,(0),(((6)+(4))*((x)-(x))),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|DivXD|MultXD|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|DeleteNonTerminalR|SubXD|AddTreeWithAdd,DeleteNonTerminalR,MultXD,12,12,13,13,2
13,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000008055889370022668,-0.0384,0.000006607401994152407,8451.128,8450.9578,8451.128,8449.732,-0.96,0.00032715159443815996,0,0.0001728292039505857,211278.2,211263.77000000002,211278.2,211209.08,(0),(((7)+(5))*((x)-(x))),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|DivXD|MultXD|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|DeleteNonTerminalR|SubXD|AddTreeWithAdd,DeleteNonTerminalR,MultXD,13,13,14,14,2
14,x*x*x*x*3*x+1,25,-10,-0.0384,-0.00000034787355576760517,-0.0384,-0.000000013250758680160728,8451.128,8451.2015,8451.128,8451.130799999999,-0.96,0.00000416512446624714,0,0.00000208256223312357,211278.2,211277.98,211278.2,211277.32,(0),((5)+(7)),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|DivXD|MultXD|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithAdd,DeleteNonTerminalR,MultXD,14,14,15,15,2
15,x*x*x*x*3*x+1,25,-10,-0.0384,0.000001672676120869338,-0.0384,0.0000030670461978588683,8451.128,8450.774599999999,8451.128,8450.48,-0.96,0.0002987530185320797,0,0.00013242874389797816,211278.2,211243.52,211278.2,211215.08,(0),((x)+((6)*(x))),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|DivXD|MultXD|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|ReplaceBranchXR|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|DeleteNonTerminalR|SkipD|AddTreeWithAdd,DeleteNonTerminalR,MultXD,15,15,16,16,2
16,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000025833237882578917,-0.0384,0.000012495373398678056,8451.128,8450.582199999999,8451.128,8448.488000000001,-0.96,0.0002976170754957428,0,0.00014304482094018727,211278.2,211260.48,211278.2,211215.32,(0),((3)+((7)*(x))),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|DivXD|AddRandomSubTreeR|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|DeleteNonTerminalR|SkipD|AddTreeWithAdd,DeleteNonTerminalR,MultXD,16,16,17,17,2
17,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000016958682911928844,-0.0384,0.000007213238280148236,8451.128,8450.769699999999,8451.128,8449.604,-0.96,0.0003566861133804393,0,0.0001896046114209733,211278.2,211243.49,211278.2,211202.84,(0),((4)+((8)*(x))),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|DivXD|MultXD|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MutateNonTerminalR|AddRandomSubTreeR|DeleteNonTerminalR|SkipD|AddTreeWithAdd,DivXD,MutateNonTerminalR,17,17,18,18,2
18,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000013290533524056704,-0.0384,0.000009549494458018352,8451.128,8450.8472,8451.128,8449.1104,-0.96,0.0002976170754957428,0,0.00014783685707770412,211278.2,211262.17,211278.2,211215.32,(0),((8)+((2)*(x))),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|DivXD|MultXD|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|DeleteNonTerminalR|SkipD|AddTreeWithAdd,DeleteNonTerminalR,MultXD,18,18,19,19,2
19,x*x*x*x*3*x+1,25,-10,-0.0384,0.000001047434141336835,-0.0384,0.00000748965108563254,8451.128,8450.9067,8451.128,8449.5456,-0.96,0.0003566861133804393,0,0.00017718461822118083,211278.2,211258.99,211278.2,211202.84,(0),((4)+((8)*(x))),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|DivXD|MultXD|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|DeleteNonTerminalR|SkipD|AddTreeWithAdd,DivXD,MultXD,19,19,20,20,2
20,x*x*x*x*3*x+1,25,-10,-0.0384,0.00000037438789236302274,-0.0384,0.0000013214803988315837,8451.128,8451.0489,8451.128,8450.8488,-0.96,0.000033320995729839374,0,0.000017283514215553845,211278.2,211274.56,211278.2,211271.16,(0),((8)+(x)),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|DivXD|MultXD|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|DeleteNonTerminalR|SkipD|AddTreeWithAdd,DivXD,MultXD,20,20,21,21,2
21,x*x*x*x*3*x+1,25,-10,-0.0384,0.00000017891102820997222,-0.0384,0.0000007421494503479877,8451.128,8451.0902,8451.128,8450.9712,-0.96,0.00003256370037232737,0,0.000014470068644641695,211278.2,211275.89,211278.2,211271.32,(0),((x)+(4)),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|ReplaceBranchR|MultXD|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,SubXD|DeleteMaliciousR|DeleteNonTerminalR|SkipD|AddTreeWithAdd,DeleteNonTerminalR,SkipD,21,21,22,22,2
22,x*x*x*x*3*x+1,25,-10,-0.0384,0.00000014104909062688942,-0.0384,0.0000007383629735611165,8451.128,8451.0982,8451.128,8450.972,-0.96,0.00006058362859972047,0,0.000030302601591464397,211278.2,211274.89,211278.2,211265.4,(0),((x)+(x)),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|ReplaceBranchR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|SubXD|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,SubXD|AddRandomSubTreeR|DeleteNonTerminalR|DeleteMaliciousR|AddTreeWithAdd,DeleteNonTerminalR,DeleteMaliciousR,22,22,23,23,2
23,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000010706281977056143,-0.0384,0.0000045475586217624635,8451.128,8450.9018,8451.128,8450.1672,-0.96,0.00044528967020741514,0,0.00022205178442733244,211278.2,211254.49,211278.2,211184.12,(0),((9)+((6)*(x))),AddTreeWithAdd|DivXD|AddTreeWithSub|DivXD|SkipD|ReplaceBranchR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|DeleteNonTerminalR|SkipD|AddTreeWithAdd,DeleteNonTerminalR,AddRandomSubTreeR,23,23,24,24,2
24,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000017133807463350915,-0.0384,0.000006912213375543069,8451.128,8450.766,8451.128,8449.667599999999,-0.96,0.00032715159443815996,0,0.00016360800539581477,211278.2,211244.84,211278.2,211209.08,(0),((8)+((3)*(x))),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|ReplaceBranchR|DivXD|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|DeleteNonTerminalR|SkipD|AddTreeWithAdd,DeleteNonTerminalR,AddRandomSubTreeR,24,24,25,25,2
25,x*x*x*x*3*x+1,25,-10,-0.0384,0.00000030244483340076004,-0.0384,0.0000012968682997120992,8451.128,8451.0641,8451.128,8450.854000000001,-0.96,0.0000312384334967158,0,0.000013726087160969127,211278.2,211275.94,211278.2,211271.6,(0),((x)+(1)),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|ReplaceBranchR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|DeleteNonTerminalR|SkipD|AddTreeWithAdd,DeleteNonTerminalR,MultXD,25,25,26,26,2
26,x*x*x*x*3*x+1,25,-10,-0.0384,0.000002359448348197797,-0.0384,0.000007504796992781402,8451.128,8450.629500000001,8451.128,8449.5424,-0.96,0.0004748241891496945,0,0.0002320126059381495,211278.2,211251.25,211278.2,211177.88,(0),((8)+((8)*(x))),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|ReplaceBranchR|MultXD|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|DeleteNonTerminalR|SkipD|AddTreeWithAdd,DeleteNonTerminalR,AddRandomSubTreeR,26,26,27,27,2
27,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000002413878952033349,-0.0384,0.0000007364697351656145,8451.128,8451.077,8451.128,8450.9724,-0.96,0.00003256370037232737,0,0.000015081379867993322,211278.2,211276.05000000002,211278.2,211271.32,(0),((4)+(x)),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|ReplaceBranchR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|AddTreeWithMult|SkipD|AddTreeWithAdd,DeleteTerminalR,MultXD,27,27,28,28,2
28,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000008017864597494752,-0.0384,0.000003038647621952513,8451.128,8450.958600000002,8451.128,8450.485999999999,-0.96,0.00023968398064738326,0,0.00011868721154348367,211278.2,211265.17,211278.2,211227.56,(0),((4)+((x)*(x))),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|ReplaceBranchR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|DeleteNonTerminalR|AddTreeWithSub|AddTreeWithAdd,DeleteNonTerminalR,DeleteNonTerminalR,28,28,29,29,2
29,x*x*x*x*3*x+1,25,-10,-0.0384,0.000008302798937496993,-0.0384,0.0000439666752177954,8451.128,8449.3738,8451.128,8441.8388,-0.96,0.0020924070727600685,0,0.0008988609611526722,211278.2,211114.3,211278.2,210836.12,(0),(((6)*(x))*((9)+(3))),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|ReplaceBranchR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|SkipD|SkipD|AddTreeWithAdd,DeleteNonTerminalR,SkipD,29,29,30,30,2
30,x*x*x*x*3*x+1,25,-10,-0.0384,0.000004557520077664923,-0.0384,0.000016137964068230894,8451.128,8450.1651,8451.128,8447.7184,-0.96,0.0007997038975153184,0,0.00018536882646051143,211278.2,211220.12,211278.2,211109.24,(0),(((3)*(8))+((1)*(x))),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|ReplaceBranchR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|SkipD|SkipD|AddTreeWithAdd,DeleteTerminalR,SkipD,30,30,31,31,2
31,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000070991906716683745,-0.0384,0.000025032398042015828,8451.128,8449.6281,8451.128,8445.839199999999,-0.96,0.0008883074543422942,0,0.00044288463601994884,211278.2,211226.40000000002,211278.2,211090.52,(0),(((0)+(5))*((6)*(x))),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|ReplaceBranchR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|SkipD|SkipD|AddTreeWithAdd,DeleteTerminalR,SkipD,31,31,32,32,2
32,x*x*x*x*3*x+1,25,-10,-0.0384,0.000016559741703748822,-0.0384,0.000059300012968685965,8451.128,8447.629299999999,8451.128,8438.5992,-0.96,0.003857662551081977,0,0.0018913245094257086,211278.2,211058.18,211278.2,210463.16,(0),(((6)+(9))*((9)*(x))),AddTreeWithAdd|DivXD|AddTreeWithAdd|DivXD|SkipD|ReplaceBranchR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|SkipD|SkipD|AddTreeWithAdd,AddTreeWithAdd,SkipD,32,32,33,33,2
33,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000089611001683331,-0.0384,0.00006149238302863569,8451.128,8449.2348,8451.128,8438.136,-0.96,0.002540725924397394,0,0.0011734467875962515,211278.2,211108.91999999998,211278.2,210741.4,(0),(((8)*(5))+((6)*(x))),AddTreeWithAdd|DivXD|MultXD|DivXD|SkipD|ReplaceBranchR|DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithDiv|DeleteNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteTerminalR|FellTreeD,MultXD|AddRandomSubTreeR|SkipD|SkipD|AddTreeWithAdd,DeleteNonTerminalR,SkipD,33,33,34,34,2
