gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x*3*x+1,25,-10,-0.03839911587660251,-0.024998805321803666,-0.03839664427281187,-0.01999535588622016,8455.7979,6219.485591666666,8468.8528,6665.034799999999,-0.95967769509585,-2,0.00015481077360118007,0,211767.97,32767,212980.6,32767,(((x)*((4)-(6)))*((x)*((9)*(5)))),((((8)/(2))*((x)*((9)+(7))))-((x)-((2)*((x)/(x))))),SubXD|AddTreeWithDiv|ReplaceBranchR|MutateNonTerminalR|AddTreeWithAdd|DeleteTerminalR|AddXD|SkipD|DeleteTerminalR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|AddXD|AddTreeWithMult|SubXD|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|AddRandomSubTreeR,ReplaceBranchXR|AddToLeafR|MultXD|AddTreeWithDiv|DivXD,MutateNonTerminalR,ReplaceBranchXR,0,0,1,1,4
1,x*x*x*x*3*x+1,25,-10,-0.03840027311857068,0.00000020872953291088815,-0.038399822414238664,0.0000006209821931474448,8449.685399999998,8451.0839,8452.065999999999,8450.996799999999,-0.9599918363560461,0.000031806405014815366,0.0000037139167505214073,0.000014210222453552025,211294.7,211275.97999999998,211321.32,211271.48,((((9)+(1))*((0)+((9)+(9))))-(((x)*(8))+((x)+((x)-(x))))),((2)+(x)),SubXD|AddTreeWithDiv|ReplaceBranchR|MutateNonTerminalR|AddTreeWithAdd|DeleteTerminalR|AddXD|SkipD|DeleteTerminalR|ReplaceBranchR|DeleteTerminalR|DeleteNonTerminalR|AddXD|AddTreeWithMult|SubXD|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|AddRandomSubTreeR,SkipD|AddTreeWithSub|MultXD|FellTreeD|AddTreeWithAdd,DeleteTerminalR,SkipD,1,1,2,2,4
2,x*x*x*x*3*x+1,25,-10,-0.0384006798619072,0.00000027641280548705976,-0.038399833319291816,0.0000010090960638644255,8447.537,8451.069599999999,8452.0084,8450.9148,-0.9599834152316709,0.00003256370037232737,0.000009170666469087394,0.000014411014280869762,211311.52,211275.88,211365.8,211271.32,((((0)+(x))*((3)*((3)-(8))))+(((x)+(x))+((9)+((7)-(x))))),((x)+(4)),SubXD|AddTreeWithDiv|ReplaceBranchR|MutateNonTerminalR|AddTreeWithAdd|DeleteTerminalR|AddXD|SkipD|DeleteTerminalR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|AddXD|AddTreeWithMult|SubXD|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|AddRandomSubTreeR,SkipD|AddTreeWithAdd|MultXD|FellTreeD|AddTreeWithAdd,MutateNonTerminalR,AddTreeWithAdd,2,2,3,3,4
3,x*x*x*x*3*x+1,25,-10,-0.03840023682519068,0.00000042881849618342313,-0.03839978280769147,0.0000013290533524053261,8449.8771,8451.0374,8452.2752,8450.8472,-0.9599955319573908,0.000033131671890426934,0.0000026388121269871637,0.000014516748234873369,211284.84999999998,211275.8,211301.8,211271.2,(((1)+((7)*(x)))-((8)*((7)*(4)))),((7)+(x)),SubXD|SubXD|ReplaceBranchR|MutateNonTerminalR|AddTreeWithAdd|DeleteTerminalR|SkipD|SkipD|DeleteTerminalR|MultXD|MutateNonTerminalR|DeleteNonTerminalR|AddXD|AddTreeWithMult|AddRandomSubTreeR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|AddRandomSubTreeR,SkipD|AddTreeWithSub|MultXD|FellTreeD|AddTreeWithAdd,AddRandomSubTreeR,MultXD,3,3,4,4,4
4,x*x*x*x*3*x+1,25,-10,-0.038402035837109556,0.0000005774377100925708,-0.03839752167521306,0.0000013252668756198323,8440.3748,8451.006,8464.218400000002,8450.848,-0.9597559237062792,0.00003275302421173981,0.00013379156739804271,0.00001672848703447016,211517.27000000002,211274.44,212567.4,211271.28,((((6)*(3))*((8)*(7)))*((8)+((x)+(x)))),((5)+(x)),SubXD|AddTreeWithDiv|ReplaceBranchR|MutateNonTerminalR|AddTreeWithAdd|DeleteTerminalR|AddXD|SkipD|DeleteTerminalR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|AddXD|AddTreeWithMult|SubXD|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|AddRandomSubTreeR,SkipD|MutateNonTerminalR|MultXD|FellTreeD|AddTreeWithAdd,MutateNonTerminalR,MutateNonTerminalR,4,4,5,5,4
5,x*x*x*x*3*x+1,25,-10,-0.038400016811956934,0.0000002134626288961991,-0.03839962226107568,0.0000004430177841369454,8451.039200000001,8451.082900000001,8453.1232,8451.0344,-0.9599756150894887,0.000031806405014815366,0.000012884929675848067,0.000013860242126063153,211304.98,211275.87,211407,211271.48,((((x)-((7)*(3)))*((x)-((4)*(1))))-(((0)+(4))*((4)+((x)-(x))))),((2)+(x)),SubXD|AddTreeWithDiv|ReplaceBranchR|MutateNonTerminalR|AddTreeWithAdd|DeleteTerminalR|AddXD|SkipD|DeleteTerminalR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|AddXD|AddTreeWithMult|SubXD|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|AddRandomSubTreeR,SkipD|AddTreeWithSub|MultXD|FellTreeD|AddTreeWithAdd,MutateNonTerminalR,SkipD,5,5,6,6,4
6,x*x*x*x*3*x+1,25,-10,-0.038400082412667284,0.00000020730960411632795,-0.038399939643560005,0.0000004619501680740566,8450.6927,8451.084200000001,8451.4468,8451.0304,-0.9599972737367131,0.00003237437653305268,0.0000018197425584592682,0.000014813305029714866,211280.34,211276,211292.6,211271.36,(((4)-((8)*(6)))+((8)+(4))),((x)+(3)),SubXD|AddTreeWithDiv|ReplaceBranchR|MutateNonTerminalR|AddTreeWithAdd|DeleteTerminalR|AddXD|SkipD|DeleteTerminalR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|AddXD|AddTreeWithMult|SubXD|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|AddRandomSubTreeR,SkipD|AddTreeWithSub|MultXD|FellTreeD|AddTreeWithAdd,MutateNonTerminalR,SkipD,6,6,7,7,4
7,x*x*x*x*3*x+1,25,-10,-0.038406355998867846,0.0000003710747251753714,-0.03839938802962161,0.0000010374946397707813,8417.5559,8451.0496,8454.3604,8450.9088,-0.9599854599291361,0.00003275302421173981,0.000007816436117115643,0.000016123586316757177,211312.49,211274.25,211355,211271.28,((((0)*((2)-(1)))*(((x)-(x))*((x)+(3))))*(((0)-((4)+(0)))+((8)*((x)+((x)-(x)))))),((5)+(x)),SubXD|AddTreeWithDiv|ReplaceBranchR|MutateNonTerminalR|AddTreeWithAdd|DeleteTerminalR|AddXD|SkipD|DeleteTerminalR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|AddXD|AddTreeWithMult|SubXD|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|AddRandomSubTreeR,SkipD|AddTreeWithSub|MultXD|FellTreeD|AddTreeWithAdd,MutateNonTerminalR,AddTreeWithAdd,7,7,8,8,4
8,x*x*x*x*3*x+1,25,-10,-0.03840065481436325,0.00000030386486542589954,-0.03839994055231443,0.0000007364697351669921,8447.6693,8451.0638,8451.442,8450.9724,-0.9599977053950667,0.000033320995729839374,0.000001713857999136374,0.000016626758321022258,211279.16999999998,211274.36,211290.32,211271.16,((((5)-(0))+((1)-(x)))*((3)-((3)+(x)))),((8)+(x)),SubXD|AddTreeWithDiv|ReplaceBranchR|MutateNonTerminalR|AddTreeWithAdd|DeleteTerminalR|AddXD|SkipD|DeleteTerminalR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|AddXD|AddTreeWithMult|SubXD|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|AddRandomSubTreeR,SkipD|AddTreeWithSub|MultXD|FellTreeD|DeleteMaliciousR,MutateNonTerminalR,SkipD,8,8,9,9,4
9,x*x*x*x*3*x+1,25,-10,-0.03840131496765876,0.0000003180640501498755,-0.038395182995690044,0.0000006702063913850361,8444.1824,8451.060800000001,8476.5712,8450.9864,-0.9595913331332812,0.0000312384334967158,0.0002095566432123763,0.000004778005109975163,211781.13,211272.95,213436.76,211271.6,((((x)-((6)*(7)))*((6)+((0)*(1))))*(((8)*(6))-((7)+((x)+((x)-(x)))))),((x)+(1)),SubXD|AddTreeWithDiv|ReplaceBranchR|MutateNonTerminalR|AddTreeWithAdd|DeleteTerminalR|AddXD|SkipD|DeleteTerminalR|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|AddXD|AddTreeWithMult|SubXD|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithMult|AddRandomSubTreeR|AddRandomSubTreeR,SkipD|AddTreeWithSub|MultXD|FellTreeD|ReplaceBranchXR,MutateNonTerminalR,FellTreeD,9,9,10,10,4
