gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x*3*x+1,25,-10,-0.038400045286262376,-0.0349998674467222,-0.03839997773551649,-0.019997985594349055,8450.8888,5327.154,8451.2456,6665.590399999999,-0.9599987883274281,-2,0.0000011162916320188193,0,211276.91,32767,211284.6,32767,((0)-((x)-(0))),((((0)-(x))-((0)+(5)))-((5)+((x)/(x)))),MutateTerminalR|AddTreeWithAdd|SkipD|SubXD|SkipD|MutateTerminalR|DeleteMaliciousR|FellTreeD|MultXD|DivXD|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|DeleteMaliciousR|FellTreeD|AddXD|ReplaceBranchXR|DeleteTerminalR|DeleteMaliciousR|AddToLeafR,AddRandomSubTreeR|DeleteTerminalR|AddXD|SkipD|DivXD,DeleteMaliciousR,AddXD,0,0,1,1,3
1,x*x*x*x*3*x+1,25,-10,-0.038399987107046535,-0.0000009681946048077768,-0.0383999029904647,0.0000017967199371960315,8451.1961,8451.3326,8451.6404,8450.7484,-0.959990306619424,0.00023665479921733523,0.000004917696597900376,0.00017722001719721757,211290.45,211275.62,211329.4,211228.2,((x)*((1)-(9))),(((8)*(x))-((7)-(5))),MutateTerminalR|AddTreeWithAdd|SkipD|SubXD|SkipD|MutateTerminalR|DeleteMaliciousR|FellTreeD|MultXD|DivXD|AddTreeWithMult|DeleteNonTerminalR|AddTreeWithSub|DeleteMaliciousR|FellTreeD|AddXD|ReplaceBranchXR|DeleteTerminalR|DeleteMaliciousR|AddToLeafR,AddTreeWithSub|ReplaceBranchXR|ReplaceBranchR|DeleteTerminalR|ReplaceBranchR,DeleteMaliciousR,ReplaceBranchR,1,1,2,2,3
2,x*x*x*x*3*x+1,25,-10,-0.03840001815615619,0.0000011979482737641485,-0.038399993714448535,0.0000034665194989378408,8451.0321,8450.8749,8451.161199999999,8450.3956,-0.9599996592170891,0.0003290448328318711,0.00000020825622332187876,0.00014255882914945728,211278.45,211252.19,211280,211208.68,((2)-((9)+(0))),(((x)*(x))+((3)+(x))),MutateTerminalR|AddTreeWithAdd|SkipD|SubXD|SkipD|MutateTerminalR|DeleteMaliciousR|FellTreeD|MultXD|DivXD|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|DeleteMaliciousR|FellTreeD|AddXD|ReplaceBranchXR|DeleteTerminalR|DeleteMaliciousR|AddToLeafR,AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|DeleteTerminalR|ReplaceBranchR,DeleteMaliciousR,AddRandomSubTreeR,2,2,3,3,3
3,x*x*x*x*3*x+1,25,-10,-0.04360000564185041,-0.0049998428308649515,-0.03839999992427047,0.0000030026760924724146,NaN,NaN,8451.128400000001,8450.493600000002,-0.9599993714448534,0.00011510889433934491,0.00000032791122170267525,0.00005329681851619293,211279.19,211270.68,211281.52,211253.88,((x)-((5)*(7))),(((9)+((0)*(x)))-((9)+(3))),MutateTerminalR|AddTreeWithAdd|SkipD|SubXD|SkipD|MutateTerminalR|DeleteMaliciousR|FellTreeD|MultXD|DeleteTerminalR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|DeleteMaliciousR|FellTreeD|AddXD|ReplaceBranchXR|DeleteTerminalR|DeleteMaliciousR|AddToLeafR,AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|DeleteTerminalR|ReplaceBranchR,DeleteMaliciousR,DeleteTerminalR,3,3,4,4,3
4,x*x*x*x*3*x+1,25,-10,-0.038400017928967585,0.0000011312991741143516,-0.03839996963245617,0.000009070505144405442,8451.033300000001,8450.889,8451.288400000001,8449.2116,-0.9599983642420279,0.00038735657535905553,0.0000008178789860369129,0.00024213398794451402,211280.36000000002,211267.72,211286.84,211196.36,((x)-((6)*(9))),(((x)*(5))+((x)+(4))),MutateTerminalR|AddTreeWithAdd|SkipD|SubXD|SkipD|MutateTerminalR|DeleteMaliciousR|FellTreeD|MultXD|DivXD|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|DeleteMaliciousR|FellTreeD|AddXD|ReplaceBranchXR|DeleteTerminalR|DeleteMaliciousR|AddToLeafR,AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithSub|ReplaceBranchR,DeleteMaliciousR,AddTreeWithMult,4,4,5,5,3
5,x*x*x*x*3*x+1,25,-10,-0.03840002720583571,0.000018401335308043733,-0.038399986595872175,0.00007415625464435225,8450.9843,8447.2402,8451.198799999998,8435.4604,-0.959999182121014,0.007141295221182391,0.0000007963822782190684,0.003566993956139661,211277.09,210899.84000000003,211282.52,209769.4,((0)-((9)+(7))),(((x)+((9)*(2)))*((2)*((x)*(7)))),MutateTerminalR|AddTreeWithAdd|SkipD|SubXD|SkipD|MutateTerminalR|DeleteMaliciousR|FellTreeD|MultXD|DivXD|AddTreeWithMult|DeleteNonTerminalR|AddTreeWithSub|DeleteMaliciousR|FellTreeD|AddXD|ReplaceBranchXR|DeleteTerminalR|DeleteMaliciousR|AddToLeafR,AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|DeleteTerminalR|ReplaceBranchR,DeleteMaliciousR,DeleteTerminalR,5,5,6,6,3
6,x*x*x*x*3*x+1,25,-10,-0.03840008466562097,0.000006136581905639303,-0.03839991041195921,0.00005120452559705761,8450.6808,8449.8316,8451.601200000001,8440.3096,-0.9599927299645681,0.0025308810847498755,0.0000036225720330485015,0.0012637714371644215,211287.90000000002,211143.99,211316.6,210743.48,((x)*((2)-(8))),((((9)*(6))+((4)*(2)))*((x)+((3)-(8)))),MutateTerminalR|AddTreeWithAdd|SkipD|SubXD|SkipD|MutateTerminalR|DeleteMaliciousR|FellTreeD|MultXD|DivXD|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|DeleteMaliciousR|FellTreeD|AddXD|ReplaceBranchXR|DeleteTerminalR|DeleteMaliciousR|AddToLeafR,AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|DivXD|ReplaceBranchR,DeleteMaliciousR,AddRandomSubTreeR,6,6,7,7,3
7,x*x*x*x*3*x+1,25,-10,-0.03840004096967884,0.0000066552116844080444,-0.03839999765238439,0.000022105451485297366,8450.911600000001,8449.7219,8451.1404,8446.4576,-0.96,0.0010728981977318158,0.00000005301067507179624,0.0005040995175167319,211278.06,211202.66,211278.2,211051.52,((0)*((1)-(6))),((((8)*(3))*((0)+(5)))+((9)*((x)*(x)))),MutateTerminalR|AddTreeWithAdd|SkipD|SubXD|SkipD|MutateTerminalR|DeleteMaliciousR|FellTreeD|MultXD|DivXD|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|DeleteMaliciousR|FellTreeD|AddXD|ReplaceBranchXR|DeleteTerminalR|DeleteMaliciousR|AddToLeafR,AddRandomSubTreeR|DeleteTerminalR|AddTreeWithAdd|AddTreeWithMult|ReplaceBranchR,DeleteMaliciousR,AddRandomSubTreeR,7,7,8,8,3
8,x*x*x*x*3*x+1,25,-10,-0.0384001329432,-0.000016665194672165223,-0.03839996637608613,0.00012164056679771309,8450.425799999999,8454.7408,8451.3056,8425.428,-0.9599966376086128,0.003197300999345974,0.0000016098346074011943,0.0016378497612493956,211283.93,211120.87,211295.96,210602.68,((0)-((8)*(8))),((((4)-(7))*((5)-(4)))*((4)-((x)*(6)))),MutateTerminalR|AddTreeWithAdd|SkipD|SubXD|SkipD|MutateTerminalR|DeleteMaliciousR|FellTreeD|MultXD|MutateNonTerminalR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|DeleteMaliciousR|FellTreeD|AddXD|ReplaceBranchXR|DeleteTerminalR|DeleteMaliciousR|AddToLeafR,AddRandomSubTreeR|AddTreeWithMult|MultXD|AddTreeWithMult|ReplaceBranchR,DeleteMaliciousR,AddTreeWithMult,8,8,9,9,3
9,x*x*x*x*3*x+1,25,-10,-0.03839999591060507,-0.000002602154170127189,-0.03839996364982284,0.00001551698187508345,8451.149599999999,8451.679600000001,8451.32,8447.8496,-0.9599963649822839,0.0006230647553794663,0.0000017813082876414493,0.0002741675635749332,211283.74,211215.75,211297.4,211146.56,(((x)+(0))-((4)*(x))),(((1)*((7)*(x)))+((3)+((4)*(3)))),MutateTerminalR|AddTreeWithAdd|SkipD|SubXD|SkipD|MutateTerminalR|DeleteMaliciousR|FellTreeD|MultXD|DivXD|AddTreeWithMult|MutateNonTerminalR|AddTreeWithSub|DeleteMaliciousR|FellTreeD|AddXD|ReplaceBranchXR|DeleteTerminalR|SubXD|AddToLeafR,MutateTerminalR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|ReplaceBranchR,FellTreeD,AddTreeWithMult,9,9,10,10,3
