gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x,20,-10,-2.932335798059346,-2.831464840897531,-0.8044259118641465,-0.16962430254592134,NaN,NaN,NaN,NaN,0.9996738622497988,0.6895522388059702,0.15321614189681254,1.2262430850876629,231672.89799999996,NaN,3081520,10.4,((((4)*((8)*(7)))*((x)+((x)+(x))))*(((6)*(9))*((x)-((x)*(x))))),((((x)*(x))-((x)+(9)))-((8)-((2)-(x)))),MultXD|MutateTerminalR|SkipD|SubXD|ReplaceBranchXR|MultXD|AddToLeafR|AddXD|AddXD|MultXD|MultXD|SubXD|MultXD|MutateTerminalR|AddTreeWithMult,MutateNonTerminalR|SubXD|SkipD|AddTreeWithAdd|MultXD|SubXD|SubXD|ReplaceBranchXR|AddRandomSubTreeR|ReplaceBranchR|AddXD|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub,MultXD,SubXD,0,0,1,1,4
1,x*x,20,-10,-1.9853660376830424,-1.5416279289755892,0.3009987993504618,0.4298102491270335,NaN,NaN,239589.387691228,19.101356654244384,-0.7848756218905473,1,2.0358609474349882,2.16354980759983,NaN,NaN,216.2,0,(((5)*((8)+(5)))*((x)+((8)+(x)))),(((1)*((0)*(2)))+((3)+((x)*(x)))),MutateNonTerminalR|MutateNonTerminalR|MultXD|SkipD|DivXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithAdd|SkipD|AddXD|SkipD|AddTreeWithMult|AddTreeWithAdd|SkipD|SkipD,DivXD|SubXD|MultXD|AddToLeafR|AddTreeWithSub|MutateTerminalR|AddTreeWithMult|AddXD|MutateTerminalR|ReplaceBranchXR|MultXD|ReplaceBranchR|AddToLeafR|ReplaceBranchR|MutateNonTerminalR,SkipD,MultXD,0,0,2,2,4
2,x*x,20,-10,-1.0527684459870594,-0.5428769361829509,0.5880888141443112,0.5939303482587066,NaN,NaN,430341.27666666673,13.603333333333335,0.9997867155764989,0.8507462686567164,0.5754541130611642,1.170973807652878,315649.195,NaN,4712017.8,5,((((x)*((7)+(5)))*(((x)-(x))*((x)+(6))))+(((x)*(8))*((5)*((x)-((x)*(x)))))),((x)+((1)*(x))),MultXD|MutateTerminalR|SkipD|SubXD|ReplaceBranchXR|MultXD|AddToLeafR|AddXD|AddXD|MultXD|MultXD|SubXD|MultXD|MutateTerminalR|AddTreeWithMult,AddXD|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithMult|MutateNonTerminalR|AddToLeafR|MutateTerminalR|AddToLeafR|SkipD|AddXD|ReplaceBranchR|MutateTerminalR|MutateNonTerminalR|AddRandomSubTreeR,MultXD,AddToLeafR,0,2,3,3,4
3,x*x,20,-10,-0.3430448798865463,-0.34514239008656106,0.9449178783319764,0.6589850746268658,NaN,NaN,6283734.601999998,11.424000000000001,0.9852919654617298,0.8805970149253731,1.18057484124919,1.022606629632087,NaN,NaN,68330,4,((((x)*(2))*((x)*(2)))*((x)*((x)+((x)*(x))))),((x)*((x)-(4))),AddTreeWithSub|AddXD|MutateNonTerminalR|AddTreeWithAdd|AddTreeWithDiv|MutateNonTerminalR|AddTreeWithSub|MultXD|AddRandomSubTreeR|AddXD|AddTreeWithMult|AddTreeWithAdd|SkipD|ReplaceBranchR|MultXD,AddXD|AddToLeafR|AddRandomSubTreeR|MultXD|AddTreeWithMult|MutateNonTerminalR|SubXD|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithDiv|AddXD|SubXD|ReplaceBranchR|ReplaceBranchR|AddTreeWithMult,MutateNonTerminalR,AddRandomSubTreeR,1,3,4,4,4
4,x*x,20,-10,0.2566360907286548,-0.23012926367073835,0.9909839089074371,0.4557512437810944,NaN,NaN,13589533.290000005,18.232333333333337,0.9999966280419723,0.24477611940298505,0.7720515142278542,1.0250333104915608,6734281.708000001,NaN,298046414.5,25.3,((((6)*((x)*(x)))*((6)*((x)*(x))))*(((7)*(8))+((x)-((x)*((x)*(x)))))),(((7)*((2)-(4)))-((5)-(7))),AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithAdd|ReplaceBranchXR|MultXD|AddToLeafR|MultXD|AddRandomSubTreeR|AddXD|AddTreeWithMult|SubXD|MultXD|MutateTerminalR|MultXD,MutateNonTerminalR|SubXD|SkipD|AddTreeWithAdd|MultXD|SubXD|SubXD|ReplaceBranchXR|AddRandomSubTreeR|ReplaceBranchR|AddXD|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub,MultXD,SubXD,4,4,5,5,4
5,x*x,20,-10,0.664676265171147,-0.18794205942297268,0.9990913367658032,0.5740298507462687,NaN,NaN,19430183.11157142,14.27,0.9990787139711357,0.7611940298507462,2.0418095081630425,0.2764284392485974,NaN,45.273999999999994,1090866.4285714286,8,((((x)/((7)+(0)))-(((6)*(7))+((6)+(2))))*(((8)*((6)*(x)))+((x)-((x)*((x)*(x)))))),(((x)+((0)*(x)))+((7)-((3)*(2)))),AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddTreeWithAdd|AddTreeWithDiv|MutateNonTerminalR|AddTreeWithSub|MultXD|AddRandomSubTreeR|AddXD|AddTreeWithMult|SubXD|MultXD|MutateTerminalR|MultXD,MutateNonTerminalR|SubXD|SkipD|MutateNonTerminalR|SubXD|MutateTerminalR|SubXD|ReplaceBranchXR|AddRandomSubTreeR|ReplaceBranchR|AddXD|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub,MultXD,SubXD,4,3,6,6,4
6,x*x,20,-10,0.7898820284949796,-0.18148828677458476,0.9996347445866357,0.5034925373134327,713539.1508399998,65960.58609931974,20448228.518000003,16.633,0.9999973024628405,0.3208955223880597,0.48328698330267156,0.3020618690894593,8598141.6,47.675999999999995,372562059.6,22.75,((((9)*((8)*(7)))*(((x)*(5))*((x)*(x))))+(((x)+(x))*((x)*((x)-((x)*(x)))))),(((6)*((x)*(x)))-((x)-(x))),MultXD|MutateTerminalR|SkipD|AddRandomSubTreeR|ReplaceBranchXR|MultXD|AddToLeafR|AddXD|AddXD|MultXD|MultXD|SubXD|MultXD|MutateTerminalR|AddTreeWithMult,MutateNonTerminalR|SubXD|MutateTerminalR|MutateNonTerminalR|SubXD|MutateTerminalR|SubXD|ReplaceBranchXR|AddRandomSubTreeR|ReplaceBranchR|AddXD|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub,MultXD,SubXD,6,6,7,7,4
7,x*x,20,-10,0.7741051275096581,-0.1632889765102888,0.9995343778444555,0.522089552238806,366213.68778,4396.43516,8174915.554000002,16.009999999999998,0.9999811202296165,0.7880597014925372,0.5354170126553859,0.3629442709858336,1513031.4780000001,78.446,53231579.6,7.1,((((x)*((5)*(9)))*(((8)*(x))-((x)*(x))))+(((x)+(x))*((x)*((x)-((x)*(x)))))),((((x)-(0))*((x)-((1)*(1))))-((x)+((1)*((2)-(8))))),MultXD|MutateTerminalR|SkipD|SubXD|ReplaceBranchXR|MultXD|AddToLeafR|AddXD|AddXD|MultXD|MultXD|SubXD|MultXD|MutateTerminalR|AddTreeWithMult,MutateNonTerminalR|SubXD|MutateTerminalR|MutateNonTerminalR|SubXD|MutateTerminalR|SubXD|ReplaceBranchXR|AddRandomSubTreeR|ReplaceBranchR|AddXD|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub,MultXD,SubXD,7,5,8,8,4
8,x*x,20,-10,0.789614974381455,-0.14361650261788647,0.9996617810299001,0.41686567164179117,393740.52732,764962.9362,7635626.545000001,19.535000000000004,0.9999863529687182,0.2507462686567164,0.5323111730978317,0.24562387840408165,3510386.126,44.71,73642390,25.1,((((x)*((7)*(x)))-(((x)*(x))*((x)+(x))))+(((x)*(x))*((8)*((x)-((x)*(x)))))),(((6)+(6))-((4)*(3))),MultXD|MutateTerminalR|SkipD|SubXD|ReplaceBranchXR|MultXD|MultXD|AddXD|AddXD|MultXD|MultXD|SubXD|MultXD|MutateTerminalR|AddTreeWithMult,MutateNonTerminalR|SubXD|MutateTerminalR|MutateNonTerminalR|SubXD|MutateTerminalR|SubXD|ReplaceBranchXR|AddRandomSubTreeR|ReplaceBranchR|AddXD|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub,MultXD,SubXD,8,8,9,9,4
9,x*x,20,-10,0.8172264876057486,-0.13192153128335046,0.9996492350209266,0.46644776119402975,715158.7243999998,5026.38762,14434945.415999994,17.874,0.9999973817764949,0.8328358208955223,0.3405053049825715,0.3051525023767086,14510303.928,54.443999999999996,383848055,5.6,((((x)*((x)*(7)))*(((x)-(x))*((6)*(x))))*(((7)+((6)+(x)))*((x)*((x)-((x)*(x)))))),(((((x)-(1))*((2)*(1)))*(((6)+(x))+((0)-(4))))-(((7)-((9)+(3)))-(((x)-(x))+((x)-((4)-(2)))))),MultXD|MutateTerminalR|SkipD|SubXD|AddTreeWithMult|MultXD|AddToLeafR|AddXD|AddXD|MultXD|MultXD|SubXD|MultXD|MutateTerminalR|AddTreeWithMult,MutateNonTerminalR|SubXD|MutateTerminalR|MutateNonTerminalR|SubXD|MutateTerminalR|SubXD|ReplaceBranchXR|AddRandomSubTreeR|ReplaceBranchR|AddXD|SubXD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithSub,MultXD,SubXD,8,8,10,10,4
