gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x,20,-10,-2.1890154058654807,-2.694305166437148,-0.10683649265672714,-0.19155715057621442,NaN,NaN,NaN,NaN,0.9870074464784362,0.2771313647255147,0.7082665116140466,1.019857645192382,8351.275,NaN,77352,24.216099281695257,((((8)+(7))*((4)+((3)*(6))))*(((7)*(x))-((1)+((0)*(x))))),((((2)-((0)+(8)))-(((x)/(x))+((9)+(5))))-(((9)-((7)+(9)))+((8)+((5)-((x)+(x)))))),MutateTerminalR|SkipD|SubXD|SkipD|ReplaceBranchR|MultXD|AddTreeWithMult|SubXD|AddTreeWithAdd|AddTreeWithAdd|SkipD|SkipD|MultXD|AddTreeWithAdd|AddTreeWithMult,ReplaceBranchXR|ReplaceBranchR|AddTreeWithDiv|ReplaceBranchR|AddTreeWithSub|AddTreeWithSub|AddXD|SubXD|AddXD|AddTreeWithMult|AddTreeWithAdd|SkipD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithAdd,SkipD,ReplaceBranchR,0,0,1,1,0
1,x*x,20,-10,-0.8961197773178449,-1.8561747232528838,0.8199947469344174,0.4248024863322947,NaN,NaN,238815.01924175821,NaN,0.948021722265322,0.8507462686567164,1.1758048631756592,1.2869540706727132,NaN,NaN,19335,5,((((x)*(4))-((1)*((x)*(8))))-((6)*((8)*((9)-(x))))),((((8)+(6))-((7)-(7)))+((x)*((x)+(x)))),MutateTerminalR|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithSub|AddTreeWithSub|ReplaceBranchXR|AddTreeWithMult|ReplaceBranchR|AddToLeafR|MutateTerminalR|AddTreeWithMult|MutateTerminalR|SubXD|AddTreeWithDiv|ReplaceBranchXR,AddTreeWithMult|ReplaceBranchXR|AddTreeWithMult|AddTreeWithMult|AddXD|SkipD|SkipD|AddTreeWithSub|ReplaceBranchR|MultXD|AddRandomSubTreeR|AddXD|AddRandomSubTreeR|SkipD|SkipD,AddTreeWithMult,SkipD,1,0,2,2,0
2,x*x,20,-10,-0.3906550637035949,-1.028839683358091,0.9324995395582522,0.7292510531213849,NaN,NaN,658668.2995285713,9.070089720433606,0.9972969474669809,0.8507462686567164,1.7141071344594814,1.9618618656064089,NaN,NaN,371801.875,5,((((x)*((x)*(6)))*((3)*((7)/(8))))+(((6)*(x))+((x)*((x)*(x))))),(((((5)+(2))*((1)/(4)))/(((2)-(5))-((3)*((1)+(6)))))*(((0)*((5)*(1)))-(((3)+(4))+((x)*((x)-(x)))))),AddRandomSubTreeR|AddRandomSubTreeR|ReplaceBranchR|ReplaceBranchXR|MultXD|SkipD|ReplaceBranchXR|AddTreeWithAdd|AddTreeWithDiv|AddXD|MultXD|AddTreeWithMult|AddRandomSubTreeR|SkipD|MultXD,AddTreeWithSub|AddTreeWithDiv|AddXD|SkipD|AddTreeWithDiv|MutateTerminalR|MultXD|AddTreeWithMult|AddToLeafR|AddRandomSubTreeR|ReplaceBranchR|SkipD|AddTreeWithSub|SubXD|AddTreeWithMult,AddRandomSubTreeR,AddTreeWithMult,2,0,3,3,0
3,x*x,20,-10,-0.02681178244355216,-0.8112527577446701,0.9813749329604592,0.7549656479507224,NaN,NaN,2023726.052,8.208650793650795,0.9998472035397087,0.8507462686567164,1.3745582085190462,1.2804774950201243,NaN,NaN,6577377.5,5,((((9)*((7)*(x)))*((x)+((2)*(6))))*(((9)+(x))*((x)+((x)*((x)+(x)))))),(((x)+((1)*(x)))+((x)-(x))),AddRandomSubTreeR|MutateTerminalR|AddTreeWithDiv|ReplaceBranchR|AddToLeafR|AddTreeWithDiv|AddXD|MutateNonTerminalR|MutateNonTerminalR|MultXD|AddXD|MutateTerminalR|MultXD|AddXD|AddToLeafR,AddTreeWithSub|ReplaceBranchXR|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|ReplaceBranchXR|MultXD|ReplaceBranchXR|AddXD|AddTreeWithMult|AddTreeWithAdd|AddTreeWithSub|AddToLeafR|ReplaceBranchXR|SubXD,AddXD,ReplaceBranchXR,0,2,4,4,0
4,x*x,20,-10,0.4276766443248438,-0.5299633224377325,0.9974822718371246,0.8456716417910448,135889.51113795917,348890.5881816389,2400177.6679999996,5.17,0.9999391818749449,0.7164179104477612,0.5702188087337914,0.7870163355152199,1516073.869,81.35841836734694,16524679.1,9.5,((((3)+((5)*(3)))*(((2)+(9))+((9)*(7))))*(((9)*((x)*(x)))-((x)*((x)+((x)*(x)))))),((((x)+(0))+((0)*(x)))-((3)+((6)+(x)))),AddToLeafR|AddToLeafR|AddTreeWithMult|SkipD|ReplaceBranchR|MultXD|AddTreeWithMult|SubXD|AddTreeWithAdd|MultXD|AddXD|MutateTerminalR|MultXD|AddTreeWithAdd|AddTreeWithMult,ReplaceBranchXR|ReplaceBranchR|AddTreeWithDiv|ReplaceBranchR|ReplaceBranchR|ReplaceBranchXR|AddXD|SubXD|MutateTerminalR|AddToLeafR|MutateNonTerminalR|SkipD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithAdd,MultXD,ReplaceBranchR,3,4,5,5,0
5,x*x,20,-10,0.5411299483672489,-0.4748497057803831,0.9983795631723286,0.765492537313433,NaN,NaN,3660445.8760000006,7.856000000000002,0.9999554899887906,0.8507462686567164,0.6968922521213877,1.0020770720076615,911938.425,NaN,22579190,5,((((8)*((7)+(0)))*(((9)*(8))*((7)*(4))))*(((8)*(3))-((8)+((0)-((x)*(x)))))),((((1)-(9))+((x)+((8)+(8))))-((7)*((x)-((x)+(x))))),MutateTerminalR|AddRandomSubTreeR|ReplaceBranchR|ReplaceBranchXR|MultXD|MultXD|AddTreeWithMult|SubXD|AddTreeWithAdd|SkipD|AddTreeWithMult|AddTreeWithSub|MultXD|AddTreeWithAdd|AddTreeWithMult,ReplaceBranchXR|ReplaceBranchR|AddToLeafR|ReplaceBranchR|ReplaceBranchR|ReplaceBranchXR|MultXD|SubXD|MutateTerminalR|AddToLeafR|AddTreeWithAdd|SkipD|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithAdd,MultXD,ReplaceBranchR,3,5,6,6,0
6,x*x,20,-10,0.5758109244889295,-0.4180495133526,0.998633779639988,0.8321791044776119,182807.81668,2016973.7563658333,4417339.731000001,5.621999999999999,0.9999888828220685,0.6895522388059702,0.6827196225699297,1.0452873273211123,2621700.628,495.5270833333334,90400640,10.4,((((x)*((6)*(9)))*((7)*((5)+(9))))*(((x)*(x))-((3)+((6)*((x)*(x)))))),((((x)*(x))-((0)+(4)))-((5)-((x)+(x)))),AddTreeWithSub|MultXD|MutateTerminalR|SkipD|ReplaceBranchR|MultXD|AddTreeWithMult|SubXD|AddTreeWithAdd|MultXD|SkipD|SkipD|MultXD|AddTreeWithAdd|AddTreeWithMult,ReplaceBranchXR|ReplaceBranchR|AddTreeWithDiv|ReplaceBranchR|AddTreeWithSub|AddTreeWithSub|AddXD|SubXD|MutateTerminalR|AddToLeafR|ReplaceBranchXR|AddXD|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithAdd,MultXD,AddTreeWithSub,6,6,7,7,0
7,x*x,20,-10,0.5994373246440897,-0.36009250847465524,0.9985556923449664,0.7321194029850747,149251.58284000005,571176.9839490986,2718428.6149999993,8.974,0.9999825654230549,1,0.6454451654597049,0.4418682149414141,2300740.852,697.184,57644071.5,0,((((3)*((x)*(7)))+((8)*((x)*(7))))+(((8)*(6))*((7)-((x)*((x)*(x)))))),(((x)-((1)*(x)))+((x)+((x)-(x)))),MutateTerminalR|SkipD|SubXD|ReplaceBranchXR|MultXD|MultXD|AddTreeWithMult|SubXD|AddTreeWithAdd|MultXD|AddTreeWithMult|SkipD|MultXD|AddTreeWithAdd|AddTreeWithMult,AddTreeWithSub|ReplaceBranchXR|AddTreeWithMult|AddTreeWithMult|ReplaceBranchR|ReplaceBranchXR|MultXD|ReplaceBranchXR|AddXD|AddTreeWithMult|AddTreeWithSub|AddXD|AddRandomSubTreeR|ReplaceBranchXR|SubXD,MultXD,ReplaceBranchXR,7,6,8,8,0
8,x*x,20,-10,0.6293230842098649,-0.33042843588267656,0.9985596602109945,0.7777910447761194,257325.7170199999,434384.8327034014,3499238.0599999987,7.444000000000001,0.9999744807418156,1,0.6268835941994643,0.42507820206360364,3989556.1769999997,248.35,39382022.5,0,((((5)+((4)*(8)))*(((9)*(7))-((x)*(x))))*(((x)-(x))*((7)+((7)*((9)*(4)))))),(((x)*(x))+((x)-(x))),MutateTerminalR|SkipD|SubXD|SkipD|MultXD|MultXD|AddTreeWithMult|SubXD|AddTreeWithAdd|MultXD|AddTreeWithMult|SkipD|MultXD|AddTreeWithAdd|AddTreeWithMult,ReplaceBranchXR|ReplaceBranchR|AddTreeWithDiv|ReplaceBranchR|ReplaceBranchR|ReplaceBranchXR|MultXD|ReplaceBranchXR|AddXD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddRandomSubTreeR|ReplaceBranchXR|SubXD,MultXD,ReplaceBranchXR,8,7,9,9,0
9,x*x,20,-10,0.6286410500787519,-0.3272548035524599,0.998905043699975,0.7179104477611941,443084.16894,2738836.660283979,7816020.033000001,9.45,0.9999839416691118,0.8507462686567164,0.13879325565927764,0.42063694497440524,4700331.072000001,101.085,62584337.5,5,((((4)+((7)*(9)))*(((9)*(x))-((x)*(3))))*(((x)*(x))-((x)*((9)+((9)*(x)))))),((x)*((x)-(x))),MutateTerminalR|SkipD|SubXD|SkipD|MultXD|MultXD|AddTreeWithMult|SubXD|AddTreeWithAdd|MultXD|AddTreeWithMult|SkipD|MultXD|AddTreeWithAdd|AddTreeWithMult,AddTreeWithSub|ReplaceBranchR|AddTreeWithDiv|ReplaceBranchR|ReplaceBranchR|ReplaceBranchXR|MultXD|ReplaceBranchXR|AddXD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddRandomSubTreeR|ReplaceBranchXR|SubXD,MultXD,ReplaceBranchR,8,9,10,10,0
