generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,antagonistStrategies,topProtagonistStrategies,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistBirthGen,topProtagonistBirthGen,topAntagonistDelta,topProtagonistDelta,topAntagonistEquation,topProtagonistEquation,spec,runNumber
1,-0.9225436777004902,0.14657834257581376,-0.42549596710145127,0.29475244221270497,StrategyAddTreeWithAdd|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategySkipD|StrategySkipD|StrategySkipD|StrategyMultXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategyMultXD,StrategyMutateTerminalR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithSub|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithDiv,StrategySkipD,StrategyAddTreeWithSub,0,0,1958687.5,1958687.5,((((((9)*(6))*(x))*(((4)+(6))*(x)))*((4)*(3)))*(x)),(((((4)+((8)+((x)-(2))))+(((6)/(0))+(((9)*(4))-((5)-(5)))))/(x))+(x)),5*x*x*x,7
2,-0.849960121192842,0.06264159754523775,-0.37071970972592466,0.24268260753899912,StrategyAddTreeWithAdd|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategySkipD|StrategySkipD|StrategySkipD|StrategyMultXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategyMultXD,StrategyMutateTerminalR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithSub|StrategyAddToLeafR|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyAddTreeWithDiv,StrategySkipD,StrategyAddTreeWithSub,0,0,6663167.5,6663167.5,((((((6)*(9))*(x))*(((8)+(9))*((3)*(8))))*(x))*(x)),((((((2)-(6))+(1))*((8)+(1)))*(((8)-(3))*((((1)-((6)/(0)))-(0))/(x))))/(x)),5*x*x*x,7
3,-0.8951635882439992,0.07469261378635841,-0.15737305333766322,0.23970000087543486,StrategySubXD|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategySkipD|StrategySkipD|StrategySkipD|StrategyMultXD|StrategyMultXD|StrategyMutateTerminalR|StrategyReplaceBranchXR,StrategyMutateTerminalR|StrategyAddRandomSubTreeR|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyAddTreeWithDiv|StrategyAddTreeWithAdd|StrategyAddXD|StrategyAddTreeWithMult|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv,StrategySkipD,StrategyAddTreeWithDiv,2,2,4326355,4326355,(((((((7)*(7))*(x))*((x)*((x)*(4))))-(x))*(x))*(x)),((((((1)/(4))-(((4)*((8)*(4)))*(6)))+(((5)+(4))-((1)/(5))))+(((2)*((4)*((4)/(0))))-((0)*(((0)/(7))+(8)))))+(x)),5*x*x*x,7
4,-0.9379726051045401,0.13087990135495486,-0.7658447438900604,0.3438137818119268,StrategySubXD|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv|StrategyAddRandomSubTreeR|StrategyDivXD|StrategyMultXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategyAddToLeafR,StrategyMutateTerminalR|StrategyAddToLeafR|StrategySkipD|StrategyReplaceBranchXR|StrategyAddXD|StrategyAddTreeWithSub|StrategyAddXD|StrategyAddTreeWithMult|StrategyAddTreeWithDiv|StrategyAddTreeWithDiv,StrategyAddToLeafR,StrategyAddXD,3,3,834037.6,834037.6,(((((((x)/(x))*((7)*((7)+(x))))*((x)*(x)))-((6)-((9)-(8))))*(x))*((3)*(x))),((((((5)*((9)-(8)))*((1)*((((0)/((0)/(3)))-((0)*(2)))-(4))))-((2)+((x)+(8))))+(x))+(x)),5*x*x*x,7
5,-0.9353170752144168,0.051599221398289305,-0.6943803218734159,0.26664307264004233,StrategyAddTreeWithSub|StrategyReplaceBranchXR|StrategyAddXD|StrategyAddToLeafR|StrategySubXD|StrategySkipD|StrategySkipD|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyMultXD,StrategyAddTreeWithAdd|StrategyMultXD|StrategyAddTreeWithDiv|StrategyReplaceBranchR|StrategyDivXD|StrategyAddXD|StrategyReplaceBranchR|StrategyAddXD|StrategyAddToLeafR|StrategyMutateNonTerminalR,StrategySkipD,StrategyAddXD,3,4,159854.75,159854.75,((((((5)*(x))*((x)*((x)*((x)+(4)))))+((8)*(x)))-((x)/(2)))*(x)),((((((((2)-(8))/((8)*(1)))*(((7)/(0))*((x)*((3)-(x)))))*(x))/(x))+(x))+((4)-(x))),5*x*x*x,7
6,-0.9218708464393737,0.024978881072151498,-0.721053519136406,0.25844649301862327,StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyReplaceBranchXR|StrategyAddToLeafR|StrategySubXD|StrategySkipD|StrategySkipD|StrategyAddTreeWithAdd|StrategySkipD|StrategySkipD,StrategyAddTreeWithAdd|StrategyMultXD|StrategyAddTreeWithDiv|StrategyReplaceBranchR|StrategyDivXD|StrategySkipD|StrategyMutateTerminalR|StrategyAddRandomSubTreeR|StrategyMultXD|StrategyAddTreeWithAdd,StrategySkipD,StrategyAddTreeWithAdd,5,5,150942,150942,(((((9)*((5)+(9)))*(x))*((x)*((x)*(4))))-(x)),(((((((0)*(x))*((2)*((4)/(((2)-(8))+(6)))))*(((9)+(7))*((8)-((8)-(x)))))*(x))*(x))+(x)),5*x*x*x,7
7,-0.9014074246358392,-0.008350949239510042,-0.576244187264388,0.2951240410613455,StrategyAddTreeWithSub|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv|StrategySubXD|StrategyMutateTerminalR|StrategySkipD|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyMultXD,StrategyReplaceBranchXR|StrategyAddXD|StrategyMultXD|StrategyMutateTerminalR|StrategyMutateTerminalR|StrategySkipD|StrategyMutateTerminalR|StrategyAddRandomSubTreeR|StrategyMultXD|StrategyMutateNonTerminalR,StrategyAddTreeWithDiv,StrategyMutateTerminalR,6,6,344602.5,344602.5,((((((x)+(8))*(((6)*((3)/(1)))-(0)))*((x)*((9)*((7)/(2)))))-(x))*(x)),((((((x)*(8))/((0)*((9)-((9)-(x)))))+(6))*((1)*(2)))+(x)),5*x*x*x,7
8,-0.9036265318187631,-0.028360679429361203,-0.7047116847086434,0.19064757204075386,StrategyAddTreeWithSub|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddTreeWithDiv|StrategySubXD|StrategyMutateTerminalR|StrategySkipD|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyMultXD,StrategyReplaceBranchXR|StrategyAddXD|StrategyAddTreeWithSub|StrategyAddTreeWithSub|StrategyAddXD|StrategyAddTreeWithAdd|StrategyReplaceBranchXR|StrategyDivXD|StrategyAddTreeWithSub|StrategyMutateNonTerminalR,StrategyAddTreeWithDiv,StrategyAddTreeWithSub,6,7,172902.6,172902.6,(((((((8)+(0))/(1))*((0)+((9)*(x))))*((((4)/(x))-(x))*(x)))-(x))*(x)),(((((x)*((x)+(x)))+((x)-((4)-(5))))+(x))*(x)),5*x*x*x,7
9,-0.9515924280239366,0.034643656724671616,-0.8284683480971788,0.267693327211509,StrategyAddTreeWithAdd|StrategyReplaceBranchXR|StrategyAddXD|StrategyAddToLeafR|StrategySubXD|StrategyMutateTerminalR|StrategyReplaceBranchXR|StrategyMultXD|StrategyMutateTerminalR|StrategySkipD,StrategyAddTreeWithAdd|StrategyMultXD|StrategyAddTreeWithDiv|StrategyReplaceBranchR|StrategyDivXD|StrategyAddXD|StrategyAddToLeafR|StrategyAddXD|StrategyAddToLeafR|StrategyMutateNonTerminalR,StrategyReplaceBranchXR,StrategyAddToLeafR,8,8,135285.7,135285.7,(((((((x)*(9))*(x))*((x)*(x)))+(x))-(x))*(6)),(((((1)*((4)-(6)))/((5)-(5)))-(x))+(x)),5*x*x*x,7
10,-0.9288841006639004,0.0238702412139,-0.7922634874105943,0.3231845235200674,StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategySubXD|StrategyMutateTerminalR|StrategyReplaceBranchXR|StrategyMultXD|StrategySkipD|StrategyReplaceBranchXR,StrategyAddTreeWithAdd|StrategyAddXD|StrategyAddTreeWithSub|StrategyAddTreeWithSub|StrategyAddXD|StrategyAddTreeWithAdd|StrategyReplaceBranchXR|StrategyAddXD|StrategyAddToLeafR|StrategyMutateNonTerminalR,StrategyReplaceBranchXR,StrategyAddXD,9,9,193823.8,193823.8,(((((x)-(3))*((((x)*(5))*((3)*(8)))*(x)))-(x))*(x)),(((((((6)/((0)*(0)))*((5)*((7)+(4))))-((x)*(8)))+(((8)-(2))-(8)))+(x))+((8)*(0))),5*x*x*x,7
11,-0.8982464232866592,0.06950687632421153,-0.4480903651285694,0.27517814473204616,StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategyMutateTerminalR|StrategyReplaceBranchXR|StrategyMultXD|StrategySkipD|StrategySkipD,StrategyAddTreeWithAdd|StrategyMultXD|StrategyAddTreeWithDiv|StrategyReplaceBranchR|StrategyDivXD|StrategyAddXD|StrategyAddToLeafR|StrategyAddXD|StrategyAddToLeafR|StrategyMutateNonTerminalR,StrategyAddToLeafR,StrategyAddXD,10,8,200293.5,200293.5,((((((1)+((9)*(8)))*((x)-((x)+(9))))*((x)*(x)))-(x))*(x)),(((((((((x)/(0))*(x))-(((8)-(0))*(((6)*(9))-(7))))/((7)-((x)-((x)*((1)+(3))))))*(x))/(x))+(x))+(x)),5*x*x*x,7
12,-0.8555704666598893,-0.005241841990160282,-0.4760490495888344,0.21562258953168048,StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddXD|StrategyAddToLeafR|StrategyMutateTerminalR|StrategyMutateTerminalR|StrategyAddToLeafR|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyMultXD,StrategyReplaceBranchXR|StrategyAddXD|StrategyAddTreeWithSub|StrategyAddTreeWithSub|StrategyAddXD|StrategyAddTreeWithSub|StrategyReplaceBranchR|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategyMutateNonTerminalR,StrategyAddToLeafR,StrategyAddTreeWithSub,11,11,268347.2,268347.2,((((((2)*(4))*(((6)+(7))+(x)))*((7)*((6)*(x))))+((8)+((x)/(5))))*(x)),(((((((3)-(x))*((x)-(0)))*((2)*(x)))*(((2)-(7))*(1)))+((9)+(3)))+((8)-(1))),5*x*x*x,7
13,-0.8293567924674898,0.04250941241505603,-0.2788573478532822,0.21811845730027546,StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategyMutateTerminalR|StrategyReplaceBranchXR|StrategyMultXD|StrategySkipD|StrategySkipD,StrategyReplaceBranchXR|StrategyAddXD|StrategyAddTreeWithSub|StrategyAddTreeWithSub|StrategyAddXD|StrategyAddTreeWithAdd|StrategyReplaceBranchR|StrategyAddXD|StrategyAddToLeafR|StrategyReplaceBranchR,StrategySkipD,StrategyAddXD,10,12,600804.5,600804.5,((((((1)-(x))*(6))*(((5)-(6))*(9)))*((x)*((x)*(5))))*(x)),((((((((x)-(0))*((x)+(1)))*(((9)+(x))-(6)))*((x)+((5)-(((0)+(5))+(6)))))+(x))+(x))+(x)),5*x*x*x,7
14,-0.7965492319394947,0.034944154472523956,-0.3979322351870173,0.21961953186648658,StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategyMutateTerminalR|StrategyReplaceBranchXR|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyMultXD,StrategyAddTreeWithAdd|StrategyAddXD|StrategyAddTreeWithSub|StrategyReplaceBranchR|StrategyDivXD|StrategyAddTreeWithSub|StrategyReplaceBranchXR|StrategyAddXD|StrategyAddTreeWithSub|StrategyMutateNonTerminalR,StrategyAddTreeWithAdd,StrategyAddTreeWithSub,13,13,1232621.5,1232621.5,(((((5)-(0))*(x))*((((6)/(2))+(((2)+(2))*((x)*(6))))*((x)*(4))))*(x)),((((((6)-(4))/((2)*((9)*(((x)*(0))*(((4)+(x))-(6))))))+(x))/(x))+(x)),5*x*x*x,7
15,-0.8428210374848211,0.05081033300280045,-0.49334487274166233,0.2973208395665451,StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategySubXD|StrategyMutateTerminalR|StrategyReplaceBranchXR|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyMultXD,StrategyAddTreeWithAdd|StrategyAddXD|StrategyAddTreeWithSub|StrategySkipD|StrategyMutateTerminalR|StrategyAddTreeWithSub|StrategyReplaceBranchR|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategyMutateNonTerminalR,StrategyAddTreeWithAdd,StrategyAddTreeWithSub,14,14,147407.03999999998,147407.03999999998,((((((((4)/(5))-(7))+(9))*(((x)*((1)+(6)))*(3)))*((x)*(x)))-(x))*(x)),(((((x)+((2)-(2)))*((5)+((9)+((3)+(6)))))+(((2)/((0)*(x)))*((x)-(((2)*(1))-(1)))))+(x)),5*x*x*x,7
16,-0.8092267461066784,0.01069375338926274,-0.44990505121189245,0.20426309298626077,StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategySubXD|StrategyMutateTerminalR|StrategyReplaceBranchXR|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyMultXD,StrategyReplaceBranchXR|StrategyMultXD|StrategyMultXD|StrategyMutateTerminalR|StrategyAddXD|StrategyAddTreeWithSub|StrategyReplaceBranchR|StrategyAddXD|StrategyAddToLeafR|StrategyReplaceBranchR,StrategyAddTreeWithAdd,StrategyAddXD,15,14,2223655.5,2223655.5,((((((6)*(5))*((x)+(x)))*((x)*(((5)+(x))*((8)+((7)/(6))))))-(4))*(x)),((((((((4)+(9))*(x))/((0)*((x)*((7)*(2)))))*(x))*(x))+(x))+(x)),5*x*x*x,7
17,-0.8896568582821253,0.054523955979366844,-0.7364163328078103,0.25701156111048895,StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddXD|StrategyAddToLeafR|StrategySubXD|StrategyMutateTerminalR|StrategyReplaceBranchXR|StrategyAddTreeWithAdd|StrategyMutateTerminalR|StrategyMultXD,StrategyAddTreeWithAdd|StrategyAddXD|StrategyAddTreeWithSub|StrategyReplaceBranchR|StrategyDivXD|StrategyAddTreeWithAdd|StrategyReplaceBranchR|StrategyAddXD|StrategyAddTreeWithSub|StrategyMutateNonTerminalR,StrategyMutateTerminalR,StrategyAddTreeWithAdd,16,16,128287.5,128287.5,((((((5)*((5)*(8)))*(((3)+((x)+((3)+(3))))*(x)))+(x))-(x))*(x)),(((((((3)+(9))/((0)*(2)))*((x)+((0)-((0)-(0)))))+(x))/(x))+(x)),5*x*x*x,7
18,-0.8409248769762472,0.042874935935672896,-0.45356534375496355,0.22643509917833754,StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategyMutateTerminalR|StrategyReplaceBranchXR|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyMultXD,StrategyAddTreeWithAdd|StrategyMultXD|StrategyAddTreeWithSub|StrategyReplaceBranchR|StrategyDivXD|StrategyAddTreeWithSub|StrategyReplaceBranchR|StrategyAddXD|StrategyAddTreeWithSub|StrategyMutateNonTerminalR,StrategyAddTreeWithAdd,StrategyAddTreeWithSub,17,17,1073572.5,1073572.5,(((((9)+(9))*(x))*((((8)*((8)+((7)+((5)/(9)))))+((x)*(x)))*(x)))*(x)),((((((((3)+((2)-(2)))+((2)-(2)))/((0)*(9)))*((8)-(5)))*((8)-(7)))/(x))-(x)),5*x*x*x,7
19,-0.8179604041118911,0.038197750498508674,-0.5346141537954264,0.24037540658761264,StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategySubXD|StrategyMutateTerminalR|StrategyReplaceBranchXR|StrategyAddTreeWithSub|StrategyMutateTerminalR|StrategyMultXD,StrategyAddTreeWithAdd|StrategyMultXD|StrategyMultXD|StrategyReplaceBranchR|StrategyDivXD|StrategyAddTreeWithAdd|StrategyDivXD|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategyMutateNonTerminalR,StrategyAddToLeafR,StrategyDivXD,17,18,530673,530673,((((((5)-(1))*((6)*(4)))*(((x)*(2))*((9)*(8))))-(x))*(x)),(((((((5)*(3))*((3)/(0)))+((((4)-(0))*(x))+((4)*((3)*(x)))))*(x))*((8)+(0)))/(x)),5*x*x*x,7
20,-0.8382482705505231,0.0280656830065532,-0.5319609368017671,0.20790631158693107,StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategyMutateTerminalR|StrategyReplaceBranchXR|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyMultXD,StrategyAddTreeWithAdd|StrategyAddXD|StrategyAddTreeWithSub|StrategyReplaceBranchR|StrategyDivXD|StrategyAddTreeWithAdd|StrategyReplaceBranchR|StrategyAddXD|StrategyAddToLeafR|StrategyMutateNonTerminalR,StrategyAddTreeWithAdd,StrategyAddTreeWithAdd,18,19,442650.725,442650.725,((((((7)/(4))+((((1)-((x)+(8)))*((4)+(7)))-(3)))*(x))*((x)*(x)))*(x)),((((((((3)+(7))-((7)*(5)))+((2)*((x)+((x)-(x)))))+(x))*(x))/((0)+((4)*(0))))+(x)),5*x*x*x,7
21,-0.8164217403556366,0.021474574642759963,-0.3731262434884781,0.23383364768013593,StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategySubXD|StrategyMutateTerminalR|StrategyReplaceBranchXR|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyMultXD,StrategyAddTreeWithAdd|StrategyAddXD|StrategyMultXD|StrategyMutateTerminalR|StrategyDivXD|StrategyAddTreeWithAdd|StrategyReplaceBranchR|StrategyAddXD|StrategyAddToLeafR|StrategyMutateNonTerminalR,StrategyAddTreeWithAdd,StrategyAddTreeWithAdd,20,20,1106589,1106589,(((((5)*((x)+((6)+(7))))*(((6)/(1))*((((9)*(5))*(x))+(x))))-(x))*(x)),((((((((x)+(x))+(((2)+(x))-(2)))-((x)/((x)*((3)+(5)))))+(x))*((9)+(0)))*(x))+(x)),5*x*x*x,7
22,-0.8140547866641018,0.06187482723868688,-0.38528309545323935,0.1823526205300053,StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategySubXD|StrategyMutateTerminalR|StrategyReplaceBranchXR|StrategyAddTreeWithAdd|StrategyMutateTerminalR|StrategyMultXD,StrategyAddTreeWithAdd|StrategyAddXD|StrategyMultXD|StrategyMutateTerminalR|StrategyDivXD|StrategyAddTreeWithAdd|StrategyReplaceBranchR|StrategyAddXD|StrategyAddToLeafR|StrategyMutateNonTerminalR,StrategyAddToLeafR,StrategyAddTreeWithAdd,21,21,1153779,1153779,((((((x)+(8))*(x))*(((x)+(7))*(((3)+(2))*((x)*(3)))))-(x))*(x)),(((((x)*(8))*(x))/((0)*(1)))+(x)),5*x*x*x,7
23,-0.7543136096309071,0.016187479833624605,-0.2732675200755546,0.20242209866929403,StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddXD|StrategySubXD|StrategyMultXD|StrategyMutateTerminalR|StrategyReplaceBranchXR|StrategyAddTreeWithAdd|StrategyAddTreeWithDiv|StrategyMultXD,StrategyAddTreeWithAdd|StrategyAddXD|StrategyMultXD|StrategyMutateTerminalR|StrategyDivXD|StrategyAddTreeWithAdd|StrategyReplaceBranchR|StrategyAddXD|StrategyAddToLeafR|StrategyReplaceBranchR,StrategyMultXD,StrategyAddTreeWithAdd,22,22,647645.625,647645.625,(((((((5)*(x))*((((9)/(4))+(8))*((0)+((x)*(5)))))+(x))-(x))*(x))*(x)),((((((((5)*((x)*(x)))*((2)*(3)))+((((1)+(6))+((5)+(x)))-((1)+((0)-(x)))))+(x))*(x))/(x))+(x)),5*x*x*x,7
24,-0.8605517032008747,0.05527611841152795,-0.6062596699477258,0.23039989942717215,StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyAddToLeafR|StrategySubXD|StrategyMutateTerminalR|StrategyReplaceBranchXR|StrategyAddTreeWithAdd|StrategyMutateTerminalR|StrategyMultXD,StrategyAddTreeWithAdd|StrategyAddXD|StrategyMultXD|StrategyMutateTerminalR|StrategyDivXD|StrategyAddTreeWithAdd|StrategyReplaceBranchR|StrategyAddXD|StrategyAddToLeafR|StrategyMutateNonTerminalR,StrategyAddTreeWithAdd,StrategyAddTreeWithAdd,23,21,513001.5,513001.5,(((((5)*(9))*(((x)*(9))*((6)+(((1)+(8))*((7)-(4))))))-(x))*(x)),(((((((4)*(3))+((7)*(((x)*(2))+(9))))+(x))*(x))/(x))*(x)),5*x*x*x,7
