TopAntagonist,TopProtagonist,FinalAntagonist,FinalProtagonist,Epoch
-0.935,0.171900826446281,-0.36318181818181816,-0.5299145299145299,1
0.9691119691119691,0.16382289562289562,-0.9168181818181819,0.18567493112947658,2
-0.975,0.17511478420569326,-0.9838842975206612,-0.2825803391438397,3
-0.8163884297520662,0.17278236914600545,-0.9576198347107439,0.7629752066115703,4
0.329104659673091,0.16985834535834538,-0.9786297520661157,0.18457300275482094,5
-0.9507272727272728,1,-0.975,0.2113498622589531,6
-0.11563636363636363,0.16832874196510572,-0.9750165289256199,0.6818181818181818,7
0.8279190406017202,0.16695455080745095,-0.9583140495867769,0.29300275482093663,8
-0.775,0.16617484367484356,-0.9848512396694215,0.18639118457300272,9
0.5279982836301222,1,-0.9750661157024794,0.17079889807162535,10
-0.9268727272727273,0.1794786412881651,-0.6527272727272727,0.19928374655647385,11
-0.7190909090909091,0.16730945821854917,-0.9777355371900827,0.1876584022038567,12
-0.975,0.1693588700861428,-0.9712809917355372,0.17322314049586782,13
-0.8466363636363636,0.17133694878736203,0.20083483039205327,0.22336088154269979,14
-1,0.16878564016328573,0.00587437867148667,-0.2237286685770497,15
0.26129877106977367,0.17038567493112947,-0.9766809917355371,0.8274931129476585,16
-0.895,0.1696969696969697,-0.974900826446281,0.2931129476584022,17
0.09090909090909091,1,-0.9749256198347107,-0.9664634146341463,18
-0.699,0.17406231415890502,-0.9764132231404958,-0.5491243323810707,19
-0.8869090909090909,0.1696969696969697,-0.9749338842975207,0.1789531680440771,20
