generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,bottomAntagonist,bottomProtagonist,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistAge,topProtagonistAge,topAntagonistEquation,topProtagonistEquation,spec,runNumber
26,0.9938774469802258,0.16588515742443344,0.9999999944299981,0.17661506877180244,0.9999999944299981,0.17661506877180244,StrategyMultXD,StrategyReplaceBranchXR,26,26,((((((((((((5)+(x))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((x)*(0)),5*x*x*x,1
27,0.9897254382222401,0.16550099869899934,0.9999999939749187,0.1759146783639454,0.9999999939749187,0.1759146783639454,StrategySkipD,StrategyReplaceBranchR,27,27,((((((((((((x)+(4))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((x)+(3))/(x))/(x)),5*x*x*x,1
28,0.9915066178962956,0.16614467844199712,0.9999999943331686,0.17486565270449034,0.9999999943331686,0.17486565270449034,StrategySkipD,StrategyReplaceBranchR,28,28,((((((((((((x)+(2))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((x)-(8))/(x))/(x)),5*x*x*x,1
29,0.9859494862259711,0.16605303394112428,0.9999999941725416,0.17574478950911235,0.9999999941725416,0.17574478950911235,StrategyAddTreeWithAdd,StrategyReplaceBranchR,29,29,((((((((((((x)+(9))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),(((x)-(3))/(x)),5*x*x*x,1
30,0.9907172720941628,0.16603072119364978,0.9999999936591728,0.17850386063009757,0.9999999936591728,0.17850386063009757,StrategyMultXD,StrategyReplaceBranchR,30,30,((((((((((((8)+(x))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),(((x)*(4))/(x)),5*x*x*x,1
31,0.991902464000786,0.16590296334807145,0.9999999937706707,0.17428007041959315,0.9999999937706707,0.17428007041959315,StrategySubXD,StrategyReplaceBranchXR,31,31,((((((((((((9)+(x))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((x)-(7)),5*x*x*x,1
32,0.993284963220506,0.1667186410788851,0.9999999940560751,0.17523915519467356,0.9999999940560751,0.17523915519467356,StrategyAddTreeWithAdd,StrategyReplaceBranchXR,32,32,((((((((((((3)+(x))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((((((x)*(5))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
33,0.9919017025976491,0.16584575121415748,0.9999999941310499,0.17723582069305052,0.9999999941310499,0.17723582069305052,StrategyAddTreeWithAdd,StrategyReplaceBranchXR,33,33,((((((((((((x)+(0))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((((((x)+(9))-(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
34,0.9900611837941672,0.16687120815066353,0.9999999937932362,0.17868026433940856,0.9999999937932362,0.17868026433940856,StrategyAddTreeWithAdd,StrategySubXD,34,34,((((((((((((7)+(7))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),(((((((((x)-(9))*(((x)*(x))*((6)*(7))))-(x))/(x))/(x))/(x))/(x))/(x)),5*x*x*x,1
35,0.9922974630580732,0.1662314612887311,0.9999999938509296,0.185707737682378,0.9999999938509296,0.185707737682378,StrategyAddTreeWithAdd,StrategyReplaceBranchXR,35,35,((((((((((((7)+(x))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((((((x)+(1))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
36,0.9942724630009558,0.1666163930730089,0.9999999947144849,0.17700207731550335,0.9999999947144849,0.17700207731550335,StrategyAddTreeWithAdd,StrategyReplaceBranchXR,36,36,((((((((((((x)+(9))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),(((((((((x)*(7))-(x))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
37,0.9922908101385507,0.1664146351618092,0.9999999940603226,0.18164986692252694,0.9999999940603226,0.18164986692252694,StrategySubXD,StrategyReplaceBranchXR,37,37,((((((((((((x)+(x))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),(((x)*(4))/(x)),5*x*x*x,1
38,0.9853669441389975,0.16615311221182652,0.9999999942323705,0.1805100350136478,0.9999999942323705,0.1805100350136478,StrategyAddTreeWithAdd,StrategyDivXD,38,38,((((((((((((8)+(9))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),(((((((((x)+(2))-(x))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
39,0.9942724511123546,0.16651283585725252,0.9999999938122933,0.18620923448597393,0.9999999938122933,0.18620923448597393,StrategyAddTreeWithAdd,StrategySubXD,39,39,((((((((((((7)+(x))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((x)-(2)),5*x*x*x,1
40,0.993482427221002,0.16623888567075085,0.9999999941561312,0.1901356697990554,0.9999999941561312,0.1901356697990554,StrategyAddTreeWithAdd,StrategyReplaceBranchR,40,40,((((((((((((x)+(4))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),(((((((x)-(3))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
41,0.9911124727882822,0.1675680111669305,0.9999999940230774,0.18613625815203394,0.9999999940230774,0.18613625815203394,StrategySubXD,StrategyReplaceBranchXR,41,41,((((((((((((7)+(x))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((((x)*(6))/(x))/(x))-(x))/(x)),5*x*x*x,1
42,0.9934363312570632,0.1676615636577533,0.9999999940457326,0.1913048235927685,0.9999999940457326,0.1913048235927685,StrategyAddTreeWithAdd,StrategyReplaceBranchXR,42,42,((((((((((((x)+(5))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((((x)-(0))/(x))/(x))-(x))/(x)),5*x*x*x,1
43,0.9930872499002362,0.16657746520430297,0.9999999944313334,0.1813357561166523,0.9999999944313334,0.1813357561166523,StrategyAddTreeWithAdd,StrategySubXD,43,43,((((((((((((6)+(x))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((((((((((x)*(7))*(((x)-(8))-((x)*(x))))*(((x)*(x))*((x)*((x)+((x)*(x))))))/(x))-(x))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
44,0.9926924654914531,0.16541098476172894,0.9999999944511525,0.18642190250914528,0.9999999944511525,0.18642190250914528,StrategyAddTreeWithAdd,StrategyReplaceBranchXR,44,44,((((((((((((x)+(9))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((x)*(3))-(x))/(x)),5*x*x*x,1
45,0.9899816563069576,0.16732744205967479,0.9999999939564995,0.19245554709673052,0.9999999939564995,0.19245554709673052,StrategyAddTreeWithAdd,StrategyReplaceBranchXR,45,45,((((((((((((x)+(8))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),(((x)-(7))/(x)),5*x*x*x,1
46,0.9918994094450093,0.1656969327680896,0.9999999941280869,0.1940861452885166,0.9999999941280869,0.1940861452885166,StrategyAddTreeWithAdd,StrategySubXD,46,46,((((((((((((x)+(8))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((((((((((5)*((x)*(x)))+(((5)*(x))-((x)-(0))))*(((x)*(x))*((x)*((x)*((x)+(x))))))/(x))-(x))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
47,0.9934824523909327,0.16798056965949307,0.9999999942822987,0.18506695407578871,0.9999999942822987,0.18506695407578871,StrategyAddTreeWithAdd,StrategyReplaceBranchXR,47,47,((((((((((((x)+(8))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((((x)+(2))/(x))/(x))-(x))/(x)),5*x*x*x,1
48,0.9928842748323907,0.16751429498719655,0.9999999954516577,0.17978781316764592,0.9999999954516577,0.17978781316764592,StrategyMultXD,StrategyReplaceBranchXR,48,48,((((((((((((x)+(7))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((x)*(7))-(x))/(x)),5*x*x*x,1
49,0.9905199641360563,0.16877395547810883,0.9999999945515284,0.19157824287121433,0.9999999945515284,0.19157824287121433,StrategyMutateNonTerminalR,StrategyReplaceBranchR,49,49,((((((((((((7)+(9))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((x)-(3)),5*x*x*x,1
50,0.9883085425377758,0.16732219765433518,0.99999999416723,0.1845273785128075,0.99999999416723,0.1845273785128075,StrategyMultXD,StrategySubXD,50,50,((((((((((((x)+(9))*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))*(x)),((((x)*(8))-(x))/(x)),5*x*x*x,1
51,0.9911124642406566,0.16893898393640316,0.9999999986027709,0.18971509898090688,0.9999999986027709,0.18971509898090688,StrategySkipD,StrategyReplaceBranchXR,51,51,((((((((((((5)*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),((((((((((((5)*((x)+(3)))*(((x)-(x))-((x)*(x))))*(((x)*(x))*((0)+((x)*((x)*(x))))))/(x))-(x))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
52,0.991703219736076,0.16763704330196422,0.9999999986027709,0.18574700357700255,0.9999999986027709,0.18574700357700255,StrategySkipD,StrategyReplaceBranchXR,52,52,((((((((((((5)*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),((((((((((((5)*((x)*(x)))*((x)-(1)))*(((x)*(x))*((x)*((x)*((x)*(x))))))/(x))-(x))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
53,0.9900094761499274,0.16729669110174986,0.9999999986027709,0.187088372405935,0.9999999986027709,0.187088372405935,StrategySkipD,StrategyDivXD,53,53,((((((((((((5)*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),(((((((x)-(8))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
54,0.9936799638084922,0.16687406324474977,0.9999999986027709,0.18938584512149273,0.9999999986027709,0.18938584512149273,StrategySkipD,StrategyReplaceBranchXR,54,54,((((((((((((5)*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),((((((((((x)*(1))/(x))-(x))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
55,0.9942724721946442,0.16826971454735434,0.9999999986027709,0.1824866322831677,0.9999999986027709,0.1824866322831677,StrategySkipD,StrategyDivXD,55,55,((((((((((((5)*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),(((((x)-(5))/(x))-(x))/(x)),5*x*x*x,1
56,0.9949405752857535,0.1688697054746326,0.9999999986027709,0.18470588612857367,0.9999999986027709,0.18470588612857367,StrategySkipD,StrategyDivXD,56,56,((((((((((((5)*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),((((((((((((5)*((x)*(x)))*(((x)-(x))-((x)*(x))))*(((x)*(x))*((x)-(7))))/(x))-(x))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
57,0.9996049961040342,0.17036293900811422,0.9999999986027709,0.1820241457299241,0.9999999986027709,0.1820241457299241,StrategySkipD,StrategyReplaceBranchXR,57,57,((((((((((((5)*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),(((((x)+(8))/(x))-(x))/(x)),5*x*x*x,1
58,0.9999999986027711,0.16998666955574865,0.9999999986027709,0.19865686105709315,0.9999999986027709,0.19865686105709315,StrategySkipD,StrategyReplaceBranchXR,58,58,((((((((((((5)*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),(((((((((x)+(4))-(x))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
59,0.9990331405835207,0.1695089998966499,0.9999999986027709,0.18455367884300192,0.9999999986027709,0.18455367884300192,StrategySubXD,StrategySubXD,59,59,((((((((((((5)*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),(((((x)-(x))/(x))-(x))/(x)),5*x*x*x,1
60,0.9999999986027711,0.16924285789507326,0.9999999986027709,0.19063194077522244,0.9999999986027709,0.19063194077522244,StrategySkipD,StrategyDivXD,60,60,((((((((((((5)*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),((((((x)*(5))/(x))/(x))-(x))/(x)),5*x*x*x,1
61,0.994433282504271,0.16893593539502763,0.9999999986027709,0.1836801271200098,0.9999999986027709,0.1836801271200098,StrategySkipD,StrategyReplaceBranchXR,61,61,((((((((((((5)*(x))*((x)*(x)))-(x))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),(((((x)+(6))/(x))-(x))/(x)),5*x*x*x,1
62,0.9994075203700662,0.1674235721124177,0.9999999986028599,0.19065860863538162,0.9999999986028599,0.19065860863538162,StrategySkipD,StrategyReplaceBranchXR,62,62,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),(((((((((x)-(x))-(x))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
63,0.9929255503690828,0.16934061609099987,0.9999999986028599,0.18397354565366134,0.9999999986028599,0.18397354565366134,StrategyMultXD,StrategyReplaceBranchXR,63,63,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),(((((x)+(6))/(x))-(x))/(x)),5*x*x*x,1
64,0.9999999986027881,0.16891801141097262,0.9999999986028599,0.19128091130831726,0.9999999986028599,0.19128091130831726,StrategySubXD,StrategySubXD,64,64,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),((((((((((((x)-(5))*(((x)-(6))-((x)*(x))))*(((x)*(x))*((x)*((x)-((x)*(x))))))/(x))+(x))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
65,0.999999998602807,0.1684568682080439,0.9999999986028599,0.19072620227998358,0.9999999986028599,0.19072620227998358,StrategyMultXD,StrategyReplaceBranchXR,65,65,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),((((x)-(1))-(x))/(x)),5*x*x*x,1
66,0.9999931918778883,0.1666186692699351,0.9999999986028599,0.18109919649528172,0.9999999986028599,0.18109919649528172,StrategyMultXD,StrategyReplaceBranchXR,66,66,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),((((((((x)-(3))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
67,0.9999999986028574,0.16685802451277543,0.9999999986028599,0.17602654043267982,0.9999999986028599,0.17602654043267982,StrategyMultXD,StrategyReplaceBranchXR,67,67,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),((((x)*(2))-(x))/(x)),5*x*x*x,1
68,0.9999999986028599,0.16672920049619827,0.9999999986028599,0.18395242543700022,0.9999999986028599,0.18395242543700022,StrategyMultXD,StrategySubXD,68,68,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),(((((x)*(1))/(x))-(x))/(x)),5*x*x*x,1
69,0.999999703814945,0.16662179997564297,0.9999999986028599,0.18264334361021528,0.9999999986028599,0.18264334361021528,StrategyMultXD,StrategySubXD,69,69,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),(((((x)+(7))/(x))-(x))/(x)),5*x*x*x,1
70,0.9996044303755586,0.16615728749700806,0.9999999986028599,0.18396808687007635,0.9999999986028599,0.18396808687007635,StrategyMultXD,StrategyDivXD,70,70,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),(((x)*(x))/(x)),5*x*x*x,1
71,0.9999999553986612,0.1661928415604162,0.9999999986028599,0.1757251095410634,0.9999999986028599,0.1757251095410634,StrategySubXD,StrategySubXD,71,71,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),((((((((((((x)+(8))*((x)-((x)*(x))))*((x)-(6)))/(x))-(x))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
72,0.9999998754986088,0.16694687402760044,0.9999999986028599,0.17649380164968298,0.9999999986028599,0.17649380164968298,StrategyMultXD,StrategyDivXD,72,72,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),((((((((x)*(0))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
73,0.9999999978391605,0.16669056943884059,0.9999999986028599,0.18384492336825148,0.9999999986028599,0.18384492336825148,StrategySkipD,StrategyReplaceBranchXR,73,73,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),((((((((((((5)*((x)*(x)))*((x)-((x)*(x))))*((x)+(5)))/((5)/(2)))-(x))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
74,0.9974323027464957,0.16618078372967887,0.9999999986028599,0.1791632557214903,0.9999999986028599,0.1791632557214903,StrategyMultXD,StrategyAddTreeWithDiv,74,74,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),((((((((((((5)*((x)*((2)/(3))))*((x)-((x)*(x))))*(((x)*(0))*((x)*((x)-((x)*(x))))))/(x))-(x))/(x))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
75,0.9999999986028599,0.16584396598556872,0.9999999986028599,0.1741149837156108,0.9999999986028599,0.1741149837156108,StrategyMultXD,StrategyReplaceBranchXR,75,75,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),(((((((x)+(3))/(x))/(x))/(x))-(x))/(x)),5*x*x*x,1
76,0.9999987464669826,0.1665194241327525,0.9999999986028599,0.21736295936526873,0.9999999986028599,0.21736295936526873,StrategyMultXD,StrategySubXD,76,76,(((((((((((5)*(x))*((x)*(x)))-(x))*(x))*(x))*(x))*(x))*(x))-(x))*(x)),((((((((((((5)*((x)*(x)))*((x)-((x)*(x))))*((x)-(5)))/(x))-(x))/(x))/((9)/(9)))/(x))/(x))-(x))/(x)),5*x*x*x,1
