specEquation,range,seed,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAverageDelta,PAverageDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,ARun,PRun
x*x*x*x*3*x+1,25,-10,ANTAGONIST-TSs,PROTAGONIST-1c1c2c2c2c1c1c2c2c1c1c2c2c2c1c2c2c2c1c1c2c1c1c1c1c2c1c1c1c2c2c2c1c1c1c1c1c2c2c2c1c2c1c2c2c2c2c1c1c1c2c1c2c1c2c1c1c2c2c2c1c2c2c1c2c1c1c2c1c1c2c1c1c1c2c1c2c1c2c2c2c1c2c1c1c2c1c1c2c1c2c1c2c1c1c1c1,0.18619143143947978,0.38375117330068664,0.792748645080566,0.6583631033801473,0.7507457521602358,0.18329683637408561,11409454.96,182279.91999999998,25485744.12,101052.6,((((x)*(x))*((x)*((x)*(3))))*(((x)+(7))*((7)+((1)*(x))))),((((x)*(x))*((x)*((7)+(5))))*((x)+((4)+((6)+(0))))),AddTreeWithSub|MultXD|AddRandomSubTreeR|SkipD|AddTreeWithAdd,ReplaceBranchR|AddTreeWithSub|AddXD|DeleteTerminalR|ReplaceBranchXR,AddTreeWithSub,DeleteTerminalR,0,0,83,96,84,97,0,0
x*x*x*x*3*x+1,25,-10,ANTAGONIST-Pxy,PROTAGONIST-0c1c1c2c2c2c1c2c2c1c1c2c2c1c1c2c2c2c2c2c2c2c1c2c1c2c2c2c1c2c2c2c1c2c1c2c2c1c2c1c1c2c1c2c1c1c1c2c1c2c1c1c1c2c1c2,-0.16111608464534743,0.32768978125929293,0.8610803021955137,0.4536434493883961,0.940317729837712,0.08396911306372147,11866189.600000001,198862.28999999998,38021641.88,161606.52,((((x)*((x)*(x)))*((x)*((x)+(x))))*(((7)*(9))*((7)+((x)/((2)-(x)))))),((((7)+(x))*((x)+(1)))*((7)*((x)*((6)*(8))))),AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|SubXD|AddTreeWithDiv,MultXD|DeleteTerminalR|ReplaceBranchR|MultXD|AddTreeWithMult,AddTreeWithMult,MultXD,0,0,68,55,69,56,1,1
x*x*x*x*3*x+1,25,-10,ANTAGONIST-RQyc1,PROTAGONIST-0c2c2c1c1c2c1c2c2c1c2c2c2c1c2c2c2c1c2c2c2c1c2c1c2c1c2c2c1c1c2c2c2c1c1c2c2c1c2c2c1c1c1c1c2c1c2c1c2c2c2c1c1c2c2c2c2c1c2c2c2c2c2c2c2c1c1c1c2c1c2c2c1c1c2c1c1c1c2c1c2c2,0.9511259151483915,0.4625543139668118,0.9925425968229662,0.9931165908943077,0.04120365353332927,0.3537081847584092,253882944.18,158970.78000000003,708283416.44,2036.04,((((4)*((x)*(x)))*((x)*((x)*(2))))*(((8)*(x))+((1)*((x)*(x))))),((((x)*((x)*(x)))*((x)*((3)*(x))))+(((0)+(0))*((1)+((x)-((x)-(x)))))),MultXD|AddTreeWithMult|SkipD|MultXD|AddRandomSubTreeR,DeleteNonTerminalR|SubXD|DeleteMaliciousR|MutateNonTerminalR|SubXD,MultXD,SubXD,0,0,99,81,99,82,2,2
x*x*x*x*3*x+1,25,-10,ANTAGONIST-nex,PROTAGONIST-1c1c2c2c1c1c2c2c1c1c2c2c2c1c1c1c1c2c2c2c2c2c1c2c2c1c2c2,0.3824198335850263,0.38173010750754216,0.9632436266027286,0.4882295340591558,0.9015633282126103,0.0761562012679338,48098853.940000005,182877.73,143701745.08,151376.32,((((x)*((x)*(x)))*((x)*((6)+(7))))*(((x)*(x))+((1)+((2)+((4)*(x)))))),((((6)*(2))*((x)+((8)+(1))))+(((x)*(x))+((x)*((x)*(x))))),AddXD|AddTreeWithMult|MultXD|AddTreeWithAdd|AddRandomSubTreeR,AddXD|MultXD|DivXD|AddToLeafR|AddRandomSubTreeR,AddTreeWithMult,AddRandomSubTreeR,0,0,41,27,42,28,3,3
x*x*x*x*3*x+1,25,-10,ANTAGONIST-yKT,PROTAGONIST-2c1c1c2c2c2c2c2c2c2c1c2c2c2c1c2c1c2c2c2c2c2c1c2c2c1c2c1c1c2c2c2c1c2c2c2c2c1c1c1c2c2c2c1c1c2c1c2c1c1c2c1c2c1c1c2c1c2c1c2c2c1c2c1c1c1c1c2c2c1c1c2c2c1c1c1c2c1c1c2c1,0.9824205071313017,0.6413795040986582,0.9946013634403166,0.9965566050557307,0.014116630152860417,0.4101233833430811,578153101.6800001,106076.17,978386846.68,1018.52,((((x)*((x)*(x)))*((x)*((7)*(x))))*(((x)+(1))*((x)*((x)+(x))))),((((x)*((x)*(x)))*(((x)*(3))*((x)+(1))))*(((0)*(0))*((0)*((0)+((x)-(x)))))),MultXD|MultXD|AddTreeWithMult|SkipD|ReplaceBranchXR,AddTreeWithMult|DeleteTerminalR|DeleteMaliciousR|SubXD|DeleteMaliciousR,MultXD,DeleteMaliciousR,0,0,51,80,52,81,4,4
