gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x*3*x+1,25,-10,-0.05659760600005112,-0.04571422012709851,-0.048790424000204474,-0.011428309079822585,NaN,NaN,NaN,NaN,-0.9590424000204469,0.28573795119420736,0.0004787999897765127,1.1428689755971038,212542.7,77393.05,216336.2,211271.2,((((x)*(x))*((x)*((2)-(5))))*((3)*((0)*((3)+(1))))),((7)+((0)+(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,DivXD|DeleteTerminalR|DeleteNonTerminalR|AddXD|AddToLeafR,ReplaceBranchR,DeleteNonTerminalR,0,0,1,1,2
1,x*x*x*x*3*x+1,25,-10,-0.03840013459031741,-0.05714296532790821,-0.0384,-0.034285281545510006,8450.417099999999,3095.824,8451.128,4880.776,-0.96,-2,0,0,211278.2,32767,211278.2,32767,((((x)*(x))*((x)*(0)))*((3)*((0)+((8)*(6))))),(((x)*(2))/((x)-(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DivXD|ReplaceBranchXR|SubXD,DeleteMaliciousR,SubXD,1,1,2,2,2
2,x*x*x*x*3*x+1,25,-10,-0.038456553189112744,-0.011428791855612987,-0.0384,0.011431135414281804,8152.4166000000005,6666.0812,8451.128,8450.3696,-0.96,0.2858424849998045,0,0,211278.2,32767,211278.2,211240.28,(0),((x)*((7)-(x))),MutateTerminalR|AddTreeWithSub|AddRandomSubTreeR|DeleteTerminalR|DeleteNonTerminalR,SkipD|DeleteTerminalR|DivXD|ReplaceBranchXR|SubXD,MutateTerminalR,SkipD,2,2,3,3,2
3,x*x*x*x*3*x+1,25,-10,-0.03845533184209256,0.011429707709685957,-0.03839571181503818,0.01143769413300297,8158.8677,8450.7919,8473.778,8448.429600000001,-0.9599962513879804,0.28607454193435133,0.0000018743060097858864,0.00018863813397201185,211283.15000000002,211255.28,211298,211171.64,(((6)-((7)*(3)))*((x)+(1))),(((6)-((0)*(x)))*((3)-(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|DeleteTerminalR|DeleteNonTerminalR|ReplaceBranchXR|SubXD,AddTreeWithMult,DeleteNonTerminalR,3,3,4,4,2
4,x*x*x*x*3*x+1,25,-10,-0.03812667489594288,0.011428671161665384,-0.03713157942466379,0.01143262160642089,9894.818899999998,8451.0985,15150.8684,8449.93,-0.8331583892706393,0.28586358108476334,0.06685125526696166,0.00009077879771323728,355646.69999999995,211271.96000000002,881249.88,211234.04,((((6)*(4))*((x)*(x)))*((9)*((9)*((x)+(0))))),((x)*((8)-(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|ReplaceBranchXR|SkipD,AddTreeWithMult,SkipD,4,4,5,5,2
5,x*x*x*x*3*x+1,25,-10,-0.04359656282569617,0.011429356784426543,-0.03838632188271199,0.011433063812817142,7412.892,8450.8957,8523.3752,8449.7992,-0.9586308402854625,0.2858846771697222,0.0006827817009227401,0.00008923723030508123,213100.56,211267.12,218510.04,211227.8,((((4)*(6))*((4)*(6)))*((7)*((7)*((0)+(1))))),((x)*((9)-(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|DeleteTerminalR|DeleteNonTerminalR|ReplaceBranchXR|SubXD,DeleteMaliciousR,DeleteTerminalR,5,5,6,6,2
6,x*x*x*x*3*x+1,25,-10,-0.03840006054576383,0.011428609969495872,-0.03840002423345144,0.011432010360882339,8450.808200000001,8451.1166,8451,8450.1108,-0.96,0.2858846771697222,0,0.00009466845564150073,211278.2,211268.82,211278.2,211227.8,(((2)+((0)*(3)))*((8)-(8))),((x)*((9)-(x))),DeleteMaliciousR|AddTreeWithMult|MutateTerminalR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|FellTreeD|SubXD,DeleteMaliciousR,SubXD,6,6,7,7,2
7,x*x*x*x*3*x+1,25,-10,-0.038434161915427145,0.011428658652768852,-0.03835339096982083,0.011434121321691358,8270.6863,8451.1022,8697.3148,8449.4864,-0.9553492977505488,0.2858424849998045,0.002325381418118289,0.00007085651993327898,217419.16,211263.94,235843,211240.28,((((x)*(7))-((5)*((x)*(x))))*((3)*((x)*((x)+(1))))),(((x)*(8))-((x)-(x))),DeleteMaliciousR|AddTreeWithMult|ReplaceBranchXR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|AddXD|SubXD,DeleteMaliciousR,SubXD,7,7,8,8,2
8,x*x*x*x*3*x+1,25,-10,-0.03844732906660507,0.01142735941792115,-0.038395009423594105,0.011429491001505527,8201.138,8451.4865,8477.488,8450.856000000002,-0.9596074180866744,0.2858002928298869,0.0001962909566627924,0.00004261295843721024,211796.6,211271.64,213351.8,211252.76,((((2)-(5))*((9)*(4)))*((3)*((x)+(0)))),((x)*((5)-(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|ReplaceBranchXR|SubXD,ReplaceBranchR,SubXD,8,8,9,9,2
9,x*x*x*x*3*x+1,25,-10,-0.03844637228071803,0.011427513243540641,-0.03839601200691789,0.011429010930341403,8206.1917,8451.441,8472.1924,8450.998,-0.959612446527848,0.2857359227244999,0.0002617523363662149,0.000027378775412088123,211464.94,211279.65000000002,213325.24,211271.8,((((7)*(9))*((3)+((5)*(1))))-((4)*((3)*((0)+(1))))),((x)*((2)-(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|ReplaceBranchXR|SubXD,AddRandomSubTreeR,SubXD,9,9,10,10,2
10,x*x*x*x*3*x+1,25,-10,-0.03840698620113197,0.01142923000506982,-0.0384,0.011433485734516318,8414.2272,8450.9332,8451.128,8449.6744,-0.96,0.2858846771697222,0.0000002764128054777437,0.00008743750249608054,211277.47,211266.57,211278.2,211227.8,(((x)*((0)*(0)))*((x)*((5)-(x)))),((x)*((9)-(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|ReplaceBranchXR|SubXD,DeleteMaliciousR,SubXD,10,10,11,11,2
11,x*x*x*x*3*x+1,25,-10,-0.038399845133099395,0.011429040343152161,-0.038392802664922364,0.011432860965846383,8451.946000000002,8450.989300000001,8489.143999999998,8449.859199999999,-0.9592802664922363,0.2858846771697222,0.00035988695295747396,0.00009206899027680998,212228.44,211254.4,215079.8,211227.8,((((6)+(2))*((8)*(0)))-((9)*((x)+(1)))),((x)*((9)-(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|ReplaceBranchXR|SubXD,DeleteMaliciousR,SubXD,11,11,12,12,2
12,x*x*x*x*3*x+1,25,-10,-0.0384021641418755,0.011428146802245973,-0.0384,0.01142977498726459,8439.697100000001,8451.2536,8451.128,8450.771999999999,-0.96,0.2857906914066044,0.00000005301067507179624,0.00005644287583714558,211278.06,211278.95,211278.2,211255.6,((((0)*(x))*((x)*(5)))*((2)-((3)*((4)-(x))))),((((x)-(3))*((3)*(x)))+((1)-((x)-(x)))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|ReplaceBranchXR|SubXD,DeleteMaliciousR,SubXD,12,12,13,13,2
13,x*x*x*x*3*x+1,25,-10,-0.03845425106802311,0.011425869506920934,-0.038383446280780505,0.01143496516508971,8164.5763000000015,8451.9272,8538.563999999998,8449.236799999999,-0.9583659989530392,0.2858846771697222,0.0008170245073155641,0.00010185191737287539,213435.69,211272.16999999998,219908.92,211227.8,((((0)-(6))*((x)*(2)))*((9)*((3)*((x)+(0))))),((x)*((9)-(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|ReplaceBranchXR|SubXD,AddTreeWithMult,SubXD,13,13,14,14,2
14,x*x*x*x*3*x+1,25,-10,-0.03842762672154534,0.011428455805798097,-0.038399951002990367,0.011433284239858699,8305.2049,8451.162199999999,8451.3868,8449.734,-0.9599952290392477,0.2858846771697222,0.000002385480376121407,0.00010683273793243853,211284.5,211275.2,211303.4,211227.8,(((x)*((x)*(8)))-((9)*((4)-(3)))),((x)*((9)-(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|AddToLeafR|SubXD,DeleteMaliciousR,SubXD,14,14,15,15,2
15,x*x*x*x*3*x+1,25,-10,-0.03842363730853443,0.01142912249617532,-0.038129715001358394,0.01143155733598098,8326.2768,8450.965,9878.761199999999,8450.2448,-0.959638141559328,0.28586358108476334,0.00017664875320775862,0.00005348530956582251,211794.09,211256,213189.52,211234.04,((((4)-(9))*((0)+(5)))*((3)*((8)*((7)+(1))))),((x)*((8)-(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|ReplaceBranchXR|AddXD,DeleteMaliciousR,DeleteNonTerminalR,15,15,16,16,2
16,x*x*x*x*3*x+1,25,-10,-0.03840556755973877,0.01142876210472394,-0.038270752098418105,0.01143496516508971,8421.7204,8451.0716,9133.8096,8449.236799999999,-0.9472320002726263,0.28586358108476334,0.006383999863686818,0.00008362227239354314,228138.2,211270.66999999998,278718.2,211234.04,((((x)*(x))*((4)*((2)*(x))))*((3)*((1)-((7)+(1))))),((x)*((8)-(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|ReplaceBranchXR|SubXD,ReplaceBranchR,SubXD,16,16,17,17,2
17,x*x*x*x*3*x+1,25,-10,-0.03844661147245669,0.011429137371619841,-0.03839999962135232,0.011433075983635386,8204.9283,8450.9606,8451.130000000001,8449.795600000001,-0.96,0.2858846771697222,0,0.00009325837444045476,211278.2,211267.44,211278.2,211227.8,((((x)*(6))+((1)*((x)*(x))))*((0)*((x)+((0)-(4))))),((x)*((9)-(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|ReplaceBranchXR|SubXD,DeleteTerminalR,SubXD,17,17,18,18,2
18,x*x*x*x*3*x+1,25,-10,-0.038420954760121966,0.011428785432125577,-0.038277932318620665,0.011432417407136993,8340.445899999999,8451.064699999999,9095.884000000002,8449.9904,-0.9598995220519675,0.2858424849998045,0.00005968405338844428,0.0000728379340239811,211359.01,211272.12,211808.92,211240.28,(((2)+((5)*(x)))*((x)*((6)-(9)))),(((x)*(8))-((x)-(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|ReplaceBranchXR|SubXD,AddRandomSubTreeR,SubXD,18,18,19,19,2
19,x*x*x*x*3*x+1,25,-10,-0.037467908113567795,0.011622926210898372,-0.03467263102392958,0.012595431047784387,13374.395400000001,8393.6399,28138.923200000005,8105.983200000001,-0.6285428330987295,0.3312109680168476,0.16494230394065348,0.0227569076961415,657170.5599999999,207917.64,1962020.04,197820.76,((((x)*(5))-((x)*((x)*(x))))*((x)*((3)*((x)+(1))))),((((x)*(x))*((x)*(3)))*((1)+((7)-((x)-(x))))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|ReplaceBranchXR|SubXD,ReplaceBranchR,SubXD,19,19,20,20,2
20,x*x*x*x*3*x+1,25,-10,-0.0384818737191059,0.011432941428478116,-0.03839975266733624,0.011459850431462264,8018.6747,8449.8354,8452.4344,8441.876,-0.9599752667336242,0.2872129191342436,0.00001235406317834533,0.0007207422592752703,211310.96000000002,211151.49,211408.84,210834.92,(((2)-((x)*(3)))*((6)-((0)+(1)))),((((x)*(2))*((3)*((x)+(0))))+((8)-((x)+((x)-(x))))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|AddXD|ReplaceBranchXR|SubXD,DeleteTerminalR,SubXD,20,20,21,21,2
21,x*x*x*x*3*x+1,25,-10,-0.03762164937035624,-0.011250805471513052,-0.03529504389946525,-0.010715742831692325,12562.341,6613.4347,24851.366400000003,6455.1688,-0.7063628372449215,-2,0.12681876817858417,0,546201.74,32767,1550978.28,32767,((((3)*(6))*((x)*((x)*(x))))*((5)+((x)*((x)+(1))))),(((x)-((0)/(x)))-((x)+((x)-(x)))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,DivXD|SubXD|AddXD|ReplaceBranchXR|SubXD,DeleteTerminalR,SubXD,21,21,22,22,2
22,x*x*x*x*3*x+1,25,-10,-0.038407994899615765,0.01143008838583441,-0.03838262325218598,0.011442289293047202,8408.8993,8450.6793,8542.911199999999,8447.0704,-0.9582623252185981,0.28668037822034775,0.0008688373907009272,0.00047627884468594414,213572.78,211203.58000000002,220456.52,210992.44,(((3)*((9)*(x)))*((x)*((9)-(x)))),((((x)+(3))*((3)*(0)))+((9)+((7)-((x)-(x))))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|ReplaceBranchXR|SubXD,ReplaceBranchR,SubXD,22,22,23,23,2
23,x*x*x*x*3*x+1,25,-10,-0.038456096596809326,0.011555469788851176,-0.0384,0.012018017679330582,8154.828300000001,8413.5928,8451.128,8276.776000000002,-0.96,0.31512141675897326,0.00000007903372751683933,0.014671779650315573,211277.63,209089.42,211278.2,202579.88,((((x)-(3))*((x)*((x)*(x))))*((0)*((1)*((1)+(0))))),((((x)*(6))*((4)*((5)*(3))))*((1)*((x)-((x)-(x))))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|DeleteTerminalR|DeleteNonTerminalR,SkipD|SubXD|SubXD|ReplaceBranchXR|SubXD,DeleteNonTerminalR,SubXD,23,23,24,24,2
24,x*x*x*x*3*x+1,25,-10,-0.03838740498546466,0.011422911321930717,-0.038177586897275725,0.011428614702591855,8517.6543,8452.8022,9625.903999999999,8451.1152,-0.9377658083039329,0.28571428571428564,0.011144611188160285,0,240422.90000000002,211284.6,328718.2,211278.2,((((x)+(x))*((x)*((6)-(8))))*(((5)*(3))+((7)*((x)+(1))))),(((x)*(2))-((x)-(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithAdd|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|AddXD|SubXD,DeleteMaliciousR,SubXD,24,24,25,25,2
25,x*x*x*x*3*x+1,25,-10,-0.03846585362806007,0.011926068499799247,-0.03838764063684753,0.01541307013352875,8103.2921,8303.973600000001,8516.409599999999,7272.5552,-0.9594680000113593,0.4849370572611304,0.00026745611022627956,0.09962220427852944,211969.5,196551,214088.2,152350.2,((((x)*(x))*((x)*(3)))-((4)*((6)-(1)))),((((x)*((x)*(6)))*((6)*((3)*(x))))+(((9)*(0))-((x)+((x)-(x))))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithAdd|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|AddXD|SubXD,DeleteMaliciousR,SubXD,25,25,26,26,2
26,x*x*x*x*3*x+1,25,-10,-0.034044311980401594,0.011426243919230061,-0.020713358888095123,0.011428985912548342,76588.6397,8451.816452777777,282395.02479999996,8451.0054,0.8086641111904879,0.2857350099131314,0.8843852658695118,0,7059454.14,211278.2,27605667.88,211272.07,((((x)*(x))*((x)*((4)*(9))))*(((x)*(4))+((2)*((3)*(7))))),((((0)+(0))*((3)*(5)))-((1)-((5)/((4)+(x))))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithAdd|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|AddXD|SkipD,DeleteMaliciousR,SkipD,26,26,27,27,2
27,x*x*x*x*3*x+1,25,-10,-0.03930364141255371,-0.005693609522556383,-0.020960638761401883,0.011576200749262616,NaN,NaN,225302.47514285715,8407.4608,0.7572100661244248,0.2930957517488451,0.85896996066507,0.003555710297230314,5594384.02,210655.41999999998,21755247.08,209094.84,((((x)*(x))*((x)*((x)*(x))))+((x)*((x)*((6)+(7))))),((((x)*((7)+(0)))*((0)*((3)*(3))))*(((9)-(2))+((1)-((x)+((x)-(x)))))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithAdd|ReplaceBranchR,SkipD|AddToLeafR|DeleteNonTerminalR|AddXD|DeleteTerminalR,DeleteMaliciousR,SkipD,27,27,28,28,2
28,x*x*x*x*3*x+1,25,-10,-0.037425730472902555,0.011779590673745392,-0.03459713594682272,0.014242221190557553,13597.1758,8347.3002,28537.684800000003,7618.88,-0.6205711938098678,0.3911784827506373,0.16474601666440242,0.0527393118412332,705409.48,203482.6,2004125.88,180083,((((6)*(3))*((x)*((x)*(x))))*(((3)*(2))*((9)*((4)+(1))))),((((8)*(x))*((x)*((x)*(7))))+((0)-((x)+((x)-(x))))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithAdd|ReplaceBranchR,SkipD|SubXD|DeleteNonTerminalR|AddXD|SubXD,DeleteMaliciousR,SubXD,28,28,29,29,2
29,x*x*x*x*3*x+1,25,-10,-0.037573224459504104,0.011694010889095852,-0.034782871266415556,0.0124829158900445,12818.1192,8372.6138,27556.639199999998,8139.264,-0.617385736909913,0.39070246852592594,0.17131801217737055,0.05233182137058344,663610.46,203431.58000000002,2020951.32,180223.8,((((x)*(x))*((x)*((7)*(8))))-(((4)*(3))*((x)+((8)*(5))))),((((x)*((x)*(x)))*(((7)*(8))-((4)*(3))))*(((0)+(8))*((5)-((x)+((x)-(x)))))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithAdd|AddToLeafR,SkipD|SubXD|DeleteMaliciousR|AddXD|SubXD,DeleteMaliciousR,SubXD,29,29,30,30,2
30,x*x*x*x*3*x+1,25,-10,-0.036971434762318116,0.011427825965953892,-0.032618965212691135,0.011428160325377358,15996.7453,8451.3485,38986.293600000005,8451.2496,-0.44362540763789166,0.2857164494153071,0.25818770007443875,0.00001153588633446206,893141.8400000001,211282.65000000002,2938745.56,211277.56,((((9)+(6))*((x)*((x)*(x))))*((8)*((5)*((x)-(3))))),(((3)+((3)-(0)))+((x)-(x))),DeleteMaliciousR|AddTreeWithMult|SkipD|AddTreeWithAdd|ReplaceBranchR,SkipD|SubXD|DeleteMaliciousR|AddXD|SubXD,AddTreeWithMult,SubXD,30,30,31,31,2
31,x*x*x*x*3*x+1,25,-10,-0.034070227423660414,0.010466442547829927,-0.021062506432970553,0.011428380752418914,66262.60889999999,8743.733800000002,239794.25679999997,8451.1844,0.7737493567029445,0.28571428571428564,0.8668760717838894,0.000010818505107063059,5994845.379999999,211283,23345591.08,211278.2,((((x)*(x))*((x)*((5)*(6))))*(((x)*(6))+((2)*((7)+(9))))),((0)+((x)-(x))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithAdd|ReplaceBranchR,SkipD|SubXD|AddTreeWithMult|AddXD|SubXD,AddTreeWithAdd,SubXD,31,31,32,32,2
32,x*x*x*x*3*x+1,25,-10,-0.03846196915725333,0.011417072033799172,-0.03828500008046263,0.011429017691907094,8123.809700000001,8454.5294,9058.5524,8450.996000000001,-0.9485003185373597,0.2857805490580665,0.007544045999591942,0.00004267842561086552,217322.74,211277.36,272019,211258.6,((((0)-(5))*((x)*((x)*(6))))+((7)*((9)*((3)+(1))))),(((6)+((3)*(x)))-((0)+((x)-(x)))),DeleteMaliciousR|AddTreeWithMult|SkipD|AddTreeWithAdd|ReplaceBranchR,SkipD|SubXD|DeleteMaliciousR|AddXD|SubXD,ReplaceBranchR,SubXD,32,32,33,33,2
33,x*x*x*x*3*x+1,25,-10,-0.03545725847721157,0.011556430945414285,-0.0265352470439449,0.011942680314391163,23994.5563,8413.3085,71120.2192,8299.06,-0.1137509728878795,0.3371468113064737,0.42312452743981027,0.025733172466661628,1328740.4100000001,207482.40000000002,4681127.48,196065,((((5)+(x))*((x)*((5)*(x))))*(((x)*(4))+((6)*((x)+(1))))),((((x)*((x)*(4)))*((2)*((3)*(0))))+(((x)+(3))-((x)+((x)-(x))))),DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithAdd|ReplaceBranchR,SkipD|SubXD|DeleteMaliciousR|AddXD|SubXD,DeleteMaliciousR,SubXD,33,33,34,34,2
34,x*x*x*x*3*x+1,25,-10,-0.037771387052710596,0.011453745413799031,-0.035828547270849526,0.01164310914641048,11771.4333,8443.681799999998,22033.425600000002,8387.67,-0.7518511460245306,0.2962811253463104,0.10498618786728883,0.005280832408876977,479146.92000000004,210495.63,1310711.08,208152.64,((((2)*(4))*((x)*((x)*(3))))*((x)+((9)*((x)*(x))))),((((x)*((x)*(0)))+((2)*((3)*(0))))+(((1)*(x))-((x)+((x)-(x))))),DeleteMaliciousR|AddTreeWithMult|SkipD|AddRandomSubTreeR|ReplaceBranchR,SkipD|SubXD|DeleteMaliciousR|AddXD|SubXD,DeleteMaliciousR,SubXD,34,34,35,35,2
35,x*x*x*x*3*x+1,25,-10,-0.029622317973079668,0.008100259248114135,-0.005085695981505353,0.011448012282248845,132950.7626,11974.3775,496961.03520000004,8445.3776,0.8716111417459615,0.28668632839815666,0.9033159769231814,0.00047875603815516045,10548750.36,211202.06,41140291.08,210990.68,((((x)*(x))*((x)*(x)))*((x)*((7)*((7)*(x))))),((((5)+(6))*((3)*((x)+(1))))*((x)-((0)+((x)-(x))))),DeleteMaliciousR|MultXD|MutateTerminalR|MultXD|ReplaceBranchR,SkipD|SubXD|DeleteMaliciousR|AddXD|SubXD,MultXD,SubXD,35,35,36,36,2
36,x*x*x*x*3*x+1,25,-10,-0.04159114164901348,0.008179611977426005,-0.020768903020730013,0.011448128581178748,70392.7991,70758.29139999999,258307.68959999998,8445.343200000001,0.7897859797203876,0.28571428571428564,0.8623314209213085,0.000012492133671584394,6546338.72,211281.40000000002,25126559.08,211278.2,((((x)*(5))*((x)*(x)))*((x)*((6)*((x)*(x))))),(((0)-(0))+((x)-(x))),DeleteMaliciousR|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR,FellTreeD|SubXD|DeleteMaliciousR|AddXD|SubXD,ReplaceBranchR,SubXD,36,36,37,37,2
37,x*x*x*x*3*x+1,25,-10,-0.028696813402446182,0.011835113946581197,-0.014153922049784686,0.01305675644718669,111062.75,8330.877,341957.1288,7969.528,0.8250053750842163,0.4485327875758123,0.8296727254263901,0.08141759027061184,9127921.12,199241.90000000002,30183527.08,163118.2,((((x)*(x))*((x)*((x)*(3))))*((6)+((6)*((x)*(x))))),((((0)+((9)*(x)))*((x)*((x)*(3))))*(((x)+(1))*((x)-((x)+((x)-(x)))))),MultXD|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR,SkipD|SubXD|DeleteMaliciousR|AddXD|SubXD,MultXD,SubXD,37,37,38,38,2
38,x*x*x*x*3*x+1,25,-10,-0.03077655968817707,0.011737785941541935,-0.009686921321946365,0.013157774238624034,64579.7125,8359.6656,223559.9808,7939.648,0.6253027174773828,0.3721744262169161,0.7604444604773621,0.040940542421608335,4010366.84,202142.96000000002,14096592.76,185704.2,((((x)*(x))*((8)*((8)*(3))))*((x)+((1)*((x)*(x))))),((((x)-((0)*(x)))*((x)*((3)*(x))))+(((1)*(x))-((x)+((x)-(x))))),MultXD|AddTreeWithMult|SkipD|MultXD|ReplaceBranchR,AddXD|SubXD|DeleteMaliciousR|AddXD|SubXD,MultXD,AddXD,38,38,39,39,2
