gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
21,x*x*x*x*3*x+1,25,-10,-0.04042265638385787,0.011430483261270821,-0.03599228694678391,0.011433470859071794,10972.4355,8450.5625,21168.56,8449.6788,-0.8383391225408016,0.2858846771697222,0.06028586868643812,0.00007163723823245001,376413.33,211259.25,853885.48,211227.8,((((x)*(x))*((6)*((6)*(x))))*(((0)-(3))*((x)+((1)+(x))))),((x)*(8)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,AddTreeWithSub,FellTreeD,21,21,22,22,0
22,x*x*x*x*3*x+1,25,-10,-0.03692351597088578,0.011430748314645942,-0.03195077322695858,0.011433699399992184,16249.850199999997,8450.4841,42515.65359999999,8449.6112,-0.3866660583060629,0.28586358108476334,0.2866675766832546,0.00006881944237048586,968354.4199999999,211254.65000000002,3239602.28,211234.04,((((x)*(x))*((x)*((x)*(7))))*(((7)*(0))+((1)*((x)+(x))))),((x)*(7)),MultXD|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,MultXD,FellTreeD,22,22,23,23,0
23,x*x*x*x*3*x+1,25,-10,-0.03834395525899028,0.011429625894741082,-0.037923677577715066,0.011430954204321261,8747.1538,8450.8161,10967.041600000002,8450.4232,-0.9193411757578396,0.2857994814420039,0.020330017957366223,0.000032945597291272686,264962.92000000004,211267.6,426036.28,211253,((((x)*(6))*((7)*((x)*(9))))-(((0)*(3))*((x)+((0)+(x))))),((x)*(x)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddXD|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,AddTreeWithSub,FellTreeD,23,23,24,24,0
24,x*x*x*x*3*x+1,25,-10,-0.03782052262845859,0.01143000758512439,-0.03608649448925635,0.011433499257647702,11511.901399999999,8450.7032,20670.96,8449.6704,-0.8039973683986327,0.285905773254681,0.07892311552162626,0.00009054039439196948,410286.86,211261.57,1035277.08,211221.56,((((x)*(x))*((x)*((x)*(3))))*(((8)*(8))-((0)+((1)+(x))))),((x)*(9)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,AddTreeWithMult,FellTreeD,24,24,25,25,0
25,x*x*x*x*3*x+1,25,-10,-0.03755811085100119,0.01143060530753156,-0.035197284187388954,0.011435387086788887,12897.948600000002,8450.5264,25367.728799999997,8449.112,-0.6915924728627942,0.28586358108476334,0.1342043694048889,0.00005046496113156223,565702.52,211255.97999999998,1628994.68,211234.04,((((x)*(x))*((x)*((x)*(4))))-(((0)*(9))*((8)+((1)+(x))))),((x)*(7)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,AddTreeWithSub,FellTreeD,25,25,26,26,0
26,x*x*x*x*3*x+1,25,-10,-0.0381393800212232,0.011430644524612572,-0.03715458764794475,0.01143412132169136,9827.711,8450.514799999999,15029.34,8449.4864,-0.891588981731196,0.2858846771697222,0.034206114970687984,0.00006259559382257009,301609.38,211246.59999999998,572622.12,211227.8,((((x)*(7))*((6)*((x)*(x))))*(((3)*(x))+((0)-((1)+(x))))),((x)*(8)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,AddTreeWithSub,FellTreeD,26,26,27,27,0
27,x*x*x*x*3*x+1,25,-10,-0.03734964773459828,0.011431499862672598,-0.03403434705520967,0.011434130787883325,13999.041399999996,8450.261800000002,31510.310399999995,8449.483600000001,-0.6213985844256531,0.285905773254681,0.17035779014663985,0.0000912490012258518,650145.46,211247.95,1999755.64,211221.56,((((x)*(x))*((x)*((x)*(0))))-(((4)*(6))*((x)+((1)+(x))))),((x)*(9)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,AddTreeWithSub,FellTreeD,27,27,28,28,0
28,x*x*x*x*3*x+1,25,-10,-0.0372184672720612,0.011430917353788239,-0.03344866944152307,0.011434332282540947,14691.9307,8450.434099999999,34603.8332,8449.424,-0.5212974968548577,0.28586358108476334,0.2142235481926113,0.00005587497586554118,836097.12,211255.02,2528485.08,211234.04,((((x)*(x))*((x)*((x)*(3))))*(((x)-(0))*((x)+((1)+(x))))),((x)*(7)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,AddTreeWithMult,FellTreeD,28,28,29,29,0
29,x*x*x*x*3*x+1,25,-10,-0.038200169104053334,0.01143085852816672,-0.03739605460478175,0.011435387086788889,9506.625800000002,8450.4515,13753.9224,8449.112,-0.8869773862140059,0.2858846771697222,0.04055338577228849,0.00007597499933203898,283224.42,211252.99,596980.36,211227.8,((((3)-(x))*((2)*((x)*(x))))*(((x)*(3))*((x)+((0)+(x))))),((x)*(8)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,ReplaceBranchXR|AddTreeWithSub|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,SkipD,ReplaceBranchXR,29,29,30,30,0
30,x*x*x*x*3*x+1,25,-10,-0.0372591068079906,0.011430629987246333,-0.03335220447731948,0.01143285555659383,14477.274500000001,8450.5191,35113.356799999994,8449.8608,-0.6885348171273704,0.285905773254681,0.13687905165476216,0.00007726916576820633,562851.78,211245.58,1645145.08,211221.56,((((8)*(7))*((x)*((x)*(x))))*(((5)-(0))*((x)+((1)+(x))))),((x)*(9)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,AddTreeWithSub,FellTreeD,30,30,31,31,0
31,x*x*x*x*3*x+1,25,-10,-0.03753955007189573,0.01142938822570701,-0.034959057545927597,0.01143030915095425,12995.985799999999,8450.886400000001,26626.031199999998,8450.614,-0.7588805735755038,0.2857789262823005,0.09934917667216552,0.000020794388868997104,486965.33999999997,211267.05,1273581.96,211259.08,((((x)*(x))*((x)*((x)*(3))))*(((x)*(x))+((0)-((7)+(x))))),((x)*(3)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,AddTreeWithDiv|AddTreeWithSub|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,AddTreeWithMult,AddTreeWithDiv,31,31,32,32,0
32,x*x*x*x*3*x+1,25,-10,-0.03806906999397004,0.011429704328903107,-0.03669178113028226,0.011432409293258162,10199.0854,8450.7929,17473.8632,8449.9928,-0.8387617690798198,0.28586358108476334,0.060619721296376106,0.00006633831105559194,371367.12,211262.41,851653.08,211234.04,((((x)*(7))*((9)-((8)*(x))))*(((x)*(3))*((x)+((0)+(x))))),((x)*(7)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,MultXD|AddTreeWithSub|AddToLeafR|FellTreeD|ReplaceBranchXR,AddTreeWithMult,MultXD,32,32,33,33,0
33,x*x*x*x*3*x+1,25,-10,-0.03843281118449513,0.01143067157087534,-0.03839776613015446,0.011435387086788887,8277.820799999998,8450.5068,8462.9272,8449.112,-0.960001211672572,0.28586358108476334,0,0.00006006476828912693,211271.8,211257.29,211271.8,211234.04,((((0)*(x))*((x)*((x)*(2))))*(((5)-(9))*((x)+((1)+(x))))),((x)*(7)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|MutateNonTerminalR|AddXD,FellTreeD|SubXD|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,MutateNonTerminalR,FellTreeD,33,33,34,34,0
34,x*x*x*x*3*x+1,25,-10,-0.038106100146631315,0.01143002448903862,-0.03643500908281119,0.011434121321691358,10003.4938,8450.6982,18830.1216,8449.486400000002,-0.8104745155912915,0.285905773254681,0.07469016434669001,0.00008867112195517643,409302.24,211260.6,1001065.08,211221.56,((((x)*(5))*((9)*((x)*(x))))*(((4)-(0))*((x)+((1)+(x))))),((x)*(9)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,AddTreeWithMult,FellTreeD,34,34,35,35,0
35,x*x*x*x*3*x+1,25,-10,-0.03828680664640271,0.011431261855560244,-0.03739455637164649,0.011434962460463433,9049.0102,8450.332199999999,13761.836000000001,8449.237599999999,-0.8594532138195043,0.285905773254681,0.04973586307182325,0.00007080595885702202,351623,211246.48,742361.8,211221.56,((((x)*(x))*((9)*((7)*(x))))*(((3)*(0))-((6)+((1)+(x))))),((x)*(9)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,DeleteMaliciousR,FellTreeD,35,35,36,36,0
36,x*x*x*x*3*x+1,25,-10,-0.03731057375536142,0.01143027500504751,-0.03359114933769788,0.011432639186491688,14205.4284,8450.6241,33851.2608,8449.924799999999,-0.5031864754622104,0.2858846771697222,0.2284073681051808,0.00007566417592842419,814490.52,211261.33,2624146.68,211227.8,((((x)*(6))*((8)*((x)*(x))))*(((9)-(0))*((x)+((1)+(x))))),((x)*(8)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,AddTreeWithSub,FellTreeD,36,36,37,37,0
37,x*x*x*x*3*x+1,25,-10,-0.0384091105850012,0.011430401784404229,-0.03825640430484546,0.011433904951589215,8403.0063,8450.5866,9209.594,8449.5504,-0.9456372119792766,0.285905773254681,0.007181999846647691,0.00008466437900573692,230239.3,211259.12,287141.8,211221.56,((((x)*(9))*((5)*((x)*(6))))-(((7)*(3))*((x)+((0)+(x))))),((x)*(9)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,AddTreeWithMult,FellTreeD,37,37,38,38,0
38,x*x*x*x*3*x+1,25,-10,-0.03830571949211987,0.011430102923200649,-0.037602288546570356,0.011431795343093337,8949.113399999998,8450.675,12664.604000000001,8450.1744,-0.9039816507334879,0.28582138891484576,0.027327813732752677,0.000056227775275841885,291334.27999999997,211263.97999999998,507164.6,211246.52,((((x)*(x))*((x)*((6)-(5))))*(((5)*(3))*((x)+((0)+(x))))),((x)*(5)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,AddTreeWithSub,FellTreeD,38,38,39,39,0
39,x*x*x*x*3*x+1,25,-10,-0.03823931356855558,0.011429810485484472,-0.03746269530883925,0.011431368012141608,9299.866500000002,8450.7615,13401.929200000002,8450.300799999999,-0.8765683766711378,0.28582138891484576,0.041716417500717085,0.0000423638037020343,321443.92000000004,211265.31,651960.28,211246.52,((((x)*(x))*((x)*((8)*(8))))*(((3)*(7))-((0)+((1)+(x))))),((x)*(5)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|FellTreeD|ReplaceBranchXR,AddTreeWithSub,FellTreeD,39,39,40,40,0
40,x*x*x*x*3*x+1,25,-10,-0.038523405632952194,0.011430174933875265,-0.038292593253823635,0.01143412132169136,7799.305,8450.6537,9018.445600000001,8449.4864,-0.9494229011795822,0.2858846771697222,0.005289155246494925,0.00007010022048263417,225240.34,211255.99,267145.96,211227.8,((((x)*(x))*((x)*((0)*(7))))-(((4)*(3))*((x)+((1)+(x))))),((x)*(8)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|DeleteTerminalR|ReplaceBranchXR,AddTreeWithMult,AddTreeWithSub,40,40,41,41,0
41,x*x*x*x*3*x+1,25,-10,-0.03757783648289317,0.01142980304776221,-0.034607037204974295,0.011431570859112363,12793.758699999998,8450.7637,28485.386799999997,8450.240800000001,-0.5806723306048613,0.2858424849998045,0.19394288350838745,0.00005820001058327044,680917.72,211265.72999999998,2214869.88,211240.28,((((x)*(x))*((x)*((x)*(6))))-(((0)*(x))+((7)*((8)+(x))))),((x)*(6)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|DeleteTerminalR|ReplaceBranchXR,AddTreeWithSub,FellTreeD,41,41,42,42,0
42,x*x*x*x*3*x+1,25,-10,-0.036221077460902265,0.011430312193658814,-0.02930276505574167,0.011432839328836169,19960.0988,8450.6131,56502.313599999994,8449.865600000001,-0.24000189323839377,0.2858424849998045,0.3599996592170891,0.00006409964275944091,1162022.7999999998,211249.76,4014275.8,211240.28,((((x)*(0))-((6)*((x)*(x))))*(((x)*(9))*((x)+((0)+(x))))),((x)*(6)),AddTreeWithSub|AddTreeWithMult|DeleteMaliciousR|SkipD|AddXD,FellTreeD|AddTreeWithSub|DeleteNonTerminalR|DeleteTerminalR|ReplaceBranchXR,AddTreeWithMult,FellTreeD,42,42,43,43,0
