gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,(x),20,-10,-0.019784560000000003,-0.01660002886524337,-0.019039999999999998,0.02,0.05386,94.57477010586635,0.24,0,0.9999395421678,1,0.7262315803864777,0.3409943510968384,52558.047767658725,1.5409649594666825,4135113.53125,0,((((x)*((5)*(6)))*(((x)*(1))-((4)-(x))))-(((7)/((8)*(7)))-((x)*((x)*((x)-(x)))))),((0)/((x)+(x))),AddToLeafR|AddToLeafR|AddTreeWithMult|SkipD|ReplaceBranchXR|AddTreeWithSub|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|SubXD|AddTreeWithSub|MultXD|MultXD|SubXD|AddTreeWithDiv,FellTreeD|DeleteNonTerminalR|AddRandomSubTreeR|AddXD|AddTreeWithMult|DivXD|MutateNonTerminalR|DivXD|MutateNonTerminalR|AddTreeWithDiv|AddXD|DivXD|AddXD|DeleteNonTerminalR|SkipD,AddTreeWithMult,AddXD,0,0,1,1,0
1,(x),20,-10,-0.019600000000000006,-0.0069832250438986825,-0.0196,0.02,0.1,85.0883381111111,0.1,0,0.9999263263330285,1,0.8191788289653626,0.3201368193612475,94423.10814947129,1.0891186766384795,3393342.7,0,(((((5)*(9))-((8)*(7)))*(((8)*(8))/((1)*(1))))+(((5)*((x)-(x)))*((x)*((x)-((4)/(2)))))),((0)+(x)),AddToLeafR|AddToLeafR|MutateTerminalR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithDiv|MultXD|AddRandomSubTreeR|AddTreeWithMult|SubXD|AddTreeWithSub|AddTreeWithAdd|AddXD|SubXD|AddTreeWithDiv,FellTreeD|DeleteNonTerminalR|AddRandomSubTreeR|ReplaceBranchXR|ReplaceBranchXR|DivXD|DeleteMaliciousR|DivXD|MutateNonTerminalR|AddTreeWithDiv|AddXD|DivXD|AddXD|DeleteNonTerminalR|SkipD,AddTreeWithMult,DivXD,1,1,2,2,0
2,(x),20,-10,-0.019011256626262626,-0.01103846691111251,-0.01528,0.02,0.2471858434343434,1036.8645148539172,1.18,0,0.9999476002046527,1,0.5974852619127197,0.29343661522578973,195722.38734365077,0.8963893738189719,4771011,0,((((x)*((8)-(4)))*((8)*((x)*(x))))*(((x)*(x))+((x)*((x)+(x))))),((0)+(x)),MultXD|SkipD|AddTreeWithMult|SubXD|AddTreeWithAdd|AddTreeWithDiv|MultXD|AddRandomSubTreeR|AddTreeWithMult|MutateNonTerminalR|MutateNonTerminalR|MultXD|AddXD|MultXD|AddXD,FellTreeD|DeleteNonTerminalR|AddRandomSubTreeR|ReplaceBranchXR|ReplaceBranchXR|DivXD|DeleteMaliciousR|DivXD|MutateNonTerminalR|AddTreeWithDiv|AddXD|DivXD|AddXD|DeleteNonTerminalR|SkipD,MultXD,DivXD,2,1,3,3,0
3,(x),20,-10,-0.01751592139272371,-0.001831858220267856,0.006425339366515836,0.02,0.6331600071064863,11180.759652695691,7.366666666666666,0,0.9999957421620518,1,0.8808651039708167,0.3151017035928498,1768448.7370000002,0.7991667048141948,58715245.4,0,((((6)*((6)*(7)))*((2)*((x)*(x))))*(((5)*(x))*((9)-((x)*(x))))),((((2)-(3))*((7)/((x)/(0))))-((x)+((x)/((x)+(x))))),ReplaceBranchR|AddTreeWithMult|SkipD|DeleteNonTerminalR|MultXD|MultXD|AddTreeWithMult|AddTreeWithMult|AddToLeafR|MultXD|ReplaceBranchXR|AddTreeWithMult|AddToLeafR|SkipD|MultXD,FellTreeD|DeleteNonTerminalR|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithMult|DivXD|MutateNonTerminalR|DivXD|SubXD|AddTreeWithDiv|AddXD|DivXD|AddXD|DeleteNonTerminalR|SkipD,AddTreeWithMult,DivXD,3,2,4,4,0
4,(x),20,-10,-0.016246907607176925,-0.006834929327614893,0.007669543773119606,0.02,0.9504299999999999,33075.74882723449,8.11,0,0.9999962659444657,1,0.4118724117673411,0.29682660237739794,1153265.586,0.7516587570861678,66951334.2,0,((((x)*((x)*(x)))+(((3)*(2))*((4)*(9))))*(((7)-((x)*(x)))*((x)+((x)*((x)+(x)))))),((0)+(x)),MultXD|SkipD|AddTreeWithMult|SubXD|AddTreeWithMult|AddToLeafR|AddRandomSubTreeR|AddTreeWithMult|AddToLeafR|MultXD|ReplaceBranchXR|MultXD|AddXD|MultXD|AddXD,AddTreeWithMult|AddToLeafR|AddTreeWithMult|DeleteNonTerminalR|MutateNonTerminalR|FellTreeD|SubXD|DivXD|SubXD|AddTreeWithDiv|AddXD|AddTreeWithSub|MultXD|DeleteNonTerminalR|SkipD,MultXD,DeleteNonTerminalR,4,4,5,5,0
5,(x),20,-10,-0.005265360538412766,0.007912208589749496,0.019481784733378246,0.02,11.340748356648556,168.32562395999895,192.97,0,0.9999960856233565,1,0.5598486002853941,0.09999999999999998,1454007.8684999999,0.05,63867129.5,0,((((x)*((9)*(8)))*(((x)*(3))*((x)*(2))))-(((0)*(x))*((x)+((x)*((x)+(x)))))),(((((5)*(0))-((0)+(0)))-(((0)/(0))-((x)-(3))))-(((8)-((6)-(x)))-((x)-((0)/((3)*(0)))))),MultXD|SkipD|AddTreeWithMult|SubXD|MutateTerminalR|MutateNonTerminalR|MultXD|AddRandomSubTreeR|AddTreeWithMult|MultXD|AddTreeWithSub|MultXD|AddXD|MultXD|AddXD,SubXD|ReplaceBranchR|DeleteNonTerminalR|ReplaceBranchR|ReplaceBranchXR|DivXD|MutateNonTerminalR|DeleteNonTerminalR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|DeleteMaliciousR|DeleteMaliciousR|MultXD|DeleteMaliciousR,MultXD,DeleteMaliciousR,5,5,6,6,0
6,(x),20,-10,-0.019600000000000006,0.013354589590750471,-0.0196,0.02,0.1,56.37133729418506,0.1,0,0.9999989221034141,1,0.4316354461981061,0.256432399976243,4368222.9925,0.35,231933195.9,0,(((((6)*(3))*((x)*(x)))-(((6)*(8))*((x)*(x))))-(((5)*((3)*(x)))*((x)+((x)*((x)+(x)))))),(((x)*((0)/(0)))/((6)/((0)*(x)))),MultXD|SkipD|AddTreeWithMult|SubXD|AddTreeWithMult|AddToLeafR|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|MultXD|AddTreeWithSub|MultXD|AddXD|MultXD|AddXD,FellTreeD|AddXD|AddRandomSubTreeR|DeleteNonTerminalR|SubXD|DivXD|MutateNonTerminalR|DeleteNonTerminalR|AddTreeWithDiv|AddTreeWithMult|AddTreeWithDiv|DeleteMaliciousR|DeleteMaliciousR|MultXD|DeleteMaliciousR,MultXD,DeleteMaliciousR,6,6,7,7,0
7,(x),20,-10,0.00794766266409667,0.007544862330330091,0.01988358556461001,0.02,50.84244292237986,128.40435495793153,859,0,0.9999977906817556,1,0.23870477797509362,0,3432320.182,0,113157079.4,0,((((5)*((8)*(9)))*(((x)*(8))+((7)*(x))))-(((7)-((x)+(2)))*((x)*((x)*((x)+(x)))))),((((5)/(0))/((0)*(6)))/((1)/((x)/((x)*(x))))),MultXD|SkipD|AddTreeWithMult|SubXD|MutateNonTerminalR|MultXD|SubXD|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithAdd|AddTreeWithSub|MultXD|MultXD|MultXD|AddXD,SubXD|ReplaceBranchR|DeleteNonTerminalR|ReplaceBranchR|ReplaceBranchXR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|DeleteTerminalR|ReplaceBranchR|DeleteMaliciousR|MultXD|DeleteMaliciousR,MultXD,DeleteMaliciousR,7,7,8,8,0
8,(x),20,-10,0.009568536503280286,0.008530881230856192,0.019841483712451456,0.02,46.61712000000001,1206.0534136105848,630.85,0,0.9999993652358072,1,0.24071763025861628,0,13045035.86,0,393847042.5,0,((((x)*((8)*(9)))+(((2)*(6))*((3)-(1))))-(((4)*((x)*(x)))*((x)+((x)*((x)*(x)))))),(((0)/((0)/(1)))/((3)/((0)*(x)))),MultXD|SkipD|AddTreeWithMult|SubXD|MultXD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|AddTreeWithMult|MultXD|AddTreeWithSub|MultXD|AddXD|MultXD|MultXD,SubXD|DivXD|MutateNonTerminalR|AddXD|ReplaceBranchXR|FellTreeD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|DeleteTerminalR|DivXD|DeleteMaliciousR|MultXD|DeleteMaliciousR,MultXD,DeleteMaliciousR,8,8,9,9,0
9,(x),20,-10,0.009650538005530488,0.004351498622569297,0.01841194219469589,0.02,17.000629999999997,1204.1235356046009,62.97,0,0.999999667469938,1,0.19797819846475453,0,43211879.208000004,0,751811726.4,0,(((((2)*(5))*((x)*(6)))-(((x)*(x))*((x)-(4))))-(((7)-((x)*(x)))*((x)*((x)*((x)*(x)))))),((((7)/(2))-((0)/(3)))/((0)/((0)/((x)*(x))))),AddToLeafR|AddXD|ReplaceBranchXR|SubXD|MutateNonTerminalR|MultXD|AddToLeafR|AddTreeWithMult|SubXD|MultXD|AddTreeWithSub|MultXD|MultXD|MultXD|MultXD,FellTreeD|DeleteNonTerminalR|DeleteNonTerminalR|ReplaceBranchR|ReplaceBranchXR|DivXD|DeleteMaliciousR|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|DeleteTerminalR|DivXD|DeleteMaliciousR|MultXD|DeleteMaliciousR,MultXD,DeleteMaliciousR,9,9,10,10,0
