specEquation,range,seed,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAverageDelta,PAverageDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,ARun,PRun
(x),20,-10,ANTAGONIST-YkK,PROTAGONIST-60c1c2c2c2c2c2c1c2c2c1c1c1c1c1c1c2c2c1c2c2c2c2c1c1c1c1c1c1c1c2c2c2c1c2c2c2c1c2,0.9999999971501208,1,0.9999999971501208,1,0,0,87723014673.09999,0,87723014673.1,0,(((((x)*(x))*((x)+(x)))*(((x)*(x))-((x)*(x))))-(((x)*((x)*(x)))*((x)*((x)*((x)*(x)))))),(((0)/((0)/(8)))/((6)/((x)*(0)))),MultXD|SkipD|MultXD|AddXD|MultXD|MultXD|SubXD|MultXD|SubXD|MultXD|MultXD|MultXD|MultXD|MultXD|MultXD,SubXD|SubXD|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|FellTreeD|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|DeleteTerminalR|DivXD|DeleteMaliciousR|MultXD|DeleteMaliciousR,MultXD,AddTreeWithDiv,0,0,46,48,47,49,0,0
(x),20,-10,ANTAGONIST-kZq,PROTAGONIST-66c2c2c2c2c2c1c1c2c1c2c1c1c2c1c2c2c2c2c2c1c2c1c2c1c1c1c2c1c1c1c2c2c2c2c1c2c2,0.9999999996952275,1,0.9999999996952278,1,0,0,820284768072.2,0,820284768072.2,0,(((((x)*(x))*((x)*(x)))*(((x)*(x))*((x)-(x))))*(((x)*((x)*(x)))*((x)*((x)-((x)*(x)))))),((0)+(x)),MultXD|MultXD|MultXD|MultXD|MultXD|MultXD|SubXD|MultXD|SkipD|MultXD|MultXD|MultXD|MultXD|SubXD|MultXD,MutateNonTerminalR|FellTreeD|ReplaceBranchR|FellTreeD|AddRandomSubTreeR|DivXD|AddTreeWithMult|AddRandomSubTreeR|DivXD|AddTreeWithAdd|DeleteTerminalR|AddXD|FellTreeD|FellTreeD|AddXD,MultXD,FellTreeD,0,0,47,48,48,49,1,1
(x),20,-10,ANTAGONIST-xFd,PROTAGONIST-51c2c1c2c2c2c1c2c2c1c1c2c2c1c2c2c2c1c1c2c1c2c1c2c1c2c2c1c2c2c2c2c2c2c1c2c2c1c1c1c1c1,0.999999999039306,1,0.999999999039306,1,0,0,260228565840.39996,0,260228565840.4,0,(((((x)+(x))+((x)*(x)))*(((x)*(x))*((x)*(x))))*(((x)*((x)-(x)))*((x)*((x)*((x)*(x)))))),((0)+(x)),AddXD|AddXD|MultXD|MultXD|MultXD|MultXD|AddTreeWithSub|MultXD|SkipD|MultXD|SubXD|MultXD|MultXD|MultXD|MultXD,AddToLeafR|MutateNonTerminalR|DeleteNonTerminalR|ReplaceBranchXR|DeleteMaliciousR|AddTreeWithMult|MutateNonTerminalR|FellTreeD|MutateTerminalR|FellTreeD|DeleteMaliciousR|DeleteTerminalR|AddXD|FellTreeD|AddXD,MultXD,FellTreeD,0,0,48,48,49,49,2,2
(x),20,-10,ANTAGONIST-rig,PROTAGONIST-47c2c2c2c2c1c2c2c2c2c1c2c1c1c1c2c1c2c2c2c2c2c2c1c2c1c2c1c2c2c1c1c1c2c2c2c2c2,0.9999999984755944,1,0.9999999998304658,1,0.0000000009604089209218578,0,280376972919.228,0,1474628659267.1,0,(((((x)+(x))*((6)+(9)))+(((x)*(x))*((x)*((x)*(x)))))*(((x)*((x)+(x)))*(((x)*(x))*((x)*((x)*(x)))))),((0)+(x)),AddRandomSubTreeR|AddTreeWithAdd|AddXD|MultXD|MultXD|MultXD|MultXD|MultXD|MultXD|AddXD|MultXD|MultXD|MultXD|MultXD|MultXD,AddTreeWithDiv|AddTreeWithAdd|SkipD|DivXD|DeleteNonTerminalR|AddTreeWithDiv|AddTreeWithDiv|MutateNonTerminalR|AddXD|DeleteTerminalR|ReplaceBranchXR|FellTreeD|DeleteMaliciousR|FellTreeD|AddXD,MultXD,AddTreeWithDiv,0,0,46,48,47,49,3,3
(x),20,-10,ANTAGONIST-HyL,PROTAGONIST-91c1c2c2c1c1c1c1c1c2c1c2c2c2c2c2c2c1c2c1c2c2c2c2c1c2c2c1c1c2c2c1c2c2c1c2c2c2c1c1c1c2c2,0.9999999989103031,1,0.9999999997157548,1,0.0000000011534594522094642,0,619555222100.464,0,879522508072,0,(((((x)*(x))-((x)*(x)))+(((x)*(x))*((x)*(x))))*(((x)*((x)*(x)))*((x)*((x)*((x)*(x)))))),((3)/((0)/(x))),AddXD|MutateNonTerminalR|SubXD|AddTreeWithSub|AddXD|MultXD|MultXD|MultXD|MultXD|MultXD|MultXD|MultXD|MultXD|MultXD|MultXD,DeleteNonTerminalR|DeleteMaliciousR|FellTreeD|MultXD|AddTreeWithDiv|ReplaceBranchXR|MutateNonTerminalR|DivXD|AddTreeWithDiv|FellTreeD|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithDiv|DivXD|AddTreeWithAdd,MultXD,AddTreeWithDiv,0,0,41,48,43,49,4,4
(x),20,-10,ANTAGONIST-mbjc2,PROTAGONIST-17c2c2c1c1c2c2c1c1c2c1c1c2c2c1c1c1c2c2c2c2c2c2c1c1c1c2c1c2c1c1c1c1c2c2c2c2c1,0.999999976060897,1,0.9999999972134648,1,0.000000016651176372240207,0,20291839602.538002,0,89717151191.3,0,(((((x)*(x))*((x)+(x)))+(((x)+(x))*((x)*(x))))*(((x)*((x)*(x)))+(((x)*(x))*((x)*((x)*(x)))))),((0)+((x)+(0))),MultXD|AddXD|AddXD|AddXD|AddTreeWithMult|MultXD|MultXD|MultXD|MultXD|MultXD|AddXD|MultXD|MultXD|MultXD|MultXD,DivXD|AddTreeWithDiv|FellTreeD|AddTreeWithDiv|MutateTerminalR|DeleteNonTerminalR|FellTreeD|AddTreeWithMult|AddTreeWithDiv|DivXD|FellTreeD|DeleteTerminalR|AddXD|AddXD|DeleteTerminalR,MultXD,AddTreeWithDiv,0,0,49,48,49,49,5,5
(x),20,-10,ANTAGONIST-dUZ,PROTAGONIST-59c1c1c1c1c2c2c1c1c2c2c2c1c2c1c2c2c2c1c1c1c2c1c1c1c1c2c1c1c2c1c2c2c2c1c2c2c1c1c2,0.9999999999683163,1,0.9999999999683162,1,0,0,7890473148958.299,0,7890473148958.3,0,(((((x)*(x))*((x)+(x)))*(((x)*(x))*((x)+(x))))*(((x)*((x)*(x)))*(((x)*(x))*((x)*((x)*(x)))))),((0)+(x)),MultXD|MultXD|AddXD|MultXD|MultXD|MultXD|AddXD|MultXD|MultXD|MultXD|MultXD|MultXD|MultXD|MultXD|MultXD,SubXD|AddTreeWithSub|DeleteTerminalR|AddTreeWithAdd|DivXD|FellTreeD|SubXD|DeleteNonTerminalR|SubXD|ReplaceBranchR|AddXD|FellTreeD|SkipD|DeleteTerminalR|AddXD,MultXD,SubXD,0,0,48,47,49,49,6,6
(x),20,-10,ANTAGONIST-BETc2,PROTAGONIST-46c2c1c1c2c2c1c1c2c2c1c2c1c2c2c2c1c1c1c2c2c1c1c2c1c2c1c1c1c1c1c2c2c2c2c1c2c1c1c1c1c2,0.9999999999698932,1,0.9999999999698933,1,0,0,8303792068478.299,0,8303792068478.3,0,(((((x)*(x))-((x)*(x)))*(((x)*(x))*((x)*(x))))+(((x)*((x)*(x)))*(((x)*(x))*((x)*((x)*(x)))))),((0)+(x)),MultXD|SubXD|MultXD|MultXD|MultXD|MultXD|MultXD|AddXD|MultXD|MultXD|MultXD|MultXD|MultXD|MultXD|MultXD,MutateTerminalR|DivXD|AddToLeafR|MultXD|DeleteMaliciousR|MultXD|MultXD|DeleteNonTerminalR|DivXD|DivXD|SkipD|DeleteTerminalR|ReplaceBranchR|FellTreeD|AddXD,MultXD,MultXD,0,0,49,48,49,49,7,7
(x),20,-10,ANTAGONIST-BFj,PROTAGONIST-48c2c1c2c2c1c2c2c2c1c2c2c1c2c1c1c2c2c1c2c1c2c2c1c1c2c1c1c1c2c2c2c1c1c1c1c2c1c1c2,0.9999999800649035,1,0.9999999993500308,1,0.000000015338230214923882,0,34038283901.954002,0,384633632653,0,(((((x)+(7))*((7)*(5)))+(((3)*(x))+((x)*((x)*(x)))))*(((x)*((x)*(x)))+(((x)*(x))*((x)*((x)*(x)))))),((6)/((0)/(0))),AddRandomSubTreeR|AddRandomSubTreeR|MultXD|AddTreeWithAdd|AddXD|MultXD|MultXD|MultXD|MultXD|MultXD|AddXD|MultXD|MultXD|MultXD|MultXD,MutateTerminalR|AddTreeWithSub|DeleteNonTerminalR|AddXD|FellTreeD|DeleteNonTerminalR|AddTreeWithSub|MutateTerminalR|DivXD|AddTreeWithSub|FellTreeD|AddTreeWithDiv|AddTreeWithDiv|DeleteTerminalR|DeleteTerminalR,MultXD,AddTreeWithSub,0,0,47,48,49,49,8,8
(x),20,-10,ANTAGONIST-tqY,PROTAGONIST-9c1c2c1c2c2c2c1c2c1c1c2c2c2c1c2c1c2c2c1c1c2c1c2c1c2c1c2c2c2c2c1c1c2c1c2c2c1c1c1,0.9999960206029247,1,0.9999999698819048,1,0.000019746597419761726,0,587403567.738,0,8300657713.5,0,(((((8)+(9))*((8)*(9)))*(((6)*(x))-((x)*(9))))+(((4)-((x)*(x)))-(((x)*(x))*((x)*((x)*(x)))))),((8)/(0)),AddTreeWithAdd|AddTreeWithMult|MultXD|AddToLeafR|MultXD|SubXD|MultXD|SubXD|MultXD|SubXD|MultXD|MultXD|AddTreeWithAdd|MultXD|MultXD,AddToLeafR|FellTreeD|DeleteTerminalR|DeleteMaliciousR|DeleteMaliciousR|AddTreeWithDiv|MutateNonTerminalR|FellTreeD|DeleteNonTerminalR|MutateTerminalR|DeleteNonTerminalR|MutateTerminalR|DeleteTerminalR|DivXD|DeleteTerminalR,MultXD,DeleteTerminalR,0,0,48,48,49,49,9,9
