gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.04203823152202327,-0.01711965255975609,-0.03949974839890211,0.011514481233612255,226.1114,577.7106571428571,244.9552,244.09582857142857,-0.9875,0.28644248184177606,0.000002042216703690425,0.00034330668275288383,6120.3,6118.74,6120.8,6114.56,(0),((8)-(0)),AddTreeWithDiv|AddTreeWithAdd|DeleteNonTerminalR|AddXD|DeleteNonTerminalR,MultXD|SkipD|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR,DeleteNonTerminalR,AddToLeafR,0,0,1,1,4
1,x*x*x*x,25,-10,-0.042030994722912045,0.011542597139496241,-0.03949885635864593,0.011896017327333497,229.655,243.85490000000001,245.392,240.8264,-0.9873856358645929,0.33135724555146856,0.00005585378680554491,0.022920378845848525,6135.8,6024.27,6176.8,5729.68,(((0)*((x)*(6)))-((x)*(x))),(((1)+((x)*(7)))-((0)*((0)+(x)))),SubXD|ReplaceBranchXR|DeleteNonTerminalR|DeleteMaliciousR|MutateNonTerminalR,ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|AddToLeafR|DeleteNonTerminalR,SubXD,ReplaceBranchXR,1,1,2,2,4
2,x*x*x*x,25,-10,-0.03950055180695334,0.011430800362230898,-0.03949873382564371,0.011434639729633852,244.5618,244.8129,245.452,244.78,-0.9874959155665927,0.28608771962581925,0.000002358148727238434,0.00019341866211765,6121.8,6119.39,6122.8,6117.6,((0)-(x)),((4)-(0)),SubXD|ReplaceBranchXR|DeleteNonTerminalR|AddXD|MutateNonTerminalR,ReplaceBranchXR|SkipD|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR,MutateNonTerminalR,ReplaceBranchR,2,2,3,3,4
3,x*x*x*x,25,-10,-0.04962524384067442,0.011425910711951754,-0.04962377303620442,0.01145060402935191,183.50459999999998,244.85480000000004,184.2248,244.6432,-0.9873856358645929,0.2865311723957653,0.00005446870286521783,0.0004606742692492324,6136.82,6119.55,6176.8,6113.8,((0)-((x)*(x))),((9)+(0)),SubXD|ReplaceBranchXR|DeleteNonTerminalR|AddXD|MutateNonTerminalR,ReplaceBranchXR|SkipD|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR,MutateNonTerminalR,ReplaceBranchR,3,3,4,4,4
4,x*x*x*x,25,-10,-0.039499427362436286,0.011424930447933978,-0.03949873382564371,0.011433239352465601,245.1124,244.8632,245.452,244.792,-0.9873856358645929,0.2859476819089942,0.00006602816436293255,0.00011669809735423421,6148.8,6120.3,6176.8,6118.8,((0)-((x)*(x))),((0)+((x)+(0))),SubXD|ReplaceBranchXR|DeleteNonTerminalR|AddXD|MutateNonTerminalR,ReplaceBranchXR|SkipD|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR,MutateNonTerminalR,ReplaceBranchXR,4,4,5,5,4
5,x*x*x*x,25,-10,-0.03949978025748268,0.011428839834195346,-0.03949873219187035,0.011457699273671042,244.93959999999998,244.8297,245.4528,244.5824,-0.9873856358645929,0.28644248184177606,0.00006610237066131199,0.0005436411479048649,6129.52,6119.06,6176.8,6114.56,((0)-((x)*(x))),((8)-(0)),SubXD|ReplaceBranchXR|DeleteNonTerminalR|AddXD|MutateNonTerminalR,ReplaceBranchXR|SkipD|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR,ReplaceBranchXR,ReplaceBranchXR,5,5,6,6,4
6,x*x*x*x,25,-10,-0.0395002846850085,0.011436145135089719,-0.03949979414455627,0.011459193009317178,244.69259999999997,244.7671,244.9328,244.56959999999998,-0.9874916677558488,0.28656384786302447,0.000005336506721475215,0.00037944172954943334,6121.82,6116.05,6124.88,6113.52,(((x)-((8)*(0)))-((x)-(x))),(((0)+((3)*(4)))-((0)+(x))),SubXD|ReplaceBranchXR|DeleteNonTerminalR|AddXD|MutateNonTerminalR,ReplaceBranchXR|SkipD|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR,MutateNonTerminalR,SkipD,6,6,7,7,4
7,x*x*x*x,25,-10,-0.0394997132727748,0.01143616847470919,-0.03949873382564371,0.011457045764325859,244.9724,244.7669,245.452,244.58800000000002,-0.9873856358645929,0.28644248184177606,0.00005585378680554491,0.00031622672331559515,6135.8,6116.88,6176.8,6114.56,((0)-((x)*(x))),((0)+(8)),SubXD|ReplaceBranchXR|DeleteNonTerminalR|AddXD|MutateNonTerminalR,ReplaceBranchXR|SkipD|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR,AddXD,AddToLeafR,7,7,8,8,4
8,x*x*x*x,25,-10,-0.039288813349562156,0.011644077804955471,-0.03862371340347667,0.013150568553130314,348.2425,242.98530000000002,673.918,230.076,-0.8999959155665925,0.3587299512668746,0.044285031854399234,0.036767634454741675,16446.06,5967.63,48968.4,5495.12,((((x)*(x))*((3)*(3)))*((x)*((x)+(x)))),((((x)-(4))*((x)*(6)))+((8)+((8)-(0)))),SubXD|ReplaceBranchXR|AddTreeWithMult|AddXD|MutateNonTerminalR,MutateTerminalR|SkipD|ReplaceBranchR|AddToLeafR|DeleteNonTerminalR,AddTreeWithMult,SkipD,8,8,9,9,4
9,x*x*x*x,25,-10,-0.039504208600182986,0.01146130524487929,-0.039490743040125474,0.011686334186007435,242.77120000000002,244.55149999999998,249.3648,242.62320000000003,-0.9867076199189648,0.29656254084433414,0.000543454833561467,0.0060947552628431,6127.3099999999995,6104.3099999999995,6508.8,6027.84,((((6)*(0))-((7)*(x)))*((x)+((x)+(x)))),(((7)*((4)*(2)))*((x)+(0))),SubXD|ReplaceBranchXR|AddTreeWithMult|AddXD|MutateNonTerminalR,MultXD|SkipD|ReplaceBranchR|MultXD|DeleteNonTerminalR,ReplaceBranchXR,MultXD,9,9,10,10,4
