gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
10,x*x*x*x*3*x+1,25,-10,-0.022633200129941192,0.00014392275615303585,0.0000394908342211242,0.0009586696624125675,579766.5924000001,8420.791,1986484.9008000004,8248.582,0.9718918243345845,0.04793433491955162,0.9575563068481961,0.02645269381802152,54494370.04000001,209363.78,187915255.08,201150.72,((((x)*((x)*(5)))*((7)*((x)*(x))))*(((7)-(1))*((x)+((1)+((x)*(x)))))),((((x)*((6)*(4)))-((8)-((7)*(0))))*(((3)*(2))+((4)+((x)*((x)-(x)))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddXD,AddRandomSubTreeR,10,10,11,11,0
11,x*x*x*x*3*x+1,25,-10,-0.008068922444201973,0.0000361823143075015,0.027136697572873635,0.0001806054765707052,602341.1555,8443.4835,2054178.6868,8412.97,0.9448496528733445,0.008585646791765648,0.8106304525383935,0.004268012324212869,27984032.06,210537.75999999998,95773739.88,209464.24,((((7)*((7)*(x)))*((x)*((x)*(3))))*(((x)+(7))*((7)*((2)+((x)*(x)))))),((((1)*((0)-(1)))-((2)*((x)*(3))))*(((x)+(1))+((4)*((6)*((6)-(x)))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddXD,AddRandomSubTreeR,11,11,12,12,0
12,x*x*x*x*3*x+1,25,-10,-0.01688124103490473,-0.0022242176885109567,0.018694821077788432,0.0007555952294178975,405344.91059999994,9182.8583,1433995.7056,8291.4872,0.9437362745299188,0.056862657860583934,0.9163195035454875,0.02869189939248065,23941304.52,208354.79,93878515.08,199264.36,((((x)*((5)*(3)))*((x)*((x)*(x))))*(((7)*(x))+((1)+((x)*(x))))),((((8)-((0)+(7)))+((x)*((x)*(3))))*(((0)+(1))+((x)*((x)-(x))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddXD,SkipD,12,12,13,13,0
13,x*x*x*x*3*x+1,25,-10,-0.020215316975889124,-0.0003625878980162506,0.008596920746145303,0.00023257297724043783,159230.48750000002,8543.8135,449523.0388,8401.990399999999,0.7615595303881353,0.008814728637408,0.7802550786572187,0.0044115369660640315,6895168.5200000005,210813.93,22152091.08,209415.84,((((x)*((x)*(x)))*((8)+((7)*(3))))*(((4)*(9))+((9)*((5)+((x)*(x)))))),((((x)*((1)*(7)))+((1)+((0)*(3))))*(((x)+(1))+((2)+((5)*((x)-(x)))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddXD,AddRandomSubTreeR,13,13,14,14,0
14,x*x*x*x*3*x+1,25,-10,-0.019570708168517966,0.00028015733479847893,0.012225145090791058,0.0011269331147274102,171060.02980000005,8391.9378,528215.8572,8213.031599999998,0.8193740527298919,0.10740114219072303,0.8631623901701219,0.05357826510583424,7711001.88,205566.12,29242504.08,188586.68,((((x)*((x)+(9)))*((x)*((x)*(x))))*(((3)*(4))*((x)+((6)*((7)+(x)))))),((((x)*(x))+((9)+((x)*(x))))*((x)*((9)*((4)-(x))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|AddToLeafR,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddToLeafR,SubXD,14,14,15,15,0
15,x*x*x*x*3*x+1,25,-10,-0.027210020326511132,-0.0023348076721249806,-0.0033865596459773874,0.0012838087412709897,101930.97360000001,151033.0958,330890.0504,8179.8872,0.7636890206558762,0.002516871120636248,0.7937744726176132,0.0012270048567149595,6355925.32,211131.55,22351712.2,210746.44,((((x)*((x)*(x)))*((x)*((2)-(x))))+(((1)*(2))*((x)+((1)+((x)*(x)))))),((((3)*((2)*(0)))-((3)+((x)*(x))))*(((x)-(3))*((x)+((0)-(x))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddXD,DeleteNonTerminalR,15,15,16,16,0
16,x*x*x*x*3*x+1,25,-10,-0.022844307921159008,-0.01038941022334591,0.0036985030406572928,0.003874527518693365,608613.79885625,153744.94293611113,2061379.8270250002,7632.5248,0.9689617428389795,0.19369608412036834,0.9413395976740965,0.09429008555793662,44742906.44,200146.43,170175631.08,170354.44,((((x)*((x)*(x)))*((7)*((5)*(8))))*(((9)*(x))+((1)+((0)+((x)*(x)))))),((((x)*((x)*(x)))*((x)*((5)+(5))))*(((0)*(x))+((1)+((0)*((0)-(x)))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddRandomSubTreeR,SubXD,16,16,17,17,0
17,x*x*x*x*3*x+1,25,-10,-0.026204046327349507,0.0005775974381091329,0.0007240564382124637,0.004637305694577104,765360.8346999999,8329.0944,2985067.5464,7471.3664,0.9807859868795907,0.15495285363089992,0.8706850887020775,0.0774977574927697,69770262.05999999,203100.42,274901186.28,178540.04,((((6)*((x)*(x)))*((x)*((9)*(2))))*(((3)*(x))*((x)+((1)+((x)*(x)))))),((((x)*((x)*(8)))-((4)*((0)*(6))))*(((x)*(x))+((0)-((x)-(x))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|SubXD,AddRandomSubTreeR,SubXD,17,17,18,18,0
18,x*x*x*x*3*x+1,25,-10,-0.02877511895363411,-0.0012264187793806685,-0.006709679982311446,0.0032382555322792426,65938.524,14450.4448,202434.802,7766.955200000001,0.5011767625629174,0.27891093354638585,0.7126189257765901,0.13122006530971173,2983442.78,190860.76,10588831.08,152350.4,((((x)*((x)*(1)))*((2)*((x)*(x))))*(((6)*(x))+((1)+((x)*(x))))),((((x)*((9)*(4)))*((x)*((x)*(3))))-(((0)*(x))+((1)+((0)-(x))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddRandomSubTreeR,AddRandomSubTreeR,18,18,19,19,0
19,x*x*x*x*3*x+1,25,-10,-0.01738906982826058,-0.01991479652673632,0.011477015592786844,-0.019700058011950402,723048.6125999999,6648.015,2594760.3952000006,6602.6448,0.97755339901187,-2,0.9887245405484987,0,62135688.86000001,32767,235312019.08,32767,((((x)*((x)*(x)))*((x)*((x)+(7))))*(((6)*(6))*((x)+((1)+((x)*(x)))))),((((0)+((3)*(x)))*(((0)*(7))*((x)+(1))))+(((3)+(9))*((x)-((1)*((x)/(x)))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|DivXD,AddXD,DeleteNonTerminalR,19,19,20,20,0
20,x*x*x*x*3*x+1,25,-10,-0.012064111624044057,-0.0011298278638807602,0.008542876750668732,0.0005238439177439318,435982.6376000001,8846.8565,1295793.176,8340.4512,0.951623248148543,0.05226833625049817,0.9076200278479408,0.026128398336994412,33090468.799999997,208515.58000000002,109183746.28,200235.04,((((x)*((8)+(3)))*((x)*((x)*(8))))*(((7)*(4))*((7)+((1)+((x)*(x)))))),((((x)*((x)*(4)))-((3)*((0)*(4))))*(((x)+(1))+((3)-((1)+((x)-(x)))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,DivXD|DeleteNonTerminalR|SkipD|AddXD|MutateNonTerminalR,AddXD,DivXD,20,20,21,21,0
21,x*x*x*x*3*x+1,25,-10,-0.012623414653525794,0.001483308329549074,0.018050184735335442,0.011671102839762932,243249.218,8143.8951,700483.1472,5985.278399999999,0.8877137495299041,0.3948859844508331,0.9216503107790771,0.19974636638575588,11936137.799999999,191134,47040087.08,127847.4,((((x)*((x)*(x)))*((x)*((x)*(7))))*(((3)+(4))+((1)+((8)*((0)*(x)))))),((((x)*(x))*((x)*((x)*(3))))+((x)+((2)+((4)-(x))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddTreeWithMult,SubXD,21,21,22,22,0
22,x*x*x*x*3*x+1,25,-10,-0.008191371384462458,0.001815512140685367,0.023151841784716423,0.006471757143296261,1194234.8358800001,8068.498999999999,4332557.8872,7083.786799999999,0.9795091255445262,0.4378240632493083,0.9500967778860107,0.2189145876823276,64770040.84,188153.34,257771087.88,118775.52,((((x)*((8)*(x)))*((x)*((x)*(4))))*(((9)*(x))+((1)+((3)*((4)*(x)))))),((((x)*((4)*(9)))*(((x)*(5))*((x)+(0))))*(((x)+(1))+((5)-((3)*((x)-(x)))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddXD,MutateNonTerminalR,22,22,23,23,0
23,x*x*x*x*3*x+1,25,-10,-0.023981594942554682,-0.0013264458138589786,0.007957440671265527,0.000420679464327132,324471.8992,9084.5229,1212762.6616,8362.2476,0.9468727442236026,0.011732398325998695,0.887165923160395,0.005917083198984502,25888718.799999997,210674.31,99420813.72,208799.4,((((x)*((x)*(x)))*((x)*((x)*(9))))-(((0)*(3))*((x)+((1)+((x)*(x)))))),((((x)*((x)*(2)))-((7)-((4)-(4))))*(((x)*(3))*((x)+((0)-(x))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddXD,SubXD,23,23,24,24,0
24,x*x*x*x*3*x+1,25,-10,-0.0007304781218913331,-0.00120071815631653,0.020587434856098506,0.013855335761096035,1213386.4848,55536.1066,2339689.144,5523.7976,0.9732154033200502,0.3585732934112464,0.9536152654839319,0.1483805700419262,102503908.96000001,172754.16,197201214.68,135519.48,((((x)*((x)*(x)))*((x)*((x)*(7))))+(((x)*(6))*((2)+((1)+((x)*(x)))))),((((x)*(x))*((x)*((3)+(9))))*((4)*((x)+((0)+(x))))),AddXD|SkipD|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DivXD|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddTreeWithMult,SubXD,24,24,25,25,0
25,x*x*x*x*3*x+1,25,-10,-0.018089024707541167,-0.0010996010537477829,0.014439558989482047,0.004481999583306861,193135.1148,9022.1964,526088.8824,7504.1792,0.7211021313117393,0.2241226969938215,0.8148023964756802,0.10946230523602928,9656917.06,198514.51,18938671.08,163925.96,((((x)*((9)+(7)))*((x)*((x)*(3))))*(((7)+(1))*((8)+((1)+((x)*(x)))))),((((x)+(0))*((7)*((5)*(3))))*(((x)+(2))*((4)*((8)-(x))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddToLeafR,SkipD,25,25,26,26,0
26,x*x*x*x*3*x+1,25,-10,-0.008163316499239359,-0.004863123991839503,0.023894234198641718,0.013407420178412243,354929.17600000004,22233.701699999998,886627.1592,5618.4324,0.8577311154797518,0.0004742562176315949,0.8690712802934663,0.00023113836632903035,15829950,211249.95,37126565.08,211178,((((x)*((x)*(x)))*((x)*((9)*(3))))*(((x)+(5))*((2)+((4)-((x)*(x)))))),((((7)*((3)*(x)))*(((1)+(9))*((0)-(3))))*(((5)+(3))+((1)+((x)*((x)-(x)))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,MultXD,AddRandomSubTreeR,26,26,27,27,0
27,x*x*x*x*3*x+1,25,-10,0.004569687461655651,-0.0014802602767259487,0.032660354286248805,0.004869785903136245,1202450.5762,14377.521800000002,3531423.648,7422.2483999999995,0.9698432484856169,0.14764987585089237,1.0475796637738826,0.07381106237353127,48645408.34,203475,175149999.08,180083,((((x)*((x)*(x)))*((x)*((x)*(8))))*(((9)+(4))*((4)+((1)+((x)*(x)))))),((((5)-(5))+((x)*(x)))*((x)*((7)*((8)-(x))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddXD,AddRandomSubTreeR,27,27,28,28,0
28,x*x*x*x*3*x+1,25,-10,-0.011007188185449334,0.0020536870724629655,0.009458023892460843,0.012360468803691061,291758.1567,8017.2287000000015,536606.2992,5839.6304,0.8169268525652301,0.588449163235961,0.2223196482563838,0.2942035926448218,20591284.04,180189.92,28851609.72,86951.72,((((x)*((2)*(4)))+((9)*((5)*(x))))*(((x)*(3))*((x)+((1)+((x)*(x)))))),((((7)*((1)*(x)))*((x)*((3)+(x))))*(((2)*(9))-((7)*((x)+((0)-(x)))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,MultXD,SkipD,28,28,29,29,0
29,x*x*x*x*3*x+1,25,-10,-0.027293172649547892,0.004052021451207341,-0.013203229290777925,0.0199996080996525,70523.79860000001,7595.0438,155166.97040000002,4225.6467999999995,0.3950640895545131,0.9999636498228403,0.5425764993586759,0.4999969703597869,3975643.2399999998,158465.37,8731429.08,7.68,((((x)*((x)*(x)))*((8)*((5)*(3))))*(((x)+(1))+((9)*((5)*(x))))),((((x)*(x))*((x)*((x)*(3))))*((x)+((0)-((3)+(x))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddXD,DeleteNonTerminalR,29,29,30,30,0
30,x*x*x*x*3*x+1,25,-10,-0.007657636408257455,0.0011548631295902668,0.016613038171004534,0.004616478182959255,907485.2839,8207.1306,2927692.3536,7475.7668,0.9787233440966207,0.45834222366529065,0.8755056474180681,0.2290871754254381,69618825.7,187042.13,248251183.08,114440.48,((((x)*((x)*(8)))*((5)*((x)*(x))))*(((7)-(1))*((x)+((1)+((x)*(x)))))),((((x)*((5)+(1)))*((5)*((7)+(9))))*(((x)*(3))*((x)+((2)+((0)-(x)))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithDiv,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddRandomSubTreeR,AddRandomSubTreeR,30,30,31,31,0
31,x*x*x*x*3*x+1,25,-10,-0.00040640459890058935,0.0008010821048606167,0.03151471163710582,0.004685085351919889,546052.3328,8281.8789,1536724.7744,7461.271599999999,0.938583049162169,0.15749623008904856,0.9925129456623413,0.07875143243429132,25542087.84,202960.37,86001583.08,178002.68,((((x)*((x)*(x)))*((4)*((7)*(9))))*(((3)*(x))+((7)+((3)+((x)*(x)))))),((((7)*(6))*((x)*((3)*(8))))*((9)+((1)+((0)-(x))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddXD,MutateNonTerminalR,31,31,32,32,0
32,x*x*x*x*3*x+1,25,-10,-0.0159698866987938,-0.00032796362781516185,0.024316636331782923,0.00006142422644645824,180840.88240000003,8531.730300000001,555327.5464,8438.1504,0.6616099772958477,0.002713389265906273,0.7359893881828021,0.0009970581020106591,4822034.74,211170.19,15609074.28,210704.92,((((x)*((x)*(6)))*((1)+((x)-(8))))*(((x)*(3))*((x)+((1)+((x)*(x)))))),((((8)+(0))*((x)*((3)*(x))))+(((0)+(3))+((0)*((x)-(x))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddRandomSubTreeR,SubXD,32,32,33,33,0
33,x*x*x*x*3*x+1,25,-10,-0.01718593203373102,-0.01961067183233114,0.028838582372989006,0.0014436283535168325,353491.781,29612.408500000005,1291688.5159999998,2135.4448,0.935271206682715,-2,0.9193005312898046,0,22322456.18,32767,81601320.36,32767,((((x)*((x)*(x)))*((x)*((5)*(x))))+(((7)*(x))+((1)+((x)+((4)*(x)))))),((((8)-(3))-((7)+(1)))+((8)*((0)/(x)))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,DivXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddToLeafR,DivXD,33,33,34,34,0
34,x*x*x*x*3*x+1,25,-10,-0.012993012621867306,-0.0009123842955158983,0.0276213307724638,0.012529599362357308,905700.5793999999,28201.5683,3396628.7904,5803.8968,0.968333762564985,0.09540766629022775,0.8858930300574441,0.050677385758672276,42885218.88,207003.8,166800839.88,191120.64,((((x)*((x)*(x)))*((x)*((3)*(x))))*(((8)*(8))+((2)*((x)+((x)*(x)))))),((((x)*((x)*(x)))*((2)*((6)*(3))))+(((0)+(1))+((4)-((2)-((x)-(x)))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,MultXD,DeleteNonTerminalR,34,34,35,35,0
35,x*x*x*x*3*x+1,25,-10,-0.027907002147140255,0.00008177008547485911,-0.007863213167168745,0.0023010514099419646,86336.1492,8457.263799999999,259590.9768,7964.965999999999,0.7065322649588497,0.2191612764591898,0.7936929234302192,0.10956928928542525,5069405.46,199698.6,17998418.12,164974.2,((((x)+((8)*(x)))*((x)*((7)-(1))))*(((9)*(3))*((x)+((1)+((x)*(x)))))),((((x)*((3)+(1)))*(((x)*(7))-((0)*(9))))*(((3)*(x))*((1)+((0)*((0)-(x)))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|DeleteTerminalR|MutateNonTerminalR,AddToLeafR,DeleteTerminalR,35,35,36,36,0
36,x*x*x*x*3*x+1,25,-10,-0.0018011252236114067,-0.00026361313788159926,0.035491595847264114,0.015127025883408704,2677849.3839999996,95379.6073,10121787.744,5255.1172,0.993416390500812,0.5812410366994797,0.8381170656577859,0.29858638874814386,202399694.96,182982.06,802288623.08,88474.64,((((x)*((x)*(x)))*((x)*((8)*(8))))*(((2)*(7))*((x)+((1)+((x)*(x)))))),((((0)+(x))*((x)*((4)*(8))))*(((x)+(1))+((x)*((x)-(x))))),AddXD|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|MultXD,SubXD|DeleteNonTerminalR|SkipD|AddRandomSubTreeR|MutateNonTerminalR,AddXD,SubXD,36,36,37,37,0
37,x*x*x*x*3*x+1,25,-10,0.004834504529681741,-0.0038323286276456593,0.03133474196821666,0.022106352666768272,1821718.5212,18788.3289,5535366.599199999,3780.5375999999997,0.9878930374554323,0.9999806889683839,0.9288040999421392,0.4817993155548846,126278616.75999999,152324.43,436274167.08,4.08,((((x)*((x)*(x)))*((x)*((3)*(x))))+(((3)*(6))*((9)+((x)*((x)*(x)))))),((((x)*((x)*(x)))*(((x)*(3))*((x)+(0))))*(((5)+(9))+((x)*((x)*((x)+(x)))))),AddXD|AddToLeafR|AddTreeWithMult|MultXD|AddToLeafR,SubXD|DeleteNonTerminalR|SkipD|AddTreeWithAdd|MutateNonTerminalR,AddToLeafR,SubXD,37,37,38,38,0
