gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x*3*x+1,25,-10,-0.043600908409859605,-0.01714236388663992,-0.03840001232876842,0.011430006232811254,7389.938819999999,6219.5921,8451.06288,8450.7036,-0.96,0.285766755464055,0,1.1428833777320273,211278.2,77390.92,211278.2,211262.68,((0)*(4)),((((0)+((x)*(8)))-(((0)-(0))*((9)-(x))))*(((x)+(x))+((x)/((9)-((1)-(x)))))),AddTreeWithDiv|AddToLeafR|ReplaceBranchXR|AddToLeafR|MultXD|MutateNonTerminalR|AddTreeWithMult|SkipD|FellTreeD|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|MultXD|AddTreeWithDiv|DeleteMaliciousR|MutateTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithMult|DeleteMaliciousR,AddXD|AddXD|DivXD|SubXD|AddTreeWithSub,AddTreeWithDiv,AddXD,0,0,1,1,2
1,x*x*x*x*3*x+1,25,-10,-0.0384,0.005714903045233386,-0.0384,0.011429251642080036,8451.128,8004.6674,8451.128,8450.9268,-0.96,0.2857359227244999,0,1.1428679613622499,211278.2,166645.59999999998,211278.2,211271.8,((0)*(5)),((0)+(x)),AddTreeWithDiv|AddToLeafR|ReplaceBranchXR|AddToLeafR|MultXD|MutateNonTerminalR|AddTreeWithMult|SkipD|FellTreeD|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|MultXD|AddTreeWithDiv|DeleteMaliciousR|MutateTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithMult|DeleteMaliciousR,FellTreeD|AddXD|DivXD|DeleteNonTerminalR|AddXD,AddTreeWithDiv,AddXD,1,1,2,2,2
2,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000007572953574952467,-0.0384,0.011429436908979995,8451.128,7558.348000000001,8451.128,8450.872,-0.96,0.2857359227244999,0,1.3196702502813877,211278.2,122019.4,211278.2,211271.8,((7)*(0)),((0)+(x)),AddTreeWithDiv|AddToLeafR|ReplaceBranchXR|AddToLeafR|MultXD|MutateNonTerminalR|AddTreeWithMult|SkipD|FellTreeD|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|MultXD|AddTreeWithDiv|DeleteMaliciousR|MutateTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithMult|DeleteMaliciousR,FellTreeD|AddXD|DivXD|DeleteNonTerminalR|AddXD,AddTreeWithDiv,AddXD,2,2,3,3,2
3,x*x*x*x*3*x+1,25,-10,-0.0384,0.011429436908979995,-0.0384,0.011429436908979995,8451.128,8450.872,8451.128,8450.872,-0.96,0.2857359227244999,0,0,211278.2,211271.8,211278.2,211271.8,((x)*(0)),((0)+(x)),AddTreeWithDiv|AddToLeafR|ReplaceBranchXR|AddToLeafR|MultXD|MutateNonTerminalR|AddTreeWithMult|SkipD|FellTreeD|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|MultXD|AddTreeWithDiv|DeleteMaliciousR|MutateTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithMult|DeleteMaliciousR,FellTreeD|AddXD|DeleteNonTerminalR|FellTreeD|AddXD,DeleteMaliciousR,FellTreeD,3,3,4,4,2
4,x*x*x*x*3*x+1,25,-10,-0.048799999999999996,0.011429436908979995,-0.048799999999999996,0.011429436908979995,6338.346000000001,8450.872,6338.346000000001,8450.872,-0.96,0.2857359227244999,0,0,211278.2,211271.8,211278.2,211271.8,((9)*(0)),((0)+(x)),AddTreeWithDiv|AddToLeafR|ReplaceBranchXR|AddToLeafR|MultXD|MutateNonTerminalR|AddTreeWithMult|SkipD|FellTreeD|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|MultXD|AddTreeWithDiv|DeleteMaliciousR|MutateTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithMult|DeleteMaliciousR,SubXD|AddXD|DeleteNonTerminalR|FellTreeD|AddXD,MutateTerminalR,AddXD,4,4,5,5,2
5,x*x*x*x*3*x+1,25,-10,-0.0384,0.011429436908979995,-0.0384,0.011429436908979995,8451.128,8450.872,8451.128,8450.872,-0.96,0.2857359227244999,0,0,211278.2,211271.8,211278.2,211271.8,((5)*(0)),((0)+(x)),AddTreeWithDiv|AddToLeafR|ReplaceBranchXR|AddToLeafR|MultXD|MutateNonTerminalR|AddTreeWithMult|SkipD|FellTreeD|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|MultXD|AddTreeWithDiv|DeleteMaliciousR|MutateTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithMult|DeleteMaliciousR,FellTreeD|AddXD|AddXD|FellTreeD|AddXD,MutateTerminalR,AddXD,5,5,6,6,2
6,x*x*x*x*3*x+1,25,-10,-0.0384,0.011429436908979995,-0.0384,0.011429436908979995,8451.128,8450.872,8451.128,8450.872,-0.96,0.2857359227244999,0,0,211278.2,211271.8,211278.2,211271.8,((0)*(4)),((0)+(x)),AddTreeWithDiv|AddToLeafR|ReplaceBranchXR|AddToLeafR|MultXD|MutateNonTerminalR|AddTreeWithMult|SkipD|FellTreeD|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|MultXD|AddTreeWithDiv|DeleteMaliciousR|MutateTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithMult|DeleteMaliciousR,FellTreeD|AddXD|DeleteNonTerminalR|FellTreeD|AddXD,MutateTerminalR,FellTreeD,6,6,7,7,2
7,x*x*x*x*3*x+1,25,-10,-0.0384,0.011429436908979995,-0.0384,0.011429436908979995,8451.128,8450.872,8451.128,8450.872,-0.96,0.2857359227244999,0,0,211278.2,211271.8,211278.2,211271.8,((0)*(7)),((0)+(x)),AddTreeWithDiv|AddToLeafR|ReplaceBranchXR|AddToLeafR|MultXD|MutateNonTerminalR|AddTreeWithMult|SkipD|MutateTerminalR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|MultXD|AddTreeWithDiv|DeleteMaliciousR|MutateTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithMult|DeleteMaliciousR,FellTreeD|DeleteNonTerminalR|DeleteNonTerminalR|FellTreeD|AddXD,MutateTerminalR,FellTreeD,7,7,8,8,2
8,x*x*x*x*3*x+1,25,-10,-0.0384,0.011429436908979995,-0.0384,0.011429436908979995,8451.128,8450.872,8451.128,8450.872,-0.96,0.2857359227244999,0,0,211278.2,211271.8,211278.2,211271.8,((0)*(2)),((0)+(x)),AddTreeWithDiv|AddToLeafR|ReplaceBranchXR|AddToLeafR|AddToLeafR|MutateNonTerminalR|AddTreeWithMult|SkipD|FellTreeD|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|MultXD|AddTreeWithDiv|DeleteMaliciousR|MutateTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithMult|DeleteMaliciousR,FellTreeD|AddTreeWithAdd|DeleteNonTerminalR|FellTreeD|AddXD,DeleteMaliciousR,FellTreeD,8,8,9,9,2
9,x*x*x*x*3*x+1,25,-10,-0.0384,0.011429436908979995,-0.0384,0.011429436908979995,8451.128,8450.872,8451.128,8450.872,-0.96,0.2857359227244999,0,0,211278.2,211271.8,211278.2,211271.8,((0)*(2)),((0)+(x)),AddTreeWithDiv|AddToLeafR|ReplaceBranchXR|AddToLeafR|MultXD|MutateNonTerminalR|AddTreeWithMult|SkipD|MutateTerminalR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|MultXD|AddTreeWithDiv|DeleteMaliciousR|MutateTerminalR|AddTreeWithDiv|FellTreeD|AddTreeWithMult|DeleteMaliciousR,FellTreeD|AddXD|DeleteNonTerminalR|FellTreeD|AddXD,MutateTerminalR,FellTreeD,9,9,10,10,2
