gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
10,x*x*x*x*3*x+1,25,-10,-0.06179998268522466,-0.05143082298164994,-0.03839992858704779,0.011436829038969587,NaN,NaN,8451.5052,8448.685485714284,-0.95999394163714,0.28588143161819,0.6004460295357442,1.3197060107781626,NaN,NaN,211310.2,211228.76,(((3)/((3)+(4)))/((4)-((7)*(x)))),(((4)*(6))-((x)*(x))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|MultXD|AddToLeafR,SkipD,AddToLeafR,10,10,11,11,1
11,x*x*x*x*3*x+1,25,-10,-0.06960100713791445,-0.06285740575996444,-0.0592,0.011428226213078601,NaN,NaN,NaN,8451.230111111112,-0.96,0.2857002704911764,0.6004442799572108,1.3196283379995097,NaN,122030.1363888889,211278.2,211282.34555555557,((((7)/(9))*((5)-(5)))/((2)/((9)*(x)))),((((7)/(0))-((9)*(5)))-((x)/((7)+((1)*(x))))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|AddTreeWithMult|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|MultXD|AddToLeafR,AddTreeWithMult,DeleteTerminalR,11,11,12,12,1
12,x*x*x*x*3*x+1,25,-10,-0.06439998937983415,-0.05010866946442787,-0.038399964659549986,0.016714921918453623,NaN,NaN,8451.314666666665,6887.4811375,-0.9599964659549984,0.286011253679475,0.5200007080132949,1.3195488503456578,NaN,NaN,211296.86666666664,211190.36,(((1)/((6)-(6)))/((2)-((0)*(x)))),(((2)*(5))+((2)*(x))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|MultXD|AddToLeafR,SkipD,DeleteTerminalR,12,12,13,13,1
13,x*x*x*x*3*x+1,25,-10,-0.06180002912992689,-0.040089675043225886,-0.03840003130294384,0.011428044026447459,NaN,NaN,8450.96265925926,8451.284,-0.9599986936655084,0.2857528266387297,0.5199997251328894,1.3196696647937178,NaN,NaN,211285.1,211266.8,(((x)/((4)+(5)))/((8)*((0)-(4)))),((((7)+(2))/((3)-(0)))*((0)-((6)+((x)*(x))))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|MultXD|AddToLeafR,SkipD,ReplaceBranchR,13,13,14,14,1
14,x*x*x*x*3*x+1,25,-10,-0.06700444285391384,-0.045710834744928534,-0.038417748528506754,-0.011398679898960573,NaN,NaN,8357.381071111111,NaN,-0.96,0.28720886219482855,0.600443619262868,1.1431272562666988,NaN,NaN,211278.2,210836.12,((((8)*(0))/((5)/(1)))/((4)*((x)-(2)))),(((6)*(4))+((8)*(x))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|MultXD|AddToLeafR,SkipD,DeleteTerminalR,14,14,15,15,1
15,x*x*x*x*3*x+1,25,-10,-0.07219999968313925,-0.051308062694207325,-0.059199998349176254,0.012396811407897262,NaN,NaN,NaN,8164.732800000001,-0.9600000144246734,0.333885572941945,0.6004442647259166,1.3337104421471402,NaN,NaN,211278.1238095238,197029.64,(((4)-((3)-(1)))/((3)*((4)/(7)))),((((x)-((9)/(7)))*((x)*((9)/(3))))*(((6)+(3))-((0)*((7)+((6)*(x)))))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|AddToLeafR|MultXD|AddToLeafR,SkipD,AddToLeafR,15,15,16,16,1
16,x*x*x*x*3*x+1,25,-10,-0.06960009441309406,-0.0399697579261386,-0.05920031767458396,0.011667394565312366,NaN,NaN,4223.886057142858,8380.486628571427,-0.9599985979217381,0.29763844204330725,0.519999234059742,1.144907134584385,NaN,NaN,211285.60571428572,207751.16,((((3)/(7))*((3)*(9)))/((5)/((7)-((9)*(x))))),((((1)-((2)*(5)))+((8)/((0)/(9))))-(((1)/(8))*((1)*((6)*(x))))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|MultXD|AddToLeafR,SkipD,ReplaceBranchR,16,16,17,17,1
17,x*x*x*x*3*x+1,25,-10,-0.06700003170412097,-0.01143063048087437,-0.03840004643302392,0.011436652851886416,NaN,NaN,8450.882742857144,8448.7376,-0.9600010385764902,0.2859479654245986,0.6004416596821909,1.1429047374023515,NaN,NaN,211272.7142857143,211209.08,(((2)/((7)*(3)))/((1)-((0)*(x)))),((((8)+(9))+((5)/(2)))-((x)*((7)*((0)*(x))))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|DeleteMaliciousR|MultXD|AddToLeafR,SkipD,DeleteMaliciousR,17,17,18,18,1
18,x*x*x*x*3*x+1,25,-10,-0.06440003290056294,-0.03427037589932768,-0.04879994218891385,0.011497660205269412,NaN,NaN,6338.651355555556,8430.692266666665,-0.9599998094140016,0.28634879103881583,0.6004443826718873,1.1428681570769876,NaN,NaN,211279.20666666667,211090.52,(((3)/((6)-(0)))*((2)/((3)-(9)))),(((6)*(8))-((3)*(x))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|MultXD|AddToLeafR,SkipD,MultXD,18,18,19,19,1
19,x*x*x*x*3*x+1,25,-10,-0.06699999828346385,-0.04571106402972101,-0.048799993133855434,-0.03427254512229441,NaN,NaN,NaN,NaN,-0.9599978189893704,0.2857167536857632,0.6004449095614081,0.000017034447946746753,105641.98000000001,211280.5031,211289.72,211277.47,(((x)/((1)-(6)))-((0)*((9)/(1)))),(((9)/(4))+((7)-(1))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|AddTreeWithDiv|AddToLeafR,SkipD,DeleteTerminalR,19,19,20,20,1
20,x*x*x*x*3*x+1,25,-10,-0.06439995171484801,-0.04000306952543861,-0.048799787957299896,0.011439912828092012,NaN,NaN,NaN,8447.773333333333,-0.9599830365839921,0.2863065988688982,0.6004486312665437,1.3197694467880738,NaN,NaN,211367.8,211103,(((4)/((1)*(3)))/((2)-((5)*(x)))),(((5)*(5))+((3)*(x))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|MultXD|AddToLeafR,SkipD,AddToLeafR,20,20,21,21,1
21,x*x*x*x*3*x+1,25,-10,-0.066999565060033,-0.06857142857142857,-0.04879825519149633,0.011428571428571425,NaN,NaN,NaN,8451.128,-0.9598255191496331,0.28571428571428564,0.6004946524649649,1.1428571428571428,NaN,NaN,212199.8,211278.2,((((2)*(9))/((3)/(2)))-((2)/((4)*(x)))),((((2)-(2))*((6)/(2)))*((0)/((3)+((3)*(x))))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|MultXD|AddToLeafR,SkipD,AddToLeafR,21,21,22,22,1
22,x*x*x*x*3*x+1,25,-10,-0.06959999403629906,-0.07428587318250805,-0.05919997614519624,-0.057143492730032185,NaN,NaN,NaN,NaN,-0.96,0.28565072699678157,0.52,1.1428253634983907,NaN,NaN,211278.2,211297,((((0)/(6))-((9)*(0)))/((8)/((9)*(x)))),(((1)-(x))-((0)*(x))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|MultXD|AddToLeafR,SkipD,DeleteTerminalR,22,22,23,23,1
23,x*x*x*x*3*x+1,25,-10,-0.06440000903345176,-0.028533961526360646,-0.03840002228612052,-0.011269312214890132,NaN,NaN,8451.010285714287,NaN,-0.9599966246264066,0.29944080499414644,0.6004452543452183,0.007261505570722734,NaN,210411.94222222222,211296.0285714286,207218.04,((((0)+(9))/((2)+(2)))/((2)-((9)/((3)*(x))))),((((x)-((0)/(5)))+((7)-((4)-(2))))*(((0)*(6))*((4)*((4)*(x))))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|MultXD|AddToLeafR,SkipD,AddToLeafR,23,23,24,24,1
24,x*x*x*x*3*x+1,25,-10,-0.0696006373019081,-0.04571601829787861,-0.048802549207632405,0.011421122887805203,NaN,NaN,6324.8812,8453.3312,-0.9599998485409285,0.28738899030486137,0.6004443236796818,1.3201413807621762,NaN,NaN,211279,210782.84,(((8)*((6)/(3)))/((2)*((7)-(0)))),(((9)*(2))+((7)*(x))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|MultXD|AddToLeafR,SkipD,DeleteMaliciousR,24,24,25,25,1
25,x*x*x*x*3*x+1,25,-10,-0.06180001671161531,-0.05714284463396061,-0.038400013580830075,0.011429244880514342,NaN,NaN,8451.056266666666,8450.928800000002,-0.9599927299645681,0.2857434956780748,0.5200003239524609,1.1428717478390373,NaN,NaN,211316.6,211269.56,(((7)/((3)-(9)))-((2)/((3)*(x)))),((((5)-(7))*((0)-(6)))/((2)/((9)-((1)+(x))))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|AddXD|AddToLeafR,SkipD,DeleteTerminalR,25,25,26,26,1
26,x*x*x*x*3*x+1,25,-10,-0.06439983231377186,-0.03999952341292042,-0.03839924564968001,0.01143252153524865,NaN,NaN,8455.112444444445,8449.9596,-0.9599949513642835,0.2858875170273128,0.6004457373763433,1.1428514793357383,NaN,NaN,211304.86666666664,211226.96,(((2)/((6)-(4)))-((1)/((2)*(x)))),(((8)*(x))+((1)+(6))),AddTreeWithMult|ReplaceBranchXR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|AddTreeWithDiv|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|AddXD|AddToLeafR,ReplaceBranchXR,AddToLeafR,26,26,27,27,1
27,x*x*x*x*3*x+1,25,-10,-0.06439999404982219,-0.05714186184038729,-0.048799897894948804,-0.011424839044309488,NaN,NaN,NaN,6664.911999999999,-0.9599918212101389,0.28586358108476334,0.5200000581003902,1.3197080399631413,NaN,NaN,211321.4,211234.04,(((x)-((0)*(2)))/((8)-(7))),((((x)*(6))*((1)-((5)*(0))))*((0)-((4)*((0)+(x))))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|ReplaceBranchR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|DeleteTerminalR|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|AddXD|AddToLeafR,SkipD,DeleteTerminalR,27,27,28,28,1
28,x*x*x*x*3*x+1,25,-10,-0.0670000114462038,-0.028571045438414017,-0.03840004578481516,-0.01142790203356793,NaN,NaN,8450.886166666667,NaN,-0.9599999337366563,0.28573795119420736,0.6004442990857911,0.0000030430185762006595,105639.1875,211272.2556730769,211278.55,211271.2,((((0)-(2))/((1)/(8)))+((0)*((9)-(2)))),((((7)+(0))/((4)-(0)))*((9)-((3)-((0)+(x))))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|DeleteTerminalR|MultXD|AddTreeWithSub|DivXD,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|AddXD|AddToLeafR,SkipD,DeleteTerminalR,28,28,29,29,1
29,x*x*x*x*3*x+1,25,-10,-0.06180013077176074,-0.028570687306616403,-0.03839995813629191,0.011430706618324175,NaN,NaN,8451.349122222222,8450.496433333334,-0.9599959610914267,0.28585411489279466,0.6004453912390831,1.1428841682272959,NaN,166638.41,211299.53333333335,211236.84,(((3)-((5)-(8)))/((6)*(x))),((((x)+(4))-((5)*((2)*(x))))-(((x)-(2))-((5)-((9)+(x))))),AddTreeWithMult|MutateTerminalR|AddTreeWithMult|MultXD|SkipD|ReplaceBranchXR|MutateNonTerminalR|SkipD|DeleteMaliciousR|DivXD|AddRandomSubTreeR|ReplaceBranchXR|DeleteMaliciousR|ReplaceBranchR|SkipD|DeleteTerminalR|DeleteTerminalR|MultXD|AddTreeWithSub|AddTreeWithDiv,DeleteTerminalR|DeleteMaliciousR|ReplaceBranchR|AddXD|AddToLeafR,SkipD,ReplaceBranchR,29,29,30,30,1
