gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x*3*x+1,25,-10,-0.03839913280215375,-0.02738432580657092,-0.038395293636541775,-0.007262827474137221,8455.7085,4976.04949047619,8475.986799999999,5433.832761904761,-0.9595341270419759,-2,0.00027673059680841854,0,211724.64,32767,213738.92,32767,((((x)*((x)*(0)))-(((0)*(0))+((x)*(x))))*(((8)-((8)*(4)))*((3)*((x)+((0)*(x)))))),((((1)-(6))/((1)*(3)))*((0)/((x)/(x)))),SubXD|SkipD|DeleteTerminalR|DeleteMaliciousR|MutateTerminalR|MutateTerminalR|MultXD|DeleteMaliciousR|AddToLeafR|AddTreeWithSub|AddXD|ReplaceBranchXR|DeleteMaliciousR|AddTreeWithMult|DeleteMaliciousR|SkipD|AddTreeWithMult|AddToLeafR|MultXD|DeleteMaliciousR,AddTreeWithMult|AddTreeWithDiv|MutateTerminalR|DivXD|DivXD,DeleteMaliciousR,DivXD,0,0,1,1,3
1,x*x*x*x*3*x+1,25,-10,-0.03840017961152641,-0.040001095360897077,-0.03839919484357591,-0.0342594508619967,8450.1793,4434.949996230159,8455.3808,4873.1355555555565,-0.959930071346689,-2,0.00003496432665550664,0,211370.54,32767,211647.56,32767,((((x)-((6)*(4)))-((0)*((x)*(x))))*(((x)*(5))-((9)+((0)*(x))))),((((6)*((x)*(x)))-((x)*((9)+(8))))*(((4)+(x))*((0)-((x)-((x)/(x)))))),SubXD|SkipD|AddRandomSubTreeR|DeleteMaliciousR|MutateTerminalR|MutateTerminalR|MultXD|DeleteMaliciousR|AddToLeafR|AddTreeWithSub|AddXD|ReplaceBranchXR|DeleteMaliciousR|AddTreeWithMult|DeleteMaliciousR|SkipD|AddTreeWithMult|AddToLeafR|MultXD|DeleteMaliciousR,SubXD|SubXD|AddTreeWithAdd|DivXD|AddRandomSubTreeR,DeleteMaliciousR,SubXD,1,1,2,2,3
2,x*x*x*x*3*x+1,25,-10,-0.03841437108040489,-0.01867910632733298,-0.03839999818249114,0.011539995965083968,8375.2206,6794.640090952381,8451.1376,8418.169794285714,-0.96,0.2910443468104409,0,1.1428675443990322,211278.2,77393.26166666667,211278.2,209701.624,((((5)*(0))*((4)*((1)*(x))))-((2)-((4)*((x)*(x))))),((((5)*((9)*(8)))*(((5)/(8))*((0)+(3))))+(((6)*((7)*(x)))*((x)-((8)/((5)+(x)))))),MultXD|MultXD|MutateNonTerminalR|DeleteMaliciousR|MutateTerminalR|MutateTerminalR|MultXD|DeleteMaliciousR|AddToLeafR|DeleteNonTerminalR|SkipD|AddTreeWithMult|AddToLeafR|AddTreeWithMult|DeleteMaliciousR|SkipD|AddTreeWithMult|AddToLeafR|MultXD|AddTreeWithMult,SubXD|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddXD,AddTreeWithMult,AddTreeWithDiv,2,2,3,3,3
3,x*x*x*x*3*x+1,25,-10,-0.03834826489434309,-0.022859183352777986,-0.03819465027627081,0.011429137902885718,8724.3905,5774.0635571428575,9535.776,8450.960442857142,-0.9397922549510551,0.2857335899843361,0.010076431117436368,1.3196633308340033,238180.8,122021.1725,318014.6,211272.49,((((0)-((7)*(0)))-(((2)-(5))*((x)+(0))))*(((x)+((9)*(0)))*((x)-((9)*((9)*(x)))))),((((0)+(5))-((6)-((4)/(9))))*((0)-((7)/((4)+(x))))),MultXD|MultXD|MutateNonTerminalR|DeleteMaliciousR|MutateTerminalR|MutateTerminalR|MultXD|DeleteMaliciousR|AddToLeafR|DeleteNonTerminalR|SkipD|ReplaceBranchXR|DeleteMaliciousR|MutateTerminalR|MutateTerminalR|MutateNonTerminalR|AddTreeWithSub|AddToLeafR|MultXD|AddTreeWithMult,SubXD|AddTreeWithDiv|AddTreeWithDiv|MultXD|AddXD,MutateTerminalR,AddTreeWithDiv,3,3,4,4,3
4,x*x*x*x*3*x+1,25,-10,-0.03426747902305831,-0.013200867172781355,-0.021876243370674654,0.011683343617674749,50854.305799999995,7354.066897777778,178030.41879999998,8375.769066666668,0.6923570713315079,0.29752561405046135,0.8260498216190036,1.3196575629581564,4451756.4799999995,122022.65,17169109.08,207784.53333333333,(((((3)+(0))*((x)-(1)))*(((7)*(1))-((x)*(6))))*(((x)+((8)+(1)))*((2)*((x)-((x)*(x)))))),(((((x)*(x))*((4)*(5)))*(((6)+(1))-((3)*(0))))-(((7)/((3)*(1)))/(((1)+(x))*((x)-((x)+(x)))))),MultXD|MultXD|MutateNonTerminalR|DeleteMaliciousR|MutateTerminalR|MutateTerminalR|MultXD|DeleteMaliciousR|AddToLeafR|DeleteNonTerminalR|SkipD|AddTreeWithMult|AddToLeafR|MutateTerminalR|MutateTerminalR|MutateNonTerminalR|AddTreeWithSub|AddToLeafR|MultXD|AddTreeWithMult,SubXD|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddXD,MultXD,AddTreeWithDiv,4,4,5,5,3
5,x*x*x*x*3*x+1,25,-10,-0.03829295342349565,-0.0011972823121400983,-0.037968159895341774,0.011432508012117265,9016.5432,7947.082081904762,10732.088,8449.9636,-0.9168159895341781,0.28586358108476334,0.021652110962267948,1.1973889386598997,267831.16000000003,160903.03,439374.2,211234.04,((((1)+(7))*((3)*((3)-(7))))*(((9)+(0))*((9)*((5)*(x))))),((((0)+(5))-((2)*((7)/(3))))/((1)*((x)-((x)+(x))))),MultXD|MultXD|MutateNonTerminalR|DeleteMaliciousR|MutateTerminalR|MutateTerminalR|MultXD|DeleteMaliciousR|AddToLeafR|DeleteNonTerminalR|SkipD|AddTreeWithMult|AddToLeafR|MutateTerminalR|MutateTerminalR|MutateNonTerminalR|AddTreeWithSub|AddToLeafR|MultXD|AddTreeWithMult,SubXD|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddXD,MutateTerminalR,AddTreeWithDiv,5,5,6,6,3
6,x*x*x*x*3*x+1,25,-10,-0.03183187354006248,-0.024939789226401374,-0.019102546389964104,0.011437245946377506,423885.9689,81900.1621929365,1633348.5795999998,8448.562168888888,0.9675334905881845,0.2857383268367458,0.909087471642219,1.3195877695767255,41789398.480000004,122040.52972222221,162689340.36,211271.0888888889,(((((1)+(9))*((4)*(2)))+(((6)*(7))*((2)*(3))))*(((x)+((1)*(x)))-(((5)-(1))*((x)*((7)*(x)))))),(((x)/((9)-(0)))/((2)+(x))),MultXD|MultXD|MutateNonTerminalR|DeleteMaliciousR|MutateTerminalR|MutateTerminalR|MultXD|DeleteMaliciousR|AddToLeafR|DeleteNonTerminalR|SkipD|AddTreeWithMult|MutateTerminalR|MutateTerminalR|MutateTerminalR|MutateNonTerminalR|AddTreeWithSub|AddToLeafR|MultXD|AddTreeWithMult,ReplaceBranchXR|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddXD,MutateTerminalR,AddTreeWithDiv,6,6,7,7,3
7,x*x*x*x*3*x+1,25,-10,-0.03080319125498353,-0.02540808191028436,-0.007989523322494446,0.011496590074805904,134479.3174,8047.270014880952,512686.6472,8431.0088,0.8796362076976537,0.2857844707661678,0.919823198210748,1.3196780191380717,11129235.38,122017.41,43883255.08,211257.44,(((((9)*(9))*((1)*(8)))+(((2)*(9))-((0)-(0))))+(((8)*((9)*(3)))+((1)*((9)*((x)*(x)))))),(((((9)*(9))*((1)*((8)+(2))))*(((9)-(0))-((0)+((8)*(9)))))*((((3)+(1))*((9)*(x)))*(((4)/(4))-((7)/((1)+(x)))))),MultXD|MultXD|MutateNonTerminalR|DeleteMaliciousR|MutateTerminalR|MutateTerminalR|MultXD|DeleteMaliciousR|AddToLeafR|DeleteNonTerminalR|SkipD|AddTreeWithMult|AddToLeafR|MutateTerminalR|MutateTerminalR|MutateNonTerminalR|AddTreeWithSub|AddToLeafR|MultXD|AddTreeWithMult,SubXD|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddXD,MultXD,AddTreeWithDiv,7,7,8,8,3
8,x*x*x*x*3*x+1,25,-10,-0.03340712474229496,-0.028571469478901008,-0.018405112931245027,0.011434536481824843,52899.976800000004,5327.194100000001,186370.0472,8449.3636,0.6710518080378509,0.2857191540415838,0.8155259040189254,1.3196591635142507,4172734.4,122022.24,16057103,211276.76,(((((x)*(x))*((2)-(7)))+(((4)*(x))*((5)*(5))))*(((9)*((1)+(0)))*(((7)*(x))+((x)*((1)*(x)))))),(((((4)*(2))-((3)+(0)))/(((8)+(5))*((6)+((x)*(0)))))*((((7)*(x))*((0)*(4)))*(((x)*(6))/((2)-((x)+(x)))))),MultXD|MultXD|MutateNonTerminalR|DeleteMaliciousR|MutateTerminalR|MutateTerminalR|MultXD|DeleteMaliciousR|AddToLeafR|DeleteNonTerminalR|SkipD|AddTreeWithMult|AddToLeafR|MutateTerminalR|MutateTerminalR|MutateNonTerminalR|AddTreeWithSub|AddToLeafR|MultXD|AddTreeWithMult,SubXD|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddXD,MutateTerminalR,AddTreeWithDiv,8,8,9,9,3
9,x*x*x*x*3*x+1,25,-10,-0.029313005008576434,-0.006202058583467316,-0.002090668072768781,0.011429697003873609,207199.30810000002,7256.572083333333,803239.7112,8450.795066666667,0.9103391508397483,0.2858015099117115,0.9351555467341605,1.31968293808507,14886165.65,122016.15,58910383.4,211252.4,(((((x)*(3))-((7)+(3)))-(((8)*(3))*((9)*(3))))*(((x)-((1)*(7)))+(((8)*(5))*((2)-((x)*(x)))))),(((((x)*(x))+((0)+((7)-(5))))*(((4)*(1))*((0)+((1)*(x)))))*((((6)/(5))*((0)*(9)))/(((4)*(9))*((0)*((7)-((x)+(x))))))),MultXD|MultXD|MutateNonTerminalR|DeleteMaliciousR|MutateTerminalR|MutateTerminalR|MultXD|DeleteMaliciousR|AddToLeafR|DeleteNonTerminalR|SkipD|AddTreeWithMult|AddToLeafR|MutateTerminalR|MutateTerminalR|MutateNonTerminalR|AddTreeWithSub|AddToLeafR|MultXD|AddTreeWithMult,SubXD|AddTreeWithDiv|AddTreeWithDiv|SkipD|AddXD,MultXD,AddTreeWithDiv,9,9,10,10,3
