specEquation,range,seed,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAvgDelta,PAvgDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,finAAvg,finPAvg,finABestFit,finPBestFit,finAStdDev,finPStdDev,finAAvgDelta,finPAvgDelta,finABestDelta,finPBestDelta,finAEquation,finPEquation,finAStrat,finPStrat,finADomStrat,finPDomStrat,finABirthGen,finPBirthGen,finAAge,finPAge,run
x*x*x*x*3*x+1,25,-10,,,0.00012770921433574722,0.4889612256212311,0.97326472313788,0.8497009427110118,1.1087106883909532,0.26794677293021457,74527860.39,151159.89333333334,197565001,44456.88,(((((x)*(8))*((3)+(9)))*(((9)+(8))-((0)*(9))))*(((0)*((2)*(4)))-((6)*((5)*((8)*(x)))))),(((((4)*(x))*((3)*(x)))+(((1)*(x))/((1)*((4)*(x)))))-(((0)*((x)*(4)))*(((0)-(0))*((x)-((x)*(x)))))),MultXD|MultXD|MutateNonTerminalR|DeleteMaliciousR|MutateTerminalR|MutateTerminalR|MultXD|DeleteMaliciousR|AddToLeafR|DeleteNonTerminalR|SkipD|AddTreeWithMult|AddToLeafR|MutateTerminalR|MutateTerminalR|MutateNonTerminalR|AddTreeWithSub|AddToLeafR|MultXD|AddTreeWithMult,MultXD|AddTreeWithDiv|MultXD|ReplaceBranchR|AddTreeWithMult,MultXD,MultXD,0,0,35,24,36,25,-0.6294500386998215,0.2857601629375054,0.3622645333701512,0.28580164514302536,0.6611430977829463,0.00004754701391765843,2228963.34,211264.63,8282360.44,211252.36,(((((3)*(6))*((x)*(0)))-(((x)+(x))*((x)-((2)*(3)))))+((((9)*(8))*((8)+(8)))*(((0)*(x))+((6)+((9)*(x)))))),((4)+((x)*(4))),MultXD|MultXD|MutateNonTerminalR|DeleteMaliciousR|MutateTerminalR|AddXD|MultXD|AddTreeWithSub|AddToLeafR|DeleteNonTerminalR|SkipD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddToLeafR|MutateNonTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithAdd|AddTreeWithMult,AddRandomSubTreeR|MutateNonTerminalR|FellTreeD|AddTreeWithAdd|AddTreeWithMult,AddToLeafR,AddTreeWithAdd,99,99,99,99,3
