gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
10,x*x*x*x*3*x+1,25,-10,-0.038400579084827496,-0.017147804486807215,-0.038399244067774146,0.011435340452475202,8448.0693,6221.201372294372,8455.120799999999,8449.125793939394,-0.9599995759145997,0.28597374952843696,0.00000032048897006811723,1.319643252783597,211277.94,122026.31571428571,211280.44,211201.45333333337,(((8)+((3)+(2)))*((4)*(5))),((((x)*(7))/((9)*(1)))+((7)+((2)+((7)-(x))))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|AddXD|SkipD|MutateNonTerminalR|MutateTerminalR|DivXD|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,ReplaceBranchXR|AddTreeWithAdd|AddTreeWithDiv|SubXD|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,10,10,11,11,0
11,x*x*x*x*3*x+1,25,-10,-0.03839998082149507,0.0000000615340042187107,-0.038399733962140914,0.01143637341891492,8451.229299999999,7558.553798888889,8452.5332,8448.820253333333,-0.9599745548759883,0.28574290066029395,0.000012858045597292866,1.142854185515631,211310.76,166651.71214285714,211412.6,211269.73599999998,(((x)*((6)-(5)))*((6)-(3))),(((9)+((x)+(3)))+((0)+((x)/(5)))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|AddXD|SkipD|MutateNonTerminalR|MutateTerminalR|DivXD|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,ReplaceBranchXR|AddTreeWithAdd|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,11,11,12,12,0
12,x*x*x*x*3*x+1,25,-10,-0.038399975236441806,-0.0000015650126762956074,-0.038399176895675936,0.011429905215019813,8451.2588,7559.034914285714,8455.4756,8450.73348,-0.9599236646279644,0.2857587768165385,0.00004323781247993553,1.1428617081270391,211344.37,166648.37458333332,211681.4,211265.04,(((7)*((9)*(1)))-((x)-(1))),((((1)+(5))-((8)/((1)*(1))))+((0)+((x)+((5)+(x))))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|AddXD|SkipD|MutateNonTerminalR|MutateTerminalR|DivXD|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,ReplaceBranchXR|AddTreeWithAdd|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,12,12,13,13,0
13,x*x*x*x*3*x+1,25,-10,-0.04360002472569342,0.000001585126553582672,-0.03839993797751022,0.011437267290386542,NaN,NaN,8451.455600000001,8448.555855555554,-0.9599995531957392,0.28590721008739045,0.00000029349469840102204,1.1429051125893228,211278.84,166629.1175,211280.56,211221.135,(((3)-((6)-(5)))+((1)+(0))),((((7)-(5))-((4)+((3)/(8))))+((0)+((x)*((4)+(5))))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|AddXD|SkipD|MutateNonTerminalR|MutateTerminalR|DivXD|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,ReplaceBranchXR|AddTreeWithAdd|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,13,13,14,14,0
14,x*x*x*x*3*x+1,25,-10,-0.03840022565508415,0.01145125083006,-0.03839995501665577,0.011615904663005595,8449.936099999999,8444.419671626985,8451.365600000001,8395.7168,-0.9599989473594531,0.29476937448891016,0.0000007911803757450498,0.004500688090960899,211277.53,210593.90085714287,211283.76,208599.8,(((2)-((0)+(x)))-((9)*(5))),((((9)*(x))*((6)+((5)+(3))))/((2)+((1)*((0)+(6))))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|AddXD|SkipD|MutateNonTerminalR|MutateTerminalR|DivXD|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,ReplaceBranchXR|AddTreeWithAdd|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,14,14,15,15,0
15,x*x*x*x*3*x+1,25,-10,-0.03840156027455743,0.005766850354580045,-0.03839983975630235,0.011825379320454531,8442.8867,7989.301932380951,8451.9744,8333.756399999998,-0.9599887465909877,0.28573930350734583,0.0000057629144246798305,1.1428624018986717,211292.59,166648.06666666665,211337.64,211270.8,(((2)*((3)*(7)))*((5)*(5))),((((x)-(9))+((5)+(8)))+((4)+((9)-((0)/(5))))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|DeleteTerminalR|SkipD|MutateNonTerminalR|MutateTerminalR|DivXD|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|SubXD,ReplaceBranchXR|AddTreeWithAdd|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,15,15,16,16,0
16,x*x*x*x*3*x+1,25,-10,-0.03840073779500204,0.005721541156407526,-0.03839975463630416,0.011459340338946468,8447.231000000002,8002.70391654762,8452.423999999999,8442.02688,-0.9599976448114382,0.28587705012362163,0.000001167305964358624,1.1429060245649811,211281.63,166628.71257142856,211290.64,211230.056,(((5)*((3)*(2)))-((6)-(1))),((((x)*(5))+((3)-(1)))+((0)+((5)/((5)+(8))))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|DeleteTerminalR|SkipD|MutateNonTerminalR|MutateTerminalR|DivXD|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,ReplaceBranchXR|AddTreeWithAdd|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,16,16,17,17,0
17,x*x*x*x*3*x+1,25,-10,-0.038400228968251335,-0.017141703175284483,-0.03839995804583719,0.011448271926371418,8449.918599999999,6219.3966685317455,8451.3496,8445.3008,-0.959997485779413,0.2861671753843308,0.000001436760476143188,1.142974144989876,211282.44,77377.496,211291.48,211144.24,(((4)*((4)-(7)))*((8)+(8))),((((4)+(4))+((1)+((x)*(6))))+((9)+((3)/((9)-(1))))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|DeleteTerminalR|SkipD|MutateNonTerminalR|MutateTerminalR|DivXD|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,ReplaceBranchXR|AddTreeWithAdd|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,17,17,18,18,0
18,x*x*x*x*3*x+1,25,-10,-0.038400812180338535,-0.02285940048355627,-0.03839969405267557,0.011431311891146363,8446.8381,5774.1277821428575,8452.744,8450.3174,-0.9599854599291361,0.28583883375433095,0.000009914013425500109,1.3196937130494732,211287.08000000002,122013.39,211355,211241.36,(((x)*((0)*(3)))-((2)*(6))),((((7)+(6))-((3)+((x)+(2))))+(((x)*(2))+((5)/((1)+(5))))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|DeleteTerminalR|SkipD|MutateNonTerminalR|MutateTerminalR|DivXD|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,AddTreeWithAdd|AddTreeWithAdd|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,18,18,19,19,0
19,x*x*x*x*3*x+1,25,-10,-0.03840004314690299,-0.005711930688664018,-0.03839984414861543,0.01143830888563933,8450.9001,7111.59740819597,8451.9512,8448.247762637364,-0.959984248256564,0.28573932431216337,0.000009711359527954392,1.3196708135430124,211290.44,122019.25571428571,211361.4,211270.79384615383,(((x)*((4)-(8)))-((8)-(1))),(((x)/((4)+(4)))+((5)+((x)+(5)))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|DeleteTerminalR|SkipD|MutateNonTerminalR|MutateTerminalR|DivXD|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,ReplaceBranchXR|AddTreeWithAdd|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,19,19,20,20,0
20,x*x*x*x*3*x+1,25,-10,-0.03839991145324032,-0.005708925320148492,-0.03839947905652358,0.011451923171845055,8451.5957,7110.708451805556,8453.8796,8444.220800000001,-0.9599672091110204,0.286223904920486,0.000016465170132445023,1.1429454178848621,211320.95,166611.24455555555,211451.4,211127.46,(((0)-((2)-(x)))*((3)*(9))),((((7)+(3))+((8)+((3)+(x))))-((9)/((2)*((x)+(3))))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|DeleteTerminalR|SkipD|MutateNonTerminalR|MutateTerminalR|AddTreeWithMult|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,ReplaceBranchXR|AddTreeWithAdd|SkipD|AddTreeWithAdd|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,20,20,21,21,0
21,x*x*x*x*3*x+1,25,-10,-0.038400064748753064,-0.005713250482892241,-0.03839970177708822,0.011434555594517197,8450.786,7111.9877894444435,8452.7032,8449.357946666667,-0.9599878832742801,0.2860657518989519,0.000008120510051942785,1.1429311295586664,211282.42,166617.57749999998,211342.2,211174.24,(((x)*((1)+(2)))-((5)-(8))),((((x)*(9))+((5)+((1)+(2))))-((0)/((3)+((8)+(5))))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|DeleteTerminalR|SkipD|MutateNonTerminalR|MutateTerminalR|AddTreeWithMult|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,ReplaceBranchXR|AddTreeWithAdd|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,21,21,22,22,0
22,x*x*x*x*3*x+1,25,-10,-0.0384001432045521,-0.00571737161390002,-0.03839946292613247,0.011432892996349005,8450.3716,7113.206776642248,8453.9648,8449.849725714286,-0.9599857249825113,0.2857593563793121,0.000005840746919175257,1.1428641702710916,211314.57,166647.28214285715,211353.6,211264.86857142858,(((5)*((1)-(6)))*((8)+(4))),((((x)+(3))+((x)+(2)))/((3)+((1)+((3)+(4))))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|DeleteTerminalR|SkipD|MutateNonTerminalR|MutateTerminalR|AddTreeWithMult|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,MutateNonTerminalR|AddTreeWithAdd|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,22,22,23,23,0
23,x*x*x*x*3*x+1,25,-10,-0.038400787454645105,-0.01138201581639259,-0.0383997470633506,0.011598149285200223,8446.968700000001,6652.24533968254,8452.464000000002,8400.968653968255,-0.9599819309327702,0.29970628338197064,0.000008186917398428387,1.1456041929901055,211310.44,165438.7619047619,211373.64,207139.51428571425,(((2)*((9)*(8)))*((9)+(3))),((((x)/(7))+((3)*((9)*(1))))+((3)*((6)+((x)*(5))))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchR|SkipD|MutateNonTerminalR|MutateTerminalR|AddTreeWithMult|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,ReplaceBranchXR|AddTreeWithAdd|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,23,23,24,24,0
24,x*x*x*x*3*x+1,25,-10,-0.03839986932868606,-0.028571066688676313,-0.03839930995247025,0.011431374503244671,8451.818200000002,5327.074958888888,8454.7728,8450.29888,-0.9599623472748253,0.2855736451478937,0.00001892035224455669,1.1427868225739468,211327.32,77405.2,211477.08,211319.8,(((3)-((1)-(9)))*((8)*(8))),((((0)+(1))-((0)+((5)+(9))))*((x)-((0)/((2)+(0))))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|DeleteTerminalR|SkipD|MutateNonTerminalR|MutateTerminalR|AddTreeWithMult|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,ReplaceBranchXR|AddTreeWithAdd|DivXD|AddTreeWithAdd|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,24,24,25,25,0
25,x*x*x*x*3*x+1,25,-10,-0.03840055061052205,-0.000004573216482876563,-0.03839996266533888,0.011464084266315093,8448.219700000001,7559.924709325397,8451.3252,8440.623676190477,-0.9599989700783139,0.2873018111845401,0.0000006559536006254366,1.3195588439798036,211278.64,122047.94,211283.64,210808.62666666668,(((2)+((9)-(5)))-((6)-(x))),((((2)*(8))+((9)/(3)))*((7)*((x)+((7)+(0))))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|DeleteTerminalR|SkipD|MutateNonTerminalR|MutateTerminalR|AddTreeWithMult|DivXD|ReplaceBranchXR|AddTreeWithDiv|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,ReplaceBranchXR|AddTreeWithAdd|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithMult,ReplaceBranchXR,AddTreeWithAdd,25,25,26,26,0
26,x*x*x*x*3*x+1,25,-10,-0.03839952580057952,0.000009733137281908167,-0.03839837060330882,0.011471761219209979,8453.6327,7555.6930403846145,8459.7344,8438.352914285713,-0.9599175305355688,0.28779414332112147,0.00003942150349292994,1.1432093484685661,211410.35,166494.3157142857,211713.8,210663,(((x)*((x)-(6)))+((2)*(9))),((((0)/(3))+((0)+(x)))*((x)+((7)*((0)+(9))))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithSub|DeleteTerminalR|SkipD|MutateNonTerminalR|MutateTerminalR|AddTreeWithMult|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,ReplaceBranchXR|AddTreeWithAdd|AddTreeWithDiv|DeleteTerminalR|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,26,26,27,27,0
27,x*x*x*x*3*x+1,25,-10,-0.03839989655345417,-0.005711717038007456,-0.038399607796734354,0.011453751217476249,8451.6744,7111.534212579365,8453.1996,8443.680083333333,-0.9599760997585174,0.28696869138145137,0.000011593341109526119,1.143072861082118,211322.82,166554.755,211404.44,210907.16,(((x)*((x)*(1)))+((2)-(8))),((((5)*(x))+((x)*((3)/(1))))+((0)+((8)-((2)+(3))))),ReplaceBranchR|AddToLeafR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddTreeWithSub|DeleteTerminalR|SkipD|MutateNonTerminalR|MutateTerminalR|AddTreeWithMult|DivXD|ReplaceBranchXR|ReplaceBranchXR|AddTreeWithAdd|FellTreeD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|AddToLeafR,ReplaceBranchXR|AddTreeWithAdd|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithAdd,ReplaceBranchXR,AddTreeWithAdd,27,27,28,28,0
