gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.07240626309936143,-0.054998807345445044,-0.06987501073622496,-0.01999522938178016,NaN,NaN,NaN,NaN,-0.9875010736224957,0.0001503071493922482,0.5062491267099158,1.1547439299462259,4589.958571428571,NaN,6120.274285714287,6119.88,((4)/(7)),(((7)-((5)/(0)))-((3)-((7)-(2)))),ReplaceBranchR|ReplaceBranchXR|DeleteNonTerminalR|FellTreeD|AddTreeWithDiv,AddTreeWithMult|ReplaceBranchR|AddTreeWithSub|AddTreeWithSub|AddTreeWithSub,ReplaceBranchXR,AddTreeWithSub,0,0,1,1,0
1,x*x*x*x,25,-10,-0.04962449837241811,-0.03499251921199444,-0.04962289100281009,-0.01990987866018218,NaN,NaN,NaN,NaN,-0.9872886305711672,0.001659913736766412,0.00010600155457009212,0.002326907115739998,6146.445,6121.5,6224.3,6110.64,(((x)/((8)-(6)))*((6)*(3))),(((8)-((x)-(4)))-((9)-(3))),ReplaceBranchR|ReplaceBranchXR|DeleteNonTerminalR|AddTreeWithMult|AddTreeWithDiv,DeleteTerminalR|ReplaceBranchR|AddTreeWithSub|AddTreeWithSub|AddTreeWithSub,AddTreeWithDiv,AddTreeWithSub,1,1,2,2,0
2,x*x*x*x,25,-10,-0.04709388326347331,-0.01978647064438988,-0.03950000805216872,0.0009488737855618005,NaN,NaN,244.82805714285715,239.02413333333334,-0.9875,0.0017644752319958472,0.0000007371513609051834,0.0013598755108995512,6120.382916666667,6121.516666666666,6120.8,6110,((0)/(3)),(((4)-((1)-(2)))-((0)+(9))),ReplaceBranchR|ReplaceBranchXR|DivXD|FellTreeD|AddTreeWithDiv,DeleteTerminalR|ReplaceBranchR|AddTreeWithSub|AddTreeWithSub|AddTreeWithSub,AddTreeWithDiv,AddTreeWithSub,2,2,3,3,0
3,x*x*x*x,25,-10,-0.047093809657526096,-0.00006639804452658662,-0.03950002981636387,0.00003522522104280176,198.89678785714284,245.241725,244.81740000000002,244.6164,-0.9875,0.0005685531303098407,0.000000797779814467151,0.00108661996217563,6120.430833333334,6121.9125,6120.8,6117.32,((0)/(9)),(((4)-((0)-(6)))-((3)-(x))),ReplaceBranchR|DeleteMaliciousR|DivXD|FellTreeD|AddTreeWithDiv,DeleteTerminalR|ReplaceBranchR|AddTreeWithSub|AddTreeWithSub|AddTreeWithSub,AddTreeWithDiv,AddTreeWithSub,3,3,4,4,0
4,x*x*x*x,25,-10,-0.04709380534342435,-0.00004049236593094715,-0.03950002314252935,0.00011442948634165611,198.89890031746032,245.08360000000002,244.82066793650793,244.1316,-0.9875,0.008469481113579948,0.0000010445211797335015,0.004382022585494464,6120.246,6108.73,6120.8,6068.96,((0)/(4)),(((9)-((9)-(x)))-((2)*(x))),ReplaceBranchR|ReplaceBranchXR|DivXD|FellTreeD|AddTreeWithDiv,DeleteTerminalR|ReplaceBranchR|SubXD|AddTreeWithSub|AddTreeWithSub,AddTreeWithDiv,AddTreeWithSub,4,4,5,5,0
5,x*x*x*x,25,-10,-0.04456258125915432,-0.00007583788114794702,-0.03950003489273111,0.000038295647627760425,214.18821031746032,245.3032,244.81491428571428,244.59760000000003,-0.9875,0.0010194745784864367,0.0000007880514529878374,0.0005757394162993431,6120.365555555556,6117.77,6120.8,6114.56,((0)/(9)),(((6)-((4)*(5)))-((3)-(2))),ReplaceBranchR|ReplaceBranchXR|DivXD|FellTreeD|AddTreeWithDiv,DeleteTerminalR|ReplaceBranchR|AddTreeWithSub|AddTreeWithSub|AddTreeWithSub,ReplaceBranchR,AddTreeWithSub,5,5,6,6,0
6,x*x*x*x,25,-10,-0.04456298479955416,0.000001186930049573852,-0.03950001706385513,0.0000799895438504786,213.9906111111111,244.825,244.82364444444443,244.34239999999997,-0.9875004538259341,0.0021108351849431564,0.0000007258129692875011,0.0011127123683987734,6120.229444444444,6114.4400000000005,6120.577777777778,6107.88,((x)/(9)),(((4)-((0)+(6)))-((0)-(7))),ReplaceBranchR|ReplaceBranchXR|DivXD|FellTreeD|AddTreeWithDiv,DeleteTerminalR|ReplaceBranchR|AddTreeWithSub|AddToLeafR|AddTreeWithSub,ReplaceBranchR,AddTreeWithSub,6,6,7,7,0
7,x*x*x*x,25,-10,-0.047093867262948556,-0.0000351720465774853,-0.0395000502806719,0.000049143902757809317,198.86858055555555,245.04930000000002,244.80737936507936,244.5312,-0.9875014091295256,0.0016403084564109206,0.000004840021274085828,0.000743152004901322,6117.8625,6116.95,6120.11,6110.76,((3)/(4)),(((9)-((1)+(6)))-((9)-(8))),ReplaceBranchR|ReplaceBranchXR|DivXD|FellTreeD|AddTreeWithDiv,DeleteTerminalR|ReplaceBranchR|AddTreeWithSub|AddTreeWithSub|AddTreeWithSub,DivXD,AddTreeWithSub,7,7,8,8,0
8,x*x*x*x,25,-10,-0.04709380303417971,-0.000012369251376422061,-0.03950002899947719,0.00007201672983923955,198.9000310714286,244.90849999999998,244.81779999999998,244.3912,-0.9875009394196836,0.0013919749052412162,0.0000015176406764042194,0.00047955817169623323,6119.628333333334,6115.129999999999,6120.34,6112.28,((4)/(8)),(((7)-((0)-(5)))-((9)-(0))),ReplaceBranchR|ReplaceBranchXR|DivXD|AddTreeWithMult|AddTreeWithDiv,DeleteTerminalR|ReplaceBranchR|AddTreeWithSub|AddTreeWithSub|AddTreeWithSub,DivXD,AddTreeWithSub,8,8,9,9,0
9,x*x*x*x,25,-10,-0.047093843669915925,0.000012934783385543279,-0.039500007193141055,0.00007548032936871115,198.8801332142857,244.75299999999996,244.82847777777778,244.37,-0.9875,0.0036727225199321123,0.0000021466890148952608,0.0024503865315358207,6119.800555555555,6114.36,6120.8,6098.32,((0)/(3)),(((1)-((0)-(3)))-((8)*(x))),ReplaceBranchR|ReplaceBranchXR|DivXD|FellTreeD|AddTreeWithDiv,DeleteTerminalR|ReplaceBranchR|AddTreeWithSub|AddTreeWithSub|AddTreeWithSub,ReplaceBranchR,AddTreeWithSub,9,9,10,10,0
