specEquation,range,seed,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAvgDelta,PAvgDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,finAAvg,finPAvg,finABestFit,finPBestFit,finAStdDev,finPStdDev,finAAvgDelta,finPAvgDelta,finABestDelta,finPBestDelta,finAEquation,finPEquation,finAStrat,finPStrat,finADomStrat,finPDomStrat,finABirthGen,finPBirthGen,finAAge,finPAge,run
x*x*x*x,25,-10,,,0.8182655774199545,0.22825448551655372,0.903052020839824,0.9081819370016991,0.13909441199436948,0.4532897659109665,3682566.56,4723.7,5050791.2,562,((((x)*(x))*((x)*(x)))*((6)*((x)-((x)*(x))))),((((x)+(1))*((x)*((x)*(x))))-((x)-((x)-((x)+(x))))),AddTreeWithMult|MultXD|SubXD|SkipD|MultXD,SubXD|AddXD|ReplaceBranchXR|MutateTerminalR|MutateNonTerminalR,MultXD,SubXD,0,0,95,99,96,99,0.4147335157621688,0.22825448551655372,0.4147335157621688,0.9081819370016991,0,0.4532897659109665,836651.36,4723.7,836651.36,562,((((x)*(x))*((x)*(x)))*((x)-((x)*(x)))),((((x)+(1))*((x)*((x)*(x))))-((x)-((x)-((x)+(x))))),SkipD|MultXD|SubXD|SkipD|MultXD,SubXD|AddXD|ReplaceBranchXR|MutateTerminalR|MutateNonTerminalR,SkipD,SubXD,99,99,99,99,3
