specEquation,range,seed,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAverageDelta,PAverageDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,ARun,PRun
x*x*x*x,25,-10,ANTAGONIST-wUz,PROTAGONIST-2c1c1c1c2c2c2c2c2c1c1c1c1c2c2c1c2c1c1c1c1c2c1c1c2c2c2c1c2c1c1c2c2c1c2c1c2c2c1c2c2c2c2c2c2c1c1c1c1c2c2c1c1c2c1c1c2c1c1c1c2c2c2c1c2c1c1c1c1c1c1c1c2c2c1,-0.9874476273526336,0.07978042086001833,-0.9872886305711672,0.30320219579139984,0.00010600155457009212,0.14913678219374774,6146.445,5632.48,6224.3,4264.96,(((x)/((8)-(6)))*((6)*(3))),((((0)*(0))-((1)+(x)))*((4)*((9)*(x)))),ReplaceBranchR|ReplaceBranchXR|DeleteNonTerminalR|AddTreeWithMult|AddTreeWithDiv,MutateNonTerminalR|MultXD|AddTreeWithSub|AddTreeWithMult|AddXD,AddTreeWithDiv,MutateNonTerminalR,0,0,1,74,2,75,0,4
