gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.05468770340478369,-0.04494552433008399,-0.03949979577832963,-0.039800548947849956,NaN,NaN,244.93200000000002,NaN,-0.9874959155665927,0.0013462292510782548,0.0000026431260330851463,0.0013564488838589633,6121.6900000000005,6120.12,6122.8,6112.56,(((x)*((0)+(0)))*((x)*((3)-(x)))),((x)+(8)),AddRandomSubTreeR|MutateNonTerminalR|SubXD|MutateTerminalR|DeleteTerminalR,AddTreeWithAdd|AddRandomSubTreeR|DivXD|DeleteTerminalR|ReplaceBranchXR,AddRandomSubTreeR,AddTreeWithAdd,0,0,1,1,2
1,x*x*x*x,25,-10,-0.04710027059371324,-0.00997289070023739,-0.039497051855966546,0.00008985753496274996,NaN,NaN,246.27559999999997,244.28199999999998,-0.9873815514311854,0.0028100901842896056,0.00025294744510914274,0.001490427576759413,6080.96,6115.31,6178.8,6103.6,(((0)*((0)*(x)))-((x)*((x)-(x)))),((x)*(9)),AddRandomSubTreeR|MutateNonTerminalR|SubXD|MutateTerminalR|DeleteTerminalR,AddTreeWithAdd|FellTreeD|DivXD|DeleteTerminalR|ReplaceBranchXR,SubXD,AddTreeWithAdd,1,1,2,2,2
2,x*x*x*x,25,-10,-0.047069069198470787,0.00005310003423745608,-0.03938071330545027,0.00014279179192262388,211.0113,244.50699999999998,303.24240000000003,243.958,-0.9755554829434061,0.009149130832570905,0.005969467874527607,0.003982739148668166,7585.05,6100.13,11969.6,6064.8,((((x)*(x))*((3)-(x)))-((2)*((x)-((3)+(0))))),((x)*(x)),AddRandomSubTreeR|MutateNonTerminalR|SubXD|AddTreeWithAdd|AddTreeWithSub,AddTreeWithAdd|FellTreeD|MutateNonTerminalR|DeleteTerminalR|ReplaceBranchXR,AddRandomSubTreeR,AddTreeWithAdd,2,2,3,3,2
3,x*x*x*x,25,-10,-0.03952107873970723,0.00004116534995952967,-0.039497585282969545,0.00022578747876094595,234.51049999999998,244.58010000000002,246.0144,243.45,-0.9873732191870344,0.009149130832570905,0.00012299372017222476,0.004856497429625374,6113.65,6108.82,6182.88,6064.8,(((x)*((0)-(x)))+((3)*(x))),((x)*(x)),MutateTerminalR|MutateNonTerminalR|AddTreeWithAdd|MutateTerminalR|DeleteTerminalR,AddTreeWithAdd|FellTreeD|DivXD|DeleteTerminalR|ReplaceBranchXR,MutateTerminalR,AddTreeWithAdd,3,3,4,4,2
4,x*x*x*x,25,-10,-0.03950394597111488,0.000012474224341279614,-0.039492264083126394,0.00004417723173441523,242.89980000000003,244.7557,248.62,244.5616,-0.9868422428440726,0.001581492615344447,0.00047527903468198266,0.0008015056519750516,6148.96,6115.96,6442.88,6111.12,(((1)-((1)-(x)))*((x)*((x)-(x)))),((x)*(5)),MutateTerminalR|MutateNonTerminalR|SubXD|MutateTerminalR|AddTreeWithSub,AddTreeWithAdd|FellTreeD|MutateNonTerminalR|DeleteTerminalR|ReplaceBranchXR,MutateTerminalR,AddTreeWithAdd,4,4,5,5,2
5,x*x*x*x,25,-10,-0.039500474406940274,0.000016917286972471334,-0.03948386812181414,0.00006103777284015256,244.5997,244.7285,252.7312,244.4584,-0.9858876290680957,0.0028100901842896056,0.0008061854659521805,0.0010627047931702112,6318.18,6112.860000000001,6910.32,6103.6,((((x)*(3))*((6)-(9)))-((8)*((0)+(8)))),((x)*(9)),AddRandomSubTreeR|MutateNonTerminalR|AddTreeWithAdd|MutateTerminalR|AddTreeWithSub,AddTreeWithAdd|FellTreeD|MutateNonTerminalR|DeleteTerminalR|ReplaceBranchXR,AddRandomSubTreeR,AddTreeWithAdd,5,5,6,6,2
6,x*x*x*x,25,-10,-0.042040179081982744,0.00001974418299268382,-0.039429243113645276,0.00007267023918442259,225.15775000000002,244.7112,279.4791,244.38719999999998,-0.9856701738334859,0.0022088615867207613,0.0010672586655530293,0.0011716204080468677,6263.88,6115.25,7016.8,6107.28,((((8)+(8))*((x)*(6)))-((8)-((1)*(x)))),((x)*(7)),AddRandomSubTreeR|MutateNonTerminalR|AddTreeWithAdd|MutateTerminalR|AddTreeWithSub,AddTreeWithAdd|FellTreeD|MutateNonTerminalR|DeleteTerminalR|ReplaceBranchXR,AddRandomSubTreeR,FellTreeD,6,6,7,7,2
7,x*x*x*x,25,-10,-0.039484518363612595,0.00003328129722670142,-0.039352679388315256,0.00008868121814142051,252.41279999999998,244.62829999999997,316.9696,244.2892,-0.9740037250032676,0.0028100901842896056,0.006572144439106813,0.0008537243587223907,7919.870000000001,6111.08,12729.44,6103.6,((((8)-(x))*((9)+(6)))+((8)*((x)*(x)))),((x)*(9)),AddRandomSubTreeR|FellTreeD|AddTreeWithAdd|MutateTerminalR|AddTreeWithSub,AddTreeWithAdd|FellTreeD|MutateNonTerminalR|DeleteTerminalR|ReplaceBranchXR,AddTreeWithSub,AddTreeWithAdd,7,7,8,8,2
8,x*x*x*x,25,-10,-0.03951506441151484,0.000010592051548121568,-0.03937661580185597,0.00005241144948373047,237.45550000000003,244.7672,305.24879999999996,244.5112,-0.9792657822506862,0.0018951771010326042,0.004719757068819524,0.0011136520843751296,6807.4400000000005,6116.46,10152.8,6109.2,((((8)-(8))-((x)*(x)))*((9)+((3)*(6)))),((x)*(6)),AddRandomSubTreeR|MutateNonTerminalR|AddTreeWithAdd|MutateTerminalR|AddTreeWithSub,AddTreeWithAdd|FellTreeD|MutateNonTerminalR|DeleteTerminalR|ReplaceBranchXR,MutateNonTerminalR,ReplaceBranchXR,8,8,9,9,2
9,x*x*x*x,25,-10,-0.03950187557182068,0.00004459254073633524,-0.039455743530257485,0.0002391844203372102,243.91360000000003,244.5591,266.50280000000004,243.36800000000002,-0.9865564958828912,0.009149130832570905,0.00044477427415811396,0.004727934196695852,6274.46,6107.370000000001,6582.8,6064.8,(((2)-((2)-(6)))*((7)*((6)+(5)))),((x)*(x)),AddRandomSubTreeR|MutateNonTerminalR|AddTreeWithAdd|MutateTerminalR|AddTreeWithSub,AddTreeWithAdd|FellTreeD|MutateNonTerminalR|DeleteTerminalR|ReplaceBranchXR,MutateTerminalR,AddTreeWithAdd,9,9,10,10,2
