gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.04921954462651941,-0.029950327130884663,-0.04909654293556399,-0.01977522749346994,NaN,NaN,NaN,NaN,-0.9349197817278787,0.02299045876356036,0.01287804364887299,0.013429372504566592,26016.99,6088.4800000000005,31867.44,5980.08,((((7)+(1))*((x)*(8)))*((x)*((x)*((1)-(x))))),((((4)*(6))+((x)-(8)))*((2)*((x)+(x)))),MultXD|AddTreeWithAdd|SubXD|AddRandomSubTreeR|MutateTerminalR,AddToLeafR|ReplaceBranchXR|DeleteTerminalR|AddToLeafR|AddTreeWithMult,MutateTerminalR,AddToLeafR,0,0,1,1,4
1,x*x*x*x,25,-10,-0.039278929020716245,-0.0024959307445850676,-0.03866292314730101,0.0004849039341262583,353.0825,296.9408,654.7184000000001,241.864,-0.9250040844334074,0,0.033200427228955075,0,15465.28,6120.8,36722.8,6120.8,((((x)*(x))*((7)+(9)))*((0)*((x)*((x)-(x))))),(0),MultXD|AddTreeWithAdd|ReplaceBranchXR|AddRandomSubTreeR|MutateTerminalR,MutateNonTerminalR|MultXD|AddTreeWithDiv|SkipD|FellTreeD,ReplaceBranchXR,SkipD,1,1,2,2,4
2,x*x*x*x,25,-10,-0.036936179911122725,0,-0.03113589726833094,0,1500.2424,244.832,4340.432,244.832,-0.5102612403607372,0,0.23981886630500454,0,63665.96,6120.8,239807.44,6120.8,((((x)*(x))*((7)*(6)))*((9)+((8)*((x)-(x))))),(0),MultXD|AddTreeWithAdd|SubXD|AddRandomSubTreeR|MutateTerminalR,MutateNonTerminalR|MultXD|AddTreeWithDiv|SkipD|FellTreeD,MultXD,MutateNonTerminalR,2,2,3,3,4
3,x*x*x*x,25,-10,-0.03542067683145994,0,-0.026584652333028362,0,2242.3297000000002,244.832,6569.0127999999995,244.832,-0.3875040844334074,0,0.29074774101886386,0,87433.64,6120.8,299917.2,6120.8,((((x)*(x))*((x)*(x)))*((2)+((6)*((8)-(x))))),(0),MultXD|AddTreeWithAdd|SubXD|AddRandomSubTreeR|MutateTerminalR,MutateNonTerminalR|MultXD|AddTreeWithDiv|SkipD|FellTreeD,MutateTerminalR,MutateNonTerminalR,3,3,4,4,4
4,x*x*x*x,25,-10,-0.03391690199810483,0,-0.023608338779244543,0,2978.6740999999997,244.832,8026.406400000002,244.832,-0.13750408443340736,0,0.4015039127315895,0,152789.56,6120.8,422333.2,6120.8,((((9)+(5))*((x)*(5)))*((x)*((x)*((x)-(x))))),(0),MultXD|AddTreeWithAdd|SubXD|AddRandomSubTreeR|MutateTerminalR,MutateNonTerminalR|MultXD|DeleteTerminalR|AddToLeafR|FellTreeD,MultXD,MutateNonTerminalR,4,4,5,5,4
5,x*x*x*x,25,-10,-0.0385435811086786,0,-0.035906205071232516,0,713.1559,244.832,2004.5839999999996,244.832,-0.7781245915566593,0,0.10042242353083353,0,35860.86,6120.8,108644.4,6120.8,((((x)*(x))*((x)+(1)))+((9)*((x)*((x)-(x))))),(0),SkipD|AddTreeWithAdd|SubXD|AddRandomSubTreeR|MutateTerminalR,MutateNonTerminalR|MultXD|AddTreeWithDiv|SkipD|FellTreeD,SkipD,MutateNonTerminalR,5,5,6,6,4
6,x*x*x*x,25,-10,-0.034915542902888515,0,-0.027456103777284014,0,2489.6756,244.832,6142.2944,244.832,-0.3266251143641354,0,0.2968372361652465,0,128140.83,6120.8,329727.44,6120.8,((((x)*(2))+((8)*(8)))*((x)*((9)*((x)-(x))))),(0),MultXD|AddTreeWithAdd|SubXD|ReplaceBranchXR|MutateTerminalR,MutateNonTerminalR|MultXD|AddTreeWithDiv|AddToLeafR|FellTreeD,MultXD,MutateNonTerminalR,6,6,7,7,4
7,x*x*x*x,25,-10,-0.03381918790713628,0,-0.02499815651025993,0,3130.7688999999996,244.832,7762.8535999999995,244.832,0.2523301469089175,0,0.5630294111413251,0,240913.25999999998,6120.8,654920.08,6120.8,((((x)*(x))*((x)*(9)))*((x)*((4)+((8)-(6))))),(0),MultXD|AddTreeWithDiv|SubXD|AddRandomSubTreeR|MutateTerminalR,MutateNonTerminalR|MultXD|AddTreeWithDiv|SkipD|FellTreeD,MutateTerminalR,FellTreeD,7,7,8,8,4
8,x*x*x*x,25,-10,-0.030786863447841175,0,-0.016159336225033488,0,4555.615,244.832,11851.0096,244.832,0.17294969340306848,0,0.5472291290674327,0,196418.63999999998,6120.8,592060.72,6120.8,((((x)*(8))*((x)*(x)))*((x)*((1)+((x)-(x))))),(0),MultXD|AddTreeWithAdd|SubXD|AddRandomSubTreeR|MutateTerminalR,MutateNonTerminalR|MultXD|AddTreeWithDiv|AddToLeafR|FellTreeD,MultXD,MutateNonTerminalR,8,8,9,9,4
9,x*x*x*x,25,-10,-0.03796822555875049,0,-0.03503580822768265,0,994.8868000000001,244.832,2430.786,244.832,-0.8057711410273167,0,0.08707153160996335,0,38910.770000000004,6120.8,95106.88,6120.8,((((x)*(x))*((x)*(x)))+((7)*((x)-((x)-(x))))),(0),MultXD|AddTreeWithAdd|DeleteNonTerminalR|AddRandomSubTreeR|MutateTerminalR,MutateNonTerminalR|MultXD|DeleteTerminalR|SkipD|FellTreeD,MultXD,MutateNonTerminalR,9,9,10,10,4
10,x*x*x*x,25,-10,-0.03491426835544373,0,-0.027501211442948637,0,2490.2997,244.832,6120.206799999999,244.832,-0.5125566919356946,0,0.25924170722030776,0,116864.45999999999,6120.8,238683.44,6120.8,((((x)*(x))*((8)+(4)))*((4)*((9)*((x)-(x))))),(0),MultXD|DeleteMaliciousR|SubXD|AddRandomSubTreeR|MutateTerminalR,MutateNonTerminalR|MultXD|ReplaceBranchXR|AddToLeafR|FellTreeD,MultXD,MutateNonTerminalR,10,10,11,11,4
11,x*x*x*x,25,-10,-0.045288566854006014,0,-0.032743961573650504,0,1082.8592,244.832,3553.0208000000002,244.832,-0.7207239249771271,0,0.12848066140420772,0,44548.79,6120.8,136751.44,6120.8,((((x)*(x))*((x)*(x)))*((x)*((2)-(x)))),(0),MultXD|AddTreeWithAdd|SubXD|AddRandomSubTreeR|MutateTerminalR,MutateNonTerminalR|MultXD|DeleteTerminalR|SkipD|FellTreeD,MultXD,MutateNonTerminalR,11,11,12,12,4
12,x*x*x*x,25,-10,-0.035100857118350544,0,-0.027002659783034896,0,2398.9339,244.832,6364.3296,244.832,-0.11250408443340743,0,0.41750595283529984,0,133145.81,6120.8,434574.8,6120.8,((((x)*(6))*((4)+(8)))*((x)*((x)*((x)-(x))))),(0),MultXD|AddTreeWithAdd|SubXD|AddRandomSubTreeR|MutateTerminalR,MutateNonTerminalR|MultXD|DeleteTerminalR|SkipD|FellTreeD,MultXD,SkipD,12,12,13,13,4
