gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.04196022457746537,-0.040020850036578244,-0.039179678310024835,-0.019830860889644055,NaN,NaN,401.68199999999996,510.25873333333334,-0.9875,0.008469481113579948,0.000010927975732938481,0.004196100139876797,6117.936250000001,6107.290000000001,6120.8,6068.96,(((2)/(4))+((9)*(0))),(((9)*((0)*(9)))-((2)-((x)*(x)))),AddTreeWithDiv|AddTreeWithMult|AddTreeWithDiv|SubXD|AddTreeWithDiv,MutateNonTerminalR|DivXD|AddToLeafR|MutateNonTerminalR|DeleteMaliciousR,AddTreeWithDiv,MutateNonTerminalR,0,0,1,1,3
1,x*x*x*x,25,-10,-0.049636015736754635,-0.02928462338929827,-0.03949991859497306,0.0054349198050674995,NaN,NaN,244.87186111111112,211.56594285714283,-0.9875,0.2665440558657132,0.000046889295516883145,0.14108369545377403,6109.32,5775.812873677249,6120.8,4489.337142857143,((((9)*(6))*((0)/((8)*(3))))/((3)/((9)+((4)*(x))))),((((7)+((5)+(0)))/((9)/((3)+(5))))*(((x)*(x))*((3)/((7)*(x))))),AddTreeWithDiv|AddTreeWithMult|AddTreeWithDiv|SubXD|AddTreeWithDiv,MutateNonTerminalR|DivXD|AddToLeafR|MutateNonTerminalR|DeleteMaliciousR,AddTreeWithDiv,MutateNonTerminalR,0,0,2,2,3
2,x*x*x*x,25,-10,-0.059778782049187476,-0.05497607347108712,-0.03949758038164946,0.00014712129133446787,NaN,NaN,246.0168,243.93150000000003,-0.9878952097764997,0.013823356423996958,0.5045913018188537,1.157462520712918,NaN,NaN,5927.28,6036.19,((((x)*(8))*((0)/((6)+(3))))*((9)/((2)*((8)/(6))))),((((x)+(0))/((2)*((4)+(2))))*(((0)-(x))/((1)*((5)-(x))))),AddTreeWithDiv|AddTreeWithMult|AddTreeWithDiv|SubXD|AddTreeWithDiv,MutateNonTerminalR|MultXD|AddToLeafR|MutateNonTerminalR|DeleteMaliciousR,AddTreeWithDiv,MutateNonTerminalR,0,2,3,3,3
3,x*x*x*x,25,-10,-0.059771053095300335,-0.03548511218369402,-0.039575256035625596,0.011020836989873719,NaN,NaN,207.98182857142857,177.37566095238094,-0.9874264801986669,0.36278133577310157,0.0003682468713314638,0.2133379478341801,6039.219999999999,5793.142,6156.8,3900.288,((((6)+(0))*((6)-(7)))*((6)/((2)*(2)))),((((6)-(0))*((8)+((8)*(x))))*((7)/((9)+((6)*(x))))),AddTreeWithDiv|AddTreeWithMult|MutateNonTerminalR|AddRandomSubTreeR|AddTreeWithDiv,MutateNonTerminalR|MultXD|AddToLeafR|MutateNonTerminalR|DeleteMaliciousR,AddTreeWithDiv,MutateNonTerminalR,3,3,4,4,3
4,x*x*x*x,25,-10,-0.05631911041948039,-0.04024117555643186,-0.03590214056986015,0.0000017614119069402692,NaN,NaN,2006.57424,244.82121875,-0.6272345118285192,0.00017614119069402691,0.17972272096570527,0.9394816389291203,50527.02,NaN,182529.84,6119.721875,((((5)/(3))*((6)*((9)*(x))))*((9)*((8)/((2)/(9))))),((((0)+(0))+((x)+((3)-(8))))/(((8)*(2))*((8)/((3)*(x))))),DeleteMaliciousR|AddTreeWithSub|AddTreeWithDiv|AddRandomSubTreeR|AddTreeWithDiv,MutateNonTerminalR|MultXD|AddToLeafR|MutateNonTerminalR|AddXD,AddTreeWithDiv,MutateNonTerminalR,3,4,5,5,3
5,x*x*x*x,25,-10,-0.06481683051546328,-0.055537041976294145,-0.03950067826801352,-0.019416260557287873,NaN,NaN,244.4998765714286,NaN,-0.9875857731015554,0,0.5059587880071025,0.9631171871224515,NaN,NaN,6078.8,6120.8,((((9)/(6))*((x)*((x)*(7))))+((7)*((1)/((4)/(7))))),((((9)*(0))+((3)*((7)/(6))))*((x)*((4)/((3)*(0))))),DeleteMaliciousR|AddTreeWithSub|AddTreeWithDiv|AddRandomSubTreeR|AddTreeWithDiv,MutateNonTerminalR|MultXD|AddToLeafR|MutateNonTerminalR|AddXD,AddTreeWithDiv,MutateNonTerminalR,3,4,6,6,3
6,x*x*x*x,25,-10,-0.05722633583955464,-0.05376643158970047,-0.03951191837668279,-0.005095655332950515,NaN,NaN,238.99599999999998,306.6311428571429,-0.9875,0.0000004667923893209357,0.5062323485041089,1.1547005383792515,NaN,NaN,6120.8,6120.797142857144,((((9)/(6))/((6)*((7)*(5))))-((5)/((9)*((x)*(x))))),((((9)/((6)/(6)))*((7)*((5)+(5))))/(((9)+(x))*((x)*((x)*(0))))),DeleteMaliciousR|AddTreeWithSub|AddTreeWithDiv|AddRandomSubTreeR|AddTreeWithDiv,MutateNonTerminalR|MultXD|AddToLeafR|SkipD|DeleteMaliciousR,AddTreeWithDiv,MutateNonTerminalR,3,6,7,7,3
7,x*x*x*x,25,-10,-0.049294457166157865,-0.030072216370381762,-0.03811824761469089,0.00959380374467364,NaN,NaN,921.4264000000002,186.2586666666667,-0.8502641811527905,0.5040909685008496,0.06951723802968701,1.180664609889822,22285.225,11375.18,73320.24,3035.36,((((4)*(6))*((x)*(7)))/((1)/((9)*(8)))),((((4)*(5))-((7)*((x)*(0))))-(((9)/(1))/((9)-((8)*(x))))),DeleteMaliciousR|AddTreeWithSub|AddTreeWithDiv|AddRandomSubTreeR|AddTreeWithDiv,MutateNonTerminalR|MultXD|AddToLeafR|ReplaceBranchXR|DeleteMaliciousR,AddTreeWithDiv,MutateNonTerminalR,3,6,8,8,3
8,x*x*x*x,25,-10,-0.04963135737975428,-0.0504667221323607,-0.03949983954011614,0.003359952947327149,NaN,NaN,244.91057142857142,224.2664,-0.9875,0.0009541236439681325,0.0005610638341869299,0.9556892220665832,5940.540000000001,13622.058571428573,6120.8,6114.96,((((x)*(5))*((0)/(7)))*((3)*((x)/((8)*(x))))),((3)+((0)*(x))),DeleteMaliciousR|AddTreeWithMult|AddTreeWithDiv|AddRandomSubTreeR|AddTreeWithDiv,AddTreeWithSub|MultXD|AddToLeafR|AddRandomSubTreeR|DeleteMaliciousR,AddTreeWithDiv,MultXD,8,8,9,9,3
9,x*x*x*x,25,-10,-0.04709240372082807,-0.034933970644015336,-0.03948144759581173,0.0015839759508560994,NaN,NaN,253.91644444444444,235.13679999999997,-0.9856447595811731,0.01321395895961314,0.0009424479681653861,0.0321101448535865,6337.631111111111,6197.628571428571,7029.2444444444445,6039.92,((((x)*(6))/((3)*(8)))/((9)-((8)-((1)*(x))))),((((9)/((9)*(x)))+((8)/((5)-(3))))+(((2)*(9))+((4)-((0)*((0)*(x)))))),DeleteMaliciousR|AddTreeWithSub|AddTreeWithDiv|AddRandomSubTreeR|AddTreeWithDiv,AddTreeWithSub|MultXD|AddToLeafR|AddRandomSubTreeR|DeleteMaliciousR,AddTreeWithDiv,AddTreeWithSub,3,9,10,10,3
