gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.059763798645601884,-0.024788156384324755,-0.05975019768657692,-0.01951960528035551,NaN,NaN,NaN,NaN,-0.9875,0.045797934910469316,0,0.026587973713289262,6120.8,5994.349999999999,6120.8,5840.48,((0)+((0)*(x))),((((x)*(5))*((x)+(3)))+((3)-((0)-(x)))),MultXD|AddToLeafR|MutateNonTerminalR|DeleteNonTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|AddTreeWithMult|SkipD|SubXD,MultXD,SubXD,0,0,1,1,4
1,x*x*x*x,25,-10,-0.0395,0.0000017148857010031842,-0.039499959155665926,0.00019128218533525168,244.832,244.8229,244.852,243.66120000000004,-0.9874959155665927,0.006293294994118487,0.000002042216703690425,0.0036094984996373363,6121.3,6115.21,6122.8,6082.28,(((0)*(0))*((x)-(x))),(((7)*(9))-((0)-(x))),MultXD|AddToLeafR|MutateNonTerminalR|DeleteNonTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|ReplaceBranchR|AddToLeafR|SubXD,MultXD,SubXD,0,1,2,2,4
2,x*x*x*x,25,-10,-0.039501633773362965,-0.0011879163668493428,-0.03949346490654817,0.00014704848331211336,244.032,258.6274,248.032,243.93200000000002,-0.9875,0.008018559665403203,0,0.004587674615303393,6120.8,6098.55,6120.8,6071.72,(((x)+((x)*(0)))*((x)*(x))),(((9)*(9))-((0)-(x))),MultXD|AddToLeafR|MutateNonTerminalR|DeleteNonTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|AddTreeWithMult|SkipD|SubXD,DeleteTerminalR,SubXD,0,2,3,3,4
3,x*x*x*x,25,-10,-0.03950002164749706,-0.000041475417289016226,-0.039499959155665926,0.00013691020781597354,244.82139999999998,245.08840000000004,244.852,243.99400000000003,-0.9874959155665927,0.0052803555090838806,0.000002042216703690425,0.002973245504440708,6121.3,6115.780000000001,6122.8,6088.48,(((0)*((x)*(x)))*((0)-(x))),((((7)*(8))-((8)*(0)))+((0)*((0)-((x)-(x))))),MultXD|AddToLeafR|MutateNonTerminalR|DeleteNonTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|AddTreeWithMult|SkipD|SubXD,DeleteNonTerminalR,SubXD,0,2,4,4,4
4,x*x*x*x,25,-10,-0.039499969366749446,-0.004072750044888258,-0.03949991831133185,0.003926022742125213,244.847,305.7742,244.872,220.8016,-0.9874959155665927,0.3889556920663966,0.000002358148727238434,0.19509582503267142,6121.8,5531.28,6122.8,3740.08,(((6)*((7)*(x)))*((0)-(x))),((((6)*(4))*((0)+(7)))*((x)*((x)-((x)-(x))))),MultXD|AddToLeafR|MutateNonTerminalR|DeleteNonTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|AddTreeWithMult|SkipD|SubXD,MutateNonTerminalR,SubXD,0,4,5,5,4
5,x*x*x*x,25,-10,-0.03950002021794537,-0.009988147443360584,-0.03949991831133185,0.00075120899228859,244.82209999999998,378.006625,244.872,240.234,-0.9875,0.05195399294209907,0,0.033623564653669655,6120.8,6089.112499999999,6120.8,5802.8,(((0)*(x))*((x)+(0))),((((x)*(x))*((x)*(7)))/((7)+((x)*((0)-(x))))),MultXD|AddToLeafR|MutateNonTerminalR|DeleteNonTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|AddTreeWithMult|SkipD|MutateTerminalR,AddToLeafR,SubXD,0,3,6,6,4
6,x*x*x*x,25,-10,-0.03950002042216704,-0.008947507860406956,-0.0395,0.008515805590305662,244.822,371.6231351190477,244.832,192.70845714285713,-0.9875,0.4216050189517712,0,0.21009066655089792,6120.8,5468.493333333334,6120.8,3540.239999999999,(((0)*((2)*(0)))+((x)*(x))),((((x)*(8))/((3)*(5)))+((0)*((x)*((x)-(x))))),SkipD|AddToLeafR|MutateNonTerminalR|MutateNonTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|AddTreeWithMult|SkipD|MutateTerminalR,MutateNonTerminalR,SubXD,5,3,7,7,4
7,x*x*x*x,25,-10,-0.0395,-0.029993169008586652,-0.0395,0.00009897243435343199,244.832,644.4832220238095,244.832,244.22620952380953,-0.9875,0.004519483914334289,0,1.0004844951622356,6120.8,12777.934285714287,6120.8,6093.137142857143,(0),(((7)*(6))-((3)/(7))),MultXD|AddToLeafR|MutateNonTerminalR|DeleteNonTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|AddTreeWithMult|SkipD|MutateTerminalR,MultXD,SubXD,6,3,8,8,4
8,x*x*x*x,25,-10,-0.03950139483400863,-0.015188885549012933,-0.03950008005489478,0.00003180426947087134,244.149,445.9110486111111,244.79280000000003,244.63734999999997,-0.9875,0.0036727225199321123,0,0.034629622415575816,6120.8,6223.6900000000005,6120.8,6098.32,(0),((((0)*(8))+((0)+(2)))*((6)*((x)-(0)))),MultXD|AddToLeafR|AddTreeWithMult|DeleteNonTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|AddTreeWithMult|SkipD|MutateTerminalR,AddToLeafR,SubXD,7,3,9,9,4
9,x*x*x*x,25,-10,-0.0395,-0.015004461236539882,-0.039499959155665926,0.0005787478760946293,244.832,444.7500611111111,244.852,241.28959999999998,-0.9875,0.05772448046007068,0,0.04484116901190316,6120.8,6116.57,6120.8,5767.48,((0)*(0)),((((x)-(0))*((x)*(x)))*((9)*((1)-((9)/(1))))),MultXD|AddToLeafR|AddTreeWithMult|DeleteNonTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|AddTreeWithAdd|SkipD|AddTreeWithAdd,DeleteNonTerminalR,AddTreeWithAdd,7,8,10,10,4
10,x*x*x*x,25,-10,-0.03950229953600837,-0.024006950192985713,-0.039499877466997776,0.0039968847440436375,243.70600000000002,571.8313166666667,244.892,220.368,-0.9874877466997778,0.3919291595869821,0.000006126650111126786,0.1963053558015235,6122.3,5524.195,6126.8,3721.88,(((x)*((0)*(0)))-((3)+(3))),((((x)*(0))+((8)/(1)))*((x)*((x)-((9)*(7))))),MultXD|AddToLeafR|AddTreeWithMult|DeleteNonTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|AddTreeWithAdd|SkipD|AddTreeWithAdd,MultXD,AddTreeWithAdd,7,8,11,11,4
11,x*x*x*x,25,-10,-0.0395,-0.03471014538953746,-0.0395,0.0012495490785518271,244.832,709.3663699999998,244.832,237.18375999999998,-0.9875,0.0991765782250686,0,0.04904114414817336,6120.8,5963.46,6120.8,5513.76,(((0)*((1)*(4)))*((0)*(x))),((((x)*(8))+((2)+(1)))*((5)/((5)*((x)-(0))))),MultXD|AddToLeafR|AddTreeWithMult|DeleteNonTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|AddTreeWithAdd|SkipD|AddTreeWithAdd,DeleteNonTerminalR,AddTreeWithAdd,7,8,12,12,4
12,x*x*x*x,25,-10,-0.0395,-0.004909769859871703,-0.0395,0.00028252514607644504,244.832,310.8953583333334,244.832,243.10273333333333,-0.9875,0.02896026663181287,0,0.014616412827173624,6120.8,6058.585,6120.8,5943.54,((0)*((4)*(0))),((((x)*(x))*((6)/((4)*(0))))*((0)*((4)*((x)-(x))))),MultXD|AddToLeafR|AddTreeWithMult|DeleteNonTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|AddTreeWithMult|SkipD|AddTreeWithDiv,MultXD,AddTreeWithDiv,7,12,13,13,4
13,x*x*x*x,25,-10,-0.0395,-0.012303536916862643,-0.0395,0.00003706850559707443,244.832,549.1085051587302,244.832,244.6051111111111,-0.9875,0.0016816973816058468,0,0.001699208672780515,6120.8,6123.005238095238,6120.8,6110.506666666667,(((x)*((0)*(0)))*((x)*((7)*(3)))),(((5)*(8))/((3)-(0))),MultXD|AddToLeafR|AddTreeWithMult|MutateTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|AddTreeWithMult|SkipD|AddTreeWithDiv,MultXD,AddTreeWithDiv,12,12,14,14,4
14,x*x*x*x,25,-10,-0.0395,-0.004964278259034044,-0.0395,0.0005007852785516242,244.832,311.23088333333334,244.832,241.7668,-0.9875,0.017945366618742672,0,0.011713330152143693,6120.8,6106.01,6120.8,6010.96,(((x)*((0)*(5)))-((x)*((x)*(x)))),((((0)*(6))*((5)*((4)+(2))))/((1)*((x)*((x)-(x))))),MultXD|AddToLeafR|AddTreeWithMult|DeleteNonTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|AddTreeWithMult|SkipD|AddTreeWithDiv,MultXD,SubXD,13,13,15,15,4
15,x*x*x*x,25,-10,-0.03950001021108352,-0.0051621370988332626,-0.0395,0.00001698307410796046,244.827,312.4863125,244.832,244.72805,-0.9875,0.000018788393673993876,0,0.0003176561395252598,6120.8,6122.27125,6120.8,6120.685,((((2)*(8))*((3)+(4)))*((x)*((x)*(0)))),(((1)*((1)/(8)))+((0)-(0))),MultXD|AddToLeafR|AddTreeWithMult|DeleteNonTerminalR|AddToLeafR,SubXD|DeleteTerminalR|AddTreeWithMult|SkipD|AddTreeWithDiv,AddToLeafR,SubXD,14,13,16,16,4
16,x*x*x*x,25,-10,-0.04203125,-0.022124950159551036,-0.0395,0.000049294892339018126,NaN,NaN,244.832,244.53028888888886,-0.9875,0.001462408690221956,0,0.0009629366904815109,6120.8,6120.528888888889,6120.8,6111.84888888889,((0)*((6)+(0))),(((8)*((8)*(2)))/((9)-(x))),MultXD|AddToLeafR|AddTreeWithMult|DeleteNonTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|AddTreeWithMult|SkipD|AddTreeWithDiv,AddToLeafR,SubXD,15,16,17,17,4
17,x*x*x*x,25,-10,-0.0395,-0.010640560492025209,-0.0395,0.000009098355049364399,244.832,383.23303194444446,244.832,244.77631111111106,-0.9875,0.0006404391582799753,0,0.0006251140153885267,6120.8,6120.37,6120.8,6116.88,(((x)*(0))*((0)*(x))),(((x)/(1))*((2)-(0))),MultXD|AddToLeafR|AddTreeWithMult|DeleteNonTerminalR|DeleteTerminalR,SubXD|DeleteTerminalR|AddTreeWithMult|SkipD|AddTreeWithDiv,MultXD,AddTreeWithDiv,15,17,18,18,4
