TopAntagonist,TopProtagonist,FinalAntagonist,FinalProtagonist,Epoch
-0.9762727272727273,0.16876560661760867,-0.975,0.19393939393939394,1
-0.822,0.16718628523953202,-0.974984645152827,0.19057851239669427,2
-0.905,0.16711189025238612,-0.9749869100729517,0.17272727272727273,3
-0.9154595041322314,0.166899340023307,-0.9750878473042109,0.16473829201101928,4
-0.9752148760330579,0.1664968164735031,-0.9750272773186409,0.16859504132231404,5
-0.9724545454545455,1,-0.9749282119900302,0.1674931129476584,6
-0.974299173553719,1,-0.975,0.171900826446281,7
-0.5738181818181818,0.07582617396132008,-0.9750074028693969,0.16473829201101928,8
0.6574531956502784,0.1650949761626176,-0.975,0.1934986225895317,9
-0.8311818181818181,1,-0.9749630936438702,0.2515151515151515,10
-0.9923553719008265,1,-0.9749823435030578,0.3333333333333333,11
-0.975,0.1217987442191447,-0.9752280991735538,0.171900826446281,12
-0.3688181818181818,0.16596027747427422,-0.9750022796702856,0.16666666666666666,13
-0.975,0.16666666666666666,-0.975019365079365,0.3333333333333333,14
0.16509114996618965,0.16345807691903924,-0.9749869100729517,0.20909090909090908,15
-0.9710330578512397,1,-0.975,0.680275482093664,16
0.8371094328446617,0.16684699314253648,-0.9750174615655108,0.1674931129476584,17
-0.9412727272727273,1,-0.9750303482880756,1,18
-0.975,0.16538072372352686,-0.9750145238095238,0.5025895316804408,19
-0.9627685950413223,0.16680588043298125,-0.9749806275455545,0.17575757575757575,20
