gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,-0.3791969013394077,0.04405703605533857,-0.26865882318904816,0.23510685951972696,105268.02795686328,41891.501847708205,1990283.2450722985,223.31844444444442,0.9992990976892249,1,0.6439362238404881,0.5028590948683281,5069401.410695868,812.9696448412699,96612766.24444444,0,(((((x)*(x))*((x)+(2)))*(((5)-(6))+((1)*(x))))-(((8)*((x)+(x)))+(((x)*(x))*((x)+((x)*(x)))))),((8)/((0)+(x))),DeleteNonTerminalR|AddXD|AddTreeWithSub|AddTreeWithSub|MultXD|FellTreeD|DeleteMaliciousR|SkipD|AddRandomSubTreeR|AddTreeWithAdd|MultXD|SubXD|MutateNonTerminalR|AddXD|MultXD,DeleteTerminalR|AddXD|AddToLeafR|MultXD|SubXD|SkipD|AddTreeWithDiv|AddTreeWithAdd|AddXD|AddToLeafR|DeleteMaliciousR|SkipD|DeleteNonTerminalR|AddTreeWithDiv|DeleteMaliciousR,MultXD,AddTreeWithDiv,0,0,1,1,5
1,((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,-0.3602672594912597,0.0894382065042855,-0.1241481461810983,0.3245695345765409,100406.8536435874,1419.30312800025,1742649.588060397,102.15715555555555,0.9986555902993158,1,0.469344382829334,0.502655822182871,2523517.015480447,733.296081779358,50368657.02222223,0,((((6)-((4)*(x)))+(((2)*(8))+((0)*(9))))+(((x)*((x)*(x)))*((x)-((x)+((x)*(x)))))),((((1)/(0))+((0)*(x)))/((8)-((x)+(x)))),DeleteNonTerminalR|AddXD|AddTreeWithSub|AddTreeWithSub|MultXD|FellTreeD|DeleteMaliciousR|SkipD|AddRandomSubTreeR|AddTreeWithAdd|MultXD|SubXD|MutateNonTerminalR|AddXD|MultXD,DeleteTerminalR|AddXD|AddToLeafR|MultXD|SubXD|SkipD|AddTreeWithDiv|AddTreeWithAdd|AddXD|AddToLeafR|DeleteMaliciousR|SkipD|DeleteNonTerminalR|AddTreeWithDiv|DeleteMaliciousR,MultXD,AddTreeWithDiv,0,1,2,2,5
2,((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,-0.3436670166150362,0.16380124494477394,-0.06996013901633895,0.4,60873.32413756637,625.0883842561657,1038164.338797712,0,0.9970595093122196,1,0.6553645232408849,0.44418073957569326,1305433.3330614162,338.51888303173644,23028847.325555556,0,(((((7)-(0))*((x)*(x)))+(((2)*(x))/((3)*((3)+(7)))))+(((x)*((x)+(x)))+(((x)*(x))*((x)+((x)*(x)))))),(((7)/(0))/((x)/(x))),DeleteNonTerminalR|AddXD|AddTreeWithSub|AddTreeWithSub|MultXD|AddXD|DeleteMaliciousR|SkipD|AddRandomSubTreeR|AddXD|MultXD|SubXD|MutateNonTerminalR|AddXD|MultXD,ReplaceBranchXR|AddToLeafR|ReplaceBranchR|SkipD|AddTreeWithDiv|AddTreeWithAdd|MutateNonTerminalR|DivXD|DivXD|DivXD|DeleteMaliciousR|SkipD|DeleteNonTerminalR|AddTreeWithDiv|DeleteMaliciousR,AddXD,DivXD,2,2,3,3,5
3,((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,-0.28501642285748763,0.2082269196058482,0.27010984052705717,0.4,1945659.1839802722,1045.1871819875812,22031870.93505187,0,0.9999129630325743,1,0.8322427084489883,0.30772532535782815,74174630.58107471,135.4022222222222,778015515.8666667,0,(((((8)*(x))*((x)+(2)))*(((x)+(0))+((x)*(x))))+(((x)*((x)+(x)))*((x)-((x)+((x)*(x)))))),((((0)-(x))/((x)/(9)))/((0)/((x)/(x)))),DeleteNonTerminalR|AddXD|AddTreeWithSub|AddTreeWithSub|MultXD|AddXD|SkipD|MultXD|AddRandomSubTreeR|AddXD|MultXD|SubXD|MutateNonTerminalR|AddXD|MultXD,AddTreeWithMult|AddTreeWithDiv|AddTreeWithDiv|ReplaceBranchXR|FellTreeD|DeleteMaliciousR|SubXD|DivXD|DivXD|SubXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteTerminalR|DivXD,AddXD,AddTreeWithDiv,3,3,4,4,5
4,((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,-0.21791994916272567,0.2436359483271348,0.3442033546774282,0.4,2787564.1351098185,354.61919353427834,49576294.13296639,0,0.9999477689668653,1,0.9003681679864467,0,65452373.958333336,0,1296472749,0,(((((5)*(8))*((x)*(x)))+(((2)*(x))/((3)-((0)+(x)))))*(((x)+((x)*(x)))+(((x)*(x))-((x)+((x)*(x)))))),((((0)-(x))/((x)/(0)))/((0)/((0)/(x)))),DeleteNonTerminalR|AddXD|AddTreeWithSub|AddTreeWithSub|MultXD|AddXD|SkipD|ReplaceBranchXR|DeleteTerminalR|AddXD|DivXD|SubXD|MutateNonTerminalR|AddXD|MultXD,AddTreeWithMult|AddTreeWithDiv|AddTreeWithDiv|ReplaceBranchXR|FellTreeD|DeleteMaliciousR|SubXD|DivXD|DivXD|SubXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteTerminalR|DivXD,AddXD,DivXD,4,3,5,5,5
5,((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,-0.09931221006470647,0.2827454328377306,0.385212779406684,0.4,7808397.013971256,160.4263260956354,111198328.56099905,0,0.9999647921652266,1,0.7402641757940586,0.22355726593382458,160677713.5726107,67.7011111111111,1923325065.2,0,(((((9)-(2))*((x)+((2)*(x))))*(((3)*(8))+((x)-((9)+(0)))))+((((x)*(x))+((x)*(x)))+(((x)*(x))-((x)+((x)*(x)))))),((((0)-(8))/((7)/(x)))/((0)/((2)/(4)))),DeleteNonTerminalR|AddXD|AddTreeWithSub|AddTreeWithSub|MultXD|AddXD|DeleteMaliciousR|MultXD|AddRandomSubTreeR|AddXD|MultXD|SubXD|MutateNonTerminalR|AddXD|MultXD,ReplaceBranchXR|AddXD|AddToLeafR|ReplaceBranchXR|FellTreeD|DeleteMaliciousR|SubXD|DivXD|DivXD|DivXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|AddTreeWithDiv|DeleteMaliciousR,MultXD,DivXD,5,5,6,6,5
6,((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,0.04762431230815685,0.2907802013799754,0.39892128178902886,0.4,201949726.9042709,161.0142890432193,3607675672.9394283,0,0.9999994591866167,1,0.8200016324698128,0.2235572659338246,6518672248.106498,67.7011111111111,125211603870.2111,0,(((((x)*(1))-((x)*((x)+(2))))*(((x)*(3))*((x)-((0)-(9)))))+((((x)-(x))*((x)+(x)))*(((x)+(x))*((x)-((x)+((x)*(x))))))),(((0)/(x))/((8)/(0))),ReplaceBranchR|AddXD|SubXD|AddTreeWithSub|MultXD|AddXD|SkipD|MultXD|AddRandomSubTreeR|AddXD|MultXD|SubXD|MutateNonTerminalR|AddXD|MultXD,DeleteTerminalR|AddXD|AddToLeafR|ReplaceBranchXR|FellTreeD|DeleteMaliciousR|AddTreeWithDiv|DivXD|DivXD|DivXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|AddTreeWithDiv|DeleteMaliciousR,AddXD,DeleteMaliciousR,6,6,7,7,5
7,((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,0.07956433745013093,0.3450105201467387,0.3998584658756593,0.4,254140188.6522771,74.47347791052684,4220549857.94489,0,0.9999995281828392,1,0.7514592490583011,0,7642649112.028089,0,143521933377.06668,0,(((((x)*(x))*((x)*(0)))-(((5)*(2))*((x)-((8)*(x)))))+((((x)*(x))+((x)*(x)))+(((x)*(x))-((x)+((x)*(x)))))),((((5)/(2))/((6)/(6)))/((0)/((x)/(0)))),ReplaceBranchR|AddXD|AddTreeWithSub|AddTreeWithSub|MultXD|AddXD|SkipD|MultXD|AddRandomSubTreeR|AddXD|MultXD|SubXD|MutateNonTerminalR|AddXD|MultXD,ReplaceBranchXR|AddXD|AddToLeafR|ReplaceBranchXR|FellTreeD|DeleteMaliciousR|AddTreeWithDiv|DivXD|DivXD|DivXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|AddTreeWithDiv|DeleteMaliciousR,AddXD,DeleteMaliciousR,7,7,8,8,5
8,((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,0.10430440421197122,0.35600918771237156,0.3999194107263321,0.4,118574275.92599693,59.57773466786697,1455046007.8668973,0,0.9999955110926095,1,0.7959216287920118,0,1797661787.6209576,0,15085210101.2,0,(((((x)*(x))*((x)+(2)))*(((3)*(3))+((x)*(x))))*(((x)*((x)+(x)))*((x)-((x)+((x)*(x)))))),((((x)/(4))/((0)/(0)))/((1)/((x)/(0)))),ReplaceBranchR|AddXD|AddTreeWithSub|AddTreeWithSub|MultXD|AddXD|SkipD|MultXD|AddRandomSubTreeR|AddXD|MultXD|SubXD|AddTreeWithSub|AddXD|MultXD,DeleteTerminalR|AddXD|AddToLeafR|ReplaceBranchXR|FellTreeD|DeleteMaliciousR|AddTreeWithDiv|DivXD|DivXD|DivXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|AddTreeWithDiv|DeleteMaliciousR,MultXD,DeleteMaliciousR,8,8,9,9,5
9,((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9))))),30,-10,0.21779121266272192,0.3700064956418009,0.39998286632252045,0.4,610205494.5732064,40.620869474628144,9461867567.988955,0,0.9999997186139277,1,0.6841438116777231,0,14317417435.418362,0,240651964554.74448,0,(((((x)*(4))*((x)*(x)))+(((2)*(4))*((9)+((5)-(x)))))-(((4)*((x)*(x)))-(((x)*(x))*((x)+((x)*(x)))))),((((9)/(5))/((0)/(0)))/((3)/((5)/(x)))),ReplaceBranchR|AddXD|AddTreeWithSub|AddTreeWithSub|MultXD|SkipD|SkipD|MultXD|SubXD|AddXD|MultXD|AddTreeWithMult|MutateNonTerminalR|AddXD|MultXD,AddTreeWithMult|DivXD|AddToLeafR|ReplaceBranchXR|FellTreeD|DeleteMaliciousR|AddTreeWithDiv|DivXD|DivXD|DivXD|DeleteMaliciousR|AddTreeWithDiv|SkipD|DeleteTerminalR|DeleteMaliciousR,MultXD,DivXD,9,9,10,10,5
