TopAntagonist,TopProtagonist,FinalAntagonist,FinalProtagonist,Epoch
-0.976344331917674,0.16639442448001737,0.42803221406282116,0.1672267077363451,1
-0.5136393335511271,0.16508766198410096,0.09473357337730032,1,2
-0.7956795164978765,0.17064079760910864,0.7145135491813599,1,3
-0.9790199281280627,0.322661439616683,0.1401202314736783,0.16666666666666663,4
-0.9964309049330284,0.1691168463465098,-0.9749101600784057,0.16666666666666663,5
-0.8592845475334858,0.16094958074703253,0.8554585364932286,0.16529515806467784,6
-0.6701649787651094,0.21802243275617994,0.5489765960699373,0.1676235331331705,7
-0.23268539692910814,0.16643331622096733,0.7898943413980819,0.16751278992969762,8
-0.8188173799411956,1,0.9199430543429128,1,9
0.35995148929941767,0.17419870049729563,0.1895644173504965,0.1537118277562576,10
