specEquation,range,seed,AID,PID,A,P,ADelta,PDelta,AStdDev,PStdDev,AAvgDelta,PAvgDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,finA,finP,finAStdDev,finPStdDev,finADelta,finPDelta,finABestDelta,finPBestDelta,finAEquation,finPEquation,finAStrat,finPStrat,finADomStrat,finPDomStrat,epoch,run
x*x*x*x,25,-10,ANTAGONIST-gWe,PROTAGONIST-2c1c2c1c1c2c2c2c1c2c1c1c2c1c2c1c2c2c1c1c1c2c2c2c1c1c1c1c1c2c2c2c2c1c2c2c1c2c1c2c1c2c2c2c1c1c2c1c1c1c1c1c1c2c2c2c2c1c1c1c2c2c1c1c2c1c2c1c1c2c1,-0.7917014769311201,0.2939018242246579,31873.84,6050.64,0.08415009104860059,0.2333946886912966,12558.87,5104.62,31873.84,2105.2,(((8)*((8)*(x)))*((x)*(x))),((((x)*(3))*((6)-((4)*(8))))+((4)+((x)*((x)-(x))))),DeleteMaliciousR|SubXD|MutateNonTerminalR|DeleteNonTerminalR|FellTreeD,MutateNonTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,SubXD,MutateNonTerminalR,0,0,-0.9596340347666973,0.28571428571428575,0.0011199759698809224,0,6176.8,6120.8,6496.8,6111.8,(((0)-((x)*(x)))-((x)*(x))),((9)+(x)),DeleteMaliciousR|SubXD|MutateNonTerminalR|DeleteNonTerminalR|MultXD,SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|FellTreeD,DeleteNonTerminalR,FellTreeD,0,0
x*x*x*x,25,-10,ANTAGONIST-gWe,PROTAGONIST-2c1c2c1c1c2c2c2c1c2c1c1c2c1c2c1c2c2c1c1c1c2c2c2c1c1c1c1c1c2c2c2c2c1c2c2c1c2c1c2c1c2c2c2c1c1c2c1c1c1c1c1c1c2c2c2c2c1c1c1c2c2c1c1c2c1c2c1c1c2c1,-0.9599869298130964,0.28548088951957734,6122.8,6122.8,0.08415009104860059,0.2333946886912966,12558.87,5104.62,31873.84,2105.2,(((8)*((8)*(x)))*((x)*(x))),((((x)*(3))*((6)-((4)*(8))))+((4)+((x)*((x)-(x))))),DeleteMaliciousR|SubXD|MutateNonTerminalR|DeleteNonTerminalR|FellTreeD,MutateNonTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,SubXD,AddTreeWithAdd,0,0,-0.9596340347666973,0.28571428571428575,0.0011199759698809224,0,6176.8,6120.8,6496.8,6111.8,(((0)-((x)*(x)))-((x)*(x))),((9)+(x)),DeleteMaliciousR|SubXD|MutateNonTerminalR|DeleteNonTerminalR|MultXD,SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|FellTreeD,DeleteMaliciousR,SubXD,1,0
x*x*x*x,25,-10,ANTAGONIST-gWe,PROTAGONIST-2c1c2c1c1c2c2c2c1c2c1c1c2c1c2c1c2c2c1c1c1c2c2c2c1c1c1c1c1c2c2c2c2c1c2c2c1c2c1c2c1c2c2c2c1c1c2c1c1c1c1c1c1c2c2c2c2c1c1c1c2c2c1c1c2c1c2c1c1c2c1,-0.959992419291596,0.7543271654498945,6121.96,2105.2,0.08415009104860059,0.2333946886912966,12558.87,5104.62,31873.84,2105.2,(((8)*((8)*(x)))*((x)*(x))),((((x)*(3))*((6)-((4)*(8))))+((4)+((x)*((x)-(x))))),DeleteMaliciousR|SubXD|MutateNonTerminalR|DeleteNonTerminalR|FellTreeD,MutateNonTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,DeleteMaliciousR,MutateNonTerminalR,0,0,-0.9575428048621096,0.28571428571428575,0.0011199759698809224,0,6496.8,6120.8,6496.8,6111.8,(((0)-((x)*(x)))-((x)*(x))),((9)+(x)),DeleteMaliciousR|SubXD|MutateNonTerminalR|DeleteNonTerminalR|MultXD,SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|FellTreeD,MultXD,SubXD,2,0
x*x*x*x,25,-10,ANTAGONIST-gWe,PROTAGONIST-2c1c2c1c1c2c2c2c1c2c1c1c2c1c2c1c2c2c1c1c1c2c2c2c1c1c1c1c1c2c2c2c2c1c2c2c1c2c1c2c1c2c2c2c1c1c2c1c1c1c1c1c1c2c2c2c2c1c1c1c2c2c1c1c2c1c2c1c1c2c1,-0.9600256175663312,0.2834923539406614,6116.88,6139.84,0.08415009104860059,0.2333946886912966,12558.87,5104.62,31873.84,2105.2,(((8)*((8)*(x)))*((x)*(x))),((((x)*(3))*((6)-((4)*(8))))+((4)+((x)*((x)-(x))))),DeleteMaliciousR|SubXD|MutateNonTerminalR|DeleteNonTerminalR|FellTreeD,MutateNonTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,DeleteMaliciousR,AddTreeWithAdd,0,0,-0.9600000000000001,0.28571428571428575,0.0011199759698809224,0,6120.8,6120.8,6496.8,6111.8,(((0)-((x)*(x)))-((x)*(x))),((9)+(x)),DeleteMaliciousR|SubXD|MutateNonTerminalR|DeleteNonTerminalR|MultXD,SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|FellTreeD,DeleteMaliciousR,SubXD,3,0
