gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.04609899751666449,-0.005679567030053425,-0.0379957260488825,0.011585273633698679,NaN,NaN,306.694,243.48919999999998,-0.9599325578355771,0.29224937916612215,0.000031825032858116565,0.0064069603537374184,6124.13,6118.42,6131.12,6064.8,(((7)-((7)-(x)))*((6)-(1))),((((0)*(0))+((2)*(x)))+((4)-((8)+((x)*(x))))),DeleteTerminalR|DeleteTerminalR|ReplaceBranchXR|ReplaceBranchR|AddRandomSubTreeR,AddXD|ReplaceBranchXR|DeleteTerminalR|MultXD|AddRandomSubTreeR,DeleteTerminalR,AddXD,0,0,1,1,3
1,x*x*x*x,25,-10,-0.03840027382041564,0.010534921408209436,-0.038400000000000004,0.012150419179565698,244.79010000000002,253.03269999999998,244.832,238.6464,-0.9600000000000001,0.29620777862837727,0,0.005728770019998683,6120.8,6076.7,6120.8,6030.88,(((x)*((6)-(7)))*((x)*(0))),(((x)+(0))*((6)*(9))),DeleteTerminalR|DeleteTerminalR|AddTreeWithSub|DeleteMaliciousR|SkipD,AddXD|ReplaceBranchXR|DeleteTerminalR|MultXD|AddRandomSubTreeR,DeleteTerminalR,MultXD,1,1,2,2,3
2,x*x*x*x,25,-10,-0.03840527578094367,0.010563651352479952,-0.03839934649065482,0.01542767518718375,244.02470000000002,253.4312,244.93200000000002,210.5632,-0.9600000000000001,0.620049666710234,0,0.16457132039493813,6120.8,5370.42,6120.8,3255.84,(0),(((x)*(9))*((7)*(x))),DeleteTerminalR|AddTreeWithSub|FellTreeD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|DeleteTerminalR|MultXD|AddRandomSubTreeR,FellTreeD,AddXD,2,2,3,3,3
3,x*x*x*x,25,-10,-0.038400894654293555,0.012453099034673341,-0.03839980394719645,0.015641279384580917,244.69510000000002,236.05269999999996,244.862,208.7328,-0.9600000000000001,0.5886812181414195,0,0.1491250099473722,6120.8,5441.219999999999,6120.8,3524.64,(0),(((x)*((6)*(9)))+((x)*(x))),DeleteTerminalR|AddTreeWithSub|AddTreeWithSub|DeleteTerminalR|FellTreeD,AddXD|ReplaceBranchXR|DeleteTerminalR|MultXD|AddRandomSubTreeR,DeleteTerminalR,AddXD,3,3,4,4,3
4,x*x*x*x,25,-10,-0.03839990132008888,0.011605439064921487,-0.03839954254345837,0.011844856881453408,244.84709999999998,243.3164,244.90200000000002,241.2648,-0.9599542543458373,0.2987658009223818,0.000029741879692496143,0.004415164314053303,6122.96,6049.74,6127.8,6008.96,((0)-(7)),(((x)*(2))-((0)*(x))),AddXD|DeleteTerminalR|FellTreeD|ReplaceBranchR|DeleteMaliciousR,AddXD|ReplaceBranchXR|ReplaceBranchXR|MultXD|AddRandomSubTreeR,AddXD,ReplaceBranchXR,4,4,5,5,3
5,x*x*x*x,25,-10,-0.03839999673245328,0.01166021715181956,-0.038399017121944844,0.012368131149989732,244.8325,242.847,244.9824,236.78079999999997,-0.9599411841589336,0.32468211438280714,0.000027917931464224475,0.019110461989701767,6124.05,6022.5,6129.8,5786.88,((0)-(9)),(((x)*((4)+(1)))+((x)*(x))),AddXD|DeleteTerminalR|FellTreeD|ReplaceBranchR|DeleteMaliciousR,AddXD|ReplaceBranchXR|DeleteTerminalR|MultXD|AddRandomSubTreeR,DeleteTerminalR,DeleteTerminalR,5,5,6,6,3
6,x*x*x*x,25,-10,-0.03839991700431317,0.011721226917116348,-0.03839915043785127,0.012273465653415992,244.84470000000002,242.3242,244.96200000000002,237.59199999999998,-0.9599542543458373,0.3375655843307132,0.000028919788366100312,0.023493466809519428,6123.55,5978.0199999999995,6127.8,5676.48,((0)-(7)),(((x)*(8))-((0)*(x))),AddXD|DeleteTerminalR|AddTreeWithSub|ReplaceBranchR|DeleteMaliciousR,AddXD|ReplaceBranchXR|DeleteTerminalR|MultXD|AddRandomSubTreeR,ReplaceBranchR,ReplaceBranchXR,6,6,7,7,3
7,x*x*x*x,25,-10,-0.048790134622925106,0.006151670183169335,-0.048770913606064566,0.012736803779151184,NaN,NaN,188.07479999999998,233.6216,-0.9570853483204811,0.3816494575872435,0.0013941502914892078,0.04555972124575501,6288.55,5882.280000000001,6566.8,5298.72,(((x)*((x)*(0)))-((8)+(x))),(((x)*((9)+(5)))+((x)*(x))),AddXD|DeleteTerminalR|SkipD|ReplaceBranchR|DeleteMaliciousR,AddXD|ReplaceBranchXR|DeleteTerminalR|MultXD|AddRandomSubTreeR,DeleteTerminalR,AddXD,7,7,8,8,3
8,x*x*x*x,25,-10,-0.03839951771010326,0.0116243208170734,-0.03839659129525553,0.012725133969415764,244.90579999999997,243.1546,245.3536,233.7216,-0.9596460593386485,0.34400731930466616,0.00018785970797654872,0.029829836514416314,6131.98,6001,6174.96,5621.28,(((2)+(0))-((x)*(x))),(((x)*(3))+((6)*(x))),MutateNonTerminalR|DeleteTerminalR|SkipD|DeleteNonTerminalR|DeleteMaliciousR,AddXD|AddTreeWithDiv|DeleteTerminalR|MultXD|AddRandomSubTreeR,SkipD,MultXD,8,8,9,9,3
9,x*x*x*x,25,-10,-0.03841528166252778,0.000292821459172265,-0.03839817017383349,0.012467464570457644,242.49360000000001,375.5537777777778,245.112,235.9296,-0.9600000000000001,0.3311238493567601,0,0.021077726963931252,6120.8,5992.16,6120.8,5731.68,(0),(((x)*(9))-((2)*(x))),AddXD|DeleteTerminalR|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|DeleteTerminalR|MultXD|AddRandomSubTreeR,AddXD,AddXD,9,9,10,10,3
10,x*x*x*x,25,-10,-0.038400000000000004,0.011637223736704198,-0.038400000000000004,0.013136658139925688,244.832,243.04403333333335,244.832,230.19520000000003,-0.9600000000000001,0.36282838844595483,0,0.03926547816549506,6120.8,5963,6120.8,5460,(0),(((x)*(6))*((2)*(x))),AddXD|DeleteTerminalR|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|DeleteTerminalR|MultXD|AddRandomSubTreeR,SkipD,MultXD,10,10,11,11,3
11,x*x*x*x,25,-10,-0.038400000000000004,0.006151685742915651,-0.038400000000000004,0.012795059469350414,244.832,307.69936666666666,244.832,233.12239999999997,-0.9600000000000001,0.3998730324700786,0,0.05404894312144937,6120.8,5836.94,6120.8,5142.56,(0),(((x)*(6))*((3)*(x))),AddXD|DeleteTerminalR|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|DeleteTerminalR|AddToLeafR|AddRandomSubTreeR,AddXD,AddXD,11,11,12,12,3
12,x*x*x*x,25,-10,-0.038400000000000004,0.011682191403551359,-0.038400000000000004,0.012296011725824825,244.832,242.65870000000004,244.832,237.39880000000002,-0.9600000000000001,0.3311238493567601,0,0.02216818157422764,6120.8,6012.38,6120.8,5731.68,(0),(((x)*(4))+((3)*(x))),AddXD|DeleteTerminalR|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|DeleteTerminalR|MultXD|AddRandomSubTreeR,AddXD,ReplaceBranchXR,12,12,13,13,3
13,x*x*x*x,25,-10,-0.038400000000000004,0.01154629646918237,-0.038400000000000004,0.011760460817446835,244.832,243.82320000000004,244.832,241.988,-0.9600000000000001,0.30101574023937117,0,0.00662294017302092,6120.8,6067.040000000001,6120.8,5989.68,(0),(((x)+(5))*((9)*(x))),AddXD|DeleteTerminalR|AddXD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|DeleteTerminalR|SubXD|AddRandomSubTreeR,AddXD,SubXD,13,13,14,14,3
14,x*x*x*x,25,-10,-0.038400000000000004,0.011659330246279666,-0.038400000000000004,0.012298672442444501,244.832,242.8546,244.832,237.37600000000003,-0.9600000000000001,0.3375655843307132,0,0.025268425210124436,6120.8,6000.139999999999,6120.8,5676.48,(0),(((8)*(x))-((0)*(x))),AddXD|DeleteTerminalR|AddXD|ReplaceBranchR|FellTreeD,AddTreeWithMult|ReplaceBranchXR|DeleteTerminalR|MultXD|AddRandomSubTreeR,AddXD,MultXD,14,14,15,15,3
15,x*x*x*x,25,-10,-0.038400000000000004,0.01171583546501858,-0.038400000000000004,0.013090725768807068,244.832,242.37040000000002,244.832,230.58880000000005,-0.9600000000000001,0.3565546987321919,0,0.03447456819158198,6120.8,5955.08,6120.8,5513.76,(0),(((x)*(5))+((6)*(x))),AddXD|DeleteTerminalR|AddXD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|DeleteTerminalR|MultXD|AddRandomSubTreeR,AddXD,ReplaceBranchXR,15,15,16,16,3
16,x*x*x*x,25,-10,-0.038400000000000004,0.011400820621020597,-0.038400000000000004,0.011784827380174395,244.832,245.06979999999996,244.832,241.77920000000003,-0.9600000000000001,0.3017252646712848,0,0.007309161972079359,6120.8,6069.96,6120.8,5983.6,(0),(((x)+(7))*((7)*(x))),AddXD|MutateTerminalR|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|DeleteTerminalR|MultXD|AddRandomSubTreeR,AddXD,AddRandomSubTreeR,16,16,17,17,3
17,x*x*x*x,25,-10,-0.038400000000000004,0.012411846257258623,-0.038400000000000004,0.015989039714696493,244.832,236.40619999999998,244.832,205.75279999999998,-0.9600000000000001,0.5063110331049163,0,0.10410324273203428,6120.8,5388.22,6120.8,4230.48,(0),(((3)+((3)*(x)))*((x)*(x))),AddXD|SkipD|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|MultXD|DeleteNonTerminalR|AddRandomSubTreeR,SkipD,ReplaceBranchXR,17,17,18,18,3
18,x*x*x*x,25,-10,-0.038400000000000004,0.010203073361091924,-0.038400000000000004,0.01669286927945927,244.832,323.8864,244.832,199.7216,-0.9600000000000001,0.4284313908546035,0,0.03463417169478606,6120.8,5899.2,6120.8,4897.84,(0),(((x)*((8)*(x)))+((x)*(x))),AddXD|SkipD|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|ReplaceBranchXR,SkipD,ReplaceBranchXR,18,18,19,19,3
19,x*x*x*x,25,-10,-0.038400000000000004,0.012422710850122302,-0.038400000000000004,0.014186100789812724,244.832,236.31310000000002,244.832,221.20239999999998,-0.9600000000000001,0.38654144182833244,0,0.06958628753184594,6120.8,5738.46,6120.8,5256.8,(0),(((x)-((4)*(x)))*((9)*(x))),AddXD|MutateTerminalR|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,FellTreeD,MultXD,19,19,20,20,3
20,x*x*x*x,25,-10,-0.038400000000000004,0.013600556416528188,-0.038400000000000004,0.01646227383908733,244.832,226.22,244.832,201.69760000000002,-0.9600000000000001,0.5313030976342963,0,0.12237970284151442,6120.8,5442.38,6120.8,4016.32,(0),(((x)*((6)*(x)))*((8)-(1))),AddXD|MutateTerminalR|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,MutateTerminalR,MultXD,20,20,21,21,3
21,x*x*x*x,25,-10,-0.038400000000000004,0.01456859047370092,-0.038400000000000004,0.030799895438504768,244.832,217.9248,244.832,78.8368,-0.9600000000000001,0.9803947196444909,0,0.3492302740846792,6120.8,4645.099999999999,6120.8,168,(0),(((x)*((x)-(3)))*((x)*(x))),AddXD|SkipD|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,SkipD,MultXD,21,21,22,22,3
22,x*x*x*x,25,-10,-0.038400000000000004,0.013399217967150266,-0.038400000000000004,0.023829284687342456,244.832,241.003,244.832,138.56879999999998,-0.9600000000000001,0.6283679070896429,0,0.14509872251142947,6120.8,4243.74,6120.8,3184.56,(0),(((x)-((1)*(x)))*((8)*(9))),AddTreeWithAdd|MutateTerminalR|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,AddTreeWithAdd,MultXD,22,22,23,23,3
23,x*x*x*x,25,-10,-0.038400000000000004,0.013408928542332285,-0.038400000000000004,0.02451276210392666,244.832,250.24379999999996,244.832,132.71200000000002,-0.9600000000000001,0.6547323412439084,0,0.17155811818128178,6120.8,5274.219999999999,6120.8,2958.64,(0),(((x)+((5)*(6)))*((x)*(x))),AddTreeWithAdd|MutateTerminalR|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,AddTreeWithAdd,MultXD,23,23,24,24,3
24,x*x*x*x,25,-10,-0.038400000000000004,0.012921023395634562,-0.038400000000000004,0.019899546277797487,244.832,232.04299999999995,244.832,172.2432,-0.9600000000000001,0.5948055342905689,0,0.16047541289168873,6120.8,5524.780000000001,6120.8,3472.16,(0),(((x)*(9))*((x)*(x))),AddXD|SkipD|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,SkipD,MultXD,24,24,25,25,3
25,x*x*x*x,25,-10,-0.038400000000000004,0.013745705510017367,-0.038400000000000004,0.023966615008308906,244.832,224.97620000000003,244.832,137.392,-0.9600000000000001,0.7180760684877794,0,0.19815959734168817,6120.8,4934.860000000001,6120.8,2415.84,(0),(((x)*((8)*(x)))*((7)+(x))),AddXD|SkipD|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,SkipD,MultXD,25,25,26,26,3
26,x*x*x*x,25,-10,-0.038434942491177626,0.00899850397946655,-0.03837189909815711,0.01419926433519428,239.48510000000002,282.06579999999997,249.132,221.0896,-0.9600000000000001,0.4118229176391509,0,0.055991638471120535,6120.8,5739.04,6120.8,5040.16,(0),(((9)+((8)+(3)))*((x)*(x))),AddTreeWithAdd|MutateTerminalR|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,AddTreeWithAdd,MultXD,26,26,27,27,3
27,x*x*x*x,25,-10,-0.038400000000000004,0.012177591907525407,-0.038400000000000004,0.01683906865582464,244.832,238.53259999999997,244.832,198.46880000000002,-0.9600000000000001,0.39765110069645426,0,0.06145401637758593,6120.8,5626.88,6120.8,5161.6,(0),(((x)*((2)+(1)))*((x)*(x))),AddXD|SkipD|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,SkipD,MultXD,27,27,28,28,3
28,x*x*x*x,25,-10,-0.038400000000000004,0.006992987416678262,-0.038400000000000004,0.017051365834531436,244.832,355.4007,244.832,196.6496,-0.9600000000000001,0.5022872827081428,0,0.10680421838695703,6120.8,5532.82,6120.8,4264.96,(0),(((x)*((3)*(8)))+((4)*(x))),AddXD|SkipD|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,SkipD,MultXD,28,28,29,29,3
29,x*x*x*x,25,-10,-0.038400000000000004,0.012511343055062834,-0.038400000000000004,0.019214295050133504,244.832,235.55360000000002,244.832,178.11520000000002,-0.9600000000000001,0.6010232089176019,0,0.15268607495318348,6120.8,5367.92,6120.8,3418.88,(0),(((x)+((3)*(9)))*((6)*(x))),AddXD|ReplaceBranchR|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|SkipD,ReplaceBranchR,MultXD,29,29,30,30,3
30,x*x*x*x,25,-10,-0.038400000000000004,0.012990260376794818,-0.038400000000000004,0.018648729391116007,244.832,231.44969999999998,244.832,182.9616,-0.9600000000000001,0.6457792632148925,0,0.18003131006580736,6120.8,5269.92,6120.8,3035.36,(0),(((x)*((6)*(8)))+((4)*(x))),AddTreeWithAdd|SkipD|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,SkipD,MultXD,30,30,31,31,3
31,x*x*x*x,25,-10,-0.038400000000000004,0.01283060570980451,-0.038400000000000004,0.017169324271337084,244.832,232.81779999999998,244.832,195.63879999999997,-0.9600000000000001,0.5948055342905689,0,0.1428347783690706,6120.8,5214.76,6120.8,3472.16,(0),(((x)*((9)*(1)))*((x)*(x))),AddXD|DeleteTerminalR|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,FellTreeD,MultXD,31,31,32,32,3
32,x*x*x*x,25,-10,-0.038400000000000004,0.014131346042534125,-0.038400000000000004,0.02226226263606998,244.832,221.6716,244.832,151.9968,-0.9600000000000001,0.5995668166626211,0,0.15140019482366077,6120.8,5025.42,6120.8,3431.36,(0),(((x)*((5)+(8)))*((x)*(x))),AddXD|SkipD|SkipD|ReplaceBranchR|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,SkipD,MultXD,32,32,33,33,3
33,x*x*x*x,25,-10,-0.038400000000000004,0.011417547254709497,-0.038400000000000004,0.019401852232201207,244.832,245.12599999999998,244.832,176.50799999999998,-0.9600000000000001,0.6132438336725359,0,0.18254868364746202,6120.8,5088.32,6120.8,3314.16,(0),(((x)*((6)+(4)))*((x)*(x))),AddTreeWithAdd|SkipD|SkipD|AddTreeWithMult|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,SkipD,MultXD,33,33,34,34,3
34,x*x*x*x,25,-10,-0.038339343223108086,0.009721420510191143,-0.03799686315514312,0.018354370110349724,254.1137,299.1552,306.52,185.484,-0.9196863155143118,0.6132438336725359,0.023145097708746988,0.14282033698210006,7048.97,5141.299999999999,12289.6,3314.16,((((x)*(x))*((x)*(3)))*((x)+((9)-(6)))),(((x)+((x)*(9)))*((x)*(x))),AddXD|SkipD|SkipD|AddTreeWithMult|AddTreeWithSub,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,SkipD,MultXD,34,34,35,35,3
35,x*x*x*x,25,-10,-0.03871955692066397,-0.002612970847420631,-0.03839294209907202,0.020795600948522133,195.93339999999998,19497.3984,245.912,164.5648,-0.9600000000000001,0.40017177959930544,0,0.058399265070358745,6120.8,5889.18,6120.8,5140,(0),(((x)+((5)+(7)))*((x)*(x))),AddXD|SkipD|SkipD|AddTreeWithMult|FellTreeD,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,SkipD,MultXD,35,35,36,36,3
36,x*x*x*x,25,-10,-0.03783600705790093,-0.003479066298966299,-0.03648879362174879,0.012881229344436772,331.13419999999996,33672.0514,537.2847999999999,232.384,-0.8447408181937002,0.36282838844595483,0.07974537010502522,0.09180464614688608,12046.08,5964.72,23757.76,5460,((((x)*(x))*((x)*(5)))*((1)-((8)+(x)))),(((x)*((4)*(4)))-((1)*(x))),AddXD|SkipD|SkipD|AddTreeWithMult|AddTreeWithSub,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,SkipD,MultXD,36,36,37,37,3
37,x*x*x*x,25,-10,-0.036324590249640576,-0.011278654157177602,-0.028301074369363483,0.013874563549115895,562.4112000000001,13568.6791,1790.1696000000002,223.872,-0.2640737158541367,0.3883059170603283,0.3482054304535303,0.25377765668228736,32688.140000000003,6554.9,112611.44,5241.68,((((4)*(x))-((8)*(8)))*((x)*((x)*((x)+(x))))),(((x)+((7)*(x)))*((7)+(7))),AddXD|AddTreeWithMult|SkipD|AddRandomSubTreeR|AddTreeWithSub,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,AddXD,MultXD,37,37,38,38,3
38,x*x*x*x,25,-10,-0.030808628718767127,-0.011538319614113095,-0.011409004484269913,0.01336641335399668,1536.5646,42626.85050000001,4895.398,228.22639999999998,0.4312087457212416,0.2879268816401218,0.6534379855343677,0.5731954769493726,83576.70000000001,18133.88,269026.64,6101.84,((((x)*(9))*((9)*(x)))*((7)-((1)*((x)+(x))))),((5)*((2)*(x))),AddXD|AddTreeWithMult|SkipD|AddTreeWithMult|AddTreeWithSub,AddXD|ReplaceBranchXR|MultXD|MultXD|AddRandomSubTreeR,AddTreeWithMult,MultXD,38,38,39,39,3
