specEquation,range,seed,AID,PID,AAvg,PAvg,ABestFit,PBestFit,AStdDev,PStdDev,AAverageDelta,PAverageDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,ABirthGen,PBirthGen,AAge,PAge,ARun,PRun
x*x*x*x,25,-10,ANTAGONIST-gWe,PROTAGONIST-3c1c1c1c1c1c2c1c1c1c2c1c2c1c2c2c2c2c1c2c1c2c1c2c2c1c2c1c2c1c2c2c1c1c2c2c1c2c2c1c2c2c1c2c1c2c1c2c2c1c1c2c2c2c1c1c2c2c1c2c1c1c2c1c1c2c1c1c2c2c2c2c2c1c2c1c2c2c1c1c1c2,-0.917926610900536,0.5657593778591035,-0.7917014769311201,1,0.08415009104860059,0.29999318192710195,12558.87,3721.06,31873.84,0,(((8)*((8)*(x)))*((x)*(x))),(((x)*(x))*((x)*(x))),DeleteMaliciousR|SubXD|MutateNonTerminalR|DeleteNonTerminalR|FellTreeD,FellTreeD|ReplaceBranchXR|MultXD|MultXD|MutateTerminalR,SubXD,MultXD,0,0,75,81,76,82,0,3
