gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.05142523548120072,-0.017030811409650775,-0.03849741297433886,-0.011034271897230986,NaN,NaN,229.92586666666665,507.9152,-0.9600130701869037,0.2933696809007227,0.000010975844608583992,0.005541932561567447,6117.82,6108.76,6118.8,6055.2,(x),(((8)-((2)+(x)))*((x)-(x))),ReplaceBranchXR|ReplaceBranchXR|MutateNonTerminalR|DeleteNonTerminalR|AddToLeafR,DeleteTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,ReplaceBranchXR,AddTreeWithAdd,0,0,1,1,0
1,x*x*x*x,25,-10,-0.0384034263494968,0.011882480348040408,-0.038400159456280225,0.013236645069738786,244.30770000000004,240.94240000000002,244.80759999999998,229.3384,-0.9600000000000001,0.45248053475736133,0.000012073721483450526,0.08274799559247561,6119.200000000001,5755.120000000001,6120.8,4691.76,((0)*((x)+(7))),((((0)+(9))*((x)-(0)))*((3)*((x)-(x)))),ReplaceBranchXR|AddXD|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,MultXD|MutateNonTerminalR|AddTreeWithAdd|AddToLeafR|SubXD,ReplaceBranchXR,MutateNonTerminalR,1,1,2,2,0
2,x*x*x*x,25,-10,-0.03840194484381127,0.011463242433295369,-0.038400428702130444,0.011524824019269192,244.53439999999998,244.53490000000002,244.7664,244.0072,-0.9600000000000001,0.29195063203689536,0.000006535093451831564,0.0030094210694200144,6120.3,6104.78,6120.8,6067.36,((0)*((2)*(x))),(((4)+((9)*(3)))*((x)-(x))),ReplaceBranchXR|ReplaceBranchXR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,ReplaceBranchXR,DeleteTerminalR,2,2,3,3,0
3,x*x*x*x,25,-10,-0.03840072278133578,0.011543192299792747,-0.03840006535093452,0.012008140859271434,244.7214,243.84980000000004,244.822,239.86559999999997,-0.9600000000000001,0.31040760311443893,0.00001650004331706427,0.011713965668087854,6118.63,6058.639999999999,6120.8,5909.2,((0)*((x)*(5))),(((x)+((9)*(9)))*((4)-(x))),ReplaceBranchXR|ReplaceBranchXR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,ReplaceBranchXR,SubXD,3,3,4,4,0
4,x*x*x*x,25,-10,-0.043600379362174875,0.0057009432318215515,-0.03840008495621488,0.011561887334988892,NaN,NaN,244.81900000000002,243.68959999999998,-0.9600000000000001,0.29018615680489956,0.000006216702650982786,0.004646246094522616,6120.07,6111.29,6120.8,6082.48,((0)*((4)*(1))),(((3)*((5)+(7)))*((x)-(x))),ReplaceBranchXR|ReplaceBranchXR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,ReplaceBranchXR,AddTreeWithAdd,4,4,5,5,0
5,x*x*x*x,25,-10,-0.038399326885374466,0.012070364284780704,-0.03839319043262319,0.017172358421868292,244.935,239.3324,245.87400000000002,195.6128,-0.9596559926806953,0.5600855163657412,0.00018326881664133628,0.14480114110425144,6131.6,5614.86,6173.44,3769.68,((4)-((x)*(x))),((((6)+(6))*((x)*(5)))-((1)*((x)-(x)))),ReplaceBranchXR|ReplaceBranchXR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,ReplaceBranchXR,SubXD,5,5,6,6,0
6,x*x*x*x,25,-10,-0.038400563978564894,0.011574724125697856,-0.038400000000000004,0.011835334316709306,244.7457,243.5796,244.832,241.3464,-0.9600000000000001,0.2982616651418116,0.000009026002703203978,0.007523362609766775,6119.27,6083.42,6120.8,6013.28,((0)*((7)*(6))),(((3)+((8)*(8)))*((x)-(x))),ReplaceBranchXR|ReplaceBranchXR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,DeleteTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,ReplaceBranchXR,DeleteTerminalR,6,6,7,7,0
7,x*x*x*x,25,-10,-0.03840072343484512,0.01154302892245645,-0.03839825382302967,0.011761674477659318,244.7213,243.85119999999998,245.09920000000002,241.97760000000002,-0.9597647366357339,0.3000821554605374,0.0001317810844342532,0.007018488116631446,6126.870000000001,6087.6,6156.8,5997.68,((x)-((8)*(6))),(((8)*((9)+(8)))*((x)-(x))),ReplaceBranchXR|ReplaceBranchXR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,MutateNonTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,ReplaceBranchXR,MutateNonTerminalR,7,7,8,8,0
8,x*x*x*x,25,-10,-0.03840150829956868,0.008110988322546416,-0.03839995817540191,0.011653191926358835,244.60120000000003,333.6817,244.8384,242.90720000000002,-0.9599738596261927,0.2948260731557033,0.00002901581492614752,0.0050624461393957345,6119.700000000001,6098.96,6124.8,6042.72,((2)-((6)-(0))),((((9)+(x))+((0)*(5)))+((4)*((x)-(x)))),ReplaceBranchXR|ReplaceBranchXR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,MutateNonTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,ReplaceBranchXR,MutateNonTerminalR,8,8,9,9,0
9,x*x*x*x,25,-10,-0.03841039079858842,0.011672598819948843,-0.03839982747353287,0.012211102190189893,243.24200000000002,242.74089999999995,244.8584,238.12640000000002,-0.9600109789569992,0.3111918143286593,0.000014265676419276195,0.012066635332776608,6117.41,6028.5599999999995,6119.12,5902.48,(2),((((8)*(4))*((8)-(3)))+((7)*((x)-(x)))),ReplaceBranchXR|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,MutateNonTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,ReplaceBranchXR,AddToLeafR,9,9,10,10,0
10,x*x*x*x,25,-10,-0.03840103711933081,0.011785504229139052,-0.038400000000000004,0.012435535971021532,244.6733,241.77339999999995,244.832,236.2032,-0.9600000000000001,0.34482887391003986,0.000008032584270214684,0.027642611730861685,6119.77,5922.14,6120.8,5614.24,((0)*((1)-(x))),(((9)*((x)+(5)))*((x)-(x))),ReplaceBranchXR|ReplaceBranchXR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,MutateNonTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,ReplaceBranchXR,MutateNonTerminalR,10,10,11,11,0
11,x*x*x*x,25,-10,-0.0384001012939485,0.011641697163769447,-0.038396779505946936,0.014921672237055848,244.81650000000002,243.0057,245.32479999999998,214.8992,-0.9596400470526728,0.45248053475736133,0.0001928394794031533,0.11240524229616222,6132.15,5990.52,6175.88,4691.76,((1)-((x)*(x))),(((x)*((4)*(5)))+((7)*((x)-(x)))),ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,MutateNonTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,ReplaceBranchXR,SubXD,11,11,12,12,0
12,x*x*x*x,25,-10,-0.03840074238661613,0.01062083714813753,-0.038400060122859764,0.014271897230987549,244.7184,254.61469999999997,244.82280000000003,220.46719999999996,-0.9600000000000001,0.40854603506544435,0.0000069946873142093066,0.061904144226855,6119.88,5621.84,6120.8,5068.24,((0)*((6)*(5))),((((8)+(1))*((2)*(2)))+((x)*((x)-(x)))),ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,MutateNonTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,DeleteNonTerminalR,MutateNonTerminalR,12,12,13,13,0
13,x*x*x*x,25,-10,-0.038400901189387014,0.011834995892226976,-0.03840020912299046,0.012876841495976255,244.69409999999996,241.3493,244.8,232.4216,-0.9600000000000001,0.41323263065518984,0.000017031244281782428,0.061946227389311166,6118.13,5822.9800000000005,6120.8,5028.08,((0)*((8)-(0))),((((9)+(9))*((8)-(2)))+((x)*((x)-(x)))),ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,MutateNonTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,ReplaceBranchXR,AddToLeafR,13,13,14,14,0
14,x*x*x*x,25,-10,-0.038400992027185984,0.01159567143417294,-0.03839653117239576,0.012077786283772431,244.68019999999996,243.4001,245.3628,239.26879999999997,-0.9596400470526728,0.30422727187855936,0.00019796811997412997,0.008707859073966838,6130.47,6073.52,6175.88,5962.16,((1)-((x)*(x))),((((2)*(x))+((1)+(8)))+((5)*((x)-(x)))),ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,MutateNonTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,ReplaceBranchXR,MultXD,14,14,15,15,0
15,x*x*x*x,25,-10,-0.03840691282185335,0.00950110614964007,-0.03840013070186904,0.012337416210766101,243.77420000000006,276.6741,244.812,237.044,-0.9600000000000001,0.2988638273241594,0.00001706614766019047,0.004559037068156994,6117.9400000000005,6058.07,6120.8,6008.12,((0)*((4)-(x))),(((8)+((7)*(6)))+((9)-(x))),ReplaceBranchXR|ReplaceBranchXR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,MutateNonTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,ReplaceBranchXR,AddTreeWithAdd,15,15,16,16,0
16,x*x*x*x,25,-10,-0.0384006724611162,0.011517670425901379,-0.03840039733368187,0.011719756521089683,244.72909999999996,244.06849999999997,244.77120000000002,242.3368,-0.9600000000000001,0.2935937412476428,0,0.0024902560976312405,6120.8,6082.74,6120.8,6053.28,(0),(((7)+((x)*(0)))+((x)-(x))),ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|DeleteNonTerminalR|FellTreeD,AddTreeWithMult|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,DeleteMaliciousR,AddTreeWithMult,16,16,17,17,0
17,x*x*x*x,25,-10,-0.038400955430662666,0.01168899490262711,-0.03839921578878578,0.01252123905371847,244.68580000000003,242.6004,244.952,235.4688,-0.959921578878578,0.316326530612245,0.00004594729972398549,0.01424392863976226,6122.35,6041.42,6132.8,5858.48,((0)-((3)+(9))),((((0)+(5))+((7)*(7)))*((3)*((x)-(x)))),ReplaceBranchXR|DeleteMaliciousR|SubXD|DeleteNonTerminalR|MutateTerminalR,MutateNonTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,ReplaceBranchXR,MultXD,17,17,18,18,0
18,x*x*x*x,25,-10,-0.03840031172395766,0.01221748557611517,-0.03839954254345837,0.01805156188733499,244.7843,238.0717,244.90200000000002,188.07879999999997,-0.9599542543458373,0.6073435778703065,0.00003535262076754411,0.1624676078641478,6120.99,5451.76,6127.8,3364.72,((x)*((0)-(7))),((((x)*(5))*((4)+(2)))*((7)*((x)-(x)))),ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,MutateNonTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,DeleteNonTerminalR,MutateNonTerminalR,18,18,19,19,0
19,x*x*x*x,25,-10,-0.03840146647497059,0.012641298056276496,-0.03840004443863547,0.019484101051216465,244.60760000000002,234.44,244.8252,175.8032,-0.9600000000000001,0.6706032824840825,0.000012194794904988342,0.19155183767715073,6118.780000000001,5284.76,6120.8,2822.64,((4)*((x)*(0))),((((x)*(2))*((7)+(0)))*((9)*((x)-(x)))),ReplaceBranchXR|DeleteMaliciousR|MutateNonTerminalR|DeleteNonTerminalR|MutateTerminalR,MutateNonTerminalR|AddTreeWithAdd|MultXD|AddToLeafR|SubXD,ReplaceBranchXR,MutateNonTerminalR,19,19,20,20,0
