TopAntagonist,TopProtagonist,FinalAntagonist,FinalProtagonist,Epoch
0.1832726991356458,0.17436723137474533,0.9698328031652989,0.1739342366588364,1
0.8123953304149704,1,0.7287825027943554,0.16792200563843807,2
-0.9569013394315583,0.16666666666666663,0.9933011418292385,0.1657332648838692,3
0.7200507585197718,0.0793222984500344,0.9796117975690616,0.1691381791866382,4
0.1920498337116613,0.16702656960275858,0.8948473121825624,0.19489835427437513,5
0.800923517169615,0.16666666666666663,0.993243930515249,0.5742095469717162,6
-0.8737749101600784,0.18846116616453107,0.9542216575080071,0.441886640274059,7
0.5859456900341551,0.6542660350647936,0.9996116504287764,0.16993357290645755,8
-0.8066154851355766,0.13693926303139176,0.9716720828422682,0.17638586397570374,9
-0.977515517804639,0.16666666666666663,0.9932382598651822,-0.022919627522297863,10
