gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
10,x*x*x*x,25,-10,-0.038400000000000004,0.012125655843307133,-0.038400000000000004,0.01646339414082193,244.832,238.8586,244.832,201.688,-0.9600000000000001,0.5218645555202869,0,0.11696467215931541,6120.8,5600.16,6120.8,4097.2,(0),(((5)*((x)*(x)))*((8)+(x))),DivXD|AddToLeafR|DeleteNonTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|AddTreeWithSub|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,AddTreeWithSub,10,10,11,11,4
11,x*x*x*x,25,-10,-0.038400000000000004,0.01185657337042777,-0.038400000000000004,0.012496405698601491,244.832,241.16440000000003,244.832,235.68160000000003,-0.9600000000000001,0.31935134529566633,0,0.011897620425007218,6120.8,6015.13,6120.8,5832.56,(0),(((9)*((9)*(4)))*((6)+(x))),DivXD|AddTreeWithDiv|AddToLeafR|AddToLeafR|FellTreeD,ReplaceBranchXR|AddTreeWithSub|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,SkipD,11,11,12,12,4
12,x*x*x*x,25,-10,-0.038400000000000004,0.01158078075695054,-0.038400000000000004,0.011876272009261161,244.832,243.5277,244.832,240.99559999999997,-0.9600000000000001,0.29748212185148537,0,0.006175744315046499,6120.8,6069.83,6120.8,6019.96,(0),(((8)-((1)*(3)))*((9)+(x))),DivXD|AddToLeafR|DeleteNonTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|AddTreeWithSub|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,AddTreeWithSub,12,12,13,13,4
13,x*x*x*x,25,-10,-0.038400000000000004,0.011538932819239319,-0.038400000000000004,0.012238362865731838,244.832,243.8863,244.832,237.8928,-0.9600000000000001,0.3130496480385384,0,0.008217420413619784,6120.8,6078.790000000001,6120.8,5886.56,(0),(((9)*((7)+(7)))*((9)+(x))),DivXD|AddToLeafR|DeleteNonTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|AddTreeWithSub|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,AddTreeWithSub,13,13,14,14,4
14,x*x*x*x,25,-10,-0.04360220624754934,0.011596359952947327,-0.038400000000000004,0.011901945590679093,213.8904,243.39419999999998,244.832,240.77560000000003,-0.9600000000000001,0.3021593815934426,0,0.006181519256402495,6120.8,6046.48,6120.8,5979.88,(0),(((6)*((7)*(7)))+((1)*(7))),DivXD|AddToLeafR|DeleteNonTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|AddTreeWithSub|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,AddTreeWithSub,14,14,15,15,4
15,x*x*x*x,25,-10,-0.038400000000000004,0.011535922008327579,-0.038400000000000004,0.011960621394028793,244.832,243.91209999999998,244.832,240.2728,-0.9600000000000001,0.30071699311014444,0,0.006081855817941392,6120.8,6059.18,6120.8,5992.24,(0),(((7)*((3)*(4)))*((3)+(x))),DivXD|AddToLeafR|DeleteNonTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|AddTreeWithSub|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,SkipD,15,15,16,16,4
16,x*x*x*x,25,-10,-0.038400000000000004,0.011618345874488865,-0.038400000000000004,0.01212614597531602,244.832,243.20579999999998,244.832,238.85440000000003,-0.9600000000000001,0.31367981776425125,0,0.012999518193113627,6120.8,6028.57,6120.8,5881.16,(0),(((3)*((5)*(9)))*((5)+(x))),DivXD|AddToLeafR|DeleteNonTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|AddTreeWithSub|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,SkipD,16,16,17,17,4
17,x*x*x*x,25,-10,-0.038400000000000004,0.011857962077786286,-0.038400000000000004,0.012350673114625541,244.832,241.1525,244.832,236.93039999999996,-0.9600000000000001,0.3177455794760723,0,0.014443785314039581,6120.8,5979.9400000000005,6120.8,5846.32,(0),(((8)*((6)*(x)))*((6)+(x))),DivXD|AddToLeafR|DeleteNonTerminalR|AddToLeafR|FellTreeD,DivXD|AddTreeWithSub|MultXD|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,AddTreeWithSub,17,17,18,18,4
18,x*x*x*x,25,-10,-0.038400000000000004,0.011787418077935659,-0.038400000000000004,0.012849674178912189,244.832,241.75699999999998,244.832,232.6544,-0.9600000000000001,0.3203596168568068,0,0.017726101774196146,6120.8,5991.1,6120.8,5823.92,(0),(((4)*((8)*(9)))*((4)+(x))),DivXD|AddToLeafR|DeleteNonTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|AddTreeWithSub|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,SkipD,18,18,19,19,4
19,x*x*x*x,25,-10,-0.038400000000000004,0.011550952723266804,-0.038400000000000004,0.011867683029295892,244.832,243.78329999999997,244.832,241.0692,-0.9600000000000001,0.30432063035644275,0,0.008228586000234172,6120.8,6065.18,6120.8,5961.36,(0),(((5)*((4)*(6)))*((3)+(x))),DivXD|AddToLeafR|DeleteTerminalR|DeleteNonTerminalR|FellTreeD,ReplaceBranchXR|AddTreeWithSub|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|MutateNonTerminalR|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,DeleteTerminalR,AddTreeWithSub,19,19,20,20,4
20,x*x*x*x,25,-10,-0.038400000000000004,0.01165769647291671,-0.038400000000000004,0.012014115801855971,244.832,242.86860000000001,244.832,239.81440000000003,-0.9600000000000001,0.301314487368598,0,0.0066039553995222945,6120.8,6041.1,6120.8,5987.12,(0),(((4)*((7)*(9)))+((4)+(x))),DivXD|AddToLeafR|DeleteTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|AddTreeWithSub|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|AddTreeWithMult|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,AddTreeWithSub,20,20,21,21,4
21,x*x*x*x,25,-10,-0.038400000000000004,0.0114993604944265,-0.038400000000000004,0.01173628097167504,244.832,244.2254,244.832,242.19519999999997,-0.9600000000000001,0.2979815897081614,0,0.005301219555543042,6120.8,6079.93,6120.8,6015.68,(0),(((2)+((5)*(x)))*((9)+(x))),DivXD|ReplaceBranchXR|DeleteTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|AddTreeWithSub|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|AddTreeWithMult|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,DivXD,AddTreeWithSub,21,21,22,22,4
22,x*x*x*x,25,-10,-0.038400000000000004,0.0115133292566798,-0.038400000000000004,0.011720410030434865,244.832,244.10569999999998,244.832,242.3312,-0.9600000000000001,0.29818697835950486,0,0.00491068551784327,6120.8,6070.96,6120.8,6013.92,(0),(((6)*((6)+(x)))*((5)+(x))),DivXD|AddToLeafR|DeleteTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|AddTreeWithSub|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|AddTreeWithMult|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,AddTreeWithMult,22,22,23,23,4
23,x*x*x*x,25,-10,-0.038400000000000004,0.01163676083425136,-0.038400000000000004,0.012135481823104359,244.832,243.048,244.832,238.7744,-0.9600000000000001,0.3001008271561141,0,0.006699581022272809,6120.8,6044.02,6120.8,5997.52,(0),(((2)+((8)*(4)))*((6)+(x))),DivXD|DeleteNonTerminalR|DeleteTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|AddTreeWithSub|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|AddTreeWithMult|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,DivXD,AddTreeWithSub,23,23,24,24,4
24,x*x*x*x,25,-10,-0.038400000000000004,0.01148924276938589,-0.038400000000000004,0.012226086225890175,244.832,244.3121,244.832,237.998,-0.9600000000000001,0.31111712754635257,0,0.010734143131295932,6120.8,6037,6120.8,5903.12,(0),(((8)*((9)*(8)))-((1)+(x))),DivXD|AddToLeafR|DeleteTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|AddTreeWithSub|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|AddTreeWithMult|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,AddTreeWithMult,24,24,25,25,4
25,x*x*x*x,25,-10,-0.0462,0.011559798439046252,-0.038400000000000004,0.011834540769647295,198.92600000000002,243.7075,244.832,241.3532,-0.9600000000000001,0.30908658065238903,0,0.01130178347028958,6120.8,5976.94,6120.8,5920.52,(0),(((9)*(8))+((7)*(7))),DivXD|AddToLeafR|DeleteTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|AddTreeWithMult|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddRandomSubTreeR,AddToLeafR,MutateTerminalR,25,25,26,26,4
26,x*x*x*x,25,-10,-0.038400000000000004,0.011739758574976196,-0.038400000000000004,0.01256016953899584,244.832,242.1654,244.832,235.1352,-0.9600000000000001,0.31810967753981745,0,0.01525367444674546,6120.8,6000.32,6120.8,5843.2,(0),(((9)*(8))*((7)*(2))),AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|AddTreeWithMult|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithMult,AddToLeafR,MutateTerminalR,26,26,27,27,4
27,x*x*x*x,25,-10,-0.038400000000000004,0.011687746232985421,-0.038400000000000004,0.012157607782362719,244.832,242.6111,244.832,238.5848,-0.9600000000000001,0.3030416192094405,0,0.008126651616252641,6120.8,6026.67,6120.8,5972.32,(0),(((8)*(6))-((7)*(8))),DivXD|AddToLeafR|DeleteTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|MutateTerminalR|MutateTerminalR|DeleteMaliciousR|SkipD|ReplaceBranchR|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|AddTreeWithMult|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddTreeWithMult,AddToLeafR,SkipD,27,27,28,28,4
28,x*x*x*x,25,-10,-0.038400000000000004,0.011647882162929217,-0.038400000000000004,0.012305207535896336,244.832,242.95269999999996,244.832,237.32,-0.9600000000000001,0.31443602143510657,0,0.011246846643648088,6120.8,6015.990000000001,6120.8,5874.68,(0),(((9)*((9)*(7)))+((2)+(x))),DivXD|AddToLeafR|DeleteTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|DeleteNonTerminalR|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|AddTreeWithMult|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,SkipD,28,28,29,29,4
29,x*x*x*x,25,-10,-0.038400000000000004,0.011724156039359937,-0.038400000000000004,0.012141736841122543,244.832,242.29909999999995,244.832,238.72080000000003,-0.9600000000000001,0.3145527195324608,0,0.012673496185780576,6120.8,6026.84,6120.8,5873.68,(0),(((6)*((x)*(5)))*((7)+(x))),DivXD|AddToLeafR|DeleteTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|DeleteNonTerminalR|MutateTerminalR|DeleteMaliciousR|ReplaceBranchXR|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|AddTreeWithMult|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,AddTreeWithMult,29,29,30,30,4
30,x*x*x*x,25,-10,-0.038400000000000004,0.01217968706238214,-0.038400000000000004,0.014203325428982207,244.832,238.3956,244.832,221.0548,-0.9600000000000001,0.497012528707732,0,0.10078640583608654,6120.8,5592.08,6120.8,4310.16,(0),(((7)*((x)*(x)))*((5)+(x))),DivXD|AddToLeafR|DeleteTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|DeleteNonTerminalR|MutateTerminalR|DeleteMaliciousR|ReplaceBranchXR|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|AddTreeWithMult|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,AddTreeWithMult,30,30,31,31,4
31,x*x*x*x,25,-10,-0.038400000000000004,0.011759912336389271,-0.038400000000000004,0.012836230558096984,244.832,241.9927,244.832,232.7696,-0.9600000000000001,0.34482887391003986,0,0.025581793063338062,6120.8,5909,6120.8,5614.24,(0),(((x)*((9)*(x)))+((3)+(x))),DivXD|AddToLeafR|SubXD|AddToLeafR|FellTreeD,ReplaceBranchXR|DeleteNonTerminalR|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|AddTreeWithMult|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,AddTreeWithMult,31,31,32,32,4
32,x*x*x*x,25,-10,-0.038400000000000004,0.011750459790503577,-0.038400000000000004,0.012396978919655695,244.832,242.07370000000003,244.832,236.5336,-0.9600000000000001,0.3394607614317457,0,0.025011178648693896,6120.8,5978.5,6120.8,5660.24,(0),(((1)+((x)*(8)))*((x)+(x))),DeleteMaliciousR|AddToLeafR|DeleteTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|DeleteNonTerminalR|MutateTerminalR|DeleteMaliciousR|ReplaceBranchXR|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|AddTreeWithMult|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,AddTreeWithMult,32,32,33,33,4
33,x*x*x*x,25,-10,-0.038400000000000004,0.01156793229643184,-0.038400000000000004,0.012090436357525628,244.832,243.6378,244.832,239.1604,-0.9600000000000001,0.309637395671901,0,0.012055619574352477,6120.8,6017.8099999999995,6120.8,5915.8,(0),(((3)+((x)*(9)))*((7)+(x))),DivXD|AddToLeafR|DeleteNonTerminalR|AddToLeafR|FellTreeD,ReplaceBranchXR|DeleteNonTerminalR|MutateTerminalR|DeleteMaliciousR|SkipD|MultXD|AddTreeWithSub|MutateNonTerminalR|AddTreeWithAdd|FellTreeD|AddTreeWithSub|SkipD|SkipD|AddTreeWithMult|MultXD|FellTreeD|AddTreeWithMult|AddRandomSubTreeR|AddXD|AddTreeWithMult,AddToLeafR,SkipD,33,33,34,34,4
