gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.03951409946412234,-0.010210926106500397,-0.03950012089922886,0.00038303877004700873,237.92800000000003,379.57474768518523,244.77280000000002,242.48749629629626,-0.9875,0.01158672069010588,0,0.005846775550831262,6120.8,6094.39,6120.8,6049.88,(0),((((7)+(1))*((x)*(3)))*((2)+((0)-((8)-(5))))),MultXD|DeleteTerminalR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithMult|DeleteMaliciousR|AddTreeWithAdd|AddTreeWithSub|MutateTerminalR,MultXD,AddTreeWithMult,0,0,1,1,2
1,x*x*x*x,25,-10,-0.0395,-0.004998233004203881,-0.0395,0.00006817842977368674,244.832,311.4371407142857,244.832,244.41469999999998,-0.9875,0.0035812312116063377,0,0.0017107263689680426,6120.8,6114.34,6120.8,6098.88,(0),(((5)-(7))+((6)*(8))),MultXD|DeleteTerminalR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithMult|DeleteMaliciousR|AddTreeWithAdd|DeleteTerminalR|MutateTerminalR,MultXD,AddTreeWithMult,1,1,2,2,2
2,x*x*x*x,25,-10,-0.0395,-0.010021376116983428,-0.0395,0.00007504465647192395,244.832,378.1970333333333,244.832,244.3726666666667,-0.9875,0.002424519670631314,0,0.0007647083287578248,6120.8,6110.88,6120.8,6105.96,(0),(((9)+((3)-(0)))+((5)+(x))),MultXD|DeleteTerminalR|MultXD|FellTreeD|DeleteNonTerminalR,AddXD|DeleteMaliciousR|AddTreeWithAdd|AddToLeafR|AddTreeWithSub,MultXD,AddXD,2,2,3,3,2
3,x*x*x*x,25,-10,-0.0395,0.00004968771508608056,-0.0395,0.00021461246895830853,244.832,244.52790000000002,244.832,243.51839999999996,-0.9875,0.0071101816755980325,0,0.003351817089225074,6120.8,6106.24,6120.8,6077.28,(0),(((x)+(0))-((6)*(x))),MultXD|AddXD|SkipD|FellTreeD|DeleteNonTerminalR,AddTreeWithMult|DeleteMaliciousR|AddTreeWithAdd|AddTreeWithSub|MutateTerminalR,AddXD,AddTreeWithSub,3,3,4,4,2
4,x*x*x*x,25,-10,-0.0395,0.00006794582997209776,-0.0395,0.00023637433015292165,244.832,244.41630000000004,244.832,243.38520000000005,-0.9875,0.0075022872827081545,0,0.0037487378505646845,6120.8,6100.9400000000005,6120.8,6074.88,(0),(((9)*(4))-((1)+(5))),MultXD|DeleteTerminalR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithMult|DeleteMaliciousR|AddTreeWithAdd|AddTreeWithSub|MutateTerminalR,MultXD,AddTreeWithSub,4,4,5,5,2
5,x*x*x*x,25,-10,-0.0395,0.00007829997211128176,-0.0395,0.0002749967324532766,244.832,244.3529,244.832,243.14879999999997,-0.9875,0.008600182982616705,0,0.0028115791831887474,6120.8,6096.4,6120.8,6068.16,(0),(((6)-(0))+((8)*(6))),MultXD|DeleteTerminalR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithMult|DeleteMaliciousR|AddTreeWithAdd|AddTreeWithSub|MutateTerminalR,MultXD,DeleteMaliciousR,5,5,6,6,2
6,x*x*x*x,25,-10,-0.03950008944909163,0.00004364386424540719,-0.03949989788916482,0.0002357861717422584,244.7882,244.56580000000002,244.882,243.38879999999997,-0.9875,0.008600182982616705,0,0.004062444185159055,6120.8,6102.46,6120.8,6068.16,(0),(((5)+(9))*((6)-(0))),MultXD|DeleteTerminalR|MultXD|DeleteNonTerminalR|DeleteNonTerminalR,AddTreeWithMult|DeleteMaliciousR|AddTreeWithAdd|AddTreeWithSub|MutateTerminalR,MultXD,AddTreeWithMult,6,6,7,7,2
7,x*x*x*x,25,-10,-0.0395,0.00004717270104810996,-0.0395,0.00014455626715462254,244.832,244.5433,244.832,243.94719999999998,-0.9875,0.004038687753234913,0,0.0022855479165389495,6120.8,6108.6900000000005,6120.8,6096.08,(0),(((8)-(2))*((3)+(x))),MultXD|ReplaceBranchR|SkipD|FellTreeD|DeleteNonTerminalR,AddTreeWithMult|DeleteMaliciousR|AddTreeWithAdd|AddTreeWithSub|FellTreeD,FellTreeD,FellTreeD,7,7,8,8,2
8,x*x*x*x,25,-10,-0.0395,-0.000025407574169027687,-0.0395,0.0002985230688798839,244.832,244.9975,244.832,243.00480000000005,-0.9875,0.009678473402169615,0,0.006040198791247647,6120.8,6113.18,6120.8,6061.56,(0),(((6)-(1))+((6)*(9))),MultXD|DeleteTerminalR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithMult|DeleteMaliciousR|AddTreeWithAdd|AddTreeWithSub|MutateTerminalR,MultXD,DeleteMaliciousR,8,8,9,9,2
9,x*x*x*x,25,-10,-0.0395,0.00003349021616039854,-0.0395,0.00030871781466475126,244.832,244.62759999999997,244.832,242.9424,-0.9875,0.01176316821330545,0,0.006936346192653094,6120.8,6108.48,6120.8,6048.8,(0),(((8)*(8))-((1)+(9))),MultXD|ReplaceBranchR|SkipD|FellTreeD|DeleteNonTerminalR,AddTreeWithMult|DeleteMaliciousR|AddTreeWithAdd|AddTreeWithSub|DeleteTerminalR,MultXD,AddTreeWithAdd,9,9,10,10,2
10,x*x*x*x,25,-10,-0.0395,0.000041211994484999236,-0.0395,0.0001722650633904088,244.832,244.57990000000007,244.832,243.7776,-0.9875,0.006325970461377639,0,0.003001887429397625,6120.8,6106.84,6120.8,6082.08,(0),(((6)*(5))+((7)-(2))),MultXD|DeleteTerminalR|MultXD|FellTreeD|DeleteNonTerminalR,AddTreeWithMult|MutateNonTerminalR|AddTreeWithAdd|AddTreeWithSub|MutateTerminalR,MultXD,AddTreeWithMult,10,10,11,11,2
