gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.03508325790746308,-0.012425297298519534,-0.03107511273036204,0.0000704483074107958,2407.5516,566.9646,4370.196,244.40079999999998,-0.1454363808652464,0.0027970199973859446,0.41562240974415815,0.0008263276168035755,223710.77999999997,6110.65,418449.04,6103.68,((((x)*(6))*((x)*(x)))*((x)*((x)-((x)-(x))))),((7)+((9)+(8))),MultXD|SubXD|SkipD|AddToLeafR|SubXD,DivXD|DeleteMaliciousR|FellTreeD|ReplaceBranchR|AddTreeWithAdd,SubXD,DivXD,0,0,1,1,0
1,x*x*x*x,25,-10,-0.04966172681675598,-0.014987609264924939,-0.049598286171742265,0.00004300091491308427,165.6402,444.6027,196.7048,244.5688,-0.9874959155665927,0.0017644752319958472,0.002150944321003767,0.00015623976633788637,5596.18,6111.33,6122.8,6110,((((x)*(0))-((9)*(x)))*((0)*((0)-(x)))),((8)+(6)),AddTreeWithMult|SubXD|SkipD|DeleteMaliciousR|AddRandomSubTreeR,DivXD|DeleteMaliciousR|FellTreeD|MutateTerminalR|AddTreeWithSub,AddTreeWithMult,MutateTerminalR,1,1,2,2,0
2,x*x*x*x,25,-10,-0.03900278272448046,0.00008355116978172953,-0.03856921644229512,0.00029355639785648977,488.3014,244.3206,700.6032,243.03520000000003,-0.8999999999999999,0.012913344660828644,0.026731675522442433,0.005194149666939098,31783.02,6087.1,48966.4,6041.76,((((7)+(2))*((x)*(x)))*((x)-((x)+((x)*(x))))),((8)+((8)*(9))),AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD,DivXD|AddRandomSubTreeR|FellTreeD|ReplaceBranchR|AddTreeWithAdd,AddTreeWithMult,DivXD,2,2,3,3,0
3,x*x*x*x,25,-10,-0.03927106669062868,0.000054192262449354254,-0.03898423408704745,0.00010501895177101288,356.93240000000003,244.50029999999998,497.38400000000007,244.18919999999997,-0.9357273559011894,0.0024049143902758227,0.023391425145162962,0.0006266963811758209,19710.24,6111.25,31472,6106.08,((((x)*(x))*((x)+(7)))*((8)-((x)+((x)*(x))))),((2)+((9)+(9))),AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD,DivXD|AddRandomSubTreeR|FellTreeD|ReplaceBranchR|AddTreeWithAdd,AddTreeWithMult,DivXD,3,3,4,4,0
4,x*x*x*x,25,-10,-0.037515876192654556,0.00003180475001116598,-0.03337039194222977,0.00007136322049405353,1216.386,244.63739999999999,3246.280399999999,244.39520000000005,-0.576782773493661,0.0020128087831657003,0.19784729471823825,0.00047955817169628777,62377.9,6111.33,207234.24,6108.48,((((x)*(3))*((x)*(x)))*((x)+((x)+((x)*(x))))),((8)+(8)),AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD,DivXD|DeleteMaliciousR|FellTreeD|MutateTerminalR|AddTreeWithAdd,AddTreeWithMult,DivXD,4,4,5,5,0
5,x*x*x*x,25,-10,-0.03386890333489939,0.00005393192570015407,-0.01832211216328077,0.00019030192131747707,9172.340400000001,244.50190000000003,35295.533599999995,243.6672,0.8549736287902083,0.007306234479153093,0.919472637361109,0.003400891527466415,849997.2200000001,6105.67,3376379.04,6076.08,((((x)*(x))*((x)*(8)))*((6)*((x)+((x)*(x))))),((7)*((8)+(2))),AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD,DivXD|DeleteMaliciousR|FellTreeD|ReplaceBranchR|AddTreeWithAdd,AddTreeWithMult,DivXD,5,5,6,6,0
6,x*x*x*x,25,-10,-0.03792388821722651,0.0000746808542425688,-0.03525,0.00015324794144556443,1016.5972,244.37489999999997,2325.9040000000005,243.894,-0.7875000000000001,0.007306234479153093,0.10312392265508875,0.0030937498906047594,48994.4,6102.46,104053.6,6076.08,((((x)*(x))*((9)+(9)))*((x)-((x)+((x)*(x))))),((5)*((7)+(7))),AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD,DivXD|DeleteMaliciousR|FellTreeD|ReplaceBranchR|AddTreeWithAdd,AddTreeWithMult,AddTreeWithAdd,6,6,7,7,0
7,x*x*x*x,25,-10,-0.03255259944787605,0.00004940530649588328,-0.014723090576761027,0.00007626454058293229,11861.038800000002,244.5296,45234.452000000005,244.36519999999996,0.8836370604783869,0.0018886420075807737,0.9166622826942062,0.0004102517366252926,1071897.44,6112.09,4208075.2,6109.24,((((x)*(x))*((5)*(x)))*((x)*((x)+((x)*(x))))),((2)+((4)+(9))),AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD,DivXD|DeleteMaliciousR|FellTreeD|ReplaceBranchR|AddTreeWithAdd,AddTreeWithMult,DeleteMaliciousR,7,7,8,8,0
8,x*x*x*x,25,-10,-0.03170525329602298,0.0000895667218110915,-0.015419051022283008,0.0002068357077506229,6837.5752,244.2838,23140.151199999997,243.56599999999997,0.7511691691087793,0.011031237746699849,0.8287302329673825,0.004873982343581096,545549.76,6096.719999999999,1967859.04,6053.28,((((x)*(4))*((7)*(x)))*((x)*((x)+((x)*(x))))),((x)+((6)*(x))),AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD,DivXD|AddRandomSubTreeR|FellTreeD|ReplaceBranchR|MultXD,AddTreeWithMult,DivXD,8,8,9,9,0
9,x*x*x*x,25,-10,-0.02704299424636739,-0.01956632580131101,-0.007612453720536854,-0.019155665926022743,13629.304200000002,508.6396,44997.915199999996,506.126,0.8711049294488594,0.0725918180629984,0.8366301142167847,0.029947586085976908,1081900.58,5884.28,3798935.04,5676.48,((((x)*(6))*((9)*(x)))*((x)*((x)+((x)*(x))))),((x)*((8)*(x))),AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD,DivXD|AddRandomSubTreeR|FellTreeD|DeleteTerminalR|MultXD,AddXD,DeleteTerminalR,9,9,10,10,0
10,x*x*x*x,25,-10,-0.03313358001880628,0.00007815971768396386,-0.01574101691223988,0.00022938178015945718,3461.8558000000007,244.35359999999997,12277.219200000001,243.42800000000003,0.22246557223944985,0.006378251208992282,0.5848932708575694,0.0026472103289307864,177551.88000000003,6102.92,629765.04,6081.76,((((x)*(9))*((1)*(x)))*((x)*((x)+((x)*(x))))),((x)-((8)*(x))),AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|DeleteMaliciousR,DivXD|AddRandomSubTreeR|FellTreeD|ReplaceBranchR|MultXD,AddTreeWithMult,DivXD,10,10,11,11,0
11,x*x*x*x,25,-10,-0.03429362290747834,-0.019839892011111932,-0.020207376220162977,-0.019671154097503595,3979.2658,510.31419999999997,14431.9688,509.28119999999996,0.6124846691874664,0.011710887465690807,0.7813068364244276,0.005524123166540521,334635.88,6073.62,1263599.04,6049.12,((((x)*(x))*((x)*(3)))*((6)*((x)+((x)*(x))))),((7)*((6)*(x))),AddTreeWithMult|SubXD|MutateNonTerminalR|AddXD|MultXD,DivXD|AddRandomSubTreeR|FellTreeD|AddTreeWithMult|MultXD,AddTreeWithMult,DivXD,11,11,12,12,0
