A,P,AFinal,PFinal,AGen,PGen,count,run
MultXD,MutateNonTerminalR,MultXD,MutateNonTerminalR,0,0,0,4
AddRandomSubTreeR,DivXD,AddRandomSubTreeR,DivXD,0,0,1,4
MultXD,AddXD,MultXD,AddXD,0,0,2,4
MultXD,MutateTerminalR,MultXD,AddTreeWithMult,0,0,3,4
SkipD,ReplaceBranchXR,SkipD,ReplaceBranchXR,0,0,4,4
,SubXD,,SubXD,0,0,5,4
,MultXD,,MultXD,0,0,6,4
,AddToLeafR,,MutateTerminalR,0,0,7,4
,SubXD,,SubXD,0,0,8,4
,DeleteNonTerminalR,,ReplaceBranchR,0,0,9,4
,AddToLeafR,,AddToLeafR,0,0,10,4
,MultXD,,AddTreeWithDiv,0,0,11,4
,ReplaceBranchXR,,ReplaceBranchXR,0,0,12,4
,AddRandomSubTreeR,,AddRandomSubTreeR,0,0,13,4
,DeleteTerminalR,,SubXD,0,0,14,4
,SubXD,,SubXD,0,0,15,4
,ReplaceBranchXR,,DeleteMaliciousR,0,0,16,4
,MultXD,,AddXD,0,0,17,4
,AddTreeWithDiv,,AddTreeWithDiv,0,0,18,4
,AddRandomSubTreeR,,AddRandomSubTreeR,0,0,19,4
