generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,bottomAntagonist,bottomProtagonist,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistAge,topProtagonistAge,topAntagonistEquation,topProtagonistEquation,spec,runNumber
11,0.9015701058798841,0.956493063867623,0.9999121558799051,0.9948097523156203,0.9999121558799051,0.9948097523156203,StrategyAddXD,StrategySubXD,11,11,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((((0)+(8))-(((x)+(0))*((5)*((3)+((x)*(x))))))-(x))-(x)),5*x*x*x,2
12,0.9345164323401104,0.9723393121840244,0.9999211680830733,0.9999003011144975,0.9999211680830733,0.9999003011144975,StrategySubXD,StrategyAddXD,12,12,((((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))+(x))*(x)),(((x)*(8))/(x)),5*x*x*x,2
13,0.9827894351972849,0.992146778550393,0.9999584989390226,0.9999930863463397,0.9999584989390226,0.9999930863463397,StrategyMutateNonTerminalR,StrategyReplaceBranchXR,13,13,(((((((((5)*(x))*((x)*(x)))*(x))*(x))*(x))*(x))*(x))*(x)),(((((5)*((7)+(8)))*((x)-((x)+(9))))-((x)+(3)))/(x)),5*x*x*x,2
14,0.9935976140624786,0.9955426127113962,0.9999690547413789,0.9999978755555332,0.9999690547413789,0.9999978755555332,StrategyMutateNonTerminalR,StrategyReplaceBranchR,14,14,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)+(0))-(x)),5*x*x*x,2
15,0.9984069243921735,0.9978412832580489,0.9999478368197978,0.9999986861641849,0.9999478368197978,0.9999986861641849,StrategyAddXD,StrategyMutateTerminalR,15,15,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)*(x))/(x)),5*x*x*x,2
16,0.9998640266698722,0.9988579473573509,0.9999468745107033,0.9999986786823648,0.9999468745107033,0.9999986786823648,StrategyMultXD,StrategyMutateNonTerminalR,16,16,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((((((((5)*((7)-(1)))-((x)-((x)*(3))))-(((0)*(x))*((6)+(2))))/(x))-(x))/(x))-(x)),5*x*x*x,2
17,0.999872773144495,0.999263842626946,0.9999476369968715,0.9999992556530208,0.9999476369968715,0.9999992556530208,StrategyAddXD,StrategySkipD,17,17,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((x)*(x)),5*x*x*x,2
18,0.9994590815734644,0.9984783693719795,0.9999587101507721,0.9999987853580631,0.9999587101507721,0.9999987853580631,StrategySkipD,StrategyReplaceBranchXR,18,18,((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))*(x)),((((((x)+(8))+(3))-(x))/(x))/(x)),5*x*x*x,2
19,0.9990675229626861,0.9997293779377554,0.9999590280981862,0.99999896251956,0.9999590280981862,0.99999896251956,StrategyAddXD,StrategyReplaceBranchXR,19,19,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),((((x)+(7))/(x))/(x)),5*x*x*x,2
20,0.993259641533491,0.9969383090510714,0.9999468066345965,0.9999983808263075,0.9999468066345965,0.9999983808263075,StrategySkipD,StrategyReplaceBranchR,20,20,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)+(6))/(x)),5*x*x*x,2
21,0.9995976288081849,0.9990796656916102,0.9999477719551656,0.9999989936886605,0.9999477719551656,0.9999989936886605,StrategyAddXD,StrategyReplaceBranchXR,21,21,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((((((5)*((x)*(x)))*((x)+(9)))+(((x)*(x))*((0)-(x))))-(x))/(x))/(x)),5*x*x*x,2
22,0.9970584814609363,0.9980581185658179,0.9999349128106807,0.9999986866105911,0.9999349128106807,0.9999986866105911,StrategyAddXD,StrategySubXD,22,22,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((((((5)*(1))*(((7)*(0))-((x)*(2))))-(((2)+(7))*((x)*((x)+((x)*(x))))))+(x))/(x))/(x)),5*x*x*x,2
23,0.9951965459996456,0.9988890367419213,0.9999588933809593,0.9999974512986056,0.9999588933809593,0.9999974512986056,StrategyAddXD,StrategyAddXD,23,23,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)*(3))/(x)),5*x*x*x,2
24,0.9997968060229987,0.9999946171947117,0.9999476699580128,0.9999986960819676,0.9999476699580128,0.9999986960819676,StrategySubXD,StrategyReplaceBranchR,24,24,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)+(1))/(x)),5*x*x*x,2
25,0.9981580689132642,0.9997252699527382,0.9999471968515118,0.999998529583623,0.9999471968515118,0.999998529583623,StrategySubXD,StrategyAddRandomSubTreeR,25,25,(((((((((((5)*(x))*((x)*(x)))*(x))*(x))-(x))*(x))*(x))*(x))+(x))*(x)),(((x)*(1))/(x)),5*x*x*x,2
