TopAntagonist,TopProtagonist,FinalAntagonist,FinalProtagonist,Epoch
-0.5953636363636363,0.1674931129476584,-0.9060826446280992,-0.5054655786309037,1
-0.9752842975206611,1,-0.9750165289256199,-0.9909220516501772,2
-0.9718181818181818,0.16661992429101016,-0.9834965859897679,-0.9558396547702839,3
-1,1,-0.9767917355371901,-0.1299137104506232,4
-0.6577272727272727,0.16682674534460248,-0.22327272727272726,1,5
-0.9749917355371901,0.16599297109416145,-0.8860233766233766,1,6
-0.5711973553719009,1,-0.9750393558966286,1,7
-0.974,0.16188731563275002,-0.9765322314049586,1,8
-0.9581212121212122,0.18473829201101927,-0.9749596353141808,1,9
-0.7006909090909091,1,-0.9749951587301587,-0.0411678557907063,10
-0.9750909090909091,0.1643671021178597,-0.9748945670995671,1,11
-0.9810504132231406,0.1677017578381215,-0.9750281359044995,0.287510743801653,12
0.5627250971942852,0.16715079365079366,-0.9747155391578118,1,13
0.8953574375890354,0.166505291005291,-0.9748917309458218,1,14
0.8630665620993141,0.16227752153102454,-0.9748932998819363,0.12565044383226195,15
-0.9751090909090909,0.16623973340739218,-0.9748897258297259,1,16
-0.9598099173553719,0.16614669262065102,-0.9749107529843893,-0.8847497156784685,17
-0.9750909090909091,1,-0.974909090909091,1,18
-0.9750967079889806,1,-0.970995867768595,1,19
-0.9751704545454546,0.1671830687830688,-0.9748706611570248,0.12661157024793385,20
