gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.03817783753757679,-0.01715665085796441,-0.037089426218794935,-0.011040060122859754,278.8273,578.0277000000001,445.37600000000003,507.96479999999997,-0.8299244543196969,0.2889024777340031,0.063388009971942,0.0011048847013895948,11506.9,6106.45,26024.96,6093.48,((((x)*(4))-((3)+((8)*(5))))*((x)*((x)-((x)-(x))))),((5)*((7)+(6))),AddTreeWithSub|ReplaceBranchXR|AddTreeWithAdd|AddTreeWithMult|SubXD,FellTreeD|SkipD|MutateNonTerminalR|AddToLeafR|AddToLeafR,AddTreeWithSub,AddToLeafR,0,0,1,1,0
1,x*x*x*x,25,-10,-0.037550803816494574,0.005748828351102566,-0.036042268984446485,0.011511893870082343,374.776,311.1515,605.6120000000001,244.11800000000002,-0.742825774408574,0.28644248184177606,0.11385242807753514,0.00028046415754801474,18925.28,6116.84,39352.8,6114.56,((((x)*(x))*((x)*((2)+(x))))-((9)*((8)-((x)-(x))))),(8),AddTreeWithSub|ReplaceBranchXR|AddTreeWithAdd|AddTreeWithMult|SubXD,FellTreeD|SkipD|MutateTerminalR|DeleteNonTerminalR|MutateNonTerminalR,SubXD,FellTreeD,0,1,2,2,0
2,x*x*x*x,25,-10,-0.03753931120115018,0.011443602143510654,-0.03534600967193831,0.011453264745971583,376.5346,244.7032,712.1536,244.62040000000002,-0.741779113841328,0.2865311723957653,0.10781466448942925,0.00015361654566072407,14769.86,6116.460000000001,39512.96,6113.8,((((x)*(7))*((x)*((x)*(4))))-((6)+((7)-((x)-(x))))),(9),AddTreeWithSub|ReplaceBranchXR|AddTreeWithAdd|AddTreeWithMult|SubXD,FellTreeD|SkipD|MutateTerminalR|DeleteNonTerminalR|MutateNonTerminalR,SubXD,FellTreeD,0,1,3,3,0
3,x*x*x*x,25,-10,-0.03805317082734283,0.011445119218776258,-0.03714877793752451,0.011455925462591261,297.9038,244.6902,436.2940000000001,244.59760000000003,-0.9071454711802378,0.2865311723957653,0.02211248088907575,0.00030191521668397213,9555.41,6116,14208.6,6113.8,((((x)*(x))*((x)*((2)-(x))))+((8)-((9)*((5)-(x))))),(9),AddTreeWithSub|ReplaceBranchXR|AddTreeWithAdd|AddTreeWithMult|SubXD,FellTreeD|SkipD|MutateTerminalR|DeleteNonTerminalR|MutateNonTerminalR,ReplaceBranchXR,FellTreeD,0,3,4,4,0
4,x*x*x*x,25,-10,-0.0376738543981179,0.011446834680807367,-0.035635728662919884,0.011458586179210938,355.9468,244.67549999999994,667.8208000000002,244.57480000000004,-0.762352633642661,0.2865311723957653,0.10200791822086902,0.00011159983309848972,13059.900000000001,6115.129999999999,36364.8,6113.8,((((2)-(6))+((6)*((6)*(9))))*((x)*((x)-((x)-(x))))),(9),AddTreeWithSub|SubXD|AddTreeWithAdd|AddTreeWithMult|SubXD,FellTreeD|SkipD|MutateTerminalR|DeleteNonTerminalR|MutateNonTerminalR,SubXD,SkipD,4,3,5,5,0
5,x*x*x*x,25,-10,-0.038063455757417326,0.011445819407360384,-0.03710356031891257,0.011455925462591261,296.33,244.68419999999998,443.2132,244.59760000000003,-0.8915786171742255,0.28644248184177606,0.03407970696265763,0.00008491474059117294,10109.16,6115.13,16590.64,6114.56,((((7)-(0))*((x)*((6)+(5))))*((7)*((6)-((x)-(x))))),(8),AddTreeWithSub|SubXD|AddTreeWithAdd|AddTreeWithMult|SubXD,FellTreeD|SkipD|MutateTerminalR|DeleteNonTerminalR|MutateNonTerminalR,SubXD,SkipD,4,3,6,6,0
6,x*x*x*x,25,-10,-0.03657063913213959,0.011446834680807367,-0.03366167821199843,0.01145947308475083,524.7608,244.67550000000003,969.89,244.56719999999999,-0.762352633642661,0.2865311723957653,0.09469140470779838,0.0002095676029716088,17466.36,6115.13,36364.8,6113.8,((((6)*(2))*((9)*((x)*(x))))*((1)-((6)-((x)-(x))))),(9),AddTreeWithSub|SubXD|AddToLeafR|AddTreeWithMult|SubXD,SubXD|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR,SubXD,MutateNonTerminalR,5,6,7,7,0
7,x*x*x*x,25,-10,-0.033714939041364404,0.01144781494482514,-0.020742213360595514,0.01145947308475083,1034.6170000000002,244.66710000000003,3238.3344,244.5672,0.3514877215799729,0.2865311723957653,0.6533896265169831,0.00026607166196759846,64143.060000000005,6114.9400000000005,235955.44,6113.8,((((8)*(x))-((2)*((9)*(6))))*((x)*((x)-((x)-(x))))),(9),AddTreeWithSub|SubXD|AddToLeafR|AddTreeWithMult|SubXD,FellTreeD|SkipD|MutateTerminalR|DeleteNonTerminalR|MutateNonTerminalR,SubXD,MutateTerminalR,5,7,8,8,0
8,x*x*x*x,25,-10,-0.03459766459865703,0.011451601149761523,-0.02435712290907067,0.011500830890453164,860.8203,244.63465555555558,2530.2928,244.2128,0.2574765732936907,0.29093302462796655,0.5932249624675382,0.00494527809760666,60192.28,6112.375555555556,206081.04,6076.08,((((6)*(7))*((9)-((4)*(x))))*((x)*((x)-((x)-(x))))),((((7)*(2))*((5)-(0)))-((2)*((0)*((x)-(x))))),AddTreeWithSub|SubXD|AddToLeafR|AddTreeWithMult|SubXD,SubXD|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR,SubXD,MutateNonTerminalR,8,6,9,9,0
9,x*x*x*x,25,-10,-0.03570344334073977,0.008751301443114607,-0.029237265716899753,0.01238516907220345,657.4591,365.9786833333333,1646.9135999999999,236.63479999999998,-0.6773781205071232,0.3335138263905746,0.1256744327283817,0.021932964991884223,23937.62,5987.73,49367.6,5711.2,((((2)-(7))*((x)+((4)*(x))))*((x)*((x)-((x)-(x))))),((((x)*(x))*((8)+((0)-(4))))+((7)*((6)-((x)-(x))))),AddTreeWithSub|SubXD|AddToLeafR|AddTreeWithMult|SubXD,SubXD|SkipD|MutateNonTerminalR|DeleteNonTerminalR|MutateNonTerminalR,SubXD,MutateNonTerminalR,8,6,10,10,0
