gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.038428488563586466,-0.022695320458161916,-0.03838700091491309,-0.010902813824523403,240.47268,643.1383244444445,246.82112,506.78872,-0.959647104953601,0.3364452825961126,0.00021033500559972516,0.02399780124198779,6127.04,5989.030000000001,6174.8,5686.08,(((0)-(x))*((x)+(x))),(((x)*((8)*(x)))+((6)*((1)-(x)))),FellTreeD|AddTreeWithMult|MutateNonTerminalR|MultXD|AddXD,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,MultXD,AddRandomSubTreeR,0,0,1,1,0
1,x*x*x*x,25,-10,-0.03769100182982617,0.012619452172451782,-0.03446302966932427,0.01810575648374629,353.32289999999995,234.62720000000002,847.2672,187.6144,-0.5665152267677428,0.6091173889500905,0.21501712035161877,0.15293342041914326,16992.559999999998,5248.9,66331.84,3349.52,(((0)+((x)*(x)))*((x)*((x)*(x)))),((((5)*(2))*((0)*(2)))+((x)*((x)*((x)+(7))))),SkipD|MutateTerminalR|MutateNonTerminalR|MultXD|MultXD,AddRandomSubTreeR|MutateTerminalR|MutateTerminalR|ReplaceBranchR|AddTreeWithMult,MultXD,MutateTerminalR,1,1,2,2,0
2,x*x*x*x,25,-10,-0.038401965756110316,0.011808155329835505,-0.03839548555744347,0.01335623727990739,244.53119999999998,241.5793,245.52280000000002,228.3136,-0.959601359299438,0.3458464813189686,0.0002274912494793062,0.029688562081845882,6130.719999999999,5970.92,6181.8,5605.52,(((9)*(0))-((7)+(x))),(((1)+((x)*(x)))+((x)*(8))),FellTreeD|AddRandomSubTreeR|AddToLeafR|DeleteMaliciousR|AddXD,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,FellTreeD,ReplaceBranchXR,2,2,3,3,0
3,x*x*x*x,25,-10,-0.03840673310678342,0.01143879418189966,-0.038395522153966806,0.012156767556061767,243.8017,244.7444,245.5172,238.592,-0.9600185596654033,0.3180256549097224,0.00001043079529613329,0.020317524119788013,6116.19,6045.290000000001,6117.96,5843.92,((1)+((0)+(x))),(((x)*((5)*(3)))*((3)*(9))),FellTreeD|AddTreeWithMult|MutateNonTerminalR|DeleteMaliciousR|MutateNonTerminalR,AddRandomSubTreeR|SubXD|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,MutateNonTerminalR,ReplaceBranchR,3,3,4,4,0
4,x*x*x*x,25,-10,-0.038401698470788136,0.011602416584200012,-0.038400470526728535,0.012160221819743453,244.57209999999998,243.34230000000002,244.76,238.56240000000003,-0.9599542543458373,0.31630785891666824,0.000038688341977523833,0.01412086069700156,6119.64,5998.26,6127.8,5858.64,((0)-((9)+(x))),(((3)*((5)*(2)))*((9)*(9))),FellTreeD|AddTreeWithMult|MutateNonTerminalR|DeleteMaliciousR|AddXD,DeleteNonTerminalR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,MutateNonTerminalR,AddTreeWithMult,4,4,5,5,0
5,x*x*x*x,25,-10,-0.03840113710626063,0.011476242601340631,-0.03840009410534571,0.011797804208600186,244.65800000000002,244.4235,244.81760000000003,241.66800000000003,-0.9599803947196446,0.3010577515544188,0.00002001403711151359,0.007827398430701906,6119.360000000001,6088.65,6123.8,5989.32,((0)-((5)+(x))),(((7)+((x)+(6)))*((5)*(3))),FellTreeD|AddTreeWithMult|MutateNonTerminalR|DeleteMaliciousR|AddXD,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|MultXD|AddTreeWithMult,FellTreeD,AddTreeWithMult,5,5,6,6,0
6,x*x*x*x,25,-10,-0.038400948895569206,0.011288568721175571,-0.03839980394719645,0.011840842466904422,244.6868,246.03169999999997,244.862,241.29919999999998,-0.9599673245327409,0.2990458763560319,0.000035770867408372876,0.00839946730079884,6120.93,6078.469999999999,6125.8,6006.56,((0)-((7)+(x))),((4)*((8)*(7))),FellTreeD|AddTreeWithMult|MutateNonTerminalR|ReplaceBranchXR|AddXD,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,FellTreeD,AddRandomSubTreeR,6,6,7,7,0
7,x*x*x*x,25,-10,-0.04880039537315383,0.00015430989413149022,-0.048799673245327406,0.012049965457363185,NaN,NaN,NaN,239.5072,-0.9600000000000001,0.32468211438280714,0,0.019867615746279623,6120.8,6041.610000000001,6120.8,5786.88,(0),((x)*((6)*(x))),FellTreeD|AddTreeWithMult|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,AddTreeWithMult,MutateTerminalR,7,7,8,8,0
8,x*x*x*x,25,-10,-0.03850055221539668,0.011549902440390615,-0.038400109789569994,0.011841029183860187,229.44550000000004,243.79229999999995,244.8152,241.2976,-0.9600000000000001,0.30110909871725455,0,0.007540965556300913,6120.8,6077.01,6120.8,5988.88,(0),(((x)*((x)*(2)))+((8)+((3)*(x)))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,FellTreeD,AddRandomSubTreeR,8,8,9,9,0
9,x*x*x*x,25,-10,-0.038400000000000004,0.011589941557592846,-0.038400000000000004,0.011918890154414925,244.832,243.4492,244.832,240.63039999999998,-0.9600000000000001,0.30408723416173433,0,0.007783748163620708,6120.8,6041.530000000001,6120.8,5963.36,(0),((5)*((9)*(8))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|AddXD|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,DeleteTerminalR,AddRandomSubTreeR,9,9,10,10,0
10,x*x*x*x,25,-10,-0.038400000000000004,0.01158932305767687,-0.038400000000000004,0.011960528035550911,244.832,243.45449999999997,244.832,240.27360000000002,-0.9600000000000001,0.29524618630617855,0,0.002900416117449265,6120.8,6072.79,6120.8,6039.12,(0),((5)*((6)*(5))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,FellTreeD,AddRandomSubTreeR,10,10,11,11,0
11,x*x*x*x,25,-10,-0.038400000000000004,0.011518907425733334,-0.038400000000000004,0.011682553167653155,244.832,244.05790000000002,244.832,242.65560000000002,-0.9600000000000001,0.29832701607632994,0,0.0055577745447938885,6120.8,6080.72,6120.8,6012.72,(0),((7)*((5)*(6))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,FellTreeD,AddRandomSubTreeR,11,11,12,12,0
12,x*x*x*x,25,-10,-0.038400000000000004,0.011624612562316788,-0.038400000000000004,0.012186548910506568,244.832,243.1521,244.832,238.3368,-0.9600000000000001,0.34400731930466616,0,0.02846460424414048,6120.8,5987.09,6120.8,5621.28,(0),((x)*((x)*(9))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,DeleteNonTerminalR,MutateTerminalR,12,12,13,13,0
13,x*x*x*x,25,-10,-0.038400000000000004,0.01147043103609239,-0.038400000000000004,0.011558806505218741,244.832,244.47330000000002,244.832,243.716,-0.9600000000000001,0.2897427040349535,0,0.001904692182562735,6120.8,6101.92,6120.8,6086.28,(0),(((0)+(7))*((7)+(4))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,DeleteTerminalR,MutateTerminalR,13,13,14,14,0
14,x*x*x*x,25,-10,-0.038400000000000004,0.011505218738913683,-0.038400000000000004,0.011674477659316245,244.832,244.17520000000002,244.832,242.7248,-0.9600000000000001,0.299101891442762,0,0.006549799065772867,6120.8,6089.6900000000005,6120.8,6006.08,(0),((8)*((x)*(9))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,MutateNonTerminalR,AddTreeWithMult,14,14,15,15,0
15,x*x*x*x,25,-10,-0.038400000000000004,0.01151083191739642,-0.038400000000000004,0.011637227626640777,244.832,244.12709999999998,244.832,243.04399999999998,-0.9600000000000001,0.2926788281643857,0,0.004325462900529181,6120.8,6092.59,6120.8,6061.12,(0),((4)*((5)*(5))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,DeleteNonTerminalR,MutateTerminalR,15,15,16,16,0
16,x*x*x*x,25,-10,-0.038400000000000004,0.011643821069141292,-0.038400000000000004,0.01289588662546446,244.832,242.9875,244.832,232.2584,-0.9600000000000001,0.34400731930466616,0,0.028778591627300613,6120.8,5990.96,6120.8,5621.28,(0),(((0)+(9))*((x)*(x))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,MutateNonTerminalR,AddRandomSubTreeR,16,16,17,17,0
17,x*x*x*x,25,-10,-0.038400000000000004,0.011526924585021567,-0.038400000000000004,0.011654498945049203,244.832,243.98919999999998,244.832,242.896,-0.9600000000000001,0.29447597886364063,0,0.0038645568260711528,6120.8,6091.150000000001,6120.8,6045.72,(0),((3)*((5)*(9))),FellTreeD|DeleteTerminalR|AddTreeWithAdd|AddToLeafR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,FellTreeD,AddRandomSubTreeR,17,17,18,18,0
18,x*x*x*x,25,-10,-0.03840022872827082,0.011575039210560713,-0.038400000000000004,0.011929346303937865,244.797,243.5769,244.832,240.5408,-0.9600000000000001,0.3082043430363912,0,0.010252189473479115,6120.8,6055.19,6120.8,5928.08,(0),((6)*((9)*(9))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,DeleteTerminalR,AddRandomSubTreeR,18,18,19,19,0
19,x*x*x*x,25,-10,-0.038400000000000004,0.005822927752985918,-0.038400000000000004,0.011677138375935918,244.832,310.51653333333337,244.832,242.702,-0.9600000000000001,0.2928375375767874,0,0.003165266324393879,6120.8,6084.17,6120.8,6059.76,(0),(((0)+(5))*((x)*(7))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,DeleteTerminalR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,FellTreeD,DeleteTerminalR,19,19,20,20,0
20,x*x*x*x,25,-10,-0.038400000000000004,0.011529130179061563,-0.038400000000000004,0.01167102339563456,244.832,243.97030000000004,244.832,242.75439999999998,-0.9600000000000001,0.3006889855667794,0,0.007443103330275441,6120.8,6079.26,6120.8,5992.48,(0),((8)*((4)*(8))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|AddXD|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|MultXD|ReplaceBranchR|AddTreeWithMult,DeleteTerminalR,AddTreeWithMult,20,20,21,21,0
21,x*x*x*x,25,-10,-0.038400000000000004,0.011559284967417894,-0.038400000000000004,0.011842009447877966,244.832,243.71189999999999,244.832,241.28920000000002,-0.9600000000000001,0.31114513508971753,0,0.012242263539814004,6120.8,6059.9,6120.8,5902.88,(0),((9)*((8)*(8))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,FellTreeD,AddTreeWithMult,21,21,22,22,0
22,x*x*x*x,25,-10,-0.038400000000000004,0.01149770338144407,-0.038400000000000004,0.011666868943368748,244.832,244.23960000000002,244.832,242.79,-0.9600000000000001,0.29163321321209185,0,0.002955434553614835,6120.8,6100.51,6120.8,6070.08,(0),((5)*((4)*(4))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|AddTreeWithAdd|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|AddTreeWithAdd|AddTreeWithMult,FellTreeD,AddRandomSubTreeR,22,22,23,23,0
23,x*x*x*x,25,-10,-0.038400000000000004,0.011492113542580805,-0.038400000000000004,0.01163699423044607,244.832,244.2875,244.832,243.046,-0.9600000000000001,0.29575965793453707,0,0.004794452483429455,6120.8,6096.16,6120.8,6034.72,(0),((8)*((5)*(4))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|AddXD|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,MutateNonTerminalR,AddRandomSubTreeR,23,23,24,24,0
24,x*x*x*x,25,-10,-0.03840006535093452,0.011471411300110163,-0.038400000000000004,0.011728952331161198,244.822,244.46489999999997,244.832,242.25799999999998,-0.9600000000000001,0.3082043430363912,0,0.011608613607831074,6120.8,6077.070000000001,6120.8,5928.08,(0),((9)*((9)*(6))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|AddTreeWithAdd|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,MutateNonTerminalR,MutateTerminalR,24,24,25,25,0
25,x*x*x*x,25,-10,-0.03840006535093452,0.011546144761655807,-0.038400000000000004,0.011897931176130106,244.822,243.82449999999997,244.832,240.81000000000003,-0.9600000000000001,0.3182403794088542,0,0.015723940438667795,6120.8,6043.7699999999995,6120.8,5842.08,(0),((x)*((5)*(x))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|AddTreeWithAdd|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,FellTreeD,ReplaceBranchR,25,25,26,26,0
26,x*x*x*x,25,-10,-0.038400348973990334,0.011519164161547513,-0.03840015945628023,0.011731146255391456,244.7786,244.05570000000003,244.8076,242.23919999999998,-0.9600000000000001,0.2986350990533451,0,0.004945136093230463,6120.8,6070.68,6120.8,6010.08,(0),((4)*((6)*(9))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,DeleteNonTerminalR,ReplaceBranchR,26,26,27,27,0
27,x*x*x*x,25,-10,-0.038400000000000004,0.011591598670575277,-0.038400000000000004,0.011772877495005324,244.832,243.435,244.832,241.8816,-0.9600000000000001,0.3048714453759546,0,0.008758270911859328,6120.8,6026.92,6120.8,5956.64,(0),(((0)+(8))*((6)*(8))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,DeleteNonTerminalR,AddTreeWithMult,27,27,28,28,0
28,x*x*x*x,25,-10,-0.038400000000000004,0.011587817652221001,-0.038400000000000004,0.01181227477267211,244.832,243.46740000000003,244.832,241.544,-0.9600000000000001,0.3046753925723996,0,0.008850471000804615,6120.8,6067.87,6120.8,5958.32,(0),((6)*((7)*(9))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,DeleteTerminalR,AddRandomSubTreeR,28,28,29,29,0
29,x*x*x*x,25,-10,-0.038400000000000004,0.011458807905595909,-0.038400000000000004,0.011522116623410574,244.832,244.57289999999998,244.832,244.03040000000001,-0.9600000000000001,0.28932259088447826,0,0.0014498012285222284,6120.8,6107.15,6120.8,6089.88,(0),((5)+((7)*(6))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult,DeleteTerminalR,AddRandomSubTreeR,29,29,30,30,0
30,x*x*x*x,25,-10,-0.038400000000000004,0.011497773400302485,-0.038400000000000004,0.011817502847433579,244.832,244.239,244.832,241.49919999999997,-0.9600000000000001,0.30330302294751393,0,0.007682162387453276,6120.8,6057.4,6120.8,5970.08,(0),(((6)*(8))*((9)-(2))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|AddToLeafR|AddTreeWithMult,FellTreeD,ReplaceBranchXR,30,30,31,31,0
31,x*x*x*x,25,-10,-0.038400000000000004,0.011483151128704001,-0.038400000000000004,0.011698937580521691,244.832,244.36430000000001,244.832,242.51519999999996,-0.9600000000000001,0.2928842168157291,0,0.0032720545536415913,6120.8,6097.07,6120.8,6059.36,(0),(((3)*(6))+((8)*(4))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|AddToLeafR|AddTreeWithMult,DeleteNonTerminalR,AddToLeafR,31,31,32,32,0
32,x*x*x*x,25,-10,-0.038400000000000004,0.01150377168250649,-0.038400000000000004,0.011784500625501808,244.832,244.18760000000003,244.832,241.78199999999998,-0.9600000000000001,0.31458072707582585,0,0.013242587394591675,6120.8,6042.91,6120.8,5873.44,(0),(((5)+(9))*((6)*(9))),FellTreeD|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|DeleteNonTerminalR,AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|AddToLeafR|AddTreeWithMult,FellTreeD,AddRandomSubTreeR,32,32,33,33,0
