gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,x*x*x*x,25,-10,-0.0487980806430532,-0.0184576632581117,-0.048788498235524766,-0.011405021752525344,NaN,NaN,185.38400000000001,511.0922,-0.9589021043000916,0.28661986294975456,0.00054894784995424,0.0013646813418024665,6162.8,6123.31,6288.8,6113.04,(((x)*((x)*(4)))/((4)*((4)-(7)))),(((4)+((6)*(1)))-((0)*(7))),DeleteMaliciousR|MutateTerminalR|AddTreeWithSub|AddTreeWithDiv|ReplaceBranchR,MutateTerminalR|ReplaceBranchR|SkipD|AddToLeafR|DeleteTerminalR,MutateTerminalR,MutateTerminalR,0,0,1,1,2
1,x*x*x*x,25,-10,-0.041023394981048227,0.01152230334036634,-0.03836274735328715,0.01202046417835204,225.95010000000002,244.02879999999996,250.53239999999997,239.76,-0.9580786825251602,0.31382452340497047,0.0009404735793086632,0.014055118845342357,6202.58,6060.58,6414.8,5879.92,(((0)-((6)*(2)))-((9)*((1)-(8)))),(((6)+((0)*(4)))+((9)*(9))),DeleteMaliciousR|AddToLeafR|AddTreeWithSub|AddTreeWithDiv|ReplaceBranchR,MutateTerminalR|ReplaceBranchR|SkipD|AddToLeafR|DeleteTerminalR,DeleteMaliciousR,SkipD,1,1,2,2,2
2,x*x*x*x,25,-10,-0.03801436609593517,0.0057341594002651404,-0.03685210037903542,0.011635687211755704,303.8417,311.2772,481.69160000000005,243.05719999999997,-0.8051914782381387,0.2937057714211028,0.07740426088093066,0.004201789284753892,12043,6105.74,29809.6,6052.32,((((4)-(8))-((6)*(x)))*((x)*((x)*(x)))),(((3)*((5)+(3)))*((0)+((7)*(5)))),DeleteMaliciousR|AddToLeafR|AddTreeWithSub|AddRandomSubTreeR|SkipD,MutateTerminalR|ReplaceBranchR|SkipD|AddToLeafR|DeleteTerminalR,AddTreeWithSub,DeleteTerminalR,2,2,3,3,2
3,x*x*x*x,25,-10,-0.037749411841589336,0.009462822848513824,-0.03526115801855966,0.019497918105943205,344.385,407.77099999999996,725.1376000000001,175.6848,-0.6527031760554176,0.29301491868476587,0.15387040207037378,0.003650316485240057,17826.08,6105.16,53143.36,6058.24,((((x)*(8))*((x)+(7)))-((3)*((x)*(x)))),(((0)+((6)-(0)))*((6)*(x))),DeleteMaliciousR|AddToLeafR|AddTreeWithSub|DivXD|SkipD,MutateTerminalR|AddRandomSubTreeR|SkipD|DeleteMaliciousR|DeleteTerminalR,DeleteMaliciousR,SkipD,3,3,4,4,2
4,x*x*x*x,25,-10,-0.037936859234087045,0.011461281905259817,-0.03643372631028624,0.011559786769236515,315.7018,244.55169999999998,545.7112000000001,243.70759999999999,-0.7770173833485818,0.28811826651978273,0.0914913083257091,0.00116328044453997,13120.800000000001,6108.49,34120.8,6100.2,((((x)*(x))*((4)-(9)))*((6)*((5)*(2)))),((((2)-(5))+((0)*(9)))-((3)+((5)*(x)))),DeleteMaliciousR|AddTreeWithMult|AddTreeWithSub|AddRandomSubTreeR|SkipD,MutateTerminalR|ReplaceBranchR|SkipD|AddToLeafR|DeleteTerminalR,SkipD,MutateTerminalR,4,4,5,5,2
5,x*x*x*x,25,-10,-0.03749133969415763,0.011007011221689043,-0.03573924454319697,0.011709300371566745,383.87520000000006,248.44440000000003,651.9807999999999,242.4264,-0.7899913736766435,0.3029109173404038,0.08158474393750136,0.008260402755274754,15960.74,6077.280000000001,32135.52,5973.44,(((x)*((x)-(6)))*((9)*((x)*(x)))),(((9)*((4)-(0)))*((9)-(0))),DeleteMaliciousR|MutateNonTerminalR|AddTreeWithSub|AddRandomSubTreeR|SkipD,MutateTerminalR|ReplaceBranchR|SkipD|DeleteMaliciousR|DeleteTerminalR,SkipD,SkipD,5,5,6,6,2
6,x*x*x*x,25,-10,-0.03805056201803686,0.011426015740239373,-0.03675355378381911,0.011448690180555299,298.30300000000005,244.85389999999998,496.7712000000001,244.65959999999998,-0.8423787740164684,0.28644248184177606,0.059118339588871784,0.0003640980637451552,10551.18,6119.24,24119.2,6114.56,((((4)-(2))*((5)*(6)))*((x)*((x)*(9)))),(((8)+((0)-(x)))*((0)*(x))),DeleteMaliciousR|AddTreeWithMult|AddTreeWithSub|AddRandomSubTreeR|SkipD,MutateTerminalR|ReplaceBranchR|SkipD|DeleteMaliciousR|DeleteTerminalR,DeleteMaliciousR,DeleteTerminalR,6,6,7,7,2
7,x*x*x*x,25,-10,-0.03842821853352503,0.011401030677595837,-0.03830798588419815,0.011603338499169112,240.51399999999998,245.06800000000004,258.91200000000003,243.3344,-0.9508508691674292,0.2865311723957653,0.006151799011098147,0.00040949116814849556,6251.84,6117.870000000001,7520.8,6113.8,((((7)-(6))*((5)*(x)))*((0)-((5)*(x)))),((9)-(0)),DeleteMaliciousR|AddTreeWithMult|AddTreeWithSub|AddRandomSubTreeR|SkipD,MutateTerminalR|ReplaceBranchR|SkipD|DeleteMaliciousR|DeleteTerminalR,DeleteMaliciousR,ReplaceBranchR,7,7,8,8,2
8,x*x*x*x,25,-10,-0.03559536188620455,0.011491856806766626,-0.02708237030001361,0.011841589334727488,687.6119,244.28969999999998,2031.1123999999995,241.29280000000003,0.1716910839706689,0.3052822226786415,0.5658455419853345,0.010206875740685802,50775.06,6076.5599999999995,184737.84,5953.12,((((x)*(6))-((0)*(7)))*((8)*((x)*(x)))),(((5)-((2)*(x)))*((x)+(0))),DeleteMaliciousR|AddTreeWithMult|AddTreeWithAdd|AddRandomSubTreeR|SkipD,MutateTerminalR|ReplaceBranchR|SkipD|AddXD|DeleteTerminalR,DeleteMaliciousR,DeleteTerminalR,8,8,9,9,2
9,x*x*x*x,25,-10,-0.036671300483596916,0.01211256231678399,-0.03134921448176709,0.016232238549582688,509.3576000000001,238.97079999999997,1323.7432000000001,203.6688,-0.5558279963403477,0.48025468192766585,0.20196517529686503,0.09195957970845874,21610.2,5620.3,67967.2,4453.76,((((3)*(x))*((9)*(7)))*((x)*((9)-(2)))),(((x)*((2)*(x)))*((9)+((7)+(0)))),DeleteMaliciousR|AddTreeWithMult|AddTreeWithSub|AddRandomSubTreeR|SkipD,MutateTerminalR|MutateTerminalR|SkipD|AddXD|DeleteTerminalR,DeleteMaliciousR,MutateTerminalR,9,9,10,10,2
