specEquation,range,seed,AID,PID,A,P,ADelta,PDelta,AStdDev,PStdDev,AAvgDelta,PAvgDelta,ABestDelta,PBestDelta,AEquation,PEquation,AStrat,PStrat,ADomStrat,PDomStrat,AGen,PGen,finA,finP,finAStdDev,finPStdDev,finADelta,finPDelta,finABestDelta,finPBestDelta,finAEquation,finPEquation,finAStrat,finPStrat,finADomStrat,finPDomStrat,epoch,run
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-nAfH,PROTAGONIST-22c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1,-0.6733970579000931,-0.7366002712251117,3345.4742845953683,2430.5373388523685,0.523764824480592,0.4197118983016339,47479.90546869224,588.3047027184155,247140.69767999678,123.65822073584738,((((9)*(8))*((x)*(x)))+((x)*((x)*(x)))),(((x)*((2)*(x)))*((x)-(x))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,0,0,-1,-1,0.25504569246186115,0.5317653207748788,0,32767,16627.165847922275,138.20204613375148,((((2)+((4)*(2)))/(((7)+(x))*((8)*(x))))/(((4)+((3)*(x)))-((9)-((4)/((5)*(x)))))),(((((7)/((3)*(x)))*((x)+((7)+(0))))/(((9)*((1)+(7)))*((1)-((3)/(7)))))+((((0)/(x))-((8)+((1)+(0))))+(((0)/(x))/((x)*((x)*((x)*(x))))))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,0,2
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-nAfH,PROTAGONIST-22c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1,0.863501145217721,-0.7366002712251117,75042.7249344591,2430.5373388523685,0.523764824480592,0.4197118983016339,47479.90546869224,588.3047027184155,247140.69767999678,123.65822073584738,((((9)*(8))*((x)*(x)))+((x)*((x)*(x)))),(((x)*((2)*(x)))*((x)-(x))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,0,0,-1,0.0000013724218272416414,0.25504569246186115,0.5317653207748788,NaN,640.2018995771741,16627.165847922275,138.20204613375148,((((2)+((4)*(2)))/(((7)+(x))*((8)*(x))))/(((4)+((3)*(x)))-((9)-((4)/((5)*(x)))))),(((((7)/((3)*(x)))*((x)+((7)+(0))))/(((9)*((1)+(7)))*((1)-((3)/(7)))))+((((0)/(x))-((8)+((1)+(0))))+(((0)/(x))/((x)*((x)*((x)*(x))))))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,1,2
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-nAfH,PROTAGONIST-22c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1,0.25886521287183084,0.4527448379134238,13821.029846658395,350.3543285811602,0.523764824480592,0.4197118983016339,47479.90546869224,588.3047027184155,247140.69767999678,123.65822073584738,((((9)*(8))*((x)*(x)))+((x)*((x)*(x)))),(((x)*((2)*(x)))*((x)-(x))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,0,0,-0.9375000953070713,-0.024334996837346575,0.25504569246186115,0.5317653207748788,640.2018995771741,656.1707899286249,16627.165847922275,138.20204613375148,((((2)+((4)*(2)))/(((7)+(x))*((8)*(x))))/(((4)+((3)*(x)))-((9)-((4)/((5)*(x)))))),(((((7)/((3)*(x)))*((x)+((7)+(0))))/(((9)*((1)+(7)))*((1)-((3)/(7)))))+((((0)/(x))-((8)+((1)+(0))))+(((0)/(x))/((x)*((x)*((x)*(x))))))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,2,2
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-nAfH,PROTAGONIST-22c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1,0.5718672398607076,-0.10783438324470498,23925.396435354814,717.5829955869604,0.523764824480592,0.4197118983016339,47479.90546869224,588.3047027184155,247140.69767999678,123.65822073584738,((((9)*(8))*((x)*(x)))+((x)*((x)*(x)))),(((x)*((2)*(x)))*((x)-(x))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,0,0,0.3789557200711252,-0.8527592412569791,0.25504569246186115,0.5317653207748788,16493.584023458603,4348.000385873438,16627.165847922275,138.20204613375148,((((2)+((4)*(2)))/(((7)+(x))*((8)*(x))))/(((4)+((3)*(x)))-((9)-((4)/((5)*(x)))))),(((((7)/((3)*(x)))*((x)+((7)+(0))))/(((9)*((1)+(7)))*((1)-((3)/(7)))))+((((0)/(x))-((8)+((1)+(0))))+(((0)/(x))/((x)*((x)*((x)*(x))))))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,3,2
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-nAfH,PROTAGONIST-22c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1,0.8757540922890223,0.8068452588949324,82443.32712448931,123.65822073584738,0.523764824480592,0.4197118983016339,47479.90546869224,588.3047027184155,247140.69767999678,123.65822073584738,((((9)*(8))*((x)*(x)))+((x)*((x)*(x)))),(((x)*((2)*(x)))*((x)-(x))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,0,0,-0.9375000953070713,-1,0.25504569246186115,0.5317653207748788,640.2018995771741,32767,16627.165847922275,138.20204613375148,((((2)+((4)*(2)))/(((7)+(x))*((8)*(x))))/(((4)+((3)*(x)))-((9)-((4)/((5)*(x)))))),(((((7)/((3)*(x)))*((x)+((7)+(0))))/(((9)*((1)+(7)))*((1)-((3)/(7)))))+((((0)/(x))-((8)+((1)+(0))))+(((0)/(x))/((x)*((x)*((x)*(x))))))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,4,2
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-nAfH,PROTAGONIST-22c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1,0.25886521287183084,0.5922655005379325,13821.029846658395,261.03279913110964,0.523764824480592,0.4197118983016339,47479.90546869224,588.3047027184155,247140.69767999678,123.65822073584738,((((9)*(8))*((x)*(x)))+((x)*((x)*(x)))),(((x)*((2)*(x)))*((x)-(x))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,0,0,-0.4284144249105349,0.0000013724218272416414,0.25504569246186115,0.5317653207748788,5854.891663292232,640.2018995771741,16627.165847922275,138.20204613375148,((((2)+((4)*(2)))/(((7)+(x))*((8)*(x))))/(((4)+((3)*(x)))-((9)-((4)/((5)*(x)))))),(((((7)/((3)*(x)))*((x)+((7)+(0))))/(((9)*((1)+(7)))*((1)-((3)/(7)))))+((((0)/(x))-((8)+((1)+(0))))+(((0)/(x))/((x)*((x)*((x)*(x))))))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,5,2
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-nAfH,PROTAGONIST-22c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1,0.6893101606660557,0.20640685234453618,32969.362742131096,508.06061536876575,0.523764824480592,0.4197118983016339,47479.90546869224,588.3047027184155,247140.69767999678,123.65822073584738,((((9)*(8))*((x)*(x)))+((x)*((x)*(x)))),(((x)*((2)*(x)))*((x)-(x))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,0,0,-1,-1,0.25504569246186115,0.5317653207748788,NaN,32767,16627.165847922275,138.20204613375148,((((2)+((4)*(2)))/(((7)+(x))*((8)*(x))))/(((4)+((3)*(x)))-((9)-((4)/((5)*(x)))))),(((((7)/((3)*(x)))*((x)+((7)+(0))))/(((9)*((1)+(7)))*((1)-((3)/(7)))))+((((0)/(x))-((8)+((1)+(0))))+(((0)/(x))/((x)*((x)*((x)*(x))))))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,6,2
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-nAfH,PROTAGONIST-22c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1,0.5752115231222534,0.5922655005379325,24113.756777454277,261.03279913110964,0.523764824480592,0.4197118983016339,47479.90546869224,588.3047027184155,247140.69767999678,123.65822073584738,((((9)*(8))*((x)*(x)))+((x)*((x)*(x)))),(((x)*((2)*(x)))*((x)-(x))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,0,0,-1,0.5984089168064419,0.25504569246186115,0.5317653207748788,0,257.09976636858323,16627.165847922275,138.20204613375148,((((2)+((4)*(2)))/(((7)+(x))*((8)*(x))))/(((4)+((3)*(x)))-((9)-((4)/((5)*(x)))))),(((((7)/((3)*(x)))*((x)+((7)+(0))))/(((9)*((1)+(7)))*((1)-((3)/(7)))))+((((0)/(x))-((8)+((1)+(0))))+(((0)/(x))/((x)*((x)*((x)*(x))))))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,7,2
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-nAfH,PROTAGONIST-22c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1,0.7729243532833856,-0.1942633791808517,45109.39927467692,794.5560115910996,0.523764824480592,0.4197118983016339,47479.90546869224,588.3047027184155,247140.69767999678,123.65822073584738,((((9)*(8))*((x)*(x)))+((x)*((x)*(x)))),(((x)*((2)*(x)))*((x)-(x))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,0,0,-1,-0.0007496348809362362,0.25504569246186115,0.5317653207748788,NaN,640.6831542710224,16627.165847922275,138.20204613375148,((((2)+((4)*(2)))/(((7)+(x))*((8)*(x))))/(((4)+((3)*(x)))-((9)-((4)/((5)*(x)))))),(((((7)/((3)*(x)))*((x)+((7)+(0))))/(((9)*((1)+(7)))*((1)-((3)/(7)))))+((((0)/(x))-((8)+((1)+(0))))+(((0)/(x))/((x)*((x)*((x)*(x))))))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,8,2
((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,ANTAGONIST-nAfH,PROTAGONIST-22c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1,0.7109162645301187,-0.008201043805592516,35433.49125693877,645.4966219035456,0.523764824480592,0.4197118983016339,47479.90546869224,588.3047027184155,247140.69767999678,123.65822073584738,((((9)*(8))*((x)*(x)))+((x)*((x)*(x)))),(((x)*((2)*(x)))*((x)-(x))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,0,0,-0.955140754654987,-1,0.25504569246186115,0.5317653207748788,459.5042860397375,32767,16627.165847922275,138.20204613375148,((((2)+((4)*(2)))/(((7)+(x))*((8)*(x))))/(((4)+((3)*(x)))-((9)-((4)/((5)*(x)))))),(((((7)/((3)*(x)))*((x)+((7)+(0))))/(((9)*((1)+(7)))*((1)-((3)/(7)))))+((((0)/(x))-((8)+((1)+(0))))+(((0)/(x))/((x)*((x)*((x)*(x))))))),MultXD|DeleteNonTerminalR|AddXD|DivXD|SkipD|AddTreeWithMult|ReplaceBranchR|AddTreeWithAdd|MultXD|AddTreeWithDiv|AddToLeafR|AddTreeWithDiv|AddTreeWithDiv|DeleteNonTerminalR|SkipD|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|DeleteNonTerminalR|MutateNonTerminalR|ReplaceBranchR|MultXD|SkipD|FellTreeD|MutateNonTerminalR|AddTreeWithAdd|AddRandomSubTreeR|SubXD|AddRandomSubTreeR|DeleteNonTerminalR|MutateTerminalR|ReplaceBranchR,AddTreeWithDiv,ReplaceBranchR,9,2
