gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,(x),30,-10,-0.3525493247608462,-0.021479531632316924,-0.18958097527247084,0.273820703636969,817.0566630491059,39.803400838292035,12482.890093765087,1.978416381290994,0.9993133887237129,1,0.862300881510587,0,38739.08905945362,0,594708.1666666666,0,((((0)+(4))+((9)*((8)*(1))))-((7)*((x)*((x)*(x))))),((0)+(x)),MutateNonTerminalR|DivXD|MultXD|AddTreeWithSub|MutateTerminalR|AddTreeWithMult|SkipD|MultXD|DeleteMaliciousR|AddRandomSubTreeR|DeleteMaliciousR|MultXD|MultXD|MutateNonTerminalR|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|AddXD|AddXD|MultXD|MutateTerminalR|ReplaceBranchR|AddXD|AddToLeafR|SkipD|DeleteTerminalR|AddRandomSubTreeR|FellTreeD|DeleteNonTerminalR|AddXD,MultXD,AddXD,0,0,1,1,8
1,(x),30,-10,-0.2596741455272235,0.12159664134467248,0.14392014084620477,0.32,10760.526544677869,4.445505482467308,185423.0310222332,0.6533333333333333,0.9999448853012954,1,0.8732625358022421,0,395534.3801625506,0,7408791.9,0,((((x)*((7)-(1)))+((0)-((8)*(x))))*(((0)-(3))*((x)*((x)*(9))))),((0)+(x)),MutateNonTerminalR|DivXD|MultXD|AddTreeWithSub|MultXD|AddTreeWithAdd|AddToLeafR|MultXD|AddTreeWithDiv|AddRandomSubTreeR|DeleteMaliciousR|MultXD|MultXD|MutateNonTerminalR|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|AddXD|AddRandomSubTreeR|MultXD|MutateTerminalR|ReplaceBranchR|AddXD|AddToLeafR|SkipD|SkipD|AddRandomSubTreeR|FellTreeD|DeleteNonTerminalR|AddXD,MultXD,ReplaceBranchR,1,1,2,2,8
2,(x),30,-10,-0.10003572922773157,0.14154295932388683,0.36459743734146643,0.36326530612244895,17145.44907937902,25.51532130610739,210613.3162007936,0.3,0.9999216791323972,1,0.8988756561733611,0,477264.0267460317,0,5213595.633333334,0,((((0)-((2)*(x)))*((x)*((2)*(8))))+(((3)*(7))+((0)*((x)*(x))))),((0)+(x)),MutateNonTerminalR|DivXD|MultXD|AddTreeWithSub|MultXD|AddTreeWithMult|SkipD|AddToLeafR|AddXD|AddToLeafR|DeleteMaliciousR|MultXD|MultXD|MutateNonTerminalR|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|AddXD|AddXD|AddToLeafR|AddTreeWithDiv|ReplaceBranchXR|MultXD|DeleteMaliciousR|SkipD|DeleteTerminalR|AddRandomSubTreeR|FellTreeD|DeleteNonTerminalR|AddXD,MultXD,AddXD,2,2,3,3,8
3,(x),30,-10,0.025917827195485296,0.35443801965230537,0.38724126819342375,0.39755102040816326,27415.71043195365,0.3721666666666667,439994.57830158726,0.02,0.9999404856150331,1,0.7014239555161662,0,366216.5183596371,0,6861086.333333333,0,((((x)*(2))*((x)*((5)*(7))))*(((5)-(0))+((x)*((x)*(x))))),((0)+(x)),MutateNonTerminalR|DivXD|MultXD|AddTreeWithSub|MutateTerminalR|AddTreeWithMult|SkipD|AddToLeafR|AddXD|AddToLeafR|DeleteMaliciousR|MultXD|MultXD|MutateNonTerminalR|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|AddXD|AddRandomSubTreeR|MultXD|MutateTerminalR|ReplaceBranchR|AddXD|AddToLeafR|SkipD|DeleteTerminalR|AddRandomSubTreeR|FellTreeD|DeleteNonTerminalR|AddXD,MultXD,ReplaceBranchR,3,1,4,4,8
4,(x),30,-10,0.061343044938658255,0.4,0.39717891422796997,0.4,118193.95962275736,0,1882812.3800802834,0,0.999989086813459,1,0.7634592365053774,0,2142114.1061412734,0,37416508.166666664,0,((((x)*((4)+(8)))*((0)-((3)+(0))))+(((7)*(x))*((x)+((0)*((x)*(x)))))),((0)+(x)),MutateNonTerminalR|DivXD|MultXD|AddTreeWithSub|MultXD|AddTreeWithAdd|AddToLeafR|MultXD|AddXD|AddToLeafR|DeleteMaliciousR|MultXD|AddTreeWithAdd|MutateNonTerminalR|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|AddXD|AddRandomSubTreeR|MultXD|MutateTerminalR|ReplaceBranchR|AddXD|AddToLeafR|MutateTerminalR|SkipD|AddRandomSubTreeR|FellTreeD|DeleteNonTerminalR|AddXD,MultXD,AddXD,4,3,5,5,8
5,(x),30,-10,0.07816145380525018,0.3783803083956629,0.39678171148860175,0.4,99313.70222379766,0.18526666666666664,1541523.5096666666,0,0.9999913288839607,1,0.6289056420088185,0,2624637.0885893023,0,47091208.5,0,((((x)*((1)-(6)))*((6)*((3)+(4))))*(((x)*(x))*((x)*((x)-((x)*(6)))))),((0)+(x)),MutateNonTerminalR|DivXD|MultXD|AddTreeWithSub|MultXD|AddTreeWithAdd|AddToLeafR|MultXD|AddXD|MutateNonTerminalR|SubXD|AddTreeWithMult|MultXD|MutateNonTerminalR|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|AddXD|AddRandomSubTreeR|MultXD|DeleteMaliciousR|ReplaceBranchR|AddXD|AddToLeafR|SkipD|DeleteTerminalR|AddRandomSubTreeR|FellTreeD|DeleteNonTerminalR|AddXD,MultXD,AddXD,5,4,6,6,8
6,(x),30,-10,0.11837591207772019,0.4,0.3994367624238736,0.4,175535.3537919383,0,2461136.8984110383,0,0.9999822206987079,1,0.5609179933971823,0,2027143.9765338276,0,22966781.8,0,((((x)*((8)/(2)))+((8)-((8)-(8))))*(((x)*(x))*((x)-((x)*((x)*(x)))))),((0)+(x)),MutateNonTerminalR|DivXD|MultXD|AddTreeWithSub|MultXD|AddTreeWithMult|AddToLeafR|MultXD|AddTreeWithDiv|MutateNonTerminalR|SubXD|MultXD|MultXD|MutateNonTerminalR|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|AddXD|AddXD|AddToLeafR|AddTreeWithDiv|ReplaceBranchR|DivXD|MutateTerminalR|SkipD|DeleteTerminalR|AddRandomSubTreeR|FellTreeD|DeleteNonTerminalR|AddXD,MultXD,ReplaceBranchR,6,5,7,7,8
7,(x),30,-10,0.17488014189810144,0.3782193330189179,0.3997062374607587,0.3902040816326531,1216512.1892795125,0.18626666666666666,15621256.31933334,0.08,0.9999980512161878,1,0.7447299971409246,0,18570913.806666665,0,209532391.83333334,0,((((2)-((0)*(x)))*((6)*((x)*(7))))*(((8)*(x))+((0)*((x)*(x))))),((0)+(x)),MutateNonTerminalR|DivXD|MultXD|AddTreeWithSub|MultXD|AddTreeWithMult|AddToLeafR|MultXD|AddXD|MutateNonTerminalR|DeleteMaliciousR|MultXD|MultXD|MutateNonTerminalR|MutateTerminalR,ReplaceBranchR|ReplaceBranchR|AddXD|AddToLeafR|SkipD|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|AddToLeafR|SkipD|DeleteTerminalR|AddRandomSubTreeR|FellTreeD|DeleteNonTerminalR|AddXD,MultXD,AddTreeWithDiv,7,7,8,8,8
8,(x),30,-10,0.1835795449946761,0.4,0.399675001937231,0.4,152669.04048039275,0,2178046.8076,0,0.9999887825226215,1,0.7556847954975936,0,2218258.120442739,0,36401529.46666667,0,((((x)-((2)-(9)))-((4)*((8)+(7))))*(((9)*(x))*((x)+((x)*((x)*(x)))))),((0)+(x)),MutateNonTerminalR|DivXD|MultXD|AddTreeWithSub|MultXD|AddTreeWithAdd|AddToLeafR|MultXD|AddXD|AddToLeafR|DeleteMaliciousR|MultXD|MultXD|MutateNonTerminalR|MutateTerminalR,ReplaceBranchR|MutateNonTerminalR|AddXD|AddToLeafR|SkipD|AddTreeWithDiv|AddRandomSubTreeR|AddRandomSubTreeR|AddToLeafR|SkipD|DeleteTerminalR|AddRandomSubTreeR|FellTreeD|DeleteNonTerminalR|AddXD,MultXD,AddRandomSubTreeR,7,7,9,9,8
9,(x),30,-10,0.15985102655225306,0.3587846395778446,0.3990461668651687,0.4,311907.4580938507,0.34673333333333334,3447680.6115146815,0,0.9999913196322976,1,0.4450842739588423,0,4415039.4,0,47041018,0,((((7)-((8)+(9)))*((x)*((5)*(5))))*(((9)+(3))*((x)+((x)*((x)*(x)))))),((0)+(x)),MutateNonTerminalR|AddTreeWithAdd|MultXD|AddTreeWithSub|MultXD|AddTreeWithAdd|AddToLeafR|MultXD|AddXD|AddToLeafR|DeleteMaliciousR|MultXD|MultXD|MutateNonTerminalR|MutateTerminalR,ReplaceBranchR|MutateNonTerminalR|AddXD|AddToLeafR|SkipD|AddTreeWithDiv|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|SkipD|DeleteTerminalR|AddRandomSubTreeR|FellTreeD|DeleteNonTerminalR|AddXD,MultXD,AddRandomSubTreeR,9,9,10,10,8
