gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,(x),30,-10,-0.3551017370248219,-0.08317535553251375,-0.17516542977177527,0.24713522218717746,353.48268316250784,62243.491610994606,2440.42069725966,1569.0090793650795,0.9910866760723456,1,0.9650567906869272,0.48115374255235016,13571.375,2.809438407703694,45811.566666666666,0,((((1)*(3))+((0)+((x)-(3))))+(((x)+(6))*((x)*((x)*(x))))),(((0)/(0))/((6)-(0))),DeleteNonTerminalR|AddRandomSubTreeR|MutateTerminalR|MultXD|AddTreeWithAdd|MultXD|SkipD|AddTreeWithMult|SkipD|AddToLeafR|SkipD|ReplaceBranchXR|MultXD|AddToLeafR|DeleteTerminalR,AddXD|MutateTerminalR|AddTreeWithSub|DeleteTerminalR|SkipD|AddTreeWithDiv|DeleteMaliciousR|SubXD|DeleteNonTerminalR|FellTreeD|DivXD|AddToLeafR|AddTreeWithDiv|SkipD|DivXD,MultXD,DivXD,0,0,1,1,1
1,(x),30,-10,-0.3317099878038123,-0.022315460423835365,-0.008717667162120935,0.3286644695945574,1101.1289906566433,135.23938168712596,16362.311654707783,0.5825734983111144,0.9994729022488399,1,0.9476285434174421,0.509837825689333,51260.2,3.316350931132278,774682.3666666667,0,((((x)-(6))+((9)-((0)*(x))))*((8)*((8)*((8)*(x))))),(((5)-(0))/((0)/(x))),DeleteNonTerminalR|AddRandomSubTreeR|MutateTerminalR|MultXD|AddTreeWithAdd|MultXD|SkipD|AddTreeWithMult|SkipD|AddToLeafR|SkipD|ReplaceBranchXR|MultXD|AddToLeafR|DeleteTerminalR,AddXD|MutateTerminalR|DeleteNonTerminalR|AddTreeWithSub|AddTreeWithMult|DeleteNonTerminalR|SubXD|SubXD|DeleteNonTerminalR|FellTreeD|DivXD|AddToLeafR|AddTreeWithDiv|SkipD|DeleteMaliciousR,SkipD,DeleteNonTerminalR,0,1,2,2,1
2,(x),30,-10,-0.30832684761831886,0.03550478645187309,0.011654002229499494,0.32,439.8999584190978,352.9883058185076,2848.2823603729576,0.6533333333333333,0.9920435274257985,1,0.9779699692811814,0.502369012388471,11666.335000000001,3.2649999999999997,51320.9,0,((((x)+(0))-((6)*((6)+(4))))*((5)*((4)*((7)*(x))))),(((3)-(0))/((8)/(0))),DeleteNonTerminalR|AddRandomSubTreeR|ReplaceBranchXR|MultXD|AddTreeWithAdd|MultXD|SkipD|AddTreeWithMult|SkipD|AddToLeafR|SkipD|ReplaceBranchXR|MultXD|AddToLeafR|DeleteTerminalR,AddXD|MutateTerminalR|DeleteNonTerminalR|AddTreeWithSub|AddTreeWithMult|DeleteNonTerminalR|SubXD|SubXD|DeleteNonTerminalR|FellTreeD|DivXD|AddToLeafR|AddTreeWithDiv|SkipD|DeleteMaliciousR,MultXD,DeleteNonTerminalR,2,2,3,3,1
3,(x),30,-10,-0.2325448087396306,0.17750775132636346,0.23389980270481922,0.399067055393586,1049.5158501624405,2.923876234695638,9744.347518518518,0.007619047619047622,0.9971011028824502,1,0.9302995140268351,0.4959947830042685,26199.94,3.2222161854814724,140858.16666666666,0,((((x)*(3))*((x)*(0)))-((4)*((9)*(x)))),(((3)/(1))-((4)/(0))),DeleteNonTerminalR|AddRandomSubTreeR|MutateTerminalR|MultXD|AddTreeWithAdd|MultXD|SkipD|AddTreeWithMult|SkipD|AddToLeafR|SkipD|ReplaceBranchXR|MultXD|AddToLeafR|DeleteTerminalR,AddXD|MutateTerminalR|DeleteNonTerminalR|AddTreeWithSub|AddTreeWithMult|DeleteNonTerminalR|SubXD|SubXD|DeleteNonTerminalR|FellTreeD|DivXD|AddToLeafR|AddTreeWithDiv|SkipD|DeleteMaliciousR,MultXD,DeleteNonTerminalR,3,3,4,4,1
4,(x),30,-10,-0.18066116884541075,0.20670303753106836,0.37468277796738425,0.4,5077.220068471019,1.6739512674489676,89157.71733333335,0,0.9998719582345947,1,0.8728360640714007,0.41039134083406165,166557.19387301587,1.6333333333333333,3189063.6,0,((((x)+((5)+(7)))+(((6)+(3))*((x)*(x))))/(((2)/(9))*((x)-((3)*((0)*(x)))))),(((0)/(2))/((0)-(0))),DeleteNonTerminalR|AddRandomSubTreeR|MutateTerminalR|MultXD|AddTreeWithAdd|MultXD|AddToLeafR|DivXD|MultXD|AddTreeWithDiv|SubXD|ReplaceBranchXR|MultXD|AddToLeafR|DeleteTerminalR,SubXD|AddTreeWithMult|SubXD|AddXD|AddTreeWithMult|AddTreeWithDiv|FellTreeD|AddTreeWithDiv|AddRandomSubTreeR|AddTreeWithMult|DivXD|ReplaceBranchXR|AddXD|DeleteNonTerminalR|SkipD,MultXD,AddTreeWithMult,4,4,5,5,1
5,(x),30,-10,-0.13753832311279746,0.1974248697533503,0.3769514502136327,0.4,5100.820030489183,2.2194360571701903,83531.62540201045,0,0.9998081335553345,1,0.7875020015808354,0.4680590147419104,119829.9820648148,2.4388531500529096,2128216.5,0,((((x)*(7))*((4)+((4)*(4))))+(((x)/(1))/((3)*((8)*(x))))),(((5)*(x))/((6)/(0))),MutateTerminalR|SkipD|ReplaceBranchR|AddToLeafR|DeleteTerminalR|AddToLeafR|AddToLeafR|DivXD|MultXD|AddTreeWithDiv|SkipD|ReplaceBranchXR|MultXD|AddToLeafR|MutateTerminalR,AddXD|AddTreeWithSub|AddTreeWithAdd|AddTreeWithSub|AddTreeWithMult|DeleteNonTerminalR|SubXD|SubXD|DeleteNonTerminalR|FellTreeD|DivXD|AddToLeafR|AddTreeWithDiv|AddTreeWithSub|DeleteMaliciousR,AddToLeafR,AddTreeWithSub,4,5,6,6,1
6,(x),30,-10,-0.14883955372544777,0.2072252872037326,0.3542548700801222,0.4,71294.25129938859,1.7145220294663472,1133434.0299765873,0,0.9999918151069679,1,0.904806105502492,0.4102319269932444,3176500.0066666664,1.632698412698413,49888658.5,0,((((3)+(9))+((8)*((x)*(x))))-(((0)*(8))*((x)*((x)*(x))))),(((0)/(5))*((x)/(0))),DeleteNonTerminalR|SkipD|ReplaceBranchR|MultXD|AddTreeWithAdd|MultXD|SkipD|AddTreeWithMult|MultXD|AddToLeafR|SkipD|ReplaceBranchXR|MultXD|AddToLeafR|DeleteTerminalR,AddXD|AddTreeWithSub|DeleteNonTerminalR|AddTreeWithSub|AddTreeWithMult|DeleteNonTerminalR|SubXD|SubXD|DeleteNonTerminalR|FellTreeD|DivXD|AddToLeafR|AddTreeWithDiv|SkipD|DeleteMaliciousR,MultXD,DeleteNonTerminalR,5,6,7,7,1
7,(x),30,-10,-0.15336300167734454,0.21093542217243516,0.35572002057638435,0.4,17564.166722054477,1.8486020700701133,271045.19749999995,0,0.9999264279575203,1,0.7747015055220822,0.46562822122801667,284514.635,2.4260035662222195,5550115.5,0,((((3)*(9))*((5)*(9)))*((x)*((6)*((8)*(x))))),(((0)/(6))/((0)*(0))),MutateTerminalR|SkipD|ReplaceBranchR|AddToLeafR|DeleteTerminalR|AddToLeafR|SkipD|AddTreeWithMult|SkipD|AddToLeafR|SkipD|ReplaceBranchXR|MultXD|AddToLeafR|MultXD,AddXD|MutateTerminalR|AddTreeWithSub|DeleteTerminalR|SkipD|DeleteNonTerminalR|SubXD|SubXD|DeleteNonTerminalR|FellTreeD|DivXD|AddToLeafR|AddTreeWithDiv|SkipD|DeleteMaliciousR,SkipD,SkipD,7,7,8,8,1
8,(x),30,-10,-0.060450385423769334,0.19513276818004507,0.39221377058124096,0.4,12418.162426381545,1.6758806376915687,152478.77541079593,0,0.9998695885155707,1,0.8938381573455064,0.30779350562554625,168881.73166666663,0.8166666666666667,3131114.8333333335,0,((((5)*(6))+((0)+((x)*(x))))*(((x)*(9))*((x)-((x)*(x))))),(((6)/(0))/((0)-(x))),DeleteNonTerminalR|AddRandomSubTreeR|MutateTerminalR|MultXD|AddTreeWithAdd|MultXD|SkipD|AddTreeWithMult|SkipD|AddToLeafR|SubXD|ReplaceBranchXR|MultXD|AddToLeafR|DeleteTerminalR,AddXD|MutateTerminalR|AddTreeWithSub|DeleteTerminalR|SkipD|DeleteNonTerminalR|SubXD|SubXD|DeleteNonTerminalR|FellTreeD|DivXD|AddToLeafR|AddTreeWithDiv|DeleteMaliciousR|DeleteMaliciousR,MultXD,SubXD,8,8,9,9,1
9,(x),30,-10,-0.006650106146942611,0.21892471801335764,0.36467086814202143,0.4,11080.450677818793,1.4862916203941094,110779.36113333334,0,0.9996418259985439,1,0.8874112407471215,0.22360679774997907,120979.14333333336,0.4083333333333333,1140041.8,0,((((0)+((0)+(x)))*((3)*((6)*(5))))*(((4)+(x))*((8)-((x)*(x))))),(((0)/(0))/((4)-(0))),DeleteNonTerminalR|AddRandomSubTreeR|MutateTerminalR|MultXD|AddTreeWithAdd|MultXD|SkipD|AddTreeWithMult|SkipD|AddToLeafR|SubXD|ReplaceBranchXR|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR,AddXD|MutateTerminalR|AddTreeWithSub|DeleteTerminalR|SkipD|DeleteNonTerminalR|SubXD|SubXD|DeleteNonTerminalR|FellTreeD|DivXD|AddXD|AddTreeWithDiv|DeleteMaliciousR|DeleteMaliciousR,SkipD,AddXD,9,9,10,10,1
