gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,(x),20,-10,-0.017949029237694335,-0.01945520392539194,0.014416527079843661,-0.017368421052631578,0.69538,14654456852727930000000000,17.91,0.76,1,1,0.8795918897269969,0,968459110936114100000,0,24027417587574374000,0,(((((((x)-(3))*((7)*((0)+(8))))+(((5)+(x))+((x)+((4)+(3)))))*((((2)*(4))*((1)*((6)*(x))))*(((7)*((x)*(5)))*((4)*((x)+(6))))))*(((((4)*(7))*((4)*((8)*(8))))*(((6)*(3))-((7)*((3)*(1)))))*((((5)*(0))-((2)+((x)*(9))))+(((1)+((x)+(4)))+((3)*((2)+(3)))))))+((((((2)+(4))-((x)+((6)+(x))))*(((7)*(0))*((9)+((4)-(5)))))*((((2)*(6))*((0)*((4)*(9))))*(((x)+(8))*((4)*((3)*(1))))))*(((((3)*(3))*((3)*((6)*(8))))-(((2)-(1))-((5)-((3)-(5)))))*((((3)*(6))*((0)*((8)*(6))))*(((0)*(x))*((8)+((x)-((1)*(3))))))))),(((0)/((x)*(x)))/((x)+(x))),MutateTerminalR|ReplaceBranchXR|AddTreeWithMult|AddTreeWithMult|AddTreeWithMult|AddTreeWithMult|AddTreeWithAdd|AddToLeafR|AddToLeafR|DeleteNonTerminalR|AddTreeWithMult|AddRandomSubTreeR|AddRandomSubTreeR|ReplaceBranchXR|MutateNonTerminalR,SubXD|DivXD|DivXD|AddTreeWithDiv|SkipD|FellTreeD|SkipD|DivXD|FellTreeD|DivXD|MultXD|SkipD|DivXD|AddXD|SkipD,AddTreeWithMult,DivXD,0,0,1,1,0
1,(x),20,-10,0.004831209046915085,0.011201995557413733,0.019999733592596755,0.02,10693.09774,25080808193275290000,375364.94399999996,0,1,1,0.8823970714976334,0,905418189736996000000000000,0,90541818503284600000000000000,0,(((((((x)+(0))+((0)+(x)))+(((9)*(4))-((7)*((x)*(x)))))*((((8)+(5))*((2)*(2)))*(((8)*(6))*((x)-((1)+(4))))))+(((((3)-(9))+((8)*(0)))-(((7)-(x))-((5)-((7)-(7)))))-((((0)-(x))*((7)+(8)))*(((6)-(2))*((0)-((1)+(4)))))))*((((((3)*(5))*((2)*(x)))*(((3)*(5))*((4)*(9))))*((((8)*(8))*((5)*(6)))*(((9)*(4))*((6)*((2)*(4))))))*(((((1)*(3))-((0)*(9)))*(((5)*(x))+((3)+(6))))-((((3)*(7))*((3)*(3)))*(((5)-(0))*((7)+((7)*((2)+(7))))))))),((0)+(x)),DeleteTerminalR|AddRandomSubTreeR|MutateTerminalR|AddTreeWithMult|AddTreeWithMult|AddToLeafR|DeleteNonTerminalR|AddTreeWithSub|AddToLeafR|ReplaceBranchXR|DeleteTerminalR|AddTreeWithMult|DeleteMaliciousR|MutateNonTerminalR|AddTreeWithMult,MultXD|SubXD|MultXD|SkipD|AddXD|AddXD|MultXD|AddXD|SubXD|DivXD|AddXD|AddXD|AddTreeWithDiv|AddXD|AddXD,AddTreeWithMult,AddXD,1,0,2,2,0
2,(x),20,-10,0.0040790852182450215,0.01720037164607431,0.019999938198233463,0.02,30156.6175,23803730548370.113,1618076.725,0,1,1,0.8132779770861573,0,2701053402763141000000,0,269501242749758170000000,0,(((((((5)+(8))+((4)+(3)))+(((3)*(7))+((8)+((7)+(8)))))+((((8)+(4))+((x)+(3)))*(((7)*(7))-((5)-((6)-(5))))))-(((((x)-(7))-((1)-(7)))*(((9)*(7))*((8)*((8)*(8)))))*((((5)*(0))-((1)+((7)*(x))))+(((8)*(1))+((x)*((0)*(7)))))))*((((((9)*(x))*((5)*(9)))*(((9)*(2))*((4)*((3)*(x)))))*((((6)*(6))*((7)*(x)))*(((3)*(2))*((1)+((5)+(0))))))+(((((5)+(2))+((7)+(5)))*(((1)*(6))+((2)*((x)-(1)))))+((((6)-(9))*((7)*(6)))+(((6)+(6))-((3)*((3)-((2)+(3))))))))),(((0)/((x)*(x)))/((x)+(x))),AddTreeWithAdd|ReplaceBranchR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithAdd|DeleteMaliciousR|AddTreeWithMult|MutateNonTerminalR|ReplaceBranchR|MutateTerminalR|AddTreeWithMult|DeleteMaliciousR|AddToLeafR|AddToLeafR|AddTreeWithSub,SubXD|DivXD|DivXD|AddTreeWithDiv|SkipD|FellTreeD|SkipD|DivXD|FellTreeD|DivXD|MultXD|SkipD|DivXD|AddXD|SkipD,AddTreeWithAdd,DivXD,1,0,3,3,0
3,(x),20,-10,0.012200103987043964,0.018400025370420847,0.019999986901503685,0.02,153379.95584,453517912148214.2,7634464.11,0,1,1,0.6160899342820266,0,262273978837617680000000,0,22171179771214050000,0,((((((0)+((8)+(0)))+(((2)+(x))*((8)*(9))))*(((9)*((3)-(8)))-(((9)-(9))-((4)-(5)))))-((((x)-((5)*(x)))*(((8)*(5))*((6)*(6))))*((((5)*(2))*((3)*(x)))*(((3)*(0))-((2)+(9))))))+(((((9)*((8)+(4)))-(((7)+(9))*((0)-(x))))+(((0)*((3)+(5)))*(((7)+(x))+((9)*(1)))))*((((5)*((x)*(5)))*(((2)*(x))*((6)-(7))))*(((7)+((2)+(x)))*(((3)+(1))-((4)*((6)+(8)))))))),(((0)/((x)*(x)))/((x)+(x))),DeleteMaliciousR|MutateNonTerminalR|DeleteNonTerminalR|AddRandomSubTreeR|DeleteTerminalR|AddToLeafR|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithMult|AddToLeafR|AddTreeWithMult|AddTreeWithSub|DeleteMaliciousR|AddTreeWithMult|AddToLeafR,SubXD|AddXD|SubXD|AddTreeWithDiv|AddTreeWithDiv|AddTreeWithDiv|SubXD|DivXD|FellTreeD|DivXD|MultXD|SkipD|DivXD|AddXD|SkipD,AddToLeafR,SubXD,2,3,4,4,0
4,(x),20,-10,0.009426015837975544,-0.01949281185923876,0.019999923262288333,0.02,30248.955670000003,16073482485.064943,1303140.24,0,1,1,0.5721498389208649,0,15450700552244523000,0,1545061962082342700000,0,((((((x)*((7)*(8)))+((7)-((9)-(8))))-(((7)+((3)*(4)))*(((5)*(3))*((8)+(8)))))-((((2)*((9)*(8)))*(((7)*(x))+((2)*(6))))-(((1)*((x)+(7)))+(((6)+(8))*((6)*(4))))))*(((((7)+((7)*(8)))+((0)-((0)-(8))))-(((0)+((9)-(9)))-((0)-((0)+(9)))))*((((5)+((6)*(x)))*((x)*((7)*(7))))*(((3)*((4)*(x)))*(((6)-(8))+((2)-((6)*(x)))))))),(((0)-((x)+(x)))*((x)/((x)+(x)))),MutateTerminalR|ReplaceBranchXR|MutateNonTerminalR|MutateTerminalR|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|AddToLeafR|MutateNonTerminalR|AddRandomSubTreeR|MutateNonTerminalR|ReplaceBranchXR|AddToLeafR|MutateTerminalR|AddTreeWithMult,AddTreeWithDiv|FellTreeD|AddTreeWithDiv|MultXD|MultXD|DivXD|MultXD|FellTreeD|SubXD|AddXD|MultXD|SkipD|DivXD|AddXD|AddXD,MutateTerminalR,MultXD,4,2,5,5,0
5,(x),20,-10,0.010433689164238664,-0.01969641037868748,0.019999999911449115,0.02,15806544.734630004,17721902287.36075,1129294172.16,0,1,1,0.5075781215475105,0,8967121751782460000,0,893121448886257200000,0,(((((((x)+(3))-((8)+(8)))+(((7)-(9))-((9)*((x)-(1)))))-((((5)*(x))*((7)-(1)))*(((7)+(0))+((x)-((7)*(2))))))-(((((3)-(0))+((x)*(1)))-(((x)*(5))*((0)+((8)+(7)))))*((((7)+(6))*((6)*(3)))*(((7)*(6))*((4)*((7)*(x)))))))*((((((x)*(7))*((4)-(9)))*(((9)*(6))-((5)-(x))))-((((2)+(6))*((2)+(8)))+(((6)-(3))-((4)+((0)+(0))))))-(((((7)+(2))*((8)+(0)))+(((5)+(9))+((6)+(5))))+((((1)+(2))*((7)*(5)))*(((7)-(8))*((9)*((x)-((3)+(1))))))))),(((0)/((x)*(x)))/((x)+(x))),AddToLeafR|ReplaceBranchXR|MutateNonTerminalR|ReplaceBranchR|AddToLeafR|AddRandomSubTreeR|MutateTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|AddToLeafR|AddRandomSubTreeR|DeleteTerminalR|AddTreeWithAdd|AddTreeWithMult,SubXD|DivXD|DivXD|AddTreeWithDiv|SkipD|FellTreeD|SkipD|DivXD|FellTreeD|DivXD|MultXD|SkipD|DivXD|AddXD|SkipD,AddRandomSubTreeR,DivXD,4,0,6,6,0
6,(x),20,-10,0.01478887134259794,0.017562325775821362,0.01999999996306468,0.02,46142065.429649994,0.1573273382604858,2707435701.8120003,0,1,1,0.44379575367970914,0,5964187038294438000000,0,593236206516845000000000,0,(((((((8)+(8))+((x)*(2)))-(((x)*(5))*((2)*((6)*(8)))))*((((2)*(5))*((3)*((5)-(5))))*(((x)*(8))*((9)-((2)-(9))))))-(((((2)-(2))-((6)-((0)-(6))))*(((0)-(0))*((4)+((1)-(9)))))*((((x)*(8))*((8)*((8)-(7))))+(((2)+(9))*((0)-((3)*(2)))))))+((((((0)-(9))*((9)+(3)))*(((6)+(8))-((2)-((5)*(9)))))*((((1)+(0))+((6)+((0)+(7))))+(((9)+(5))+((5)*((8)-(2))))))*(((((4)-(5))+((6)+(6)))+(((7)+(7))-((1)-((0)-(5)))))*((((4)-(3))*((7)*((3)+(x))))+(((5)+(x))*((0)-((8)*((x)+(7))))))))),((0)+(x)),DeleteMaliciousR|ReplaceBranchR|AddToLeafR|AddTreeWithAdd|AddTreeWithMult|MutateNonTerminalR|MutateTerminalR|AddRandomSubTreeR|MutateTerminalR|AddToLeafR|AddToLeafR|AddTreeWithSub|AddTreeWithMult|AddToLeafR|AddTreeWithAdd,DivXD|SkipD|MultXD|MultXD|AddTreeWithDiv|MultXD|SkipD|DivXD|MultXD|DivXD|AddXD|AddTreeWithDiv|DivXD|FellTreeD|AddXD,AddToLeafR,DivXD,6,2,7,7,0
7,(x),20,-10,0.013894114647666293,0.006811370347792498,0.019999998299865693,0.02,760794.96465,0.1923691906895279,58818882.43,0,1,1,0.4442154263938806,0,5505680868682580000000,0,550567955896999040000000,0,(((((((8)+(1))*((x)+(2)))*(((9)*(7))*((7)*((7)+(8)))))*((((1)*(6))+((3)*((8)*(2))))*(((x)*(7))*((9)*((3)+(4))))))+(((((x)+(0))+((9)+(0)))+(((x)+(7))*((4)+((5)+(9)))))*((((7)-(9))*((4)*((5)*(x))))*(((8)-(5))*((1)*((0)*(3)))))))+((((((8)*(9))+((5)+(3)))-(((7)-(5))+((9)*((0)*(9)))))+((((1)*(8))*((6)-(5)))+(((5)*(6))+((1)*((4)*(6))))))*(((((5)*(1))*((2)*(5)))*(((5)*(3))-((8)+((1)-(7)))))-((((6)-(4))+((1)*(4)))+(((6)*(7))*((6)+((4)+((8)+(x))))))))),(((0)/((x)*(x)))/((x)+(x))),AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|AddRandomSubTreeR|MutateTerminalR|AddRandomSubTreeR|AddToLeafR|DeleteTerminalR|MutateNonTerminalR|DeleteMaliciousR|AddTreeWithMult|AddToLeafR|AddTreeWithAdd,FellTreeD|SkipD|MultXD|MultXD|AddTreeWithDiv|SubXD|SkipD|DivXD|FellTreeD|DivXD|MultXD|SkipD|DivXD|AddXD|SkipD,AddToLeafR,SkipD,5,3,8,8,0
8,(x),20,-10,0.013293604319168586,0,0.019999997030461254,0.02,408898.2271300001,0.1,33675263.598000005,0,1,1,0.7010992522613019,0,723273739673142700000000,0,23012700753000490000000000,0,(((((((9)-(x))*((4)*((2)+(0))))-(((4)*((3)+(9)))-((2)*((6)*(1)))))*((((8)*((8)*(7)))*((7)*((7)-(x))))-(((8)-((4)-(1)))-((9)-((5)-(5))))))-(((((4)-(7))-((1)-((9)-(6))))*(((2)+((6)*(x)))-((6)*((4)*(1)))))+((((5)-((6)-(6)))+((0)*((6)*(5))))*(((7)+((5)*(7)))*((9)*((x)*(4)))))))*((((((4)*(x))*((4)*((9)*(3))))*(((3)*((5)*(4)))*((9)-((4)-(3)))))-((((0)-(5))-((4)+((8)*(4))))*(((6)*((3)+(4)))*((3)-((7)*(x))))))+(((((6)+(5))-((2)*((3)*(0))))+(((2)-((1)-(3)))*((9)*((x)*(6)))))*((((6)*((2)+(7)))+((8)+((7)+(1))))+(((3)+((0)+(1)))*((2)*((1)*((3)*(4))))))))),((0)+(x)),DeleteMaliciousR|ReplaceBranchR|AddToLeafR|AddTreeWithSub|AddTreeWithMult|AddTreeWithMult|MutateTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithMult|AddToLeafR|AddTreeWithSub|AddTreeWithMult|AddToLeafR|AddTreeWithAdd,AddTreeWithDiv|DivXD|FellTreeD|DivXD|SubXD|MultXD|SkipD|DivXD|FellTreeD|DivXD|SkipD|AddTreeWithDiv|DivXD|FellTreeD|AddXD,AddTreeWithMult,DivXD,7,7,9,9,0
9,(x),20,-10,0.017068938000977786,0.02,0.01999999985711528,0.02,23888036.846,0,699864883.9,0,1,1,0.6401723603655268,0,79230214934171600000000,0,11299320519369523000000,0,(((((((4)*(x))*((8)*((2)*(0))))+(((x)-(3))-((2)+((0)+(2)))))+((((1)-(9))+((9)-((1)-(9))))*(((7)*((9)-(x)))+((1)+((6)+(9))))))+(((((4)-(4))-((x)-((8)*(0))))-(((6)*(8))*((9)-((x)+(7)))))*((((1)+(0))+((0)*((0)-(5))))*(((9)+((1)-(2)))+((3)-((0)*(5)))))))+((((((0)+(1))+((x)+((7)+(5))))+(((1)+(3))*((6)*((5)*(x)))))*((((3)*(8))+((2)-((9)*(9))))*(((7)*(7))*((5)*((5)*(5))))))*(((((5)*(2))*((4)*((8)*(x))))*(((5)*(3))*((7)*((1)*(2)))))*((((4)*(1))*((7)-((2)-(2))))-(((9)-((4)-(8)))-((8)-((9)*((x)*(4))))))))),((0)+(x)),DeleteMaliciousR|ReplaceBranchR|AddToLeafR|AddTreeWithAdd|AddTreeWithMult|AddTreeWithMult|MutateTerminalR|AddTreeWithSub|AddToLeafR|AddTreeWithMult|AddToLeafR|MutateNonTerminalR|AddRandomSubTreeR|AddToLeafR|AddTreeWithAdd,DivXD|SkipD|MultXD|FellTreeD|AddXD|MultXD|SkipD|DivXD|FellTreeD|FellTreeD|DivXD|AddXD|AddXD|FellTreeD|AddXD,AddToLeafR,AddXD,8,8,10,10,0
