gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,(x),20,-10,-0.018103569462266933,0.017200208926263685,0.019752374113189794,0.02,4.45228,717349.4003397886,403.835,0,1,1,0.7219173561754211,0,1966157212563213300,0,194689473054135120000,0,(((((((5)*(9))*((1)*((6)*(3))))*(((6)*(7))*((8)*((1)*(1)))))*((((x)*(6))*((8)*((9)*(1))))*(((5)*(3))+((6)-((7)*(2))))))*(((((2)*(x))+((0)*((0)*(6))))*(((3)-(6))*((6)*((9)-(2)))))+((((4)-(3))+((5)-((6)+(0))))-(((0)-(8))+((9)+((6)-(3)))))))-((((((4)*(3))+((2)+(9)))+(((x)-(0))-((5)+((2)-(6)))))+((((x)-(0))+((6)*((5)-(3))))*(((3)-(1))*((7)-((1)*(7))))))*(((((8)+(7))*((x)-((6)-(1))))-(((2)*(8))-((x)-((8)-(4)))))*((((6)*(9))*((5)*((8)*(1))))*(((3)*(9))*((8)-((6)-((4)+(6))))))))),((0)+(x)),DeleteNonTerminalR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|DeleteMaliciousR|AddToLeafR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithMult,DivXD|FellTreeD|SubXD|FellTreeD|FellTreeD|SubXD|DivXD|DivXD|SkipD|AddTreeWithDiv|SubXD|AddXD|AddTreeWithDiv|FellTreeD|AddXD,AddTreeWithMult,FellTreeD,0,0,1,1,2
1,(x),20,-10,0.0022889417709830717,-0.002070887023191813,0.019996024611471364,0.02,744.0079199999999,1449042884788.0889,25154.773999999998,0,1,1,0.5393091191859456,0,3898627012834750500,0,389857775320833400000,0,((((((9)+((x)+(4)))-((6)-((8)*(x))))*(((7)-((0)*(0)))-(((9)*(9))*((9)*(3)))))*((((2)*((5)*(7)))*((5)*((x)+(3))))+(((3)+((5)*(x)))+(((5)*(5))-((2)*(4))))))*(((((5)*((1)*(0)))-((9)*((x)*(3))))-(((8)*((6)*(7)))*((x)-((7)*(9)))))+((((3)*((1)+(6)))+((5)-((x)*(2))))*(((x)+((3)*(1)))+(((4)-(7))*((4)+((9)*(0)))))))),((0)+(x)),DeleteNonTerminalR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|DeleteMaliciousR|AddToLeafR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithMult,SubXD|FellTreeD|FellTreeD|AddTreeWithDiv|AddXD|AddTreeWithDiv|AddTreeWithDiv|MultXD|MultXD|FellTreeD|MultXD|FellTreeD|MultXD|AddXD|SkipD,AddTreeWithMult,FellTreeD,0,0,2,2,2
2,(x),20,-10,0.0084702624949312,0.019200000000286262,0.01999990004540937,0.02,20678.75426,179837685093.8239,1000454.3,0,1,1,0.6188988864117229,0,4128386230414909400000000,0,102391951865438400000,0,(((((((3)-(8))*((7)*(1)))*(((x)-(0))-((8)-(7))))-((((3)*(4))*((5)-(5)))*(((9)+(9))-((8)-(3)))))*(((((7)*(1))*((6)*(2)))*(((1)*(7))*((5)*(1))))*((((5)*(x))*((9)-(2)))+(((1)+(5))*((x)*((7)+(6)))))))-(((((0)*((9)*(8)))*(((5)*(5))*((7)*(3))))*((((6)*(5))*((5)*(x)))*(((5)*(4))-((9)-(4)))))-(((((1)-(4))-((x)*(8)))*(((2)*(3))*((9)*(3))))+((((3)-(7))-((7)+(x)))-(((0)*(6))-((x)*((5)-(4)))))))),((0)+(x)),DeleteNonTerminalR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|DeleteMaliciousR|AddToLeafR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithMult,AddTreeWithDiv|DivXD|SkipD|SkipD|SkipD|AddXD|SubXD|SkipD|MultXD|FellTreeD|AddXD|MultXD|MultXD|FellTreeD|AddXD,AddTreeWithMult,SkipD,0,1,3,3,2
3,(x),20,-10,0.010576575671414994,0.01366465487721272,0.01999998705260332,0.02,147085.86706999998,3752999693.4545345,7723560.38,0,1,1,0.7537127101224583,0,668934147283549400000,0,16098275563685466000,0,(((((((5)*(6))*((7)+((7)+(2))))-(((x)-(8))*((1)+((7)-(2)))))*((((7)*(7))*((9)*((9)*(6))))*(((5)*((5)*(7)))*((0)*((9)+(2))))))*(((((3)-(5))-((4)*((6)+(7))))+(((3)-(9))-((1)*((2)*(4)))))+((((2)*(1))*((6)+((x)-(5))))+(((5)+((4)-(0)))-((4)+((9)-(x)))))))-((((((x)+(0))-((6)-((5)-(5))))-(((5)*(6))*((3)*((9)*(1)))))*((((4)*(5))*((9)*((8)+(1))))+(((1)+(1))*((x)-((2)+(7))))))*(((((6)-(3))*((3)-((3)*(4))))-(((6)+(9))+((9)*((9)-(7)))))+((((3)+(1))-((x)*((x)-(9))))+(((0)*(6))+((3)+((4)-((0)+(5))))))))),((0)+(x)),DeleteNonTerminalR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|MutateNonTerminalR|AddTreeWithMult|AddToLeafR|DeleteTerminalR|AddToLeafR,AddXD|AddXD|SubXD|FellTreeD|SkipD|AddTreeWithDiv|MultXD|SubXD|AddXD|MultXD|AddTreeWithDiv|FellTreeD|SubXD|FellTreeD|AddXD,AddRandomSubTreeR,AddXD,3,0,4,4,2
4,(x),20,-10,0.006554782356177339,0.017200102942234088,0.019999862995325926,0.02,13766.325440000004,42828848288.74493,729902.105,0,1,1,0.7305721092531877,0,74013310676389500000000,0,7401325533641316000000000,0,(((((((9)+(1))+((9)*((2)-(0))))-(((1)-(1))-((6)-((8)-(1)))))-((((5)-(9))+((3)-((6)-(4))))*(((8)*((2)*(1)))*((7)*((2)*(x))))))*(((((7)*(x))+((8)-((7)*(7))))*(((5)*(8))*((5)*((9)*(3)))))*((((5)+(7))-((7)-((0)+(1))))-(((2)*((9)*(7)))*((9)-((5)-(1)))))))-((((((7)*(0))-((6)-((7)*(9))))*(((7)*(3))*((4)*((5)-(2)))))*((((x)+(5))+((x)+((1)-(6))))*(((4)+(3))-((4)+((0)+(7))))))-(((((5)-(4))*((4)-((0)+(1))))*(((5)*(6))*((x)-((0)*(8)))))-((((7)*(8))*((9)*((1)*(9))))*(((6)*((x)*(3)))-((8)-((7)-((8)-(3))))))))),((0)*((x)+(x))),DeleteNonTerminalR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithMult|ReplaceBranchXR|AddRandomSubTreeR|AddRandomSubTreeR|DeleteMaliciousR|AddToLeafR|AddTreeWithMult|MutateNonTerminalR|AddTreeWithMult,SubXD|FellTreeD|FellTreeD|AddTreeWithDiv|AddXD|AddTreeWithDiv|AddTreeWithDiv|MultXD|MultXD|FellTreeD|MultXD|FellTreeD|MultXD|AddXD|SkipD,AddTreeWithMult,FellTreeD,0,0,5,5,2
5,(x),20,-10,0.011308804526685081,-0.016969696969696964,0.019999929945482973,0.02,26538.68376,0.66,1427459.7019999998,0,1,1,0.44718403228525594,0,8619896880304824000,0,140862609916387560000,0,(((((((1)*(4))*((8)-(8)))+(((3)-(8))*((9)*((6)*(2)))))*((((8)*(4))*((7)*(5)))*(((4)-(1))+((2)+((4)+(8))))))+(((((9)+(6))*((3)+(7)))*(((8)-(x))*((x)*((x)+(6)))))*((((4)*(x))*((7)-(6)))-(((4)-(3))*((7)*((x)*(7)))))))*((((((4)*(7))*((1)*(5)))+(((7)+(1))*((x)*(7))))+((((6)+(6))*((6)-(5)))-(((5)-(7))-((0)-((8)+(5))))))*(((((0)-(5))-((2)-(0)))+(((x)*(7))-((x)-((8)+(5)))))-((((7)-(8))-((3)-(8)))+(((2)+(x))*((5)-((7)+((3)+(2))))))))),((0)+(x)),AddRandomSubTreeR|ReplaceBranchXR|AddRandomSubTreeR|MutateTerminalR|AddToLeafR|AddTreeWithMult|AddTreeWithMult|AddTreeWithSub|AddRandomSubTreeR|AddToLeafR|MutateNonTerminalR|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithSub,AddTreeWithDiv|SkipD|SubXD|SubXD|AddTreeWithDiv|AddXD|FellTreeD|AddTreeWithDiv|MultXD|SkipD|AddTreeWithDiv|SkipD|FellTreeD|FellTreeD|AddXD,AddRandomSubTreeR,AddTreeWithDiv,4,3,6,6,2
6,(x),20,-10,0.013639719034920998,0.008438943994199602,0.0199999920364772,0.02,501710.0006299999,1109.1260430721575,12557256.697999999,0,1,1,0.5672046653366628,0,87512405038146800000,0,4980331928313692000,0,(((((((3)-(2))-((2)-((6)+(x))))*(((8)-((x)*(8)))-((9)-((6)-(7)))))-((((3)+(2))*((8)*((1)+(5))))+(((0)+((x)-(1)))-((8)+((7)-(2))))))*(((((7)+(1))-((x)*((x)*(3))))*(((8)*((x)*(8)))*((6)*((x)*(6)))))*((((6)*((7)*(1)))*((8)*((3)*(5))))*(((1)*((2)*(2)))*((4)*((8)*(x)))))))*((((((8)*(7))+((x)+((5)+(x))))+(((x)+((3)-(4)))*((x)*((4)+(1)))))*((((1)*(6))-((2)-((x)*(6))))-(((6)-((x)-(9)))*((1)*((5)-(7))))))-(((((5)-(1))*((3)-((9)-(0))))-(((1)-((8)-(9)))-((x)-((1)+(5)))))+((((4)-(5))-((x)-((8)-(9))))*(((1)*((6)*(8)))*((1)*((4)*((2)*(9))))))))),((0)+(x)),AddTreeWithSub|AddTreeWithAdd|AddToLeafR|AddTreeWithMult|AddToLeafR|AddTreeWithMult|AddTreeWithMult|AddTreeWithSub|AddRandomSubTreeR|MutateTerminalR|MutateNonTerminalR|AddToLeafR|AddTreeWithMult|AddRandomSubTreeR|AddToLeafR,SubXD|AddXD|AddXD|FellTreeD|SubXD|FellTreeD|SubXD|AddXD|SkipD|MultXD|AddXD|MultXD|SkipD|FellTreeD|AddXD,AddToLeafR,AddXD,3,6,7,7,2
7,(x),20,-10,0.01314319336090958,0.00026130848940122904,0.019999998595045667,0.02,1006017.70215,2.021442949150321,71176690.656,0,1,1,0.5627825096836885,0,4905550598020261000,0,490538410581082440000,0,(((((((x)-(7))*((4)+((8)*(1))))-(((8)*(1))+((8)*((8)-(9)))))-((((8)-(0))*((2)*((7)-(4))))*(((8)*(0))+((8)+((2)*(8))))))+(((((5)+(6))*((x)+((5)+(0))))-(((1)*(1))-((9)*((7)*(7)))))*((((x)-(4))*((3)*((6)*(6))))-(((1)*(5))*((5)-((x)-(1)))))))-((((((1)-(2))-((2)-(0)))-(((x)*(3))*((3)+((2)*(x)))))*((((8)*(4))-((9)-((9)+(3))))*(((8)*(5))*((4)+((5)+(8))))))+(((((6)+(0))+((6)+((x)-(7))))-(((4)-(0))-((9)-((8)-(8)))))-((((8)+(7))+((5)+((9)+(5))))+(((8)+(0))+((6)+((3)*((8)*(2))))))))),((0)+(x)),ReplaceBranchR|ReplaceBranchR|AddTreeWithMult|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchR|AddTreeWithAdd|AddTreeWithSub|AddRandomSubTreeR|AddRandomSubTreeR|AddRandomSubTreeR|AddToLeafR|MutateTerminalR|AddTreeWithAdd|MutateTerminalR,AddXD|SubXD|FellTreeD|DivXD|AddXD|AddTreeWithDiv|MultXD|SubXD|AddXD|MultXD|AddXD|MultXD|SkipD|FellTreeD|AddXD,AddRandomSubTreeR,AddXD,5,3,8,8,2
8,(x),20,-10,0.011029115461306124,0.02,0.01999999835862717,0.02,968091.7204400002,0,60924610.36,0,1,1,0.4990552069336971,0,2788601882594818600,0,270396168491846430000,0,(((((((x)*(3))*((7)+(4)))*(((7)-(8))+((x)*(6))))+((((7)*(3))+((7)+(9)))-(((4)*(2))*((x)-((3)-(2))))))+(((((6)+(8))+((9)+(9)))+(((4)+(0))+((3)-((0)+(9)))))-((((1)*(8))*((2)-(8)))-(((2)-(9))-((2)-((3)-(5)))))))-((((((4)+(7))*((5)*(9)))*(((5)*(5))*((2)*(7))))*((((5)+(5))*((3)*(3)))-(((9)-(8))-((2)+((0)*(9))))))*(((((7)-(0))*((7)*(5)))*(((5)+(7))*((7)*(4))))-((((7)+(2))+((1)+(6)))-(((7)+(7))*((1)*((7)+((6)*(3))))))))),((0)/((x)+(x))),MutateTerminalR|ReplaceBranchXR|AddToLeafR|MutateTerminalR|AddToLeafR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithMult|MutateNonTerminalR|AddToLeafR|AddRandomSubTreeR|AddTreeWithAdd|AddToLeafR,SubXD|FellTreeD|FellTreeD|AddTreeWithDiv|SubXD|FellTreeD|SubXD|AddXD|SkipD|SkipD|AddXD|MultXD|FellTreeD|DivXD|AddXD,AddToLeafR,FellTreeD,8,7,9,9,2
9,(x),20,-10,0.014266136985284167,0.0022449444626820195,0.019999998531089736,0.02,1507010.41104,0.307556262836507,68077677.966,0,1,1,0.6346345715596657,0,22970265570164657000000,0,2297020274189396600000000,0,(((((((x)-(7))*((x)+((2)+(2))))*(((3)*(8))*((5)-((9)*(8)))))-((((8)-(8))+((2)*((7)*(3))))+(((3)*(7))*((1)*((7)*(9))))))*(((((6)+(6))-((1)*((x)*(8))))+(((3)+(5))-((3)-((6)+(8)))))*((((2)*(1))*((x)+((6)+(6))))+(((x)+((7)+(1)))+((6)+((1)+(0)))))))+((((((7)+(8))+((5)+((9)+(2))))+(((5)+(1))*((x)-((0)-(2)))))*((((4)*(5))*((x)*((6)*(8))))*(((5)*(x))*((2)-((8)-(6))))))-(((((x)-(0))-((6)-((7)-(0))))*(((9)*(x))*((9)*((x)*(9)))))*((((4)*(6))*((x)*((2)*(x))))*(((8)-(4))*((5)*((2)-((8)-(2))))))))),((0)+(x)),ReplaceBranchXR|ReplaceBranchXR|ReplaceBranchXR|MutateTerminalR|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithAdd|AddTreeWithSub|AddRandomSubTreeR|AddTreeWithMult|AddRandomSubTreeR|AddToLeafR|AddTreeWithAdd|AddTreeWithMult|MutateTerminalR,MultXD|AddXD|FellTreeD|AddTreeWithDiv|AddXD|AddXD|SubXD|MultXD|MultXD|SkipD|AddTreeWithDiv|SkipD|FellTreeD|FellTreeD|AddXD,ReplaceBranchXR,AddXD,9,8,10,10,2
