gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,(x),20,-10,-0.005861964476632022,0.009600049813706494,0.019935218895352606,0.02,50.748650000000005,2024032158077.3325,1543.66,0,1,1,0.8305796910710188,0,9122804574253035000000,0,256115760287991200000,0,((((((4)-((3)*(6)))*(((9)*(x))*((8)*(6))))*((((8)*(1))*((9)+(5)))*(((1)+(6))*((4)*(x)))))*((((x)*((9)*(1)))+(((7)-(3))*((2)+(6))))-((((x)+(5))+((6)*(8)))+(((7)*(7))*((3)*(5))))))*(((((8)*((x)*(2)))*(((9)*(6))*((0)-(9))))-(((x)-((5)-(1)))-(((6)+(0))*((3)*(7)))))*((((3)-((6)+(9)))+(((7)+(5))*((0)*(7))))-(((9)-((2)+(0)))*(((2)*(4))-((5)-((6)+(3)))))))),((0)+(x)),MutateTerminalR|AddTreeWithMult|ReplaceBranchR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchR|MutateNonTerminalR|ReplaceBranchXR|MutateTerminalR|AddRandomSubTreeR|AddTreeWithMult|AddToLeafR|ReplaceBranchR|AddTreeWithMult|ReplaceBranchR,SkipD|AddXD|MultXD|SubXD|SkipD|FellTreeD|SkipD|SkipD|SubXD|AddXD|AddXD|AddXD|FellTreeD|AddXD|SkipD,ReplaceBranchR,SkipD,0,0,1,1,5
1,(x),20,-10,-0.000648709158880471,0.010800095322245191,0.019999753687962404,0.02,4234.971420000001,274878308948390500,405989.09,0,1,1,0.4968908973110952,0,268619386481657050000,0,5169067328481750000,0,(((((((x)-(0))+((4)-(7)))+(((8)+(4))*((1)-((x)*(7)))))+((((3)*(4))+((7)*(5)))*(((5)*(0))+((9)+((9)+(4))))))*(((((4)-(7))*((8)*(4)))-(((0)*(6))*((6)*((8)*(2)))))*((((6)*(5))*((7)*(2)))*(((7)*(3))*((2)*((7)*(1)))))))*((((((6)*(5))-((0)-(7)))*(((4)*(6))+((9)+(5))))+((((0)+(8))+((0)+(8)))+(((4)+(0))*((6)+((9)*(1))))))-(((((2)+(7))*((6)+(2)))+(((0)-(4))-((x)*(9))))*((((7)+(2))+((5)*(8)))-(((6)-(x))-((7)+((1)*((3)+(9))))))))),(((0)*(x))/((x)+(x))),DeleteNonTerminalR|DeleteTerminalR|ReplaceBranchXR|ReplaceBranchXR|ReplaceBranchR|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchR|ReplaceBranchR|AddTreeWithMult|AddTreeWithMult|AddToLeafR|DeleteMaliciousR|ReplaceBranchXR|AddTreeWithAdd,SubXD|DivXD|MultXD|AddTreeWithDiv|MultXD|AddXD|DivXD|MultXD|SkipD|DivXD|FellTreeD|FellTreeD|FellTreeD|DivXD|AddXD,ReplaceBranchXR,DivXD,0,0,2,2,5
2,(x),20,-10,0.0046722426633952555,0.015200384014584482,0.01999996240039415,0.02,29630.142340000002,38708026769858350,2659602.348,0,1,1,0.6701874944729562,0,5509372085652310000000,0,7655493067456092000,0,(((((((x)*(2))-((4)*(8)))-(((1)+(7))-((3)+((3)*(5)))))*((((x)*(0))-((x)*(2)))+(((7)*(1))*((6)+((0)+(0))))))*(((((1)+(2))*((8)*(8)))*(((5)*(3))*((2)*((6)*(4)))))*((((3)*(x))-((3)-(x)))+(((6)-(9))-((5)-((9)-(2)))))))-((((((x)+(4))*((8)*(9)))*(((7)-(4))*((3)*(3))))+((((1)+(9))+((x)+(2)))+(((x)+(2))+((4)+((x)-(9))))))+(((((3)+(0))+((x)*(1)))*(((x)*(5))*((8)*(3))))*((((x)*(5))*((7)*(8)))*(((0)+(7))+((2)*((8)*((4)*(3))))))))),(((0)*(x))/((x)+(x))),DeleteNonTerminalR|DeleteTerminalR|ReplaceBranchXR|ReplaceBranchXR|ReplaceBranchR|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchR|ReplaceBranchR|AddTreeWithMult|AddTreeWithMult|AddToLeafR|DeleteMaliciousR|ReplaceBranchXR|AddTreeWithAdd,SubXD|AddXD|MultXD|SkipD|AddTreeWithDiv|SkipD|MultXD|FellTreeD|MultXD|DivXD|FellTreeD|FellTreeD|MultXD|DivXD|AddXD,ReplaceBranchXR,MultXD,0,1,3,3,5
3,(x),20,-10,0.010255837865813543,0.000827562433724529,0.019999965553320037,0.02,39973.872729999995,18663831286026700,2903037.393,0,1,1,0.7371804546623109,0,2157624057060540300000,0,215760806675359980000000,0,(((((((1)*(0))+((2)+(9)))+(((x)-(2))*((x)*(8))))*((((9)*(0))+((8)+(8)))+(((3)+(6))+((2)+(7)))))+(((((6)+(3))*((4)-(6)))-(((6)-(x))-((3)-(4))))-((((7)-(5))*((x)+(1)))*(((0)+(5))+((5)+(9))))))+(((((5)+((1)+(9)))+(((8)*(2))*((1)*(5))))*((((6)*(5))*((9)*(7)))*(((7)*(8))*((x)*(5)))))*(((((5)+(x))*((7)+(4)))*(((2)-(6))+((7)*(2))))*((((2)*(2))*((9)*(x)))*(((6)*(3))*((4)*((0)+(7)))))))),((0)/((x)+(x))),MutateNonTerminalR|ReplaceBranchR|DeleteMaliciousR|AddTreeWithAdd|ReplaceBranchXR|DeleteTerminalR|AddTreeWithMult|ReplaceBranchXR|AddTreeWithAdd|AddRandomSubTreeR|AddTreeWithAdd|AddTreeWithMult|AddTreeWithSub|DeleteTerminalR|AddTreeWithMult,SubXD|DivXD|MultXD|AddTreeWithDiv|MultXD|AddXD|DivXD|MultXD|SkipD|DivXD|FellTreeD|FellTreeD|FellTreeD|DivXD|AddXD,AddTreeWithMult,DivXD,2,0,4,4,5
4,(x),20,-10,0.015918378979587207,0.01203738695312611,0.019999999667420672,0.02,4587068.284469999,79765600506894660000,300680143.73,0,1,1,0.4692868765805527,0,22078033582490003000000,0,3612985205028480400000,0,(((((((2)*(3))*((7)*(4)))*(((4)*(9))*((0)*((7)-(8)))))-((((5)*(3))*((x)*((6)*(5))))*(((2)*(3))*((7)*((9)*(8))))))*(((((7)*(6))*((6)*((4)*(3))))-(((5)*(9))*((9)*((9)*(7)))))*((((1)*(0))*((3)-((7)+(5))))-(((3)-(x))*((6)+((8)*(3)))))))*((((((0)-(7))*((1)*(0)))+(((5)+(0))+((4)+((6)+(2)))))+((((8)+(1))*((6)-(4)))-(((5)*(8))+((0)*((x)-(0))))))*(((((1)+(5))+((9)*(7)))+(((0)*(0))+((0)-((7)*(2)))))*((((5)*(4))-((x)*((2)*(2))))*(((9)-(5))-((9)+((3)*((9)+(0))))))))),((((4)/(5))/((1)/((3)/(0))))/(((9)/(0))/((3)/((x)+(x))))),DeleteNonTerminalR|DeleteTerminalR|ReplaceBranchXR|ReplaceBranchXR|ReplaceBranchR|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithSub|AddTreeWithMult|AddTreeWithAdd|AddTreeWithMult|AddTreeWithSub|AddToLeafR|AddTreeWithMult|AddTreeWithMult,DivXD|DivXD|MultXD|SkipD|MultXD|DivXD|AddTreeWithDiv|AddXD|MultXD|DivXD|FellTreeD|FellTreeD|MultXD|DivXD|AddXD,AddTreeWithMult,DivXD,4,4,5,5,5
5,(x),20,-10,0.013213418338087592,0.0038781912392275085,0.0199999992902793,0.02,1495795.0493500002,22182935149716784,140900498.252,0,1,1,0.5108492795616599,0,16739023902613344000,0,1673629656016448000000,0,(((((((9)+(8))*((1)-((9)*(x))))*(((x)*((9)*(9)))*((9)*((x)*(4)))))*((((x)*(3))+((8)*((8)+(9))))-(((7)+((0)-(0)))-((2)-((3)+(7))))))+(((((0)-(5))+((2)*((1)+(8))))*(((x)*((0)+(8)))+((2)-((7)*(3)))))-((((6)+((5)-(2)))-((9)*((4)*(2))))*(((1)+((8)*(8)))+((4)-((x)*(1)))))))*((((((1)+(4))+((1)+((2)+(7))))+(((9)+((2)+(0)))+((2)+((x)+(3)))))+((((0)+(x))+((0)+((6)+(8))))-(((9)+((5)+(6)))+((5)+((5)+(x))))))+(((((9)+(x))*((5)*((8)*(1))))*(((5)*((4)*(6)))*((3)*((5)*(6)))))*((((2)*(x))*((2)-((6)-(2))))-(((3)-((7)-(1)))-((3)-((9)-((8)+(1))))))))),((0)/((x)+(x))),MutateNonTerminalR|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddTreeWithAdd|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithMult|AddTreeWithSub|DeleteTerminalR|AddTreeWithMult,DivXD|DivXD|MultXD|SkipD|MultXD|AddXD|DivXD|AddXD|MultXD|DivXD|FellTreeD|SubXD|FellTreeD|DivXD|AddXD,AddRandomSubTreeR,DivXD,2,4,6,6,5
6,(x),20,-10,0.011850947489081401,0.02,0.019999978169985264,0.02,101724.77581000002,0,4580848.946,0,1,1,0.5949421376436953,0,2930780780077694000000000,0,293078077855931330000000000,0,(((((((1)+(5))+((5)+((2)*(8))))-(((9)+((6)*(6)))-((7)-((3)*(9)))))+((((5)*(5))*((9)+((5)-(2))))+(((2)*((8)*(x)))*((5)+((7)*(9))))))-(((((4)-(5))+((5)+((6)+(7))))*(((8)+((4)-(4)))-((3)-((2)-(9)))))-((((2)-((5)-(1)))*((6)*((0)+(6))))+(((6)-((5)+(7)))-((8)-((5)*(6)))))))-((((((4)+(8))+((1)+((2)+(7))))+(((5)+((5)+(6)))*((8)*((x)*(7)))))*((((6)*(2))-((8)+((2)*(7))))*(((9)+((2)*(7)))*((x)+((2)*(6))))))*(((((6)*(3))*((8)*((8)*(7))))*(((x)*((x)*(5)))*((3)*((7)+(3)))))*((((1)*(2))*((6)*((3)*(1))))*(((2)-((3)+(0)))-((7)-((7)-((2)+(9))))))))),(((0)*(x))/((x)+(x))),MutateTerminalR|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddRandomSubTreeR|AddTreeWithMult|AddRandomSubTreeR|MutateNonTerminalR|AddTreeWithSub|AddRandomSubTreeR|AddRandomSubTreeR,DivXD|AddXD|MultXD|SkipD|DivXD|AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithDiv|MultXD|FellTreeD|SkipD|MultXD|DivXD|AddXD,AddRandomSubTreeR,DivXD,5,4,7,7,5
7,(x),20,-10,0.012742154754106678,0.004726228479779936,0.01999999996437454,0.02,38691259.28804001,0.6571198001003883,2806981301.462,0,1,1,0.38885326207842424,0,10157718385120170000000,0,1015771837760659200000000,0,(((((((x)-(3))-((2)-(x)))-(((2)*(9))-((8)+((x)+(8)))))+((((5)+(7))-((0)+(3)))*(((4)-(4))+((2)*((4)+(0))))))+(((((6)+(0))*((5)-(0)))*(((9)*(4))*((9)*((8)*(6)))))*((((3)*(4))*((1)*((7)*(5))))*(((9)*(9))*((6)*((8)*(9)))))))*((((((x)*(6))*((7)*(4)))*(((6)+(6))*((9)-((8)*(9)))))*((((7)*(9))*((3)*(5)))*(((8)*(1))*((9)*((2)-(3))))))+(((((5)+(8))+((0)+(x)))*(((9)-(0))+((6)+((0)+(1)))))-((((3)+(8))-((4)*(8)))*(((7)+(3))+((0)*((5)-((7)+(0))))))))),((0)/((x)+(x))),AddTreeWithAdd|AddTreeWithAdd|AddToLeafR|MutateTerminalR|ReplaceBranchXR|AddToLeafR|ReplaceBranchXR|AddToLeafR|MutateTerminalR|MutateTerminalR|AddTreeWithMult|DeleteNonTerminalR|AddToLeafR|AddTreeWithMult|AddTreeWithMult,DivXD|DivXD|SkipD|FellTreeD|SubXD|FellTreeD|SubXD|SkipD|SubXD|AddTreeWithDiv|SkipD|SkipD|FellTreeD|DivXD|AddXD,AddToLeafR,SkipD,2,5,8,8,5
8,(x),20,-10,0.014753852377187007,0,0.01999999996730171,0.02,32841493.41876999,0.1,3058263687.2559996,0,1,1,0.354618304810626,0,337690235424487200000000000,0,1432123330368124700000,0,(((((((8)*(0))-((7)+((9)*(2))))*(((8)*((4)*(9)))-((0)+((6)*(6)))))-((((8)+(0))*((0)-((7)*(8))))*(((x)+((3)+(5)))+((9)+((8)+(x))))))+(((((1)+(6))+((9)*((0)*(8))))*(((7)*((5)*(x)))*((0)*((0)*(6)))))+((((6)+(x))+((8)+((3)+(8))))+(((9)*((9)-(0)))-((2)+((7)*(6)))))))*((((((2)*(1))*((6)*((9)*(6))))*(((0)*(2))+((4)*((3)+(7)))))*((((2)*(7))+((5)*((6)-(9))))-(((2)*((8)*(7)))+((1)+((4)+(5))))))*(((((8)*(8))*((x)*((7)*(6))))*(((3)*(2))*((9)+((7)+(1)))))-((((8)*(8))+((1)*((2)+(6))))+(((0)-((6)*(8)))*((0)-((9)-((0)*(1))))))))),((0)/((x)+(x))),MutateNonTerminalR|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddToLeafR|AddTreeWithAdd|AddRandomSubTreeR|ReplaceBranchXR|ReplaceBranchXR|AddToLeafR|AddTreeWithMult|AddTreeWithMult,DivXD|MultXD|MultXD|FellTreeD|SubXD|DivXD|SkipD|SubXD|MultXD|AddTreeWithDiv|SkipD|AddXD|FellTreeD|DivXD|AddXD,ReplaceBranchXR,DivXD,7,7,9,9,5
9,(x),20,-10,0.014680435098670818,0.008000087720911883,0.019999999950438094,0.02,49838556.73776,95874631974131.78,2017678691.697,0,1,1,0.6712907782184,0,344406257015756700000000,0,34440625668644015000000000,0,(((((((2)-(7))*((3)-((0)*(8))))*(((4)*(1))*((0)*((6)*(0)))))*((((0)*(4))*((4)*((3)*(x))))*(((5)+(9))+((1)+((8)+(5))))))+(((((1)+(x))+((8)*((4)*(3))))*(((x)*(5))*((5)+((8)+(6)))))-((((6)*(3))+((x)+((x)-(2))))*(((5)+(9))*((9)*((5)+(x)))))))-((((((x)+(x))-((x)*(0)))-(((4)*(x))-((5)*((9)*(3)))))+((((5)*(9))+((3)-((9)-(3))))-(((8)*(6))*((0)-((7)-(0))))))+(((((6)*(8))-((4)-(x)))-(((4)-(2))-((7)-((0)*(8)))))*((((x)*(9))*((6)*((8)*(8))))*(((2)*(1))*((8)*((7)+((1)+(3))))))))),((0)/((x)+(x))),MutateNonTerminalR|ReplaceBranchXR|ReplaceBranchR|AddToLeafR|ReplaceBranchR|DeleteMaliciousR|AddTreeWithSub|AddRandomSubTreeR|AddRandomSubTreeR|AddRandomSubTreeR|AddTreeWithAdd|AddTreeWithMult|MutateTerminalR|DeleteTerminalR|AddTreeWithMult,SubXD|DivXD|MultXD|DivXD|MultXD|AddXD|SkipD|MultXD|MultXD|AddTreeWithDiv|SkipD|SkipD|FellTreeD|DivXD|AddXD,AddRandomSubTreeR,MultXD,6,8,10,10,5
