gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
0,(x),20,-10,-0.0005667428060748479,0.011635464128327555,0.019975993704589093,0.02,184.56849999999997,24123949181.49719,4165.5740000000005,0,1,1,0.9918566612742179,0,1020032268153667200000,0,23228524268961415000,0,(((((((8)-(3))-((x)+(2)))*(((9)-(0))-((1)-((9)-(9)))))*((((0)-(x))*((3)+((5)+(9))))+(((5)+(7))*((7)*((9)*(5))))))*(((((8)*(6))*((5)*(5)))+(((2)*(3))+((3)*((1)-(0)))))-((((0)-(6))-((0)-((6)-(x))))-(((2)+(1))-((5)*((9)-(x)))))))-((((((7)+(3))-((8)+(8)))*(((6)*(7))+((3)-((3)*(3)))))*((((5)*(4))*((8)*(5)))*(((4)*(6))*((4)*((5)-(0))))))*(((((5)*(8))*((7)*(9)))-(((7)-(5))-((2)-((8)-(8)))))-((((0)-(4))*((6)*((0)*(5))))+(((2)*(6))*((6)*((3)*((x)*(2))))))))),(((0)/(x))/((x)+(x))),MutateNonTerminalR|AddTreeWithMult|AddRandomSubTreeR|AddToLeafR|ReplaceBranchXR|AddTreeWithMult|DeleteTerminalR|AddTreeWithSub|AddToLeafR|AddToLeafR|MutateNonTerminalR|MutateTerminalR|AddTreeWithMult|AddTreeWithSub|AddTreeWithMult,AddTreeWithDiv|AddTreeWithDiv|AddXD|MultXD|FellTreeD|MultXD|SkipD|SkipD|AddXD|MultXD|DivXD|SkipD|DivXD|SkipD|AddXD,AddTreeWithMult,SkipD,0,0,1,1,8
1,(x),20,-10,-0.005362346932800431,-0.001993208077731712,0.019996549237685193,0.02,453.87098,5146971016.764041,28979.104,0,1,1,0.777153741859088,0,8446516430769390000,0,844384729761454500000,0,((((((1)-((8)-(x)))+(((5)+(5))*((4)*(x))))*((((3)*(3))*((9)*(7)))*(((x)*(2))*((6)*(9)))))*((((2)*((9)*(4)))*(((9)*(3))+((7)+(2))))+((((9)+(5))+((0)+(2)))+(((x)*(7))*((9)*(9))))))*(((((x)*((2)*(6)))*(((4)*(5))*((7)*(7))))*(((7)*((5)+(8)))+(((3)-(5))*((8)-(7)))))*((((7)*((3)+(2)))*(((x)+(3))-((0)+(6))))+((((2)-(8))+((6)*(5)))*(((0)+(5))+((x)+((7)+(6)))))))),((0)+(x)),AddTreeWithSub|MutateNonTerminalR|DeleteTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|MutateTerminalR|ReplaceBranchXR|AddTreeWithMult|AddTreeWithMult|AddTreeWithMult|DeleteNonTerminalR|AddTreeWithAdd|AddTreeWithMult|AddRandomSubTreeR|AddTreeWithMult,FellTreeD|AddTreeWithDiv|AddXD|SkipD|AddXD|AddXD|SubXD|SkipD|FellTreeD|SkipD|MultXD|AddXD|FellTreeD|AddXD|AddXD,AddTreeWithMult,AddXD,1,0,2,2,8
2,(x),20,-10,0.00907740329107114,0.008583521619312928,0.019998371692194462,0.02,1645.3266099999998,68805228384382.55,61413.45,0,1,1,0.8632605476658742,0,80203505622565290000,0,1671847297725565800000,0,(((((((5)+(8))*((8)+(4)))*(((6)*(x))*((4)*(6))))*((((5)-(0))-((7)*(5)))*(((x)+(0))+((1)*(0)))))-(((((7)-(1))*((6)+(x)))+(((7)-(0))+((8)-(8))))-((((5)*(7))*((1)*(9)))*(((7)*(2))*((3)*((5)*(x)))))))*((((((9)*(4))*((x)+(8)))*(((5)*(7))*((8)*(4))))*((((3)*(2))*((6)+(1)))*(((5)*(1))-((x)*(2)))))+(((((6)+(0))+((8)+(4)))+(((8)+(4))+((x)*(8))))*((((7)*(7))*((6)*(9)))*(((8)*(9))+((0)*((6)-(8)))))))),((0)+(x)),AddToLeafR|MutateTerminalR|AddTreeWithMult|ReplaceBranchXR|AddTreeWithMult|DeleteMaliciousR|AddTreeWithMult|AddTreeWithMult|ReplaceBranchXR|MutateNonTerminalR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithAdd|ReplaceBranchR,SkipD|MultXD|SkipD|AddXD|FellTreeD|MultXD|SubXD|MultXD|FellTreeD|MultXD|DivXD|SkipD|FellTreeD|FellTreeD|AddXD,AddTreeWithMult,MultXD,2,0,3,3,8
3,(x),20,-10,0.008352915100495817,0.018100046381259356,0.019999994245340103,0.02,251134.318,370236.0275532583,17377221.55,0,1,1,0.7513672931490195,0,123321673095488600000,0,12331937261817285000000,0,(((((((2)*(9))*((9)*(x)))*(((7)*(7))+((1)+(3))))+((((9)+(6))+((0)*(7)))*(((x)*(7))*((7)*((7)*(6))))))*(((((2)+(5))*((3)+(2)))+(((2)-(9))+((8)*((9)*(6)))))*((((6)*(8))*((x)-(0)))+(((4)*(x))*((1)-((3)*(4)))))))*((((((9)*(8))+((4)+(7)))+(((8)+(7))+((2)-(2))))-((((4)-(4))-((6)-(7)))-(((3)-(3))+((2)+((7)+(x))))))+(((((9)+(0))+((8)+(1)))+(((x)+(0))*((8)+(4))))+((((2)+(6))+((2)+(2)))+(((9)+(5))*((7)*((7)-((1)*(2))))))))),((0)+(x)),ReplaceBranchR|AddTreeWithMult|MutateTerminalR|AddTreeWithAdd|AddTreeWithAdd|DeleteMaliciousR|AddTreeWithMult|AddTreeWithMult|ReplaceBranchXR|MutateNonTerminalR|AddTreeWithSub|AddTreeWithAdd|AddToLeafR|MutateTerminalR|MutateTerminalR,FellTreeD|AddTreeWithDiv|AddXD|SkipD|AddXD|AddXD|SubXD|SkipD|FellTreeD|SkipD|MultXD|AddXD|FellTreeD|AddXD|AddXD,MutateTerminalR,AddXD,3,0,4,4,8
4,(x),20,-10,0.01080679827542868,0.0005931313761915332,0.019999977240438685,0.02,49616.66186000001,46635612.53679739,4393757.798,0,1,1,0.6586645099771044,0,7034728768386820000,0,26331153801805300000,0,(((((((x)+(9))+((5)*(0)))+(((9)+(6))*((9)+(3))))*((((2)*(4))*((x)*(2)))*(((x)*(4))*((6)*(1)))))*(((((7)*(6))*((9)*(5)))*(((2)*(8))*((4)*(4))))*((((x)*(5))*((4)*(9)))*(((3)*(5))*((8)+((4)+(3)))))))*(((((4)+((1)-(4)))*(((4)*(2))-((5)-(7))))*((((5)+(0))-((0)+(4)))*(((0)+(8))-((x)+(9)))))-(((((0)+(4))-((x)*(x)))*(((5)+(3))+((1)+(6))))+((((0)+(2))+((7)+(4)))*(((6)-(6))-((6)-((0)-(6)))))))),((0)+(x)),AddRandomSubTreeR|AddRandomSubTreeR|ReplaceBranchXR|AddTreeWithSub|ReplaceBranchR|DeleteMaliciousR|AddTreeWithMult|AddTreeWithMult|ReplaceBranchXR|MutateNonTerminalR|DeleteTerminalR|MutateNonTerminalR|AddTreeWithMult|AddTreeWithAdd|AddToLeafR,AddXD|MultXD|FellTreeD|AddTreeWithDiv|DivXD|SubXD|AddTreeWithDiv|FellTreeD|DivXD|SubXD|FellTreeD|SkipD|FellTreeD|FellTreeD|AddXD,AddTreeWithMult,FellTreeD,0,0,5,5,8
5,(x),20,-10,0.013745907860191706,0.00459752025702085,0.01999998023476275,0.02,183253.99174999996,0.48930662897062455,5059387.79,0,1,1,0.6120981890146688,0,36397156336838230,0,3633490643170110500,0,(((((((1)+(x))*((6)-(0)))+(((8)*(2))*((7)+((4)-(1)))))-((((8)-(0))+((2)*(4)))*(((2)*(3))+((0)-((1)-(2))))))*(((((9)*(8))+((9)*(1)))*(((2)+(0))-((6)*((7)-(5)))))*((((8)+(7))-((3)+((x)-(0))))+(((x)*(9))*((1)*((x)-(2)))))))*((((((3)+(2))+((x)+(9)))+(((3)+(5))+((3)+(4))))+((((2)*(1))*((8)*(5)))*(((3)-(8))-((6)-((5)-(1))))))-(((((5)-(3))-((8)*(2)))*(((7)*(9))*((9)+((4)*(x)))))*((((x)+(6))+((1)*(1)))-(((3)+(0))*((8)-((7)-((x)-(5))))))))),((0)+(x)),MutateTerminalR|MutateTerminalR|AddRandomSubTreeR|ReplaceBranchXR|ReplaceBranchR|AddRandomSubTreeR|MutateNonTerminalR|DeleteNonTerminalR|AddTreeWithMult|AddToLeafR|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddToLeafR|AddTreeWithAdd,SkipD|MultXD|SkipD|AddXD|FellTreeD|MultXD|SubXD|MultXD|FellTreeD|MultXD|DivXD|SkipD|FellTreeD|FellTreeD|AddXD,AddToLeafR,MultXD,2,0,6,6,8
6,(x),20,-10,0.013798649270058257,0.0016382947904373716,0.019999989260323592,0.02,137184.82915,179188717.74653855,9311267.51,0,1,1,0.6661023592186401,0,8753527619394032000,0,875352558012689200000,0,(((((((7)*(x))-((6)*(4)))*(((4)-(0))+((1)-((9)*(6)))))-((((1)*(5))+((8)*(4)))-(((4)*(6))-((8)*((7)*(6))))))*(((((5)*(5))*((9)*(6)))*(((6)*(x))+((1)-((2)-(5)))))+((((9)*(9))*((3)*((3)+(x))))-(((6)+(5))+((0)-((7)-(9)))))))+((((((3)-(x))-((1)*(7)))-(((4)+(3))-((8)+(8))))*((((8)+(7))*((9)*(3)))*(((9)*(9))*((8)-((7)*(9))))))+(((((5)*(7))*((x)-(x)))+(((1)*(x))+((0)+((8)+(8)))))+((((8)+(9))+((2)+(3)))*(((5)+(x))+((5)+((0)+((8)+(4))))))))),((0)*((x)+(x))),AddTreeWithAdd|MutateTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddRandomSubTreeR|DeleteMaliciousR|AddTreeWithMult|AddRandomSubTreeR|MutateTerminalR|AddRandomSubTreeR|AddTreeWithMult|AddRandomSubTreeR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd,AddXD|SubXD|AddTreeWithDiv|AddTreeWithDiv|DivXD|SkipD|DivXD|MultXD|SkipD|SubXD|FellTreeD|FellTreeD|MultXD|SubXD|AddXD,AddRandomSubTreeR,SubXD,5,0,7,7,8
7,(x),20,-10,0.011751685638404293,0,0.01999989540513853,0.02,13690.928119999999,0.1,956069.912,0,1,1,0.5159617466702241,0,49134172025104860,0,4895729648557612000,0,(((((((x)-(4))-((4)-(1)))+(((4)+(6))-((0)+((2)*(3)))))+((((9)*(2))+((5)*((6)+(5))))-(((x)+(5))+((3)+((4)-(6))))))+(((((x)-(x))*((8)+((2)*(x))))*(((5)*(6))*((8)*((1)+(x)))))*((((1)-(6))+((8)+((2)+(x))))-(((7)+(5))*((9)+((9)+(9)))))))+((((((7)*(x))*((6)*(x)))*(((9)*(6))-((6)-((8)-(3)))))-((((5)-(7))-((8)-(4)))*(((4)*(5))+((x)+((8)+(2))))))+(((((8)+(9))+((9)+(6)))*(((3)*(3))*((4)+((7)+(2)))))*((((1)-(4))-((x)*((x)-(1))))-(((4)+(3))-((6)-((0)-((1)-(5))))))))),((0)+(x)),MutateTerminalR|MutateTerminalR|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithSub|AddRandomSubTreeR|MutateNonTerminalR|AddRandomSubTreeR|AddTreeWithMult|AddToLeafR|AddTreeWithSub|AddToLeafR|MutateNonTerminalR|AddToLeafR|AddTreeWithAdd,SkipD|MultXD|MultXD|SkipD|SkipD|SkipD|MultXD|AddTreeWithDiv|SkipD|MultXD|DivXD|SkipD|DivXD|FellTreeD|AddXD,AddRandomSubTreeR,SkipD,7,6,8,8,8
8,(x),20,-10,0.012740845183486343,0,0.019999955583273766,0.02,51265.77938000001,0.1,2251404.11,0,1,1,0.5019684538825576,0,34700005392453300,0,3469299090776049000,0,(((((((x)*(5))+((7)*((2)-(4))))-(((x)*(0))+((0)-((4)-(9)))))+((((1)*(0))*((5)*((0)+(3))))*(((3)+(6))-((2)*((6)*(7))))))-(((((x)-(x))*((x)*((9)*(6))))*(((7)*(8))*((3)*((9)*(3)))))*((((x)*(9))-((2)*((9)*(1))))*(((3)*(4))*((8)-((5)*(8)))))))*((((((2)*(5))*((6)+(1)))+(((1)+(7))+((x)+((7)+(2)))))+((((0)*(6))-((0)-((5)-(4))))*(((8)-(2))-((5)+((0)*(3))))))-(((((9)+(9))*((6)+((2)+(3))))+(((3)-(6))-((5)-((8)+(0)))))-((((2)-(4))-((9)-((2)-(0))))-(((9)-(5))-((5)-((0)-((3)+(0))))))))),((0)*((x)+(x))),AddTreeWithAdd|MutateTerminalR|ReplaceBranchXR|AddRandomSubTreeR|AddTreeWithSub|AddRandomSubTreeR|MutateNonTerminalR|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithSub|AddRandomSubTreeR|MutateNonTerminalR|ReplaceBranchXR|AddTreeWithAdd,SubXD|MultXD|FellTreeD|AddTreeWithDiv|DivXD|SkipD|SubXD|FellTreeD|SkipD|SubXD|FellTreeD|FellTreeD|MultXD|SkipD|AddXD,AddRandomSubTreeR,FellTreeD,7,6,9,9,8
9,(x),20,-10,0.012298446609243419,0.0026909445123308308,0.019999772586884408,0.02,26162.461290000003,0.30724259073509386,439728.376,0,1,1,0.6223677845439078,0,87625020656043620,0,8421808578441361000,0,(((((((0)+(8))*((4)*((8)*(8))))*(((9)*(5))*((5)*((3)*(x)))))-((((4)*(1))*((x)-((5)*(x))))*(((1)+(8))+((4)+((4)+(2))))))+(((((0)+(1))+((4)-((4)+(x))))+(((6)*(2))+((3)+((9)*(4)))))+((((7)*(1))*((x)*((6)*(3))))-(((8)-(8))*((1)+((0)-(5)))))))*((((((x)*(5))*((x)*(7)))*(((1)+(x))+((9)+((1)+(3)))))+((((6)*(8))-((6)-((x)-(x))))*(((6)+(2))+((6)+((8)+(9))))))*(((((3)*(2))+((4)+(4)))-(((x)-(0))-((1)-((6)-(9)))))-((((5)-(9))*((6)*((x)*(7))))+(((8)+(5))+((8)+((9)+((x)+(4))))))))),((0)+(x)),AddTreeWithAdd|MutateTerminalR|AddRandomSubTreeR|AddTreeWithMult|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|MutateTerminalR|ReplaceBranchR|AddRandomSubTreeR|AddTreeWithAdd|AddRandomSubTreeR|AddTreeWithAdd|AddTreeWithMult|AddTreeWithSub,AddXD|SubXD|AddXD|SkipD|AddXD|DivXD|SubXD|SkipD|SubXD|MultXD|DivXD|SkipD|DivXD|FellTreeD|AddXD,AddRandomSubTreeR,AddXD,8,8,10,10,8
